BOOK_FormID	BOOK_EDID	LocationName	LocationSource	QuestName
0031BC1D	LC091_MonongahPowerPlant_HallseyNote	Monongah Power Plant	NameParse	
0031BC26	LC067_Huntersville_NinaNote	HuntersvilleExt06	ExtCell	
0031C177	LC020_PleasantValleySkiResort_ChaunceyNote	PleasantValleyCabinsExt02	ExtCell	
0031C178	LC020_PleasantValleySkiResort_PhyllisNote	PleasantValleyCabinsExt06	ExtCell	
0031C179	LC020_PleasantValleySkiResort_StanleyNote	PleasantValleySkiResortExt03	ExtCell	
0031C8AA	POI275_ActionReport	BrimQuarryExt	ExtCell	
0031EA53	recipe_mod_CombatRifle_SCOPE_LongScope_Recon			
0031EA54	recipe_DLC03_mod_LeverGun_SCOPE_Longscope_NV_Base			
0031EA55	recipe_mod_HuntingRifle_Receiver_ScorchedKiller			
0031EA68	recipe_mod_AssaultRifle_Receiver_ScorchedKiller			
0031EA69	recipe_mod_CombatRifle_Receiver_ScorchedKiller			
003202BA	PioneerScoutGuidePage03_Cooking	[CELL:00264613]	ExtCell	
00322189	PioneerScoutGuidePage04_Camping	CampAdamsExt02	ExtCell	
0032CE09	NuclearLaunchCode01	[CELL:00004B8E]	ExtCell	
0032E503	BoS01_BreadCrumbNote_IsolatedCabin	WixonHomesteadExt	ExtCell	
0032E504	BoS01_BreadCrumbNote_GeneralSteakhouse	GeneralsSteakhouseExt03	ExtCell	
00330B99	SFL02_Track_CourtneyBook	Quick Test Cell	NameParse	
00331CB7	MTR05_ResumesInArchives	Hornwright Industrial HQ	NameParse	The Motherlode
0033361D	Trailer_TempTales01			
0033410D	ToxicDriedLakebedNote01	ToxicDriedLakebedExt	ExtCell	
0033595A	LC046_KeyNote	Kerwood Mine	NameParse	
0033A515	CUT_v96_LastStandNote			
0033A7EC	TestSmoke20Note	76 Quest Smoke Test	NameParse	
0033B86E	TestDrewBook01Takeable	Quick Test Cell	NameParse	
0033B870	TestDrewBook01NonTakeable	Quick Test Cell	NameParse	
0033C775	BoS02SoldierCertificate	TestOutSourceExt01	ExtCell	Recruitment Blues
0033CE91	CB04_Manifesto	GeneralsSteakhouseExt03	ExtCell	
0033CE92	CB04_LetterToMayor	Watoga Municipal Center	NameParse	
0033CE93	CB04_LetterToMom			
0033CE95	CB04_LetterToSandy			
0033F7D1	FF05_Balance_TerminalPassword			Daily  Ecological Balance
00341B35	EN05_UniformVoucherPage01	CampMcClintockExt02	ExtCell	
00342E7F	LC149_Clara_Webber_Diary			
00342E80	LC129_Pumpkin_House	PumpkinHouseExt	ExtCell	
003453AF	LC015_BasementNote	BootleggersShackExt	ExtCell	
00345D8D	MoM01RaiderNote			Initiate of Mysteries
0034736C	LC147_Hawkes_Refuge_Diary	Dagger's Den	NameParse	
0034785E	LC015_BootleggersShack_Note	BootleggersShackExt	ExtCell	
0034CEA8	LC149_Rusty_Pick_Diary			
00354E3F	SF06_JuliansNote			
00354E42	SF06_PatriciasNote			
00354E44	SF06_GeorgesNote			
00357EA2	MoM02ARaiderNote			Chasing Shadows
00357FFB	MoM03RaiderSysadminNote			Seeker of Mysteries
0035EC1C	RE_ObjectMP11Note03			
0035EC1D	RE_ObjectMP11Note04			
0035EC1E	RE_ObjectMP11Note05			
0035EC1F	RE_ObjectMP11Note06			
0035EC20	RE_SceneMP03_Note02			
0035EC21	RE_SceneMP03_Note03			
0035EC22	RE_SceneMP03_Note04			
0035EC23	RE_SceneMP03_Note05			
0035EC25	RE_SceneMP03_Note01			
0035EC26	RE_ObjectMP11Note01			
0035EC27	RE_ObjectMP11Note02			
0035F0C2	TreasureMap01_01			
0035F12B	Template_ClassifiedNote	[CELL:0000DD46]	ExtCell	
0035F12D	TestSecretNote	[CELL:0000DD46]	ExtCell	
0035F132	Template_GovernorNote	[CELL:0000DD46]	ExtCell	
00364533	BBSmallMountainPOI010Note	[CELL:00261FA5]	ExtCell	
0036C8D3	TW007_FreddyNote1			Cold Case
0036C8D4	TW007_FreddyNote2			Cold Case
0036C8D5	TW007_FreddyNote3			Cold Case
00370672	76CharGenDinerNote	[CELL:00008008]	ExtCell	
0037744B	LC174_WatogaHigh_CBLore_Note02	Watoga High School	NameParse	
003787C6	Recipe_Cooking_FirecapVegetableTastySouffle	76 QA Smoke	NameParse	
003792AB	Magazine_Holotape_ZetaInvadersBook			
0037954F	Magazine_Holotape_WasteladBook	TestOutSourceExt01	ExtCell	
00379ABC	Magazine_Holotape_PipfallBook			
00379ABF	Magazine_Holotape_RedMenaceBook	TestOutSourceExt01	ExtCell	
00379E14	Magazine_Holotape_GrognakBook			
0037A45B	TW010Pointer	Gauley Mine	NameParse	
0037A69E	Magazine_Holotape_AutomatronBook	TestOutSourceExt01	ExtCell	
0037AB42	Magazine_Holotape_AtomicCommandBook			
0037FEE8	FS01_MQ_Warn_MiscSSLBook	SunnyTopSkiLanesExt04	ExtCell	
00380B04	SFM04_Organic_MiscAPBook	Quick Test Cell	NameParse	
00380B07	LC039_MiscHavenBook	HavenChurchExt02	ExtCell	
00382262	SFS02_Play_MiscHavenBook	Quick Test Cell	NameParse	
00387012	TEST_Recipe_Photomode_Frame_Vault76Badge			
00387991	LookoutTower06Note	LookoutTower06Ext	ExtCell	
00389A86	SFZ03_Queen_MiscFreddyBook	Quick Test Cell	NameParse	
00389CC1	SFZ03_Queen_MiscCabinBook	InvestigatorsCabinExt02	ExtCell	
00389CD9	LookoutTower07Note01	LookoutTower07Ext	ExtCell	
00389D34	LookoutTower05Letter_01	LookoutTower05Ext	ExtCell	
00389D35	LookoutTower05Letter_02	LookoutTower05Ext	ExtCell	
00389D3A	LookoutTower05Letter_03	LookoutTower05Ext	ExtCell	
0038ABC7	Template_Note	76 QA Smoke	NameParse	
0038ABC9	Template_TopSecretNote	Quick Test Cell	NameParse	
0038ABCC	Template_Classified01Note	Quick Test Cell	NameParse	
0038ABCD	Template_Classified02Note	Quick Test Cell	NameParse	
0038ABCE	Template_Classified03Note	Quick Test Cell	NameParse	
0038ABCF	Template_Classified04Note	Quick Test Cell	NameParse	
0038ABD4	Template_TopSecret01Note	Quick Test Cell	NameParse	
0038ABD5	Template_TopSecret02Note	Quick Test Cell	NameParse	
0038ABD6	Template_TopSecret03Note	Quick Test Cell	NameParse	
0038ABD7	Template_TopSecret04Note	Quick Test Cell	NameParse	
0038ABDE	Template_RippedNote	[CELL:0000DD46]	ExtCell	
0038ABE0	TestFontMAIN_FONT	Quick Test Cell	NameParse	
0038ABE2	TestFontTerminal_Font	Quick Test Cell	NameParse	
0038ABE4	TestFontDebugTextFont	Quick Test Cell	NameParse	
0038ABE5	TestFontBrody	Quick Test Cell	NameParse	
0038ABE6	TestFontHandwritten	Quick Test Cell	NameParse	
0038ABEA	TestFontDefault	Quick Test Cell	NameParse	
0038C032	LookoutTower07Note02	GraftonSteelExt08	ExtCell	
0038CD6D	MTR02_Misc_ExcavatorFinalSteps	Hornwright Industrial HQ	NameParse	
0038DCDF	LookoutTower02Note	LookoutTower02Ext	ExtCell	
0038E4B8	POI203_LookoutTower08Note	LookoutTower08Ext	ExtCell	
0038EEB2	SFZ04_Waste_MiscPOTWPBook	PalaceOfTheWindingPathExt02	ExtCell	
0038F1AE	FS01_MQ_Warn_MiscSundayBrosBook	SundayBrothersCabinExt05	ExtCell	
0038F1B2	FS01_MQ_Warn_MiscResponderBook	Quick Test Cell	NameParse	
0038F1B9	FS01_MQ_Warn_MiscWatogaBook			
0038FAA8	BMO_BunkerNote02_CabinNote_01	[CELL:00261F8B]	ExtCell	
00390EB5	BMO_BunkerNote02_BunkerNote	[CELL:002646BC]	ExtCell	
00390EBA	BMO_BunkerNote02_HackerNote	FreddyFearsHouseOfScaresExt	ExtCell	
00391988	CB04_WatogaObjective_Note_BigBendTunnel	BigBendTunnelEastExt02	ExtCell	
0039198A	CB04_WatogaObjective_Note_GeneralsSteakHouse	GeneralsSteakhouseExt03	ExtCell	
0039198C	CB04_WatogaObjective_Note_AbbiesBunker	Abbie's Bunker	NameParse	
00391990	CB04_WatogaObjective_Note_AlleghenyAsylum	Fort Defiance	NameParse	
00391992	CB04_WatogaObjective_Note_MorgantownHighschool	Morgantown High School	NameParse	
0039FC6F	FFZ13_GiantTeapotAd	Vault-Tec Ag Research Center	NameParse	
003A01B5	Template_CharlestonNote	[CELL:0000DD46]	ExtCell	
003A01B6	Template_CharlestonHeraldNote	[CELL:0000DD46]	ExtCell	
003A01B7	TestDoDNote			
003A01B8	Template_EnvelopeNote02	[CELL:0000DD46]	ExtCell	
003A01B9	Template_FreeStatesNote	[CELL:0000DD46]	ExtCell	
003A01BA	Template_GarahanNote	[CELL:0000DD46]	ExtCell	
003A01BB	Template_HornwrightNote	[CELL:0000DD46]	ExtCell	
003A01BC	Template_JournalNote	[CELL:0000DD46]	ExtCell	
003A01BD	Template_LinedPaper01Note	[CELL:0000DD46]	ExtCell	
003A01BE	Template_LinedPaperLowNote	Quick Test Cell	NameParse	
003A01BF	Template_Notebook01	[CELL:0000DD46]	ExtCell	
003A01C0	Template_Notebook02	[CELL:0000DD46]	ExtCell	
003A01C1	Template_NotePlain01	Quick Test Cell	NameParse	
003A01C2	Template_NotePlain02	Quick Test Cell	NameParse	
003A01C3	Template_NotePlain03	[CELL:0000DD46]	ExtCell	
003A01C4	Template_NotePlain04	[CELL:0000DD46]	ExtCell	
003A01C5	Template_EnclaveNote	[CELL:0000DD46]	ExtCell	
003A01C6	Template_PostCard02	[CELL:0000DD46]	ExtCell	
003A01C7	Template_PostCard03	[CELL:0000DD46]	ExtCell	
003A01C8	Template_PostCardUncannyNote	[CELL:0000DD46]	ExtCell	
003A01C9	Template_PresidentNote	[CELL:0000DD46]	ExtCell	
003A01CA	Template_PropagandaNote	[CELL:0000DD46]	ExtCell	
003A01CB	Template_WhiteSpringNote	[CELL:0000DD46]	ExtCell	
003A080D	LC110_ComplaintNote	PalaceOfTheWindingPathExt03	ExtCell	
003A0816	Recipe_Workshop_Walls_Warehouse_GarageDoor	RGProcessingServicesExt	ExtCell	
003A0819	POST_Recipe_Workshop_PowerConnectors_FiringTargets			
003A081B	Recipe_Workshop_Lights_MarqueeArrows			
003A081D	Recipe_Workshop_Lights_Lightboxes			
003A0820	Recipe_Workshop_Chairs_Chairs_Kitchen			
003A0822	Recipe_Workshop_PowerConnectors_Terminal			
003A0B9F	LC188_WadeAirport_GuardNote	WadeAirportExt06	ExtCell	
003A0BA3	LC177_LoreNote_Groves	GrovesFamilyCabinsExt	ExtCell	
003A0BAD	LC145_LoreNote_Quartermaster			
003A100F	TWlore_Clarksburg_CooperLu			
003A1010	TWlore_GraftonSteel			
003A10BC	Charleston_Lore_ResponderThankYouNote			
003A10BD	Charleston_Lore_ResponderRecruitingFlyer			
003A10BE	Charleston_Lore_ResponderLetter			
003A10BF	Charleston_Lore_KatelynReplyLetter			
003A13A8	LC127_RedRocketMegaStopReview	RedRocketMegaStopExt08	ExtCell	
003A13A9	LC049_GeneralsSteakhouseReview	GeneralsSteakhouseExt03	ExtCell	
003A13AA	POI175_LadyJanetSoftServeReview	LadyJanetSoftServeExt	ExtCell	
003A13B9	POI231_DWDSpruceKnobLakeNote01	SpruceKnobCampgroundExt09	ExtCell	
003A13BA	POI232_DWDSpruceKnobChannelsNote01	[CELL:0026239F]	ExtCell	
003A13BB	POI143_DWDPostCardMonorailElevatorNote01	MonorailElevatorExt	ExtCell	
003A13BC	POI108_DWDMountainNukeCrater02Note01	[CELL:00261967]	ExtCell	
003A13BD	POI107_DWDMountainNukeCrater01Note01	FoundationOutpostExt07	ExtCell	
003A13BE	POI085_DWDMonongahOverlookNote01	MonongahOverlookExt	ExtCell	
003A13BF	POI233_DWDLakeEloiseNote01	[CELL:00261E27]	ExtCell	
003A13C0	POI268_DWDHighlandMarshNote01	HighlandMarshExt	ExtCell	
003A1774	FS_Abbie_ReturnScenarios	Abbie's Bunker	NameParse	
003A177F	recipe_Clothes_CivilWarEraDress			
003A1780	recipe_Clothes_CivilWarEraSuit			
003A1781	zzz_recipe_Clothes_CivilWarOutfit02			
003A1782	recipe_Clothes_CivilWarUniformConfederate			
003A1783	recipe_Clothes_CivilWarUniformUnion			
003A1788	recipe_Clothes_HalloweenCostume01_Witch			
003A1789	recipe_Clothes_HalloweenCostume02_Skeleton			
003A178D	recipe_Clothes_SkiingPurpleAndWhiteOutfit			
003A17BF	AmmoDump_Note01	AmmoDumpExt	ExtCell	
003A17C2	OrwellOrchards_Note01	OrwellOrchardsExt	ExtCell	
003A17D3	NewRiverGorgeResort_Note01	NewRiverGorgeResortExt08	ExtCell	
003A17D4	NewRiverGorgeResort_Note02	NewRiverGorgeResortExt08	ExtCell	
003A1B07	LC110_MeditationNoiseNote	PalaceOfTheWindingPathExt03	ExtCell	
003A1B1C	LC110_ChildsNote	PalaceOfTheWindingPathExt07	ExtCell	
003A1B1E	LC117_CultLeaderManuscript02	PointPleasantExt	ExtCell	
003A1FF5	RSVP03_Book_Schematics			
003A1FF6	RSVP03_Book_LORE_FlatwoodsSupplyDelivery	MorgantownAirportExt10	ExtCell	
003A1FF8	RSVP03_Book_GotoTerminal			
003A2002	RSVP03_Book_LORE_Sweetbean	MorgantownAirportExt10	ExtCell	
003A2004	RSVP03_Book_LORE_DontTouch	MorgantownAirportExt10	ExtCell	
003A2006	RSVP03_Book_LORE_Tasks	MorgantownAirportExt10	ExtCell	
003A2008	RSVP03_Book_LORE_FlatwoodsKiosks	MorgantownAirportExt10	ExtCell	
003A201C	RSVP00_Book_Recipe11_LabradorTea	Raleigh Clay's Bunker	NameParse	
003A2021	RSVP00_Book_Recipe12_CompanyTea	SuperiorSunsetFarmExt	ExtCell	
003A2025	RSVP00_Book_Recipe13_GrannysTea	MacsFarmExt	ExtCell	
003A202D	RSVP00_Book_LORE_Guestbook	FlatwoodsExt06	ExtCell	
003A2030	RSVP00_Book_LORE_Colonel_Kid	FlatwoodsExt06	ExtCell	
003A2032	RSVP00_Book_LORE_Imissyoudad_Colonelkid	FlatwoodsExt06	ExtCell	
003A2034	RSVP00_Book_LORE_Sorry	FlatwoodsExt06	ExtCell	
003A2036	RSVP00_Book_LORE_NothingHelps	FlatwoodsExt06	ExtCell	
003A2038	RSVP00_Book_LORE_Prayer	HavenChurchExt02	ExtCell	
003A203A	RSVP00_Book_LORE_Iforgiveyou_Colonelkid	FlatwoodsExt06	ExtCell	
003A203C	RSVP00_Book_LORE_Greg			
003A204A	RSVP00_Book_LORE_IrememberYouMom	[CELL:00262D9A]	ExtCell	
003A204D	RSVP00_Book_LORE_Sweetheart	MorgantownAirportExt03	ExtCell	
003A5611	EN07_LaunchCodeAlpha01			Nuke Master Quest
003A5612	EN07_AccessCodeAlpha			Nuke Master Quest
003A5613	EN07_LaunchCodeBeta01			Nuke Master Quest
003A5614	EN07_AccessCodeBeta			Nuke Master Quest
003A5615	EN07_LaunchCodeGamma01			Nuke Master Quest
003A5616	EN07_AccessCodeGamma			Nuke Master Quest
003A9094	KnifeEdge_Note_Salvage	KnifeEdgeExt	ExtCell	
003AB078	Template_EnvelopeNote01	[CELL:0000DD46]	ExtCell	
003AB07A	Template_DepartmentofDefenseNote	[CELL:0000DD46]	ExtCell	
003AC529	AutumnAcreCabin_Note_01	AutumnAcreCabinExt	ExtCell	
003AEF9F	MTNS01_RespondersNote01			Signal Strength
003B32E8	RSVP01_Book_LORE_EquipmentCheckOutSheet	FlatwoodsExt	ExtCell	
003B7D31	RE_ObjectJM02_BoSNote			Brotherhood Caravan
003B7F2D	RS03_Recipe_Chem_RadawayDiluted			
003B7F2E	RS03_Recipe_Chem_RadXDiluted			
003B9806	The_Domestics_02	[CELL:00263664]	ExtCell	
003B9807	The_Domestics_03	[CELL:0026267D]	ExtCell	
003B9808	The_Domestics_01	[CELL:002629A8]	ExtCell	
003BAC8F	Template_DotMatrixPrinterNote01	DevCoryWorld02	ExtCell	
003BD55E	CUT_RSVP02_Book_QT_Password			
003BD55F	RSVP02_Book_LORE_Concerns	Morgantown Airport Terminal	NameParse	
003BDB6D	LC117_BathroomKeyNote	PointPleasantExt07	ExtCell	
003C5B82	RSVP01_Book_LORE_Report_WaterJuly	FlatwoodsTavernExt	ExtCell	[RSVP Master]
003C5B85	RSVP00_Book_LORE_SurvivorsGuilt	FlatwoodsExt06	ExtCell	
003C614F	RSVP02_Book_LORE_Certificate_Completion	Morgantown Airport Terminal	NameParse	
003C7AF7	LC188_WadeAirport_LandonsNote	WadeAirportExt08	ExtCell	
003C7AF8	POI158_BaileyFamilyCabin_Note	BaileyFamilyCabinExt	ExtCell	
003C7AFA	POI208_YellowSandysStill_Note	YellowSandysStillExt04	ExtCell	
003C7AFB	POI207_SafenCleanDisposal_Note	SafeNCleanDisposalExt	ExtCell	
003C7B03	LC175_MunicipalCenter_Note	Watoga Municipal Center	NameParse	
003C7B20	POI282_LoreNote_SkeletonMaking	BraxsonsQualityMedicalSuppliesExt02	ExtCell	
003C7BE5	Recipe_Workshop_Tables_AsylumEndTables			
003C7BE6	Recipe_Workshop_Tables_CafeTables			
003C7BE7	Recipe_Workshop_Tables_ChargenWoodSet			
003C7BE8	Recipe_Workshop_Tables_Desks_Wooden			
003C7BE9	Recipe_Workshop_Tables_Fancy01			
003C7BEA	Recipe_Workshop_Tables_Federalist01			
003C7BEB	Recipe_Workshop_Tables_HighTechRoundTable01_Dirty			
003C7BEC	Recipe_Workshop_Tables_MetalTables			
003C7BED	Recipe_Workshop_Tables_ModernDomestic_Ruin_Kitchen			
003C7BEE	Recipe_Workshop_Tables_ModernDomestic_Ruin_LivingRoom			
003C7BEF	Recipe_Workshop_Tables_NpcTableVaultSit02			
003C7BF0	Recipe_Workshop_Tables_OfficeDesk01			
003C7BF1	Recipe_Workshop_Tables_TablePatio01			
003C7BF2	Recipe_Workshop_Tables_NpcTablePicnicSit01			
003C7BF3	Recipe_Workshop_Tables_PlayerHouse_Ruin_Kitchen			
003C7BF4	Recipe_Workshop_Tables_PlayerHouse_Ruin_LivingRoom			
003C7BF5	Recipe_Workshop_Tables_PoolTable01			
003C7BF6	Recipe_Workshop_Tables_Primitive_LivingRoom			
003C7C00	Recipe_Workshop_Lights_MirrorBall01			
003C7C04	Recipe_Workshop_Lights_TableLamps_NixieTubeLight			
003C946C	POI080_BigFredsBBQReview	BigFredsBBQShackExt	ExtCell	
003C946D	POI236_SlocumJoesReview	SlocumsJoeExt	ExtCell	
003C946E	POI275_Prayer			
003C94C6	Recipe_Workshop_Lights_AntiqueLights			
003C94DC	Recipe_Workshop_Chairs_Chairs_Metal_Lounge			
003C94DE	Recipe_Workshop_Chairs_Chairs_Metal_Office			
003C94E0	Recipe_Workshop_Chairs_Chairs_Metal_Whitespring			
003C94E6	Recipe_Workshop_Chairs_Chairs_Padded_ElectricChair			
003C94E8	Recipe_Workshop_Chairs_Chairs_Padded_Fancy			
003C94EA	Recipe_Workshop_Chairs_Chairs_Padded_Modern			
003C94EC	Recipe_Workshop_Chairs_Chairs_Padded_Whitespring			
003C94F1	Recipe_Workshop_WallDecor_WallPaintings_Whitespring			
003C94F6	Recipe_Workshop_WallDecor_PoweredPoster_Adverts			
003C94F8	Recipe_Workshop_WallDecor_PoweredPoster_Communism			
003C94FA	Recipe_Workshop_WallDecor_PoweredPoster_Unstoppables			
003CC136	Recipe_Cooking_SweetRollGourmet	76 QA Smoke	NameParse	
003CD099	Nuke_FullCode			Nuke_Codes
003CD0E8	RSVP00_Book_Recipe03_CornPone	TylerCountyFairgroundsExt03	ExtCell	
003CD66C	LC174_PoemNote_CBLore_Note	Watoga High School	NameParse	
003CDA31	RE_TravelMD02_Note			Scorched Patrol
003CDB33	LC060_WhitespringTerminationNotice	Whitespring Mall	NameParse	
003CE670	MTR05_BlackwellNoOn6	Hornwright Industrial HQ	NameParse	
003CE67D	MTR06_StudyMaterial_Breathing	CharlestonFireDeptExt03	ExtCell	Into the Fire
003CE682	MTR06_StudyMaterial_FirstAid	CharlestonFireDeptExt02	ExtCell	Into the Fire
003CE684	MTR06_StudyMaterial_MineSignals	CharlestonFireDeptExt02	ExtCell	Into the Fire
003CE686	MTR06_StudyMaterials_FirstAid_OLD			
003CE688	MTR06_StudyMaterial_FightingScorched	CharlestonFireDeptExt03	ExtCell	Into the Fire
003CE68D	EN01_BackOffSam	Sam Blackwell's Bunker	NameParse	
003CE690	EN01_DeptAgProjects	Sam Blackwell's Bunker	NameParse	
003CE69C	LC004_AlleghenyAsylum_CBLore_DuransNotes04	Fort Defiance	NameParse	
003CE69E	LC004_AlleghenyAsylum_CBLore_CharlestonHerald_AsylumEditorial	AbandonedBogTownExt	ExtCell	
003CE6A1	LC178_WatogaPlaza_CBLore_AsylumArticleDraft	WatogaTransitHubExt	ExtCell	
003CE6A3	LC148_Sutton_CultChurch_LeadersJournal01	SuttonExt	ExtCell	
003CE6A5	LC148_Sutton_BodyShop_Note01	SuttonExt03	ExtCell	
003CE6A7	LC148_Sutton_HorseshoeHouse_ShoppingList	[CELL:002633F5]	ExtCell	
003CE6A9	LC148_Sutton_PartyHouse_EndoftheWorldParty01	SuttonExt	ExtCell	
003CE6AB	LC148_Sutton_DIYAirplane_RippedNote	SuttonExt	ExtCell	
003CE6B3	CharlestonHerald_AMSArticle	CharlestonHeraldExt	ExtCell	
003CEA82	LC058_EvacuationNote	Radio Astronomy Research Center	NameParse	
003CEA8C	LC058_EvacuationNote02	Radio Astronomy Research Center	NameParse	
003CF389	Morgantown_Lore_MartialLawNotice			
003CF38A	Morgantown_Lore_RallyNotice			
003CF38B	Summersville_Lore_PotatoContest1			
003CF38C	Summersville_Lore_PotatoContest2			
003CF38D	Summersville_Lore_PotatoContest3			
003CF38E	Morgantown_Lore_RallyFlyer			
003CF44B	POI235_DWDAnchorFarmNote01	Quick Test Cell	NameParse	
003CF44C	LC010_DWDBeckleyNote01	BeckleyExt03	ExtCell	
003CF44D	LC100_DWDMountBlairTranyardNote01	MountBlairTrainyardExt07	ExtCell	
003CF483	LC075_LewisburgVisitorsCenterNote	LewisburgExt02	ExtCell	
003CF486	LC075_LewisburgRaidersNote	LewisburgExt04	ExtCell	
003CF48D	CampMcClintock_LoreNote01	CampMcClintockExt02	ExtCell	
003CF556	LC191_MessagesNote	FederalDisposalFieldExt04	ExtCell	
003CF79E	LC139_Summersville_VotingFlier	SummersvilleExt03	ExtCell	
003CF7A0	LC139_Summersville_LakeHouse_Note01	LakesideCabinsExt02	ExtCell	
003CF7A2	LC148_Sutton_PartyHouse_EndoftheWorldParty02	Quick Test Cell	NameParse	
003CF7A3	LC143_SummersvilleMansions_PestsNote01	HornwrightSummerVillaExt	ExtCell	
003CF7A5	LC143_SummersvilleMansions_NoiseComplaint	TorranceHouseExt	ExtCell	
003CF802	LC013_BigBendNote1	Big Bend Tunnels	NameParse	
003CF803	LC013_BigBendNote2	Big Bend Tunnels	NameParse	
003CF804	LC013_BigBendNote3	Big Bend Tunnels	NameParse	
003CF805	LC013_BigBendNote4	Big Bend Tunnels	NameParse	
003CF806	LC013_BigBendNote5	Big Bend Tunnels	NameParse	
003CF807	LC013_BigBendNote6	Big Bend Tunnels	NameParse	
003CFB3A	ENB_NukedFloraGuide_Blue	Whitespring Bunker	NameParse	
003CFB3B	ENB_NukedFloraGuide_Yellow	Whitespring Bunker	NameParse	
003CFB3C	ENB_NukedFloraGuide_Red	Whitespring Bunker	NameParse	
003CFB3D	ENB_NukedFloraGuide_Purple	Whitespring Bunker	NameParse	
003CFB3E	ENB_NukedFloraGuide_Orange	Whitespring Bunker	NameParse	
003CFB4B	ENB_MireLab_WhatHaveIDone	[CELL:0026034B]	ExtCell	
003CFB57	MTR_AMSTestSite_Transcript	AMSTestSiteExt02	ExtCell	
003CFB62	FS_RaleighChores	Raleigh Clay's Bunker	NameParse	
003CFB68	FS_CharlieIOUWhiskey	Ella Ames' Bunker	NameParse	
003CFB6C	FS_CharlieIOUSmokes	Ella Ames' Bunker	NameParse	
003CFB6E	FS_CharlieIOUBeer	Ella Ames' Bunker	NameParse	
003CFB70	FS_CharlieIOUToiletPaper	Ella Ames' Bunker	NameParse	
003CFB72	FS_StephanieNote	Ella Ames' Bunker	NameParse	
003CFB75	POI162_Dreams	Quick Test Cell	NameParse	
003CFB76	LC195_LetterToTucker	DabneyHomesteadExt02	ExtCell	
003CFB79	POI242_ModelHome	ExcelsiorModelHomeExt	ExtCell	
003CFB7B	POI276_TanagraTown	TanagraTownExt	ExtCell	
003CFB7C	LC161_LucyJournal	Valley Galleria	NameParse	
003CFB7D	FS_AbbieHarpersFerry	HarpersFerryExt03	ExtCell	
003D036C	MTR11_WantedKobolds			
003D0D40	Recipe_Serum_AdrenalReaction			
003D0D41	Recipe_Serum_BirdBones			
003D0D42	Recipe_Serum_Carnivore			
003D0D43	Recipe_Serum_Chameleon			
003D0D44	Recipe_Serum_EagleEyes			
003D0D56	Recipe_Serum_EggHead			
003D0D57	Recipe_Serum_ElectricallyCharged			
003D0D58	Recipe_Serum_Empath			
003D0D59	Recipe_Serum_Grounded			
003D0D5A	Recipe_Serum_HealingFactor			
003D0D5B	Recipe_Serum_Herbivore			
003D0D5C	Recipe_Serum_HerdMentality			
003D0D5D	Recipe_Serum_Marsupial			
003D0D5E	Recipe_Serum_PlagueWalker			
003D0D5F	Recipe_Serum_ScalySkin			
003D0D60	Recipe_Serum_SpeedDemon			
003D0D61	Recipe_Serum_Talons			
003D0D62	Recipe_Serum_TwistedMuscles			
003D0D63	Recipe_Serum_UnstableIsotope			
003D0EF0	BoS01CommandCenterPassword	[CELL:00050B2C]	ExtCell	Defiance Has Fallen
003D0EF2	BoS01SecureRoomNote	[CELL:00050B2C]	ExtCell	Defiance Has Fallen
003D1343	LC024_HornwrightNote	Charleston Capitol Building	NameParse	
003D142C	LC024_PresidentLetterToGovEvans	Charleston Capitol Building	NameParse	
003D142D	LC024_XmasNotice	Charleston Capitol Building	NameParse	
003D1480	LC024_GovProclaimationSamBlackwell	Charleston Capitol Building	NameParse	
003D153C	LC024_RuinedServerNote	Charleston Capitol Building	NameParse	
003D1588	LC023_CharlestonNoteEmergency	Quick Test Cell	NameParse	
003D1589	LC167_CEONoteOLD			
003D15CF	LC167_Ceo_Note	Quick Test Cell	NameParse	
003D226F	POI_BirdwatchersNote	[CELL:00263ECA]	ExtCell	
003D57C4	LC095_BirthdayToastNote	MorgantownExt08	ExtCell	
003D57C5	LC095_BarbershopOwnerNote	MorgantownExt10	ExtCell	
003D57C6	LC095_VTUPostcardNote03	VaultTecUExt05	ExtCell	
003D57C7	LC095_VTUPostcardNote04	MorgantownExt43	ExtCell	
003D57C8	LC095_StudentBookCoverNote01	MorgantownExt03	ExtCell	
003D57D1	LC095_ApartmentRenterNote	Shadowbreeze Apartments	NameParse	
003D57D3	LC095_VTUPostcardNote05	Shadowbreeze Apartments	NameParse	
003D57D5	LC095_VTUPostcardNote06	MorgantownExt02	ExtCell	
003D57D7	LC095_VTUPostcardNote07	MorgantownExt19	ExtCell	
003D57D9	LC095_VTUPostcardNote08	MorgantownExt20	ExtCell	
003D5B46	Helvetia_LoreNote_Freyja	HelvetiaExt02	ExtCell	
003D5B4A	Helvetia_LoreNote_ChseeseHaus	HelvetiaExt02	ExtCell	
