MGEF_FormID	EDID	FULL	DNAM_MagicItemDescription	DATA_Flags	DATA_Flags2	BaseCost	Unused	MagicSkillRaw	ResistValue	CounterEffectCount	CastingLight	TaperWeight	HitShader	EnchantShader	MinSkillLevel	Spellmaking_Area	CastingTime	TaperCurve	TaperDuration	SecondAVWeight	Archetype	ActorValue	Projectile	Explosion	CastingType	Delivery	CastingArt	HitEffectArt	ImpactData	SkillUsageMultiplier	DualCastingArt	DualCastingScale	EnchantArt	HitVisuals	EnchantVisuals	EquipAbility	ImageSpaceModifier	PerkToApply	CastingSoundLevel	ScriptAI_Score	ScriptAI_DelayTime	ScriptAI_Unknown	Refs_Flat	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30
0003693B	"FortifyIntelligence"	"Fortify Intelligence"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0003693C	"FortifyAgility"	"Fortify Agility"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0003693E	"FortifyHealth"	"Fortify Health"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0003693F	"Magazine_FortifyActionPoints_Effect"	"Fortify Action Points"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00036940	"FortifyDamageResist"	"Fortify Damage Resist"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0003E060	"DisDamageActionPoints"	"Damage Action Points"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
000459C4	"CureAddiction_OBSOLETE"	"Cure All Addictions OBSOLETE"	"Cure all addictions."	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00047661	"ReduceAgility"	"Reduce Agility"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00047662	"ReduceCharisma"	"Reduce Charisma"	"<mag> Strength"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00047663	"ReduceEndurance"	"Reduce Endurance"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00047664	"ReduceIntelligence"	"Reduce Intelligence"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00047665	"ReduceLuck"	"Reduce Luck"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00047666	"ReducePerception"	"Reduce Perception"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00047667	"Magazine_ReduceItemDegradation_Effect"	"Reduce Item Degradation"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00047668	"RestoreActionPoints"	"Restore Action Points"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAD7	"abReduceAgility"	"Reduce Agility"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAD8	"abReduceCharisma"	"Reduce Charisma"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAD9	"abReduceEndurance"	"Reduce Endurance"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BADA	"abReduceIntelligence"	"Reduce Intelligence"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BADC	"abReduceLuck"	"Reduce Luck"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BADD	"abReducePerception"	"Reduce Perception"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BADE	"abReduceStrength"	"Reduce Strength"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BADF	"AbReduceResistRadiation"	"Reduce Radiation Resist"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004C47D	"AbPerkFortifyResistRadiationExpose"	"Fortify Radiation Resist"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004F4A5	"ChameleonEffect"	"Stealth Field"	"Invisibility for <dur> seconds."	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C527	"SURV_WellRestedEffect"	"Rested"	"+5% Bonus XP"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C529	"RestoreConditionHead"	"Heal Head"	"+<mag> Head Condition"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52A	"RestoreConditionRightArm"	"Heal Right Arm"	"+<mag> Right Arm Condition"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52B	"RestoreConditionRightLeg"	"Heal Right Leg"	"+<mag> Right Leg Condition"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52C	"RestoreConditionLeftArm"	"Heal Left Arm"	"+<mag> Left Arm Condition"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52D	"RestoreConditionLeftLeg"	"Heal Left Leg"	"+<mag> Left Leg Condition"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52E	"RestoreConditionTorso"	"Heal Torso"	"+<mag> Torso Condition"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005DD97	"AbsorbRads"	"Absorb Radiation"	"Regenrate <mag> points of Radiation per second."	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005DD99	"FortifyLimbRegenRate"	"Limb Regeneration"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005E1C8	"abDeathclawClawsEffect"	"Deathclaw Claw Dismember"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005E9D5	"PowerArmorBatteryHealthEffect"	"Power Armor Battery Heatlh Effect"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0006AB36	"AbVANS"	"VANS Helper"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0006D2E3	"StingwingPoisonEffectPlayer"	"Stingwing Poison"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"PoisonResist ""Poison Resistance"" [AVIF:000002E4]"	"0"	"NULL - Null Reference [00000000]"	"1.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0006E51A	"dtFireFlameEffectChanceLow"	"Damage Type Fire"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"FireResist ""Fire Resistance"" [AVIF:000002E5]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"FireHitFXS [EFSH:0014237E]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0006F128	"zzz_dtCryoColdEffectChanceLow"	"Damage Type Cryo"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"FrostResist ""Cryo Resistance"" [AVIF:000002E7]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"CryoDamageFXS [EFSH:0006F124]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0006F129	"dtElectricalEffectChanceLow"	"Damage Type Electrical"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"EnergyResist ""Energy Resistance"" [AVIF:000002EB]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"ShockDamageFXS [EFSH:0006F122]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0006F12A	"dtPoisonEffectChanceLow"	"Damage Type Poison"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"PoisonResist ""Poison Resistance"" [AVIF:000002E4]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"PoisonDamageFXS [EFSH:0006F123]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0006F12B	"dtRadiationEffectChanceLow"	"Damage Type Radiation"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"RadResistExposure ""Radiation Resistance"" [AVIF:000002EA]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"PoisonDamageFXS [EFSH:0006F123]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00072DF5	"zzz_CryoSlow"	"Cryo Slow"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
