SPEL_FormID	SPEL_EDID	SPEL_FULL	EffectIndex	EFID_MGEF_FormID	EFID_MGEF_EDID	EFID_MGEF_FULL	CVTO_CURV_FormID	CVTO_CURV_EDID	MAGA_AVIF_FormID	MAGA_AVIF_EDID	EFIT_Magnitude	EFIT_Area	EFIT_Duration
0007C719	SpellPowerArmor_TeslaBracers		0	0007C718	PowerArmor_TeslaBracersDamage	Tesla Bracers					10.000000	0	0
0007C719	SpellPowerArmor_TeslaBracers		1	0007C718	PowerArmor_TeslaBracersDamage	Tesla Bracers					20.000000	0	0
00085332	AbBoSPaladin	Paladin	0	0004D8A8	AbFortifyHealRateHideUI	Fortify Heal Rate					0.010000	0	0
00097344	AbPerkRootedDisarm	Disarm on attack	0	001F6B0A	PerkRootedScriptEffect	Rooted					0.000000	0	0
000976E5	SpellPowerArmor_Stealth	Stealth Field	0	000976E0	ChameleonEffectArmorMod	Chameleon					50.000000	0	0
000976E5	SpellPowerArmor_Stealth	Stealth Field	1	0003E060	DisDamageActionPoints	Damage Action Points					1.000000	0	0
000A599A	AnRRInTheBloodSpell		0	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist					5.000000	0	0
000A599A	AnRRInTheBloodSpell		1	000A599B	abReduceHealth	Reduce Health					5.000000	0	0
000B73A6	AbRaceGlowingOne	Glowing One abilities	0	000B73A5	abGlowingOneRaceEffect	Glowing One Abilities					0.000000	0	0
000C9798	AbRaceStingwing		0	000C9794	abStingwingRaceEffect	Bloodbug VFX					0.000000	0	0
000CF5F0	DisarmSpell	Disarm	0	000CF5EF	ModDisarmEffect	Disarm					999.000000	0	2
000D3FC6	BossAbility01		0	0004A0D2	AbFortifyHealth	Fortify Health					25.000000	0	0
000D3FC6	BossAbility01		1	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					10.000000	0	0
000D3FC6	BossAbility01		2	0004C939	AbFortifyPerception	Fortify Perception					2.000000	0	0
00156D0A	AbAddictionFury	Fury Addiction	0	0017E5CD	abReducePerceptionAddiction	Addiction: Reduce Perception					1.000000	0	0
00156D0A	AbAddictionFury	Fury Addiction	1	0017E5CC	abReduceStrengthAddiction	Addiction: Reduce Strength					1.000000	0	0
00156D0A	AbAddictionFury	Fury Addiction	2	0002A74C	CA_AddictionEffect	CA_AddictionEffect					1.000000	0	0
00156D0A	AbAddictionFury	Fury Addiction	3	001EB997	abAddictionCount	abAddictionCount					1.000000	0	0
00156D0C	AbAddictionCalmex	Calmex Addiction	0	0017E5CD	abReducePerceptionAddiction	Addiction: Reduce Perception					2.000000	0	0
00156D0C	AbAddictionCalmex	Calmex Addiction	1	0017E601	abReduceAgilityAddiction	Addiction: Reduce Agility					2.000000	0	0
00156D0C	AbAddictionCalmex	Calmex Addiction	2	0002A74C	CA_AddictionEffect	CA_AddictionEffect					1.000000	0	0
00156D0C	AbAddictionCalmex	Calmex Addiction	3	001EB997	abAddictionCount	abAddictionCount					1.000000	0	0
00156D0D	AbAddictionXCell	X-Cell Addiction	0	0017E5CD	abReducePerceptionAddiction	Addiction: Reduce Perception					1.000000	0	0
00156D0D	AbAddictionXCell	X-Cell Addiction	1	0017E601	abReduceAgilityAddiction	Addiction: Reduce Agility					1.000000	0	0
00156D0D	AbAddictionXCell	X-Cell Addiction	2	0002A74C	CA_AddictionEffect	CA_AddictionEffect					1.000000	0	0
00156D0D	AbAddictionXCell	X-Cell Addiction	3	0017E5CC	abReduceStrengthAddiction	Addiction: Reduce Strength					1.000000	0	0
00156D0D	AbAddictionXCell	X-Cell Addiction	4	0017E5CE	abReduceEnduranceAddiction	Addiction: Reduce Endurance					1.000000	0	0
00156D0D	AbAddictionXCell	X-Cell Addiction	5	0017E5DF	abReduceCharismaAddiction	Addiction: Reduce Charisma					1.000000	0	0
00156D0D	AbAddictionXCell	X-Cell Addiction	6	0017E602	abReduceLuckAddiction	Addiction: Reduce Luck					1.000000	0	0
00156D0D	AbAddictionXCell	X-Cell Addiction	7	0017E5ED	abReduceIntelligenceAddiction	Addiction: Reduce Intelligence					1.000000	0	0
00156D0D	AbAddictionXCell	X-Cell Addiction	8	001EB997	abAddictionCount	abAddictionCount					1.000000	0	0
00156D0E	AbAddictionDaddyO	Daddy-O Addiction	0	0017E5CD	abReducePerceptionAddiction	Addiction: Reduce Perception					1.000000	0	0
00156D0E	AbAddictionDaddyO	Daddy-O Addiction	1	0017E5ED	abReduceIntelligenceAddiction	Addiction: Reduce Intelligence					1.000000	0	0
00156D0E	AbAddictionDaddyO	Daddy-O Addiction	2	0002A74C	CA_AddictionEffect	CA_AddictionEffect					1.000000	0	0
00156D0E	AbAddictionDaddyO	Daddy-O Addiction	3	001EB997	abAddictionCount	abAddictionCount					1.000000	0	0
00156D0F	AbAddictionDaytripper	Daytripper Addiction	0	0017E5DF	abReduceCharismaAddiction	Addiction: Reduce Charisma					1.000000	0	0
00156D0F	AbAddictionDaytripper	Daytripper Addiction	1	0017E602	abReduceLuckAddiction	Addiction: Reduce Luck					1.000000	0	0
00156D0F	AbAddictionDaytripper	Daytripper Addiction	2	0002A74C	CA_AddictionEffect	CA_AddictionEffect					1.000000	0	0
00156D0F	AbAddictionDaytripper	Daytripper Addiction	3	001EB997	abAddictionCount	abAddictionCount					1.000000	0	0
00156D10	AbAddictionOverdrive	Overdrive Addiction	0	0017E601	abReduceAgilityAddiction	Addiction: Reduce Agility					1.000000	0	0
00156D10	AbAddictionOverdrive	Overdrive Addiction	1	0017E5CC	abReduceStrengthAddiction	Addiction: Reduce Strength					1.000000	0	0
00156D10	AbAddictionOverdrive	Overdrive Addiction	2	0002A74C	CA_AddictionEffect	CA_AddictionEffect					1.000000	0	0
00156D10	AbAddictionOverdrive	Overdrive Addiction	3	001EB997	abAddictionCount	abAddictionCount					1.000000	0	0
0016CA43	crGlowingRadroachCloak	Radiation Cloak	0	0017FCED	crBloatflyCloakEffect	Radiation Cloak					2.000000	20	0
0017E79B	RESceneLC01HealthBuff	Fortify Health	0	0004A0D2	AbFortifyHealth	Fortify Health					50.000000	0	0
0017E79B	RESceneLC01HealthBuff	Fortify Health	1	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					15.000000	0	0
0017E79B	RESceneLC01HealthBuff	Fortify Health	2	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					15.000000	0	0
0017E8FA	BlindnessSpell	Blindness Spell	0	0017E8F9	BlindnessPoison	Blindness Poison					100.000000	0	30
0017E8FA	BlindnessSpell	Blindness Spell	1	0017E8FB	DeafnessPoisonEffect	Deafness Poison					100.000000	0	30
0018C35A	CryoFreezeSpell	Freezing	0	00084A52	CryoStatusEffect	Freezing			0085A235	StatusBuildUpCryo	0.000000	0	0
0018C35A	CryoFreezeSpell	Freezing	1	003BE0DB	CryoDrainAPEffect	Drains Action Points			0085A235	StatusBuildUpCryo	0.000000	0	0
0019401C	crCoreMeltdownCloak01	Radiation Cloak	0	000DB3AE	RadiationCloak	Radiation Cloak					10.000000	40	0
00195904	FireHazard	Fire Hazard	0	00023C61	FireHazardEffect	Fire Damage					5.000000	0	0
001B1FF4	RadiationImmunity	Immune to Radiation	0	001B1FF3	RadiationImmunityEffect	Immune to Radiation					0.000000	0	0
001B34CD	PowerArmor_TargetingHUD_Spell	Targeting HUD	0	001B34CC	PowerArmor_TargetingHUD_CloakEffect	Targetting HUD Effect					1.000000	0	1
001C4026	QuietReflection	Quiet Reflection	0	001C4027	QuietReflectionEffect	Quiet Reflection					1.000000	0	1440
001C501F	AbPerkMagHealthRegen	Regenerate Health	0	0004D8A8	AbFortifyHealRateHideUI	Fortify Heal Rate					0.200000	0	0
001C5E7B	RadStormSpell	Radiation Storm	0	001C5E7A	RadiationStormEffectM	Radiation Storm					0.000000	0	1
001C63EA	AbPerkMagSwimSpeed		0	00084278	AbFortifyActorSpeedMult	Fortify Actor Speed Mult					100.000000	0	0
001C6BCA	CritMirelurkQueen		0	001C6BCB	CritMirelurkQueenEffect	Critical Mirelurk Queen Hit					10.000000	0	10
001C9A6A	CureAddictions	Cure Addictions	0	000459C4	CureAddiction_OBSOLETE	Cure All Addictions OBSOLETE					999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	1	00245F0C	RestoreAddictionAlcohol	Cure Addiction Alcohol					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	2	00245F0D	RestoreAddictionBuffout	Cure Addiction Buffout					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	3	00245F0E	RestoreAddictionDaddyO	Cure Addiction DaddyO					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	4	00245F0F	RestoreAddictionJet	Cure Addiction Jet					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	5	00245F10	RestoreAddictionMedX	Cure Addiction Med-X					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	6	00245F11	RestoreAddictionMentats	Cure Addiction Mentats					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	7	00245F12	RestoreAddictionPsycho	Cure Addiction Psycho					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	8	00245F13	RestoreAddictionOverdrive	Cure Addiction Overdrive					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	9	00245F14	RestoreAddictionXCell	Cure Addiction X-Cell					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	10	00247552	RestoreAddictionCalmex	Cure Addiction Calmex					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	11	00247A6A	RestoreAddictionDaytripper	Cure Addiction Daytripper					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	12	00247550	RestoreAddictionFury	Cure Addiction Fury					9999.000000	0	0
001C9A6A	CureAddictions	Cure Addictions	13	006CA754	RestoreAddictionFormulaP	Cure Addiction Formula P					9999.000000	0	0
001CCDA3	LegendaryCreatureChance_AbConvertLegendaryCreature	LegendaryChance_AbConvertLegendaryCreature	0	002129BC	LegendaryCreatureChance_abEpicCreatureCreateEffect	Create Epic Creature Effect					0.000000	0	0
001CFB14	assaultronStealthSpell	Stealth Spell	0	001CFB16	AssaultronStealthEFFECT	Stealth Field					0.000000	0	0
001D246C	abPerkLoneWanderer	Lone Wanderer	0	0017ED89	AbPerkFortifyActionPointRegen	Fortify Action Point Regen Mult			000002C5	Charisma	0.000000	0	0
001D246C	abPerkLoneWanderer	Lone Wanderer	1	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist			000002C5	Charisma	0.000000	0	0
001D246C	abPerkLoneWanderer	Lone Wanderer	2	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist			000002C5	Charisma	0.000000	0	0
001D2481	AbPerkRooted	Fortify Damage Resistance	0	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					25.000000	0	0
001D2481	AbPerkRooted	Fortify Damage Resistance	1	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					25.000000	0	0
001D2481	AbPerkRooted	Fortify Damage Resistance	2	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					50.000000	0	0
001D2481	AbPerkRooted	Fortify Damage Resistance	3	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					50.000000	0	0
001D33D6	PerkStagger	Stagger	0	001A03FB	StaggerEffect	Stagger					2.000000	0	0
001D4AB4	SlowTime	Slow Time	0	001D4AB3	SlowTimeEffect	Slow Time					0.300000	0	15
001D4AB8	PerkDogmeatBleedingDmg	Bleeding Damage	0	001A03FD	DamageHealthContact	Damage Health					2.000000	0	5
001E325A	PerkSneakInvisibility	Invisibility	0	001E3259	PerkSneakInvisibilityEffect	Invisibility					100.000000	0	1
001E325A	PerkSneakInvisibility	Invisibility	1	0040D565	PerkEscapeArtistCooldownEffect	Escape Artist Cooldown					1.000000	0	3
001E4502	AbMirelurkKingCloakSpell		0	0004AB43	crMirelurkKingBlurCloakEffect	Mirelurk King Blur Cloak					0.000000	15	0
001E4502	AbMirelurkKingCloakSpell		1	001E4503	crMirelurkKingBlurCloakScriptEffect	Mirelurk King BC Timer					0.000000	15	0
001E4506	CritLaserLtBlue		0	001E4505	CritLaserLtBlueEffect	Critical Blue Laser Hit					10.000000	0	10
001FA241	abPerkRadResistant	Rad Resistant	0	0004C47D	AbPerkFortifyResistRadiationExpose	Fortify Radiation Resist			000002C4	Endurance	0.000000	0	0
001FA245	Legendary_2xDmg	Double Damage	0	00023735	RestoreHealthGeneric	Restore Health					9999.000000	0	0
001FA245	Legendary_2xDmg	Double Damage	1	001FA244	Legendary_2xDmgEffect	Double Damage					0.000000	0	900
001FE6A3	WaterRadiationHighHazard	High Water Radiation	0	00023F16	WaterRadiationHazardEffect	Radiation Damage					0.000000	0	0
001FE6A4	WaterRadiationHighDrinkingToxic	Toxic Water	0	0000397E	RestoreHealthFood	Restore Health					2.000000	0	10
001FE6A4	WaterRadiationHighDrinkingToxic	Toxic Water	1	00284970	SURV_DiseaseVector_Drink_Effect	SURV_DiseaseVector_Drink_Effect					30.000000	0	0
001FE6A4	WaterRadiationHighDrinkingToxic	Toxic Water	2	00134836	SURV_Drink_Effect	SURV_Drink_Effect					900.000000	0	0
001FE6A4	WaterRadiationHighDrinkingToxic	Toxic Water	3	00024056	DamageRadiationEating	Eating: Radiation Damage					25.000000	0	2
001FE6AE	zzzLegendary_Radioactive	Radioactive	0	00023735	RestoreHealthGeneric	Restore Health					9999.000000	0	0
001FE6AE	zzzLegendary_Radioactive	Radioactive	1	001FE6AF	zzzLegendary_RadioactiveEffect	Radioactive Damage					0.000000	0	900
001FE6B4	Legendary_Poison	Poison	0	00023735	RestoreHealthGeneric	Restore Health					9999.000000	0	0
001FE6B4	Legendary_Poison	Poison	1	001FE6B3	Legendary_PoisonEffect	Poison Damage					0.000000	0	900
001FE6B7	Legendary_PoisonAttack	Poison Attack	0	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					4.000000	0	10
001FE6B7	Legendary_PoisonAttack	Poison Attack	1	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					5.000000	0	10
001FE6B7	Legendary_PoisonAttack	Poison Attack	2	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					6.000000	0	10
001FE6B7	Legendary_PoisonAttack	Poison Attack	3	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					7.000000	0	10
001FE6B7	Legendary_PoisonAttack	Poison Attack	4	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					8.000000	0	10
001FE6B7	Legendary_PoisonAttack	Poison Attack	5	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					9.000000	0	10
001FE6B7	Legendary_PoisonAttack	Poison Attack	6	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					10.000000	0	10
001FE6BA	Legendary_Accuracy	Accuracy	0	001FE6B9	Legendary_AccuracyEffect	Accuracy					0.000000	0	900
00204143	WorkshopTrapFlamethrowerSpell		0	00204144	WorkshopTrapFlamethrowerEffect	Fire					20.000000	0	0
00204143	WorkshopTrapFlamethrowerSpell		1	00204144	WorkshopTrapFlamethrowerEffect	Fire					3.000000	0	3
00209471	AbPainTrainImpactLanding	Impact Landing	0	000390C1	PowerArmorPerkEffect	Power Armor					0.000000	0	0
00215CD3	abDogmeatHealthBonus		0	0004A0D2	AbFortifyHealth	Fortify Health					25.000000	0	0
00215CD3	abDogmeatHealthBonus		1	0004A0D2	AbFortifyHealth	Fortify Health					25.000000	0	0
00215CD3	abDogmeatHealthBonus		2	0004A0D2	AbFortifyHealth	Fortify Health					25.000000	0	0
00215CD3	abDogmeatHealthBonus		3	0004A0D2	AbFortifyHealth	Fortify Health					25.000000	0	0
00215CD3	abDogmeatHealthBonus		4	0004A0D2	AbFortifyHealth	Fortify Health					25.000000	0	0
00215CD6	PerkFortuneFinderSpell	Shower of Caps	0	00215CD5	PerkFortuneFinderEffect	Explosion of Caps					0.000000	0	3
00215E07	HazardRadiationNukaGrenadeSpell	Radiation	0	0009252A	RadiationHazardEffect	Radiation Damage					0.000000	0	1
0021C007	GlowingLootDrop	Glowing Loot Drop	0	0021C008	GlowingLootDropEffect	Drop Glowing Loot					0.000000	0	0
00225179	DetectLifeSpell	Detect Life	0	00225178	DetectLifeCloakEffect	Detect Life Cloak					100.000000	0	480
0022517A	DetectLifePACloakSpell	Detect Life	0	0022517B	DetectLifePACloakEffect	Detect Life Cloak Effect					1.000000	0	1
0022517F	DetectLifeCloakHostileSpell	Detect Life Hostile Cloak	0	0022517D	DetectLifeCloakHostileEffect	Detect Life Hostile Cloak Effect					1.000000	0	1
00225181	DetectLifeHostileSpell	Detect Life	0	00225180	DetectLifeHostileChem	Detect Life Hostile Cloak					100.000000	1000	480
00225F7D	AbStrongStats	Strong's Stats	0	0004D885	AbFortifyStrength	Fortify Strength					10.000000	0	0
00225F7D	AbStrongStats	Strong's Stats	1	00192199	AbFortifyAgility	Fortify Agility					10.000000	0	0
00225F7D	AbStrongStats	Strong's Stats	2	00246B12	AbReduceCarryWeight	Reduce Carry Weight					140.000000	0	0
0022B6EA	AbRaceSentryBot		0	0022B6EB	abSentryBotRaceEffect	SentryBot Abilities					0.000000	0	0
0022B6F0	AbRaceMrHandy		0	0022B6EF	abMrHandyRaceEffect	Mr Handy Abilities					0.000000	0	0
0022B6F0	AbRaceMrHandy		1	0002866B	AbWaterwalking	Waterwalking					0.000000	0	0
0022FC60	CUT_DogmeatInvisibility	Dogmeat's Invisibility	0	0022FC61	DogmeatInvisibilityEffect	Dogmeat Invisibility					100.000000	0	0
0022FED3	AbWorkshopPopulation	Add population resource value	0	0022FED4	AbWorkshopPopulationEffect	Workshop Population Resource Value					1.000000	0	0
00231BEA	RECheckpoint_LessDamage90Spell		0	00231BE8	abRECheckpoint_LessDamage90Effect	RECheckpoint Less Damage 90					0.000000	0	0
00237E4F	CourserSpeedUp	Courser Speed Up	0	00237E51	FortifyActorSpeedMult	Fortify Actor Speed Mult					1.000000	0	7
00237E50	AbCourserSpeed	Courser Speed	0	00237E4E	AbCourserSpeedEffect	Courser Speed					0.000000	0	0
0023C9C2	FlameThrowerFireHazardSpell	Strong Fire Hazard	0	00023C61	FireHazardEffect	Fire Damage					7.000000	0	0
0023C9C3	ExplosionFireHazardSpell	Strong Fire Hazard	0	00023C61	FireHazardEffect	Fire Damage					10.000000	0	0
0023EC91	GlowingSeaPlayerRadiationRadStorm	Glowing Sea Radiation	0	0018EFF5	GlowingSeaPlayerRadiationRadStormEffect	Glowing Sea Radiation					0.000000	0	0
002404A6	AbRaceBehemoth		0	002404A5	abBehemothRaceEffect	Behemoth Abilities					0.000000	0	0
00240C1E	FireHazardLight01	Light Fire Hazard	0	00240C1F	FireHazardLightEffect	Fire Damage Light					5.000000	0	0
0024615A	AbAddictionBuzzBites	BuzzBites Addiction	0	0017E603	abReduceAPAddiction	Addiction: Reduce AP					20.000000	0	0
0024615A	AbAddictionBuzzBites	BuzzBites Addiction	1	0002A74C	CA_AddictionEffect	CA_AddictionEffect					1.000000	0	0
0024615A	AbAddictionBuzzBites	BuzzBites Addiction	2	001EB997	abAddictionCount	abAddictionCount					1.000000	0	0
00247A41	DetectLifePATargetCloakSpell	Detect Life	0	00247A40	DetectLifeCloakPATargetEffect	Detect Life PA Target Effect					1.000000	100	0
0024848D	SpellPowerArmor_CommonArm	PA Common Arm	0	001A03FD	DamageHealthContact	Damage Health					3.000000	0	3
0024848D	SpellPowerArmor_CommonArm	PA Common Arm	1	001A03FD	DamageHealthContact	Damage Health					6.000000	0	3
0024865C	SpellPowerArmor_ImpactLandingAggro	SpellPA_ImpactLandingAggro	0	00248976	PowerArmor_ImpactLandingAggroCloak	PA_ImpactLandingAggroCloak					15.000000	0	0
0024865C	SpellPowerArmor_ImpactLandingAggro	SpellPA_ImpactLandingAggro	1	00248976	PowerArmor_ImpactLandingAggroCloak	PA_ImpactLandingAggroCloak					20.000000	0	0
0024865C	SpellPowerArmor_ImpactLandingAggro	SpellPA_ImpactLandingAggro	2	00248976	PowerArmor_ImpactLandingAggroCloak	PA_ImpactLandingAggroCloak					25.000000	0	0
002486F8	DetectLifeOnTargetSpell	Detect Life	0	002486F7	DetectLifeOnTargetEffect	Detect Life Target Effect					1.000000	0	1
00248978	PowerArmor_ImpactLandingAggroDamageSpell	PA_ImpactLandingAggroDamageSpell	0	00248977	PowerArmor_ImpactLandingAggroDamageEffect	PA_ImpactLandingAggroDamageEffect					50.000000	0	0
00248978	PowerArmor_ImpactLandingAggroDamageSpell	PA_ImpactLandingAggroDamageSpell	1	002494E5	ImpactLandingStaggerEffect	Stagger					2.000000	0	0
00248978	PowerArmor_ImpactLandingAggroDamageSpell	PA_ImpactLandingAggroDamageSpell	2	00248977	PowerArmor_ImpactLandingAggroDamageEffect	PA_ImpactLandingAggroDamageEffect					100.000000	0	0
002495D9	RoboticsExpertFrenzySpell	RoboticsExpertFrenzy	0	002495DA	RoboticsExpertFrenzySpellEffect	RoboticsExpertFrenzy					100.000000	0	86400
00249BF1	PerkPainTrainBlockSpell	Pain Train Block Spell	0	00249BF2	PerkPainTrainBlockEffect	Pain Train Block Effect					0.000000	0	12
00249C4C	PerkPainTrainBlockStaggerSpell	Pain Train Block Spell	0	00249BF2	PerkPainTrainBlockEffect	Pain Train Block Effect					0.000000	0	6
00249D6A	PowerArmor_mod_Lining_FieldGen_EMP_Spell	FieldGen EMP Spell 4	0	000BA45E	mod_Lining_FieldGen_EMP_MagicEffect	FieldGen EMP Damage					20.000000	0	1
00008CC5	MTR_AshFireSpell	Ash Fire Damage	0	00008CC6	MTR_AshFireEffect	Ash Fire Damage					10.000000	0	0
00004381	AbNemesisRank00		0	00004382	AbNemesisRank00Effect	Nemesis Rank 00					30.000000	0	0
00004384	AbNemesisRank01		0	00004382	AbNemesisRank00Effect	Nemesis Rank 00					50.000000	0	0
00004385	AbNemesisRank02		0	00004382	AbNemesisRank00Effect	Nemesis Rank 00					70.000000	0	0
0010EA9C	DLC01AbRaceTurretSpotlight		0	0010EA9D	DLC01abTurretSpotlightRaceEffect	Turret Spotlight Race FX					0.000000	0	0
0010EAB2	DLC01LightningHazardSpell	Lightning Hazard	0	0010EAAB	DLC01LightningHazardEffect	Shock Damage					34.000000	0	1
0010EAF5	AssaultronHeadSelfRadsSpell	AssaultronHeadSelfRadsSpell	0	0010EAF2	DLC01DamageRads	DLC01DamageRads					50.000000	0	0
0010EB03	DLC01EnchBot_Cloak_ReconSpell	DLC01EnchBot_Cloak_ReconSpell	0	0010EB04	DLC01BotReconScopeEffect	DLC01BotReconScopeEffect					20.000000	0	72
0010EB18	DLC01Bot_CommonArmorSpell	DLC01Bot_CommonArmorSpell	0	001A03FD	DamageHealthContact	Damage Health					3.000000	0	3
0010EB18	DLC01Bot_CommonArmorSpell	DLC01Bot_CommonArmorSpell	1	001A03FD	DamageHealthContact	Damage Health					6.000000	0	3
0010EB18	DLC01Bot_CommonArmorSpell	DLC01Bot_CommonArmorSpell	2	001A03FD	DamageHealthContact	Damage Health					9.000000	0	3
0010EB18	DLC01Bot_CommonArmorSpell	DLC01Bot_CommonArmorSpell	3	001A03FD	DamageHealthContact	Damage Health					12.000000	0	3
0010EB18	DLC01Bot_CommonArmorSpell	DLC01Bot_CommonArmorSpell	4	001A03FD	DamageHealthContact	Damage Health					15.000000	0	3
0010EB18	DLC01Bot_CommonArmorSpell	DLC01Bot_CommonArmorSpell	5	001A03FD	DamageHealthContact	Damage Health					18.000000	0	3
0010EB18	DLC01Bot_CommonArmorSpell	DLC01Bot_CommonArmorSpell	6	001A03FD	DamageHealthContact	Damage Health					21.000000	0	3
0010EB18	DLC01Bot_CommonArmorSpell	DLC01Bot_CommonArmorSpell	7	001A03FD	DamageHealthContact	Damage Health					24.000000	0	3
0010EB18	DLC01Bot_CommonArmorSpell	DLC01Bot_CommonArmorSpell	8	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					3.000000	0	5
0010EB18	DLC01Bot_CommonArmorSpell	DLC01Bot_CommonArmorSpell	9	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					6.000000	0	5
