PERK_FormID	PERK_EDID	FULL	DESC	ICON	FNAM_SpriteName	DATA_Playable	DATA_Hidden	DATA_Unknown	Refs_Flat	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	EffectCount	EffectIndex	PRKE_Type	PRKE_Rank	PRKE_Unknown	EP_EntryPoint	EP_Function	EP_PerkCondTabCount	EP_Unknown	PerkConditions_Flat	Cond_1	Cond_2	Cond_3	Cond_4	Cond_5	Cond_6	Cond_7	Cond_8	Cond_9	Cond_10	Cond_11	Cond_12	Cond_13	Cond_14	Cond_15	Cond_16	Cond_17	Cond_18	Cond_19	Cond_20	Cond_21	Cond_22	Cond_23	Cond_24	Cond_25	Cond_26	Cond_27	Cond_28	Cond_29	Cond_30	EPFT_Type	EPFB_PerkEntryID	EPFD_Float	EPF2_UnknownSpellValue	EPF4_ActorValue2	CurveTable_FormID	CurveTable_EDID	CurveTable_FULL	Spell_FormID	Spell_EDID	Spell_FULL	EffectLinks_Flat	EffectLink_1	EffectLink_2	EffectLink_3	EffectLink_4	EffectLink_5	EffectLink_6	EffectLink_7	EffectLink_8	EffectLink_9	EffectLink_10	EffectLink_11	EffectLink_12	EffectLink_13	EffectLink_14	EffectLink_15	EffectLink_16	EffectLink_17	EffectLink_18	EffectLink_19	EffectLink_20	EffectLink_21	EffectLink_22	EffectLink_23	EffectLink_24	EffectLink_25	EffectLink_26	EffectLink_27	EffectLink_28	EffectLink_29	EffectLink_30
0004A0B0	"Scrounger01"	"Scrounger"	"Find more non-explosive ammo based on your LCK."	""	"Scrounger"	"True"	"False"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	1	"Entry Point"	"0"	""	"Mod Item Spawn Count"	"Multiply Value"	"3"	"00"	"11000000 | 00 00 00 | 15.000000 | GetValue | 00 00 | Luck ""Luck"" [AVIF:000002C8] | Luck ""Luck"" [AVIF:000002C8] | 00 00 00 00 | Subject | 0 | -1 | 00100000 | 00 00 00 | 30.000000 | GetValue | 00 00 | Luck ""Luck"" [AVIF:000002C8] | Luck ""Luck"" [AVIF:000002C8] | 00 00 00 00 | Subject | 0 | -1 | 10100000 | 00 00 00 | 40.000000 | GetRandomPercent | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject"	"11000000"	"00 00 00"	"15.000000"	"GetValue"	"00 00"	"Luck ""Luck"" [AVIF:000002C8]"	"Luck ""Luck"" [AVIF:000002C8]"	"00 00 00 00"	"Subject"	"0"	"-1"	"00100000"	"00 00 00"	"30.000000"	"GetValue"	"00 00"	"Luck ""Luck"" [AVIF:000002C8]"	"Luck ""Luck"" [AVIF:000002C8]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10100000"	"00 00 00"	"40.000000"	"GetRandomPercent"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"Float"	"1"	""	""	"Luck ""Luck"" [AVIF:000002C8]"		""	""		""	""	"AVIF:Luck[000002C8] | AVIF:Luck[000002C8] | AVIF:Luck[000002C8] | AVIF:Luck[000002C8] | KYWD:AmmoTypeEnergy[003896DD] | KYWD:AmmoTypeBallistic[003896DE] | CURV:ScroungerBonus[007C2876] | AVIF:Luck[000002C8]"	"AVIF:Luck[000002C8]"	"AVIF:Luck[000002C8]"	"AVIF:Luck[000002C8]"	"AVIF:Luck[000002C8]"	"KYWD:AmmoTypeEnergy[003896DD]"	"KYWD:AmmoTypeBallistic[003896DE]"	"CURV:ScroungerBonus[007C2876]"	"AVIF:Luck[000002C8]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004A0B0	"Scrounger01"	"Scrounger"	"Find more non-explosive ammo based on your LCK."	""	"Scrounger"	"True"	"False"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	2	"Entry Point"	"0"	""	"Mod Item Spawn Count"	"Multiply Value"	"3"	"00"	"11000000 | 00 00 00 | 30.000000 | GetValue | 00 00 | Luck ""Luck"" [AVIF:000002C8] | Luck ""Luck"" [AVIF:000002C8] | 00 00 00 00 | Subject | 0 | -1 | 00100000 | 00 00 00 | 60.000000 | GetValue | 00 00 | Luck ""Luck"" [AVIF:000002C8] | Luck ""Luck"" [AVIF:000002C8] | 00 00 00 00 | Subject | 0 | -1 | 10100000 | 00 00 00 | 60.000000 | GetRandomPercent | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject"	"11000000"	"00 00 00"	"30.000000"	"GetValue"	"00 00"	"Luck ""Luck"" [AVIF:000002C8]"	"Luck ""Luck"" [AVIF:000002C8]"	"00 00 00 00"	"Subject"	"0"	"-1"	"00100000"	"00 00 00"	"60.000000"	"GetValue"	"00 00"	"Luck ""Luck"" [AVIF:000002C8]"	"Luck ""Luck"" [AVIF:000002C8]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10100000"	"00 00 00"	"60.000000"	"GetRandomPercent"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"Float"	"2"	""	""	"Luck ""Luck"" [AVIF:000002C8]"		""	""		""	""	"AVIF:Luck[000002C8] | AVIF:Luck[000002C8] | AVIF:Luck[000002C8] | AVIF:Luck[000002C8] | KYWD:AmmoTypeEnergy[003896DD] | KYWD:AmmoTypeBallistic[003896DE] | CURV:ScroungerBonus[007C2876] | AVIF:Luck[000002C8]"	"AVIF:Luck[000002C8]"	"AVIF:Luck[000002C8]"	"AVIF:Luck[000002C8]"	"AVIF:Luck[000002C8]"	"KYWD:AmmoTypeEnergy[003896DD]"	"KYWD:AmmoTypeBallistic[003896DE]"	"CURV:ScroungerBonus[007C2876]"	"AVIF:Luck[000002C8]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004A0B0	"Scrounger01"	"Scrounger"	"Find more non-explosive ammo based on your LCK."	""	"Scrounger"	"True"	"False"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	3	"Entry Point"	"0"	""	"Mod Item Spawn Count"	"Multiply Value"	"3"	"00"	"11000000 | 00 00 00 | 60.000000 | GetValue | 00 00 | Luck ""Luck"" [AVIF:000002C8] | Luck ""Luck"" [AVIF:000002C8] | 00 00 00 00 | Subject | 0 | -1 | 10100000 | 00 00 00 | 85.000000 | GetRandomPercent | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10010000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | AmmoTypeEnergy [KYWD:003896DD] | 00 00 00 00 | Subject | 0"	"11000000"	"00 00 00"	"60.000000"	"GetValue"	"00 00"	"Luck ""Luck"" [AVIF:000002C8]"	"Luck ""Luck"" [AVIF:000002C8]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10100000"	"00 00 00"	"85.000000"	"GetRandomPercent"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10010000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"AmmoTypeEnergy [KYWD:003896DD]"	"00 00 00 00"	"Subject"	"0"	"Float"	"3"	""	""	"Luck ""Luck"" [AVIF:000002C8]"		""	""		""	""	"AVIF:Luck[000002C8] | AVIF:Luck[000002C8] | KYWD:AmmoTypeEnergy[003896DD] | KYWD:AmmoTypeBallistic[003896DE] | CURV:ScroungerBonus[007C2876] | AVIF:Luck[000002C8]"	"AVIF:Luck[000002C8]"	"AVIF:Luck[000002C8]"	"KYWD:AmmoTypeEnergy[003896DD]"	"KYWD:AmmoTypeBallistic[003896DE]"	"CURV:ScroungerBonus[007C2876]"	"AVIF:Luck[000002C8]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004A0B5	"Slugger01"	"Slugger"	"Your melee weapons do +10% damage to crippled targets."	""	"Slugger"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbPerkSlugger[003440A0]"	"SPEL:AbPerkSlugger[003440A0]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004A0B6	"Rifleman01"	"Down Ranger"	"You do +10% ranged damage to far enemies."	""	"Rifleman"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbPerkRifleman[0031BE4B]"	"SPEL:AbPerkRifleman[0031BE4B]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004A0B9	"LeadBelly01"	"Lead Belly"	"You take less radiation from eating or drinking based on your END."	""	"LeadBelly"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbPerkLeadBelly[0004C47E]"	"SPEL:AbPerkLeadBelly[0004C47E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004A0BB	"BloodyMess01"	"Bloody Mess"	"Bleeding enemies you kill have a chance to explode based on your LCK."	""	"BloodyMess"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbPerkBloodyMess[003F3F3E]"	"SPEL:AbPerkBloodyMess[003F3F3E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004A0C5	"CommandoMaster01"	"Number Cruncher"	"Your weapons have 2% increased damage per AP cost."	""	"Commando"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbPerkCommandoMaster[0031BE51]"	"SPEL:AbPerkCommandoMaster[0031BE51]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004A0CF	"LifeGiver01"	"LifeGiver"	"Gain more max HP per point in END."	""	"LifeGiver"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbPerkLifeGiver[0004A0D3]"	"SPEL:AbPerkLifeGiver[0004A0D3]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004A0D4	"BlackWidow01"	"Black Widow"	"Come into my parlor... Men suffer +5% damage in combat, and are easier to persuade in dialogue."	""	"BlackWidow"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	0	"Entry Point"	"0"	""	"Mod Weapon Attack Damage"	"Multiply Value"	"3"	"00"	"10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | BlackWidow02 ""Black Widow"" [PERK:00065E31] | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | ActorTypeNPC [KYWD:00013794] | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | GetIsSex | 00 00 | Male | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"BlackWidow02 ""Black Widow"" [PERK:00065E31]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"ActorTypeNPC [KYWD:00013794]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"GetIsSex"	"00 00"	"Male"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"1"	"1.050000"	""	""		""	""		""	""	"PERK:BlackWidow02[00065E31] | KYWD:ActorTypeNPC[00013794]"	"PERK:BlackWidow02[00065E31]"	"KYWD:ActorTypeNPC[00013794]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004A0D4	"BlackWidow01"	"Black Widow"	"Come into my parlor... Men suffer +5% damage in combat, and are easier to persuade in dialogue."	""	"BlackWidow"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	1	"Entry Point"	"0"	""	"Mod Charisma Challenge Chance"	"Add Value"	"2"	"00"	"10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | BlackWidow02 ""Black Widow"" [PERK:00065E31] | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | GetIsSex | 00 00 | Male | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"BlackWidow02 ""Black Widow"" [PERK:00065E31]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"GetIsSex"	"00 00"	"Male"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	"Float"	"2"	"10.000000"	""	""		""	""		""	""	"PERK:BlackWidow02[00065E31]"	"PERK:BlackWidow02[00065E31]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004B24E	"StrongBack01"	"Strong Back"	"Gain more carry weight based on your STR."	""	"StrongBack"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Ability"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""		""	""		""	""	"SPEL:AbPerkStrongBack[0004B252]"	"SPEL:AbPerkStrongBack[0004B252]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004B258	"MisterSandman01"	"Mister Sandman"	"Your silenced weapons do an additional 50% sneak attack damage."	""	"MisterSandman"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Sneak Attack Mult"	"Add Value"	"3"	"00"	"10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | MisterSandman02 ""Mister Sandman"" [PERK:001D2490] | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasSilencer [KYWD:001E05D6] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"MisterSandman02 ""Mister Sandman"" [PERK:001D2490]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasSilencer [KYWD:001E05D6]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"0.500000"	""	""		""	""		""	""	"PERK:MisterSandman02[001D2490] | KYWD:HasSilencer[001E05D6]"	"PERK:MisterSandman02[001D2490]"	"KYWD:HasSilencer[001E05D6]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004B259	"Cannibal01"	"Cannibal"	"Eating human, Ghoul, Super Mutant, Scorched, or Mole Miner corpses restores Health and hunger."	""	"Cannibal"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	0	"Entry Point"	"0"	""	"Activate"	"Add Activate Choice"	"2"	"00"	"10000000 | 00 00 00 | 0.000000 | GetSitting | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | Cannibal02 ""Cannibal"" [PERK:001D1A62] | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | RS03_GhoulBloodSamplePerk ""Collect Blood Sample"" [PERK:004E23F7] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"GetSitting"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"Cannibal02 ""Cannibal"" [PERK:001D1A62]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"RS03_GhoulBloodSamplePerk ""Collect Blood Sample"" [PERK:004E23F7]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Activate Choice"	"1"	""	""	""		""	""		""	""	"PERK:Cannibal02[001D1A62] | PERK:RS03_GhoulBloodSamplePerk[004E23F7] | KYWD:ArmorTypePower[0004D8A1] | KYWD:ImmuneToCannibalKeyword[00249611] | KYWD:ActorTypeScorchbeast[0013D05A] | RACE:ScorchedRace[0010CA5F] | KYWD:ActorTypeSuperMutant[0006D7B6] | KYWD:ActorTypeFeralGhoul[0006B4F2] | KYWD:ActorTypeMoleMiner[00331AC6] | KYWD:ActorTypeHuman[0002CB72] | KYWD:ActorTypeGhoul[000EAFB7]"	"PERK:Cannibal02[001D1A62]"	"PERK:RS03_GhoulBloodSamplePerk[004E23F7]"	"KYWD:ArmorTypePower[0004D8A1]"	"KYWD:ImmuneToCannibalKeyword[00249611]"	"KYWD:ActorTypeScorchbeast[0013D05A]"	"RACE:ScorchedRace[0010CA5F]"	"KYWD:ActorTypeSuperMutant[0006D7B6]"	"KYWD:ActorTypeFeralGhoul[0006B4F2]"	"KYWD:ActorTypeMoleMiner[00331AC6]"	"KYWD:ActorTypeHuman[0002CB72]"	"KYWD:ActorTypeGhoul[000EAFB7]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004B259	"Cannibal01"	"Cannibal"	"Eating human, Ghoul, Super Mutant, Scorched, or Mole Miner corpses restores Health and hunger."	""	"Cannibal"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	"Entry Point"	"1"	""	"Activate"	"Add Activate Choice"	"2"	"00"	"10000000 | 00 00 00 | 0.000000 | GetSitting | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | Cannibal02 ""Cannibal"" [PERK:001D1A62] | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasPerk | 00 00 | RS03_GhoulBloodSamplePerk ""Collect Blood Sample"" [PERK:004E23F7] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"GetSitting"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"Cannibal02 ""Cannibal"" [PERK:001D1A62]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasPerk"	"00 00"	"RS03_GhoulBloodSamplePerk ""Collect Blood Sample"" [PERK:004E23F7]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Activate Choice"	"2"	""	""	""		""	""		""	""	"PERK:Cannibal02[001D1A62] | PERK:RS03_GhoulBloodSamplePerk[004E23F7] | KYWD:ArmorTypePower[0004D8A1] | KYWD:ImmuneToCannibalKeyword[00249611] | RACE:ScorchedRace[0010CA5F] | KYWD:ActorTypeFeralGhoul[0006B4F2] | KYWD:ActorTypeScorched[0005CB01] | KYWD:ActorTypeSuperMutant[0006D7B6] | KYWD:ActorTypeMoleMiner[00331AC6] | KYWD:ActorTypeHuman[0002CB72] | KYWD:ActorTypeGhoul[000EAFB7]"	"PERK:Cannibal02[001D1A62]"	"PERK:RS03_GhoulBloodSamplePerk[004E23F7]"	"KYWD:ArmorTypePower[0004D8A1]"	"KYWD:ImmuneToCannibalKeyword[00249611]"	"RACE:ScorchedRace[0010CA5F]"	"KYWD:ActorTypeFeralGhoul[0006B4F2]"	"KYWD:ActorTypeScorched[0005CB01]"	"KYWD:ActorTypeSuperMutant[0006D7B6]"	"KYWD:ActorTypeMoleMiner[00331AC6]"	"KYWD:ActorTypeHuman[0002CB72]"	"KYWD:ActorTypeGhoul[000EAFB7]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004B259	"Cannibal01"	"Cannibal"	"Eating human, Ghoul, Super Mutant, Scorched, or Mole Miner corpses restores Health and hunger."	""	"Cannibal"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	2	"Entry Point"	"2"	""	"Activate"	"Add Activate Choice"	"2"	"00"	"10000000 | 00 00 00 | 0.000000 | GetSitting | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | Cannibal02 ""Cannibal"" [PERK:001D1A62] | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 0.000000 | GetTypeCommandPerforming | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"GetSitting"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"Cannibal02 ""Cannibal"" [PERK:001D1A62]"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"0.000000"	"GetTypeCommandPerforming"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"Activate Choice"	"0"	""	""	""		""	""		""	""	"PERK:Cannibal02[001D1A62] | KYWD:ArmorTypePower[0004D8A1]"	"PERK:Cannibal02[001D1A62]"	"KYWD:ArmorTypePower[0004D8A1]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004C91F	"CriticalBanker01"	"Critical Banker"	"You're a patient battlefield tactician, and can save a Critical Hit, to be used in V.A.T.S. when you need it the most."	""	"CriticalBanker"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Crafting Dupe Chance"	"Set Value"	"2"	"00"	"10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | CriticalBanker02 ""Critical Banker"" [PERK:0004C920] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"CriticalBanker02 ""Critical Banker"" [PERK:0004C920]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"1.000000"	""	""		""	""		""	""	"PERK:CriticalBanker02[0004C920]"	"PERK:CriticalBanker02[0004C920]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004C920	"CriticalBanker02"	"Critical Banker"	"You can now save 2 Critical Hits, to be used in V.A.T.S. when you need them the most."	""	"CriticalBanker"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Crafting Dupe Chance"	"Set Value"	"2"	"00"	"10000000 | 00 00 00 | 0.000000 | HasPerk | 00 00 | CriticalBanker03 ""Critical Banker"" [PERK:0004C921] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"HasPerk"	"00 00"	"CriticalBanker03 ""Critical Banker"" [PERK:0004C921]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"2.000000"	""	""		""	""		""	""	"PERK:CriticalBanker03[0004C921]"	"PERK:CriticalBanker03[0004C921]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004C921	"CriticalBanker03"	"Critical Banker"	"You can now save 3 Critical Hits, to be used in V.A.T.S. when you need them the most. Banking a Critical has a chance to save an additional Critical."	""	"CriticalBanker"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	0	"Entry Point"	"0"	""	"Mod Crafting Dupe Chance"	"Set Value"	"2"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"1"	"3.000000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004C921	"CriticalBanker03"	"Critical Banker"	"You can now save 3 Critical Hits, to be used in V.A.T.S. when you need them the most. Banking a Critical has a chance to save an additional Critical."	""	"CriticalBanker"	"True"	"False"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	1	"Entry Point"	"0"	""	"Iron-Sights Activate"	"Add Activate Choice"	"3"	"00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"0.050000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
