season	page	unlockRank	slot	name	qty	cost	isFirst	formId	wikiIcon	notes
23	6	43	1	Lawn Mower		35		00833845	score_s23_camp_floordecor_lawnmower_l.webp	
23	6	43	2	Scout's Banner	5	15		0067A855	SCORE COEN Utility Banner L.webp	
23	6	43	3	Saw Table		0		0084A361	score_s23_camp_furniture_table_sawtable_l.webp	
23	6	43	4	Stabbed Weaponry - Throwing Knife		15	TRUE	00853928	score_s23_camp_stabbedweaponry_throwingknife_l.webp	
23	6	43	5	Glowing Skull		20	TRUE	0083FE36	score_s23_wall_lights_wallglowingskull_l.webp	
23	6	43	6	Raider Brewing Station		40		0085B810	score_s23_camp_machinery_workbench_brewing_raiderizedbrew_l.webp	
23	6	43	7	"""Skull"" Player Title Prefix"		15		0086803D	score_s23_playertitles_prefix_skull.webp	
23	6	43	8	Skull and Sawblade Player Icon		10		0086A88E	atx_playericon_s23_skullandsawblade.webp	
23	6	43	9	Atoms	200	15	TRUE		Score currency atoms l.webp	
23	6	43	10	Raider Sarsaparilla Vending Machine		60	TRUE	0085AD67	score_s23_utility_sarsaparillaraiderized_l.webp	
23	7	55	1	Raiderized Truck		50	TRUE	00853927		corrected from the in-game screenshot: name Raider Chemistry Workstation -> Raiderized Truck, formId 0085B80B -> 00853927, wikiIcon score_s23_camp_workbench_chemistry_raiderized_l.webp -> -
23	7	55	2	Ghoul Vault Boy Lamp		30		0083EAF5	score_s23_camp_lights_ghoulvaultboylamp_l.webp	
23	7	55	3	10% S.C.O.R.E. Boost		0	TRUE	0079C886	score_account_scoreboost_l.webp	
23	7	55	4	"""Bandit"" Player Title Suffix"		20		00868037	score_s23_playertitles_suffix_bandit.webp	
23	7	55	5	Mystery Bobblehead	3	20		0072D4FD	SCORE Utility MysteryBobblehead L.webp	
23	7	55	6	Raider Fermenter		45		0083EAEC	score_s23_camp_machinery_workbench_raiderfermenter_l.webp	
23	7	55	7	SCORE Booster	3	20	TRUE	0069F2C6	SCORE_Utility_ScoreBooster_L.webp	
23	7	55	8	Perk Coins	25	15	TRUE	005EE7F0	Score currency perkcoin l.webp	
23	7	55	9	Atoms	200	25			Score currency atoms l.webp	corrected from the in-game screenshot: isFirst TRUE -> -
23	7	55	10	Dom Pedro		75		00845124	score_s23_weapons_nitro_l.webp	
23	8	64	1	Raider Wall-Mounted Walkway		50	TRUE	00859B16	score_s23_camp_walldecor_wallwalkwayraid_l.webp	
23	8	64	2	Newly Dug Grave Ammo Box		0	TRUE	00852E74	score_s23_camp_ammobox_freshlyduggrave_l.webp	
23	8	64	3	Rusty Nails Collar (Cat)		20	TRUE	00853B81	score_s23_apparel_camppets_cat_neckwear_collarnailscat_l.webp	
23	8	64	4	Stamps	10	20		0066EFB4	SCORE Currency Stamps.webp	
23	8	64	5	"""Trapper"" Player Title Suffix"		15		00868036	score_s23_playertitles_suffix_trapper.webp	
23	8	64	6	Skeletal Scratching Post		25		00853B8A	score_s23_camp_camppets_idlefurniture_scratchingpost_skeletal_l.webp	
23	8	64	7	Caps	5000	20		005AD5B3	Score currency caps l.webp	
23	8	64	8	Raider With Pistol Player Icon		10		0086A88D	atx_playericon_s23_raiderwithpistol.webp	
23	8	64	9	Atoms	200	20	TRUE		Score currency atoms l.webp	
23	8	64	10	Lykoi Cat		45		00853B80	score_s23_camp_camppets_lykoi_l.webp	
23	9	72	1	Dino Bins		0		008624AD	score_s23_camp_floordecor_dinobin_full.webp	
23	9	72	2	Chem Mystery Machine		50		00853D3C	score_s23_utility_chemmysterymachine_l.webp	
23	9	72	3	Dino Peaks Photo Board Cutout		20	TRUE	008624B0	score_s23_camp_floordecor_dinogolfphotoboard_l.webp	
23	9	72	4	Ghoul Vault Girl Lamp		30		0083EAF6	score_s23_camp_lights_ghoulvaultgirllamp_l.webp	
23	9	72	5	Dom Pedro Grip Mods		20		0086902C	score_s23_weapons_nitro_grip_mods_l.webp	
23	9	72	6	Dino Peak Bogey Shirt		30	TRUE	008624AA	score_s23_apparel_outfit_dinothemetshirt02_l.webp	
23	9	72	7	Atoms	200	25			Score currency atoms l.webp	
23	9	72	8	Dino Peaks Entrance Sign		25	TRUE	008624AE		missing from the wiki; added from the in-game screenshot
23	10	82	1	Stay Away Stash Box		0	TRUE	0083EAEF	score_s23_camp_stashbox_stayaway_l.webp	
23	10	82	2	Crashed Cargo Bot		40	TRUE	0085D825	score_s23_camp_collector_crashedcargobot_l.webp	
23	10	82	3	Raider Tavern		60		0085B3DD	score_s23_camp_structure_raidertavern_l.webp	
23	10	82	4	Pike Set		30		0084A534	score_s23_camp_floordecor_pikeset_l.webp	
23	10	82	5	Dino Golf Volcano		35		008624B3	score_s23_camp_structure_volcano_l.webp	
23	10	82	6	"""Fiendish"" Player Title Prefix"		15		0086803E	score_s23_playertitles_prefix_fiendish.webp	
23	10	82	7	Raider Chemistry Workstation		45		0085B80B	score_s23_camp_workbench_chemistry_raiderized_l.webp	
23	10	82	8	Dom Pedro Receiver Mods		25		00869029	Score s23 weapons nitro grip mods l.webp	
23	11	92	1	Framed Blood x Rust Wall Art		20		00864CD5	score_s23_camp_walldecor_endofseasonart_l.webp	
23	11	92	2	Radhog Stein		20		0085392D	score_s23_camp_floordecor_stein_radhog_l.webp	
23	11	92	3	Newly Dug Grave Aid Box		0	TRUE	00852E71	score_s23_camp_aidbox_freshlyduggrave_l.webp	
23	11	92	4	"""Diehard"" Player Title Suffix"		15		0086803C	score_s23_playertitles_suffix_diehard.webp	
23	11	92	5	Dom Pedro Magazine Mods		25		00869028	Score s23 weapons nitro grip mods l.webp	
23	11	92	6	Scrap Metal Porch Kit		40	TRUE	0085B6A2	score_s23_camp_kit_scrapmetalporch_l.webp	
23	11	92	7	Atoms	200	20	TRUE		Score currency atoms l.webp	
23	11	92	8	Vault-Tec Modular Sofa Set		35		0083000E	score_s23_camp_furniture_couch_modularsofaset_vaulttec_l.webp	
23	11	92	9	Re-Roller	5	15		0068D465	SCORE Utility Reroller L.webp	
23	11	92	10	Edison Power Armor Paint		60		0085A89C	score_s23_skin_powerarmor_model_edison_l.webp	
23	B1	100	1	Cobby Collectron Station		200		0085CE4D	score_s23_camp_utility_collectron_cornbot_l.webp	
23	B1	100	2	Stabbed Weaponry - Grognak Axe		100		0085392C	score_s23_camp_stabbedweaponry_grognakaxe_l.webp	
23	B1	100	3	Empty Dino Bins		80		008624AC	score_s23_camp_floordecor_dinobin_empty_l.webp	
23	B1	100	4	"""Raiding"" Player Title Prefix"		75		00868038	score_s23_playertitles_prefix_raiding.webp	
23	B1	100	5	Rusty Nails Collar (Dog)		60		00853B82	score_s23_apparel_camppets_dog_neckwear_collarnailsdog_l.webp	
23	B1	100	6	Sunset Sarsaparilla Floating Crate Platform		150		0085A8F5	score_s23_camp_floordecor_crateplatform_l.webp	
23	B1	100	7	Raider Fish Trap		160		00864524	score_s23_camp_collector_raidfishtrap_l.webp	
23	B1	100	8	Dom Pedro Explosive Mods		100		0086902B	Score s23 weapons nitro grip mods l.webp	
23	B1	100	9	Rust Kingdom Player Icon		75		0086A886	atx_playericon_s23_rustkingdomfaction.webp	
23	B1	100	10	Scrap Metal Kit		250		00855383	score_s23_camp_kit_scrapmetal_l.webp	
23	B2	150	1	Scout's Banner	5	75		0067A855	SCORE COEN Utility Banner L.webp	
23	B2	150	2	Atoms	100	250			Score currency atoms l.webp	
23	B2	150	3	Superb Bait	5	75		00811379	Score utility superbbait l.webp	
23	B2	150	4	Caps	5000	75		005AD5B3	Score currency caps l.webp	
23	B2	150	5	Perk Coins	25	75		005EE7F0	Score currency perkcoin l.webp	
23	B2	150	6	Stamps	10	75		0066EFB4	SCORE Currency Stamps.webp	
23	B2	150	7	Carry Weight Booster	5	75		005FD9AC	Score utility carryweight l.webp	
23	B2	150	8	Gold Bullion	100	75		005AD5B2	Score currency bullion l.webp	
23	B2	150	9	Nuclear Keycard	5	75		005DC2BF	Atx playericon object 09 l.webp	
23	B2	150	10	Lunchboxes	5	75		005AD5B0	Atx store lunchbox001 l.webp	
