SPEL_FormID	SPEL_EDID	SPEL_FULL	SPEL_DESC	Keywords_Flat	Keyword_1	Keyword_2	Keyword_3	Keyword_4	Keyword_5	Keyword_6	Keyword_7	Keyword_8	Keyword_9	Keyword_10	Keyword_11	Keyword_12	Keyword_13	Keyword_14	Keyword_15	Keyword_16	Keyword_17	Keyword_18	Keyword_19	Keyword_20	ETYP_FormID	ETYP_EDID	ETYP_FULL	SPIT_BaseCost	SPIT_Flags	SPIT_Type	SPIT_ChargeTime	SPIT_CastType	SPIT_TargetType	SPIT_CastDuration	SPIT_Range	SPIT_CastingPerk_FormID	SPIT_CastingPerk_EDID	SPIT_CastingPerk_FULL	EffectCount	MIID_MaxItemID	EffectIndex	EFID_MGEF_FormID	EFID_MGEF_EDID	EFID_MGEF_FULL	EFIT_EffectID	EFIT_Magnitude	EFIT_Area	EFIT_Duration	EFIT_Unknown	Conditions_Flat	Cond_1	Cond_2	Cond_3	Cond_4	Cond_5	Cond_6	Cond_7	Cond_8	Cond_9	Cond_10	Cond_11	Cond_12	Cond_13	Cond_14	Cond_15	Cond_16	Cond_17	Cond_18	Cond_19	Cond_20
0004DDEF	"AbPerkMovingTarget1"	"Moving Target"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"3"	2	007ACAFD	"AbPerkFortifyEvadeChance"	"Fortify Evade Chance"	"3"	"15.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000 | IsSprinting = 1.000000 10000000 | WornHasKeyword = 0.000000 10000000"	"HasPerk = 1.000000 10000000"	"IsSprinting = 1.000000 10000000"	"WornHasKeyword = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005240D	"PerkParalyze"	"Paralyze"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	2	"0"	0	0018526E	"ParalyzeEffect"	"Paralyze"	"0"	"0.000000"	"0"	"10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005240D	"PerkParalyze"	"Paralyze"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	2	"0"	1	0022B5F0	"PerkParalyzeStatEffect"	"Paralyzed"	"0"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00052411	"AbPerkUnstoppable"	"Unstoppable"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	0004D899	"AbFortifyActionPointRateHidden"	"Fortify Action Point Regen"	"0"	"3.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00020755	"PerkPacify"	"Perk Pacify"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"1000000000000000000111"	"Spell"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	00020754	"PerkPacifyEffect"	"Pacify"	"0"	"100.000000"	"0"	"60"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00029478	"AbRaceBloatfly"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	0	0002866B	"AbWaterwalking"	"Waterwalking"	"0"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00029478	"AbRaceBloatfly"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	1	000559A4	"AbPerkFortifyResistEnergy"	"Fortify Energy Resist"	"0"	"10.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00029478	"AbRaceBloatfly"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	2	0004D86B	"AbPerkFortifyResistPoison"	"Fortify Poison Resist"	"0"	"20.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00029478	"AbRaceBloatfly"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	3	0004A0AC	"AbPerkFortifyResistDamage"	"Fortify Damage Resist"	"0"	"5.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00036663	"crBloatflyFrenzySpell"	"Bloatfly Frenzy"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	00036662	"crBloatflyFrenzyEffect"	"Bloatfly Crippled Frenzy"	"0"	"4.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0003E061	"AbAddictionAlcohol"	"Alcohol Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"3"	0	0010224F	"abReduceAgilityAlcoholAddiction"	"Alcohol Addiction: Reduce Agility"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0003E061	"AbAddictionAlcohol"	"Alcohol Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"3"	1	00102251	"abReduceCharismaAlcoholAddiction"	"Alcohol Addiction: Reduce Charisma"	"2"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0003E061	"AbAddictionAlcohol"	"Alcohol Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"3"	2	001EB997	"abAddictionCount"	"abAddictionCount"	"3"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE0	"AbAddictionBuffout"	"Buffout Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	0	0017E5CE	"abReduceEnduranceAddiction"	"Addiction: Reduce Endurance"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE0	"AbAddictionBuffout"	"Buffout Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	1	0017E5CC	"abReduceStrengthAddiction"	"Addiction: Reduce Strength"	"2"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE0	"AbAddictionBuffout"	"Buffout Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	2	0002A74C	"CA_AddictionEffect"	"CA_AddictionEffect"	"3"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE0	"AbAddictionBuffout"	"Buffout Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	3	001EB997	"abAddictionCount"	"abAddictionCount"	"4"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE2	"AbAddictionMentats"	"Mentats Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"3"	0	0017E5DF	"abReduceCharismaAddiction"	"Addiction: Reduce Charisma"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE2	"AbAddictionMentats"	"Mentats Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"3"	1	0002A74C	"CA_AddictionEffect"	"CA_AddictionEffect"	"2"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE2	"AbAddictionMentats"	"Mentats Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"3"	2	001EB997	"abAddictionCount"	"abAddictionCount"	"3"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE3	"AbAddictionPsycho"	"Psycho Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	0	0017E5CC	"abReduceStrengthAddiction"	"Addiction: Reduce Strength"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE3	"AbAddictionPsycho"	"Psycho Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	1	0002A74C	"CA_AddictionEffect"	"CA_AddictionEffect"	"2"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE3	"AbAddictionPsycho"	"Psycho Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	2	0017E6C8	"abReduceDamageResistAddiction"	"Addiction: Damage Damage Resist"	"3"	"10.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE3	"AbAddictionPsycho"	"Psycho Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	3	001EB997	"abAddictionCount"	"abAddictionCount"	"4"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE4	"AbAddictionMedX"	"Med-X Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	0	0017E601	"abReduceAgilityAddiction"	"Addiction: Reduce Agility"	"1"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE4	"AbAddictionMedX"	"Med-X Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	1	0002A74C	"CA_AddictionEffect"	"CA_AddictionEffect"	"2"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE4	"AbAddictionMedX"	"Med-X Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	2	0017E6C8	"abReduceDamageResistAddiction"	"Addiction: Damage Damage Resist"	"3"	"10.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004BAE4	"AbAddictionMedX"	"Med-X Addiction"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"00011"	"Addiction"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"4"	3	001EB997	"abAddictionCount"	"abAddictionCount"	"4"	"1.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004C47C	"AbRaceMirelurk"	"Mirelurk abilities"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	0	0004C47D	"AbPerkFortifyResistRadiationExpose"	"Fortify Radiation Resist"	"0"	"100.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004C47C	"AbRaceMirelurk"	"Mirelurk abilities"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	1	0004A0AC	"AbPerkFortifyResistDamage"	"Fortify Damage Resist"	"0"	"30.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004C47C	"AbRaceMirelurk"	"Mirelurk abilities"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	2	0004D86D	"AbFortifyResistCryo"	"Fortify Cryo Resist"	"0"	"20.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004C47C	"AbRaceMirelurk"	"Mirelurk abilities"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	4	"0"	3	000559A4	"AbPerkFortifyResistEnergy"	"Fortify Energy Resist"	"0"	"10.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004C47E	"AbPerkLeadBelly"	"Lead Belly"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	004F9A36	"AbPerkFortifyResistRadiationIngest"	"Fortify Radiation Resist"	"0"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004D6B9	"AbPerkRadResistance"	"Rad Resistance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"0"	0	0004C47D	"AbPerkFortifyResistRadiationExpose"	"Fortify Radiation Resist"	"0"	"10.000000"	"0"	"0"	""	"HasPerk = 0.000000 10000000"	"HasPerk = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004D6B9	"AbPerkRadResistance"	"Rad Resistance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"0"	1	0004C47D	"AbPerkFortifyResistRadiationExpose"	"Fortify Radiation Resist"	"0"	"20.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000 | HasPerk = 0.000000 10000000"	"HasPerk = 1.000000 10000000"	"HasPerk = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0004D6B9	"AbPerkRadResistance"	"Rad Resistance"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	3	"0"	2	0004C47D	"AbPerkFortifyResistRadiationExpose"	"Fortify Radiation Resist"	"0"	"30.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005B2E0	"PerkCannibalHeal"	"Cannibal Heal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	6	"10"	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"1"	"0.000000"	"0"	"5"	""	"HasPerk = 0.000000 10000000"	"HasPerk = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005B2E0	"PerkCannibalHeal"	"Cannibal Heal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	6	"10"	1	00026874	"SURV_Food_Effect"	"SURV_Food_Effect"	"0"	"216.000000"	"0"	"5"	""	"HasSpell = 0.000000 10000000"	"HasSpell = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005B2E0	"PerkCannibalHeal"	"Cannibal Heal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	6	"10"	2	0000397E	"RestoreHealthFood"	"Restore Health"	"5"	"15.000000"	"0"	"5"	""	"HasSpell = 0.000000 10000000"	"HasSpell = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005B2E0	"PerkCannibalHeal"	"Cannibal Heal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	6	"10"	3	00026874	"SURV_Food_Effect"	"SURV_Food_Effect"	"9"	"432.000000"	"0"	"5"	""	"HasSpell = 1.000000 10000000"	"HasSpell = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005B2E0	"PerkCannibalHeal"	"Cannibal Heal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	6	"10"	4	0000397E	"RestoreHealthFood"	"Restore Health"	"0"	"30.000000"	"0"	"5"	""	"HasSpell = 1.000000 10000000"	"HasSpell = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005B2E0	"PerkCannibalHeal"	"Cannibal Heal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	6	"10"	5	00134836	"SURV_Drink_Effect"	"SURV_Drink_Effect"	"10"	"0.000000"	"0"	"0"	""	"HasPerk = 1.000000 10000000"	"HasPerk = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C528	"SURV_WellRested"	"Rested"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0001"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"1"	0	0005C527	"SURV_WellRestedEffect"	"Rested"	"1"	"1.000000"	"0"	"3600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52F	"HealLimbs"	"Heal Limbs"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	7	"0"	0	0005C529	"RestoreConditionHead"	"Heal Head"	"0"	"100.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52F	"HealLimbs"	"Heal Limbs"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	7	"0"	1	0005C52C	"RestoreConditionLeftArm"	"Heal Left Arm"	"0"	"100.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52F	"HealLimbs"	"Heal Limbs"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	7	"0"	2	0005C52D	"RestoreConditionLeftLeg"	"Heal Left Leg"	"0"	"100.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52F	"HealLimbs"	"Heal Limbs"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	7	"0"	3	0005C52A	"RestoreConditionRightArm"	"Heal Right Arm"	"0"	"100.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52F	"HealLimbs"	"Heal Limbs"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	7	"0"	4	0005C52B	"RestoreConditionRightLeg"	"Heal Right Leg"	"0"	"100.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0005C52F	"HealLimbs"	"Heal Limbs"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	7	"0"	5	0005C52E	"RestoreConditionTorso"	"Heal Torso"	"0"	"100.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
