NPC_FormID	NPC_EDID	PropIndex	ActorValue_FormID	ActorValue_EDID	ActorValue_Name	Value	CurveTable_FormID	CurveTable_EDID
0007ED09	encFeralGhoul04	1	000002D4	Health	Health	0.000000	0076E9F8	CT_Creatures_Health_Universal_Tier17
0007ED09	encFeralGhoul04	2	000002DA	SpeedMult	Move Speed	100.000000		
0007ED09	encFeralGhoul04	3	007ADDD9	EncounterSkullIndex		0.000000		
00088F14	LvlSupermutantMelee	0	000002D4	Health	Health	0.000000	0076E9FE	CT_Creatures_Health_Universal_Tier23
00088F14	LvlSupermutantMelee	1	000002DA	SpeedMult	Move Speed	100.000000		
00088F14	LvlSupermutantMelee	2	000002E3	DamageResist	Damage Resistance	0.000000	0076E999	CT_Creatures_Armor_Universal_Tier22
00088F14	LvlSupermutantMelee	3	000002E4	PoisonResist	Poison Resistance	0.000000	0076E9A9	CT_Creatures_Armor_Universal_Tier38
00088F14	LvlSupermutantMelee	4	000002E5	FireResist	Fire Resistance	0.000000	0076E99B	CT_Creatures_Armor_Universal_Tier24
00088F14	LvlSupermutantMelee	5	000002E7	FrostResist	Cryo Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
00088F14	LvlSupermutantMelee	6	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
00088F14	LvlSupermutantMelee	7	000002EB	EnergyResist	Energy Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
00088F14	LvlSupermutantMelee	8	007ADDD9	EncounterSkullIndex		0.000000		
0008CA3C	EncRadstag03	0	000002C3	Perception	Perception	10.000000		
0008CA3C	EncRadstag03	1	000002D4	Health	Health	0.000000	0076E9F8	CT_Creatures_Health_Universal_Tier17
0008CA3C	EncRadstag03	2	000002D5	ActionPoints	Action Points	50.000000		
0008CA3C	EncRadstag03	3	000002DA	SpeedMult	Move Speed	100.000000		
000948B3	LvlMutantHound	0	000002C3	Perception	Perception	7.000000		
000948B3	LvlMutantHound	1	000002D4	Health	Health	0.000000	00340716	zzzCT_Creatures_Health_MutantHound
000948B3	LvlMutantHound	2	000002D5	ActionPoints	Action Points	50.000000		
000948B3	LvlMutantHound	3	000002DA	SpeedMult	Move Speed	100.000000		
0001A00C	EncSuperMutant_Template	0	000002D4	Health	Health	0.000000	0076E9FE	CT_Creatures_Health_Universal_Tier23
0001A00C	EncSuperMutant_Template	1	000002DA	SpeedMult	Move Speed	100.000000		
0001A00C	EncSuperMutant_Template	2	000002E3	DamageResist	Damage Resistance	0.000000	0076E999	CT_Creatures_Armor_Universal_Tier22
0001A00C	EncSuperMutant_Template	3	000002E4	PoisonResist	Poison Resistance	0.000000	0076E9A9	CT_Creatures_Armor_Universal_Tier38
0001A00C	EncSuperMutant_Template	4	000002E5	FireResist	Fire Resistance	0.000000	0076E99B	CT_Creatures_Armor_Universal_Tier24
0001A00C	EncSuperMutant_Template	5	000002E7	FrostResist	Cryo Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
0001A00C	EncSuperMutant_Template	6	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E9B5	CT_Creatures_Armor_Universal_Tier50
0001A00C	EncSuperMutant_Template	7	000002EB	EnergyResist	Energy Resistance	0.000000	0076E996	CT_Creatures_Armor_Universal_Tier19
0001A00C	EncSuperMutant_Template	8	007ADDD9	EncounterSkullIndex		0.000000		
00020B85	EncRadscorpion02	0	000002C3	Perception	Perception	9.000000		
00020B85	EncRadscorpion02	1	000002D4	Health	Health	0.000000	0076EA01	CT_Creatures_Health_Universal_Tier26
00020B85	EncRadscorpion02	2	000002D5	ActionPoints	Action Points	50.000000		
00020B85	EncRadscorpion02	3	000002DA	SpeedMult	Move Speed	100.000000		
00020B86	EncRadscorpion03_Glowing	0	000002C3	Perception	Perception	9.000000		
00020B86	EncRadscorpion03_Glowing	1	000002D4	Health	Health	0.000000	0076EA01	CT_Creatures_Health_Universal_Tier26
00020B86	EncRadscorpion03_Glowing	2	000002D5	ActionPoints	Action Points	50.000000		
00020B86	EncRadscorpion03_Glowing	3	000002DA	SpeedMult	Move Speed	100.000000		
00020B88	LvlRadscorpion	0	000002C3	Perception	Perception	9.000000		
00020B88	LvlRadscorpion	1	000002D4	Health	Health	0.000000	0076EA01	CT_Creatures_Health_Universal_Tier26
00020B88	LvlRadscorpion	2	000002D5	ActionPoints	Action Points	50.000000		
00020B88	LvlRadscorpion	3	000002DA	SpeedMult	Move Speed	100.000000		
00020BCC	encFeralGhoulGlowing01	0	000002C3	Perception	Perception	4.000000		
00020BCC	encFeralGhoulGlowing01	1	000002D4	Health	Health	0.000000	0076EA01	CT_Creatures_Health_Universal_Tier26
00020BCC	encFeralGhoulGlowing01	2	000002DA	SpeedMult	Move Speed	100.000000		
000267C3	CUT_LvlFeralGhoulBoss1200	0	000002C3	Perception	Perception	4.000000		
000267C3	CUT_LvlFeralGhoulBoss1200	1	000002D4	Health	Health	0.000000	0076EA01	CT_Creatures_Health_Universal_Tier26
000267C3	CUT_LvlFeralGhoulBoss1200	2	000002DA	SpeedMult	Move Speed	100.000000		
000267C3	CUT_LvlFeralGhoulBoss1200	3	007ADDD9	EncounterSkullIndex		0.000000		
0002F824	CUT_EncBrahminRosie	0	000002C3	Perception	Perception	4.000000		
0002F824	CUT_EncBrahminRosie	1	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
0002F824	CUT_EncBrahminRosie	2	000002D5	ActionPoints	Action Points	50.000000		
0002F824	CUT_EncBrahminRosie	3	000002DA	SpeedMult	Move Speed	100.000000		
0003C62E	RelayTowerHumanMaleActor	0	000002C2	Strength	Strength	0.000000		
0003C62E	RelayTowerHumanMaleActor	1	000002C3	Perception	Perception	0.000000		
0003C62E	RelayTowerHumanMaleActor	2	000002C4	Endurance	Endurance	0.000000		
0003C62E	RelayTowerHumanMaleActor	3	000002C5	Charisma	Charisma	0.000000		
0003C62E	RelayTowerHumanMaleActor	4	000002C6	Intelligence	Intelligence	0.000000		
0003C62E	RelayTowerHumanMaleActor	5	000002C7	Agility	Agility	0.000000		
0003C62E	RelayTowerHumanMaleActor	6	000002C8	Luck	Luck	0.000000		
0003C62E	RelayTowerHumanMaleActor	7	000002D4	Health	Health	0.000000		
0003C62E	RelayTowerHumanMaleActor	8	000002D5	ActionPoints	Action Points	0.000000		
0003C62E	RelayTowerHumanMaleActor	9	000002DA	SpeedMult	Move Speed	100.000000		
0004AF21	encRaiderFaceM01	0	000002C2	Strength	Strength	0.000000		
0004AF21	encRaiderFaceM01	1	000002C3	Perception	Perception	4.000000		
0004AF21	encRaiderFaceM01	2	000002C4	Endurance	Endurance	0.000000		
0004AF21	encRaiderFaceM01	3	000002C5	Charisma	Charisma	0.000000		
0004AF21	encRaiderFaceM01	4	000002C6	Intelligence	Intelligence	0.000000		
0004AF21	encRaiderFaceM01	5	000002C7	Agility	Agility	5.000000		
0004AF21	encRaiderFaceM01	6	000002C8	Luck	Luck	0.000000		
0004AF21	encRaiderFaceM01	7	000002CC	IdleChatterTimeMin		15.000000		
0004AF21	encRaiderFaceM01	8	000002CD	IdleChatterTimeMax		30.000000		
0004AF21	encRaiderFaceM01	9	000002D4	Health	Health	-10.000000		
0004AF21	encRaiderFaceM01	10	000002D5	ActionPoints	Action Points	50.000000		
0004AF21	encRaiderFaceM01	11	000002DA	SpeedMult	Move Speed	100.000000		
0004AF22	encRaiderFaceM02	0	000002C2	Strength	Strength	0.000000		
0004AF22	encRaiderFaceM02	1	000002C3	Perception	Perception	4.000000		
0004AF22	encRaiderFaceM02	2	000002C4	Endurance	Endurance	0.000000		
0004AF22	encRaiderFaceM02	3	000002C5	Charisma	Charisma	0.000000		
0004AF22	encRaiderFaceM02	4	000002C6	Intelligence	Intelligence	0.000000		
0004AF22	encRaiderFaceM02	5	000002C7	Agility	Agility	5.000000		
0004AF22	encRaiderFaceM02	6	000002C8	Luck	Luck	0.000000		
0004AF22	encRaiderFaceM02	7	000002CC	IdleChatterTimeMin		15.000000		
0004AF22	encRaiderFaceM02	8	000002CD	IdleChatterTimeMax		30.000000		
0004AF22	encRaiderFaceM02	9	000002D4	Health	Health	-10.000000		
0004AF22	encRaiderFaceM02	10	000002D5	ActionPoints	Action Points	50.000000		
0004AF22	encRaiderFaceM02	11	000002DA	SpeedMult	Move Speed	100.000000		
0004AF23	encRaiderFaceM05	0	000002C2	Strength	Strength	0.000000		
0004AF23	encRaiderFaceM05	1	000002C3	Perception	Perception	4.000000		
0004AF23	encRaiderFaceM05	2	000002C4	Endurance	Endurance	0.000000		
0004AF23	encRaiderFaceM05	3	000002C5	Charisma	Charisma	0.000000		
0004AF23	encRaiderFaceM05	4	000002C6	Intelligence	Intelligence	0.000000		
0004AF23	encRaiderFaceM05	5	000002C7	Agility	Agility	5.000000		
0004AF23	encRaiderFaceM05	6	000002C8	Luck	Luck	0.000000		
0004AF23	encRaiderFaceM05	7	000002CC	IdleChatterTimeMin		15.000000		
0004AF23	encRaiderFaceM05	8	000002CD	IdleChatterTimeMax		30.000000		
0004AF23	encRaiderFaceM05	9	000002D4	Health	Health	-10.000000		
0004AF23	encRaiderFaceM05	10	000002D5	ActionPoints	Action Points	50.000000		
0004AF23	encRaiderFaceM05	11	000002DA	SpeedMult	Move Speed	100.000000		
0004AF24	encRaiderFaceM06	0	000002C2	Strength	Strength	0.000000		
0004AF24	encRaiderFaceM06	1	000002C3	Perception	Perception	4.000000		
0004AF24	encRaiderFaceM06	2	000002C4	Endurance	Endurance	0.000000		
0004AF24	encRaiderFaceM06	3	000002C5	Charisma	Charisma	0.000000		
0004AF24	encRaiderFaceM06	4	000002C6	Intelligence	Intelligence	0.000000		
0004AF24	encRaiderFaceM06	5	000002C7	Agility	Agility	5.000000		
0004AF24	encRaiderFaceM06	6	000002C8	Luck	Luck	0.000000		
0004AF24	encRaiderFaceM06	7	000002CC	IdleChatterTimeMin		15.000000		
0004AF24	encRaiderFaceM06	8	000002CD	IdleChatterTimeMax		30.000000		
0004AF24	encRaiderFaceM06	9	000002D4	Health	Health	-10.000000		
0004AF24	encRaiderFaceM06	10	000002D5	ActionPoints	Action Points	50.000000		
0004AF24	encRaiderFaceM06	11	000002DA	SpeedMult	Move Speed	100.000000		
0004AF25	encRaiderFaceM07	0	000002C2	Strength	Strength	0.000000		
0004AF25	encRaiderFaceM07	1	000002C3	Perception	Perception	4.000000		
0004AF25	encRaiderFaceM07	2	000002C4	Endurance	Endurance	0.000000		
0004AF25	encRaiderFaceM07	3	000002C5	Charisma	Charisma	0.000000		
0004AF25	encRaiderFaceM07	4	000002C6	Intelligence	Intelligence	0.000000		
0004AF25	encRaiderFaceM07	5	000002C7	Agility	Agility	5.000000		
0004AF25	encRaiderFaceM07	6	000002C8	Luck	Luck	0.000000		
0004AF25	encRaiderFaceM07	7	000002CC	IdleChatterTimeMin		15.000000		
0004AF25	encRaiderFaceM07	8	000002CD	IdleChatterTimeMax		30.000000		
0004AF25	encRaiderFaceM07	9	000002D4	Health	Health	-10.000000		
0004AF25	encRaiderFaceM07	10	000002D5	ActionPoints	Action Points	50.000000		
0004AF25	encRaiderFaceM07	11	000002DA	SpeedMult	Move Speed	100.000000		
0004AF26	encRaiderFaceM08	0	000002C2	Strength	Strength	0.000000		
0004AF26	encRaiderFaceM08	1	000002C3	Perception	Perception	4.000000		
0004AF26	encRaiderFaceM08	2	000002C4	Endurance	Endurance	0.000000		
0004AF26	encRaiderFaceM08	3	000002C5	Charisma	Charisma	0.000000		
0004AF26	encRaiderFaceM08	4	000002C6	Intelligence	Intelligence	0.000000		
0004AF26	encRaiderFaceM08	5	000002C7	Agility	Agility	5.000000		
0004AF26	encRaiderFaceM08	6	000002C8	Luck	Luck	0.000000		
0004AF26	encRaiderFaceM08	7	000002CC	IdleChatterTimeMin		15.000000		
0004AF26	encRaiderFaceM08	8	000002CD	IdleChatterTimeMax		30.000000		
0004AF26	encRaiderFaceM08	9	000002D4	Health	Health	-10.000000		
0004AF26	encRaiderFaceM08	10	000002D5	ActionPoints	Action Points	50.000000		
0004AF26	encRaiderFaceM08	11	000002DA	SpeedMult	Move Speed	100.000000		
00064C5E	EncMirelurkHunter01	0	000002C3	Perception	Perception	9.000000		
00064C5E	EncMirelurkHunter01	1	000002D4	Health	Health	0.000000	0076E9FE	CT_Creatures_Health_Universal_Tier23
00064C5E	EncMirelurkHunter01	2	000002D5	ActionPoints	Action Points	50.000000		
00064C5E	EncMirelurkHunter01	3	000002DA	SpeedMult	Move Speed	100.000000		
00079304	DebugJPCitizen	0	000002C2	Strength	Strength	0.000000		
00079304	DebugJPCitizen	1	000002C3	Perception	Perception	0.000000		
00079304	DebugJPCitizen	2	000002C4	Endurance	Endurance	0.000000		
00079304	DebugJPCitizen	3	000002C5	Charisma	Charisma	0.000000		
00079304	DebugJPCitizen	4	000002C6	Intelligence	Intelligence	0.000000		
00079304	DebugJPCitizen	5	000002C7	Agility	Agility	0.000000		
00079304	DebugJPCitizen	6	000002C8	Luck	Luck	0.000000		
00079304	DebugJPCitizen	7	000002D4	Health	Health	100.000000		
00079304	DebugJPCitizen	8	000002D5	ActionPoints	Action Points	50.000000		
00079304	DebugJPCitizen	9	000002DA	SpeedMult	Move Speed	100.000000		
00090C37	EncMutantHound01	0	000002C3	Perception	Perception	7.000000		
00090C37	EncMutantHound01	1	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
00090C37	EncMutantHound01	2	000002D5	ActionPoints	Action Points	50.000000		
00090C37	EncMutantHound01	3	000002DA	SpeedMult	Move Speed	100.000000		
00090C37	EncMutantHound01	4	007ADDD9	EncounterSkullIndex		0.000000		
00090E57	LvlRadStag	0	000002C3	Perception	Perception	10.000000		
00090E57	LvlRadStag	1	000002D4	Health	Health	0.000000	0076E9F8	CT_Creatures_Health_Universal_Tier17
00090E57	LvlRadStag	2	000002D5	ActionPoints	Action Points	50.000000		
00090E57	LvlRadStag	3	000002DA	SpeedMult	Move Speed	100.000000		
00098175	AudioTemplateFeralGhoul	0	000002C2	Strength	Strength	0.000000		
00098175	AudioTemplateFeralGhoul	1	000002C3	Perception	Perception	0.000000		
00098175	AudioTemplateFeralGhoul	2	000002C5	Charisma	Charisma	0.000000		
00098175	AudioTemplateFeralGhoul	3	000002C6	Intelligence	Intelligence	0.000000		
00098175	AudioTemplateFeralGhoul	4	000002C7	Agility	Agility	0.000000		
00098175	AudioTemplateFeralGhoul	5	000002C8	Luck	Luck	0.000000		
00098175	AudioTemplateFeralGhoul	6	000002D5	ActionPoints	Action Points	0.000000		
00098175	AudioTemplateFeralGhoul	7	000002DA	SpeedMult	Move Speed	100.000000		
000995A6	AudioTemplateBrahmin	0	000002C2	Strength	Strength	0.000000		
000995A6	AudioTemplateBrahmin	1	000002C3	Perception	Perception	4.000000		
000995A6	AudioTemplateBrahmin	2	000002C4	Endurance	Endurance	0.000000		
000995A6	AudioTemplateBrahmin	3	000002C5	Charisma	Charisma	0.000000		
000995A6	AudioTemplateBrahmin	4	000002C6	Intelligence	Intelligence	0.000000		
000995A6	AudioTemplateBrahmin	5	000002C7	Agility	Agility	0.000000		
000995A6	AudioTemplateBrahmin	6	000002C8	Luck	Luck	0.000000		
000995A6	AudioTemplateBrahmin	7	000002D4	Health	Health	170.000000		
000995A6	AudioTemplateBrahmin	8	000002D5	ActionPoints	Action Points	50.000000		
000995A6	AudioTemplateBrahmin	9	000002DA	SpeedMult	Move Speed	100.000000		
0009C8F7	DebugShootingRangeNPC	0	000002C2	Strength	Strength	8.000000		
0009C8F7	DebugShootingRangeNPC	1	000002C3	Perception	Perception	4.000000		
0009C8F7	DebugShootingRangeNPC	2	000002C4	Endurance	Endurance	0.000000		
0009C8F7	DebugShootingRangeNPC	3	000002C5	Charisma	Charisma	0.000000		
0009C8F7	DebugShootingRangeNPC	4	000002C6	Intelligence	Intelligence	0.000000		
0009C8F7	DebugShootingRangeNPC	5	000002C7	Agility	Agility	5.000000		
0009C8F7	DebugShootingRangeNPC	6	000002C8	Luck	Luck	0.000000		
0009C8F7	DebugShootingRangeNPC	7	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
0009C8F7	DebugShootingRangeNPC	8	000002D5	ActionPoints	Action Points	50.000000		
0009C8F7	DebugShootingRangeNPC	9	000002DA	SpeedMult	Move Speed	100.000000		
0009C8F7	DebugShootingRangeNPC	10	000002E3	DamageResist	Damage Resistance	0.000000	0076E991	CT_Creatures_Armor_Universal_Tier14
0009C8F7	DebugShootingRangeNPC	11	000002E4	PoisonResist	Poison Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
0009C8F7	DebugShootingRangeNPC	12	000002E5	FireResist	Fire Resistance	0.000000	0076E991	CT_Creatures_Armor_Universal_Tier14
0009C8F7	DebugShootingRangeNPC	13	000002E7	FrostResist	Cryo Resistance	0.000000	0076E98D	CT_Creatures_Armor_Universal_Tier10
0009C8F7	DebugShootingRangeNPC	14	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E98A	CT_Creatures_Armor_Universal_Tier07
0009C8F7	DebugShootingRangeNPC	15	000002EB	EnergyResist	Energy Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
0009C8F7	DebugShootingRangeNPC	16	007ADDD9	EncounterSkullIndex		0.000000		
0009DCBC	AudioTemplateRadStag	0	000002C2	Strength	Strength	0.000000		
0009DCBC	AudioTemplateRadStag	1	000002C3	Perception	Perception	4.000000		
0009DCBC	AudioTemplateRadStag	2	000002C4	Endurance	Endurance	0.000000		
0009DCBC	AudioTemplateRadStag	3	000002C5	Charisma	Charisma	0.000000		
0009DCBC	AudioTemplateRadStag	4	000002C6	Intelligence	Intelligence	0.000000		
0009DCBC	AudioTemplateRadStag	5	000002C7	Agility	Agility	0.000000		
0009DCBC	AudioTemplateRadStag	6	000002C8	Luck	Luck	0.000000		
0009DCBC	AudioTemplateRadStag	7	000002D4	Health	Health	170.000000		
0009DCBC	AudioTemplateRadStag	8	000002D5	ActionPoints	Action Points	50.000000		
0009DCBC	AudioTemplateRadStag	9	000002DA	SpeedMult	Move Speed	100.000000		
000A0E2F	Loot_CorpseBase	0	000002C2	Strength	Strength	0.000000		
000A0E2F	Loot_CorpseBase	1	000002C3	Perception	Perception	0.000000		
000A0E2F	Loot_CorpseBase	2	000002C4	Endurance	Endurance	0.000000		
000A0E2F	Loot_CorpseBase	3	000002C5	Charisma	Charisma	0.000000		
000A0E2F	Loot_CorpseBase	4	000002C6	Intelligence	Intelligence	0.000000		
000A0E2F	Loot_CorpseBase	5	000002C7	Agility	Agility	0.000000		
000A0E2F	Loot_CorpseBase	6	000002C8	Luck	Luck	0.000000		
000A0E2F	Loot_CorpseBase	7	000002D4	Health	Health	100.000000		
000A0E2F	Loot_CorpseBase	8	000002D5	ActionPoints	Action Points	50.000000		
000A0E2F	Loot_CorpseBase	9	000002DA	SpeedMult	Move Speed	100.000000		
000A0E30	Loot_CorpseRaiderMale01	0	000002C2	Strength	Strength	0.000000		
000A0E30	Loot_CorpseRaiderMale01	1	000002C3	Perception	Perception	0.000000		
000A0E30	Loot_CorpseRaiderMale01	2	000002C4	Endurance	Endurance	0.000000		
000A0E30	Loot_CorpseRaiderMale01	3	000002C5	Charisma	Charisma	0.000000		
000A0E30	Loot_CorpseRaiderMale01	4	000002C6	Intelligence	Intelligence	0.000000		
000A0E30	Loot_CorpseRaiderMale01	5	000002C7	Agility	Agility	0.000000		
000A0E30	Loot_CorpseRaiderMale01	6	000002C8	Luck	Luck	0.000000		
000A0E30	Loot_CorpseRaiderMale01	7	000002D4	Health	Health	100.000000		
000A0E30	Loot_CorpseRaiderMale01	8	000002D5	ActionPoints	Action Points	50.000000		
000A0E30	Loot_CorpseRaiderMale01	9	000002DA	SpeedMult	Move Speed	100.000000		
000A0E31	Loot_CorpseRaiderFemale01	0	000002C2	Strength	Strength	0.000000		
000A0E31	Loot_CorpseRaiderFemale01	1	000002C3	Perception	Perception	0.000000		
000A0E31	Loot_CorpseRaiderFemale01	2	000002C4	Endurance	Endurance	0.000000		
000A0E31	Loot_CorpseRaiderFemale01	3	000002C5	Charisma	Charisma	0.000000		
000A0E31	Loot_CorpseRaiderFemale01	4	000002C6	Intelligence	Intelligence	0.000000		
000A0E31	Loot_CorpseRaiderFemale01	5	000002C7	Agility	Agility	0.000000		
000A0E31	Loot_CorpseRaiderFemale01	6	000002C8	Luck	Luck	0.000000		
000A0E31	Loot_CorpseRaiderFemale01	7	000002D4	Health	Health	100.000000		
000A0E31	Loot_CorpseRaiderFemale01	8	000002D5	ActionPoints	Action Points	50.000000		
000A0E31	Loot_CorpseRaiderFemale01	9	000002DA	SpeedMult	Move Speed	100.000000		
000A0E32	W05_Loot_CorpseSettlerFaceM01	0	000002C2	Strength	Strength	0.000000		
000A0E32	W05_Loot_CorpseSettlerFaceM01	1	000002C3	Perception	Perception	0.000000		
000A0E32	W05_Loot_CorpseSettlerFaceM01	2	000002C4	Endurance	Endurance	0.000000		
000A0E32	W05_Loot_CorpseSettlerFaceM01	3	000002C5	Charisma	Charisma	0.000000		
000A0E32	W05_Loot_CorpseSettlerFaceM01	4	000002C6	Intelligence	Intelligence	0.000000		
000A0E32	W05_Loot_CorpseSettlerFaceM01	5	000002C7	Agility	Agility	0.000000		
000A0E32	W05_Loot_CorpseSettlerFaceM01	6	000002C8	Luck	Luck	0.000000		
000A0E32	W05_Loot_CorpseSettlerFaceM01	7	000002D4	Health	Health	100.000000		
000A0E32	W05_Loot_CorpseSettlerFaceM01	8	000002D5	ActionPoints	Action Points	50.000000		
000A0E32	W05_Loot_CorpseSettlerFaceM01	9	000002DA	SpeedMult	Move Speed	100.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	0	000002C2	Strength	Strength	0.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	1	000002C3	Perception	Perception	4.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	2	000002C4	Endurance	Endurance	0.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	3	000002C5	Charisma	Charisma	0.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	4	000002C6	Intelligence	Intelligence	0.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	5	000002C7	Agility	Agility	5.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	6	000002C8	Luck	Luck	0.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	7	000002CC	IdleChatterTimeMin		15.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	8	000002CD	IdleChatterTimeMax		30.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	9	000002D4	Health	Health	0.000000	0076E9FA	CT_Creatures_Health_Universal_Tier19
000A0E33	W05_Loot_CorpseSettlerFaceF01	10	000002D5	ActionPoints	Action Points	50.000000		
000A0E33	W05_Loot_CorpseSettlerFaceF01	11	000002DA	SpeedMult	Move Speed	100.000000		
000A0E3A	Loot_CorpseTraderMale	0	000002C2	Strength	Strength	0.000000		
000A0E3A	Loot_CorpseTraderMale	1	000002C3	Perception	Perception	0.000000		
000A0E3A	Loot_CorpseTraderMale	2	000002C4	Endurance	Endurance	0.000000		
000A0E3A	Loot_CorpseTraderMale	3	000002C5	Charisma	Charisma	0.000000		
000A0E3A	Loot_CorpseTraderMale	4	000002C6	Intelligence	Intelligence	0.000000		
000A0E3A	Loot_CorpseTraderMale	5	000002C7	Agility	Agility	0.000000		
000A0E3A	Loot_CorpseTraderMale	6	000002C8	Luck	Luck	0.000000		
000A0E3A	Loot_CorpseTraderMale	7	000002D4	Health	Health	100.000000		
000A0E3A	Loot_CorpseTraderMale	8	000002D5	ActionPoints	Action Points	50.000000		
000A0E3A	Loot_CorpseTraderMale	9	000002DA	SpeedMult	Move Speed	100.000000		
000A0E3B	Loot_CorpseTraderFemale	0	000002C2	Strength	Strength	0.000000		
