FormID	EDID	FULL	SNAM	TNAM	CNAM	ENAM	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	DNAM	JASF
003B7FAF	Challenge_Lifetime_Discover_ToxicValleyRegion_SUB_Clarksburg	Discover Clarksburg	Locations Discovered	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetInCurrentLocation(LocToxicClarksburgLocation "Clarksburg" [LCTN:0005CC3C]) = 1.000000																																																					Challenge_Lifetime_Discover_ToxicValleyRegion_SUB_Clarksburg.json
003B800A	CUT_Challenge_Daily_Kill_FeralGhouls_Lowest	Kill a Feral Ghoul	 NONE	0	Daily	Sub Challenge (Unsorted)	0																																																						Challenge_Daily_Kill_FeralGhouls_Lowest.json
003B8011	SCORE_Challenge_Daily_Kill_Mothmen	Epic - Kill the Mothman	Mothmen Killed	1	Daily	Sub Challenge (Unsorted)	0																																																					Reward0:006902AF:ChallengeReward_SCORE_Challenge_Daily_Epic:GMRW	SCORE_Challenge_Daily_Kill_Mothmen.json
003B8019	CUT_Challenge_Daily_Kill_Scorched_Lowest	Kill Scorched	 NONE	0	Daily	Sub Challenge (Unsorted)	0																																																						Challenge_Daily_Kill_Scorched_Lowest.json
003B7FFE	CUT_Challenge_Daily_Kill_Animals_Lowest	Kill wild Animals	 NONE	0	Daily	Sub Challenge (Unsorted)	0																																																						Challenge_Daily_Kill_Animals_Lowest.json
003B7FD0	CUT_REUSE_028	Discover the Ash Heap	 NONE	0	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Subject.GetInCurrentLocation(RegionMTRLocation "Ash Heap" [LCTN:000045D0]) = 1.000000																																																				CUT_REUSE_028.json
003B800E	Challenge_Lifetime_Kill_Bosses_SUB_GraftonMonster	Kill the Grafton Monster	Total Enemies Killed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Target.HasKeyword(ActorTypeBossType [KYWD:005F1196]) = 1.000000	Top:Target.GetIsRace(GraftonMonsterRace "Grafton Monster" [RACE:0000E889]) = 1.000000																																																				Challenge_Lifetime_Kill_Bosses_SUB_GraftonMonster.json
003B8015	Challenge_Lifetime_Kill_Arthropods_META	Kill Different Kinds of Arthropods		0	Lifetime	Combat	0																																																						Challenge_Lifetime_Kill_Arthropods_META.json
003B7FFF	SCORE_Challenge_Daily_Kill_Cryptids	Kill a Cryptid	Total Cryptids Killed	1	Daily	Sub Challenge (Unsorted)	0																																																					Reward0:0063EB26:ChallengeReward_SCORE_Challenge_Daily_Combat:GMRW	SCORE_Challenge_Daily_Kill_Cryptids.json
003B7FAA	SCORE_Challenge_Daily_Craft_Weapons_Grenades	Craft a Grenade, Mine, or Thrown Weapon	Weapons Crafted	5	Daily	Sub Challenge (Unsorted)	3	Top:Target.HasKeyword(WeaponTypeGrenade [KYWD:0010C415]) = 1.000000	Top:Target.HasKeyword(WeaponTypeMine [KYWD:0010C414]) = 1.000000	Top:Target.HasKeyword(WeaponTypeThrown "Throwing" [KYWD:0004A0A6]) = 1.000000																																																		Reward0:00668A73:ChallengeReward_SCORE_Challenge_Daily_CraftScrap:GMRW	SCORE_Challenge_Daily_Craft_Weapons_Grenades.json
003B7FBD	CUT_Challenge_Weekly_Collect_Nukes_SiloCodes_Lowest	Find a Silo Code Piece	 NONE	0	Weekly	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(BookType_NukeTransceiver [KYWD:00524C66]) = 1.000000																																																					Challenge_Weekly_Collect_Nukes_SiloCodes_Lowest.json
003B8000	CUT_Challenge_Daily_Kill_LiberatorsProtectrons	Destroy Liberators or Protectrons	 NONE	0	Daily	Sub Challenge (Unsorted)	3	Top:Target.GetIsRace(DLC01RoboBrainRace "Robobrain" [RACE:0010EAE9]) = 1.000000	Top:Target.GetIsRace(LiberatorRace "Liberator" [RACE:00002ECF]) = 1.000000	Top:Target.GetIsRace(ProtectronRace "Protectron" [RACE:000DFB33]) = 1.000000																																																			Challenge_Daily_Kill_LiberatorsProtectrons.json
003B7FC2	SCORE_Challenge_Daily_Craft_MeatMeals	Cook a Meat-Based Meal	Item Crafted	5	Daily	Sub Challenge (Unsorted)	4	Top:Target.HasKeyword(MealTypeGourmet [KYWD:0011090C]) = 1.000000	Top:Target.HasKeyword(MealTypeTasty [KYWD:00110725]) = 1.000000	Top:Target.HasKeyword(MealTypeCooked [KYWD:0013486C]) = 1.000000	Top:Target.HasKeyword(IngredientTypeMeat [KYWD:0013486B]) = 1.000000																																																	Reward0:00668A73:ChallengeReward_SCORE_Challenge_Daily_CraftScrap:GMRW	SCORE_Challenge_Daily_Craft_MeatMeals.json
003B8023	CUT_Challenge_Daily_Kill_YaoGuai_Lowest	Kill a Yao Guai	 NONE	0	Daily	Sub Challenge (Unsorted)	0																																																						Challenge_Daily_Kill_YaoGuai_Lowest.json
003B7FA5	Challenge_Lifetime_QuestComplete_CranberryBog	Complete Quests and Events in the Cranberry Bog	Quests Completed	0	Lifetime	World	1	Top:Subject.GetInCurrentLocation(RegionCranberryBogLocation "Cranberry Bog" [LCTN:000012A2]) = 1.000000																																																					Challenge_Lifetime_QuestComplete_CranberryBog.json
003B7FC1	SCORE_Challenge_Daily_Craft_PlantMeals	Cook a Meal with Plants or Fungi	Item Crafted	5	Daily	Sub Challenge (Unsorted)	5	Top:Target.HasKeyword(ObjectTypeFood [KYWD:00055ECC]) = 1.000000	Top:Target.HasKeyword(MealTypeCooked [KYWD:0013486C]) = 1.000000	Top:Target.HasKeyword(IngredientTypeVegetable [KYWD:002944CE]) = 1.000000	Top:Target.HasKeyword(IngredientTypeFruit [KYWD:002944D1]) = 1.000000	Top:Target.HasKeyword(IngredientTypeHerb [KYWD:002944CF]) = 1.000000																																																Reward0:00668A73:ChallengeReward_SCORE_Challenge_Daily_CraftScrap:GMRW	SCORE_Challenge_Daily_Craft_PlantMeals.json
003B7FCA	CUT_REUSE_027	Discover the Toxic Valley	 NONE	0	Lifetime	Sub Challenge (Unsorted)	2	Top:Subject.GetGlobalValue(TrueGlobal [GLOB:00036E00]) = 0.000000	Top:Subject.GetInCurrentLocation(RegionToxicValleyLocation "Toxic Valley" [LCTN:00088ABA]) = 1.000000																																																				CUT_REUSE_027.json
003B8004	Challenge_Lifetime_Kill_Scorched_Tiers_Ranged_Rifles	Kill Scorched with a Rifle	Scorched Killed	0	Lifetime	Combat	1	Top:Subject.WornHasKeyword(WeaponTypeRifle "Rifle" [KYWD:0004A0A1]) = 1.000000																																																					Challenge_Lifetime_Kill_Scorched_Tiers_Ranged_Rifles.json
003B8014	CUT_Challenge_Daily_Kill_Protectron_Lowest	Destroy a Protectron	 NONE	0	Daily	Sub Challenge (Unsorted)	2	Top:Target.GetIsRace(DLC01RoboBrainRace "Robobrain" [RACE:0010EAE9]) = 1.000000	Top:Target.GetIsRace(ProtectronRace "Protectron" [RACE:000DFB33]) = 1.000000																																																				Challenge_Daily_Kill_Protectron_Lowest.json
003B8005	Challenge_Lifetime_Kill_Bosses_SUB_Behemoth	Kill a Super Mutant Behemoth	Total Enemies Killed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Target.HasKeyword(ActorTypeBossType [KYWD:005F1196]) = 1.000000	Top:Target.GetIsRace(SupermutantBehemothRace "Behemoth" [RACE:000BB7D9]) = 1.000000																																																				Challenge_Lifetime_Kill_Bosses_SUB_Behemoth.json
003B8033	Challenge_Lifetime_Kill_Scorched_Tiers_Base	Kill Scorched	Total Enemies Killed	0	Lifetime	Combat	1	Top:Target.HasKeyword(ActorTypeScorched [KYWD:0005CB01]) = 1.000000																																																					Challenge_Lifetime_Kill_Scorched_Tiers_Base.json
003B8008	SCORE_Challenge_Daily_Kill_Deathclaws	Kill a Deathclaw	Deathclaws Killed	1	Daily	Sub Challenge (Unsorted)	0																																																					Reward0:0063EB26:ChallengeReward_SCORE_Challenge_Daily_Combat:GMRW	SCORE_Challenge_Daily_Kill_Deathclaws.json
003B801B	Challenge_Lifetime_Kill_Aquatic_SUB_HermitCrab	Kill a Hermit Crab	Total Enemies Killed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Target.HasKeyword(ActorTypeAquatic [KYWD:00331AB7]) = 1.000000	Top:Target.GetIsRace(DLC03_HermitCrabRace "Hermit Crab" [RACE:00110B24]) = 1.000000																																																				Challenge_Lifetime_Kill_Aquatic_SUB_HermitCrab.json
003B7FFA	CUT_Challenge_Daily_QuestsComplete_Quest_while_wearing_Gasmask_Lowest	Complete a Quest while wearing a Gasmask	 NONE	0	Daily	Sub Challenge (Unsorted)	1	Top:Subject.WornHasKeyword(ClothingTypeGasmask "Gasmask" [KYWD:0047195E]) = 1.000000																																																					Challenge_Daily_QuestsComplete_Quest_while_wearing_Gasmask_Lowest.json
003B8012	CUT_Challenge_Daily_Kill_Moleminer_Lowest	Kill a Mole Miner	 NONE	0	Daily	Sub Challenge (Unsorted)	0																																																						Challenge_Daily_Kill_Moleminer_Lowest.json
003B7FF8	CUT_Challenge_Daily_QuestsComplete_Quest_at_Night_Lowest	Complete a Quest at Night	 NONE	0	Daily	Sub Challenge (Unsorted)	1	Top:Subject.IsTimeSpanAnyNight() = 1.000000																																																					Challenge_Daily_QuestsComplete_Quest_at_Night_Lowest.json
003B7FC4	CUT_Challenge_Daily_Craft_RadAway_Lowest	Craft RadAway	 NONE	0	Daily	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(ChemTypeRadaway [KYWD:0006FA1B]) = 1.000000																																																					Challenge_Daily_Craft_RadAway_Lowest.json
003B7FF6	CUT_Challenge_Weekly_Workshop_Claim_SunshineMeadows	Claim the Workshop: Sunshine Meadows Industrial Farm	 NONE	0	Weekly	Sub Challenge (Unsorted)	1	Top:Subject.GetInCurrentLocation(LocForestSunshineMeadowsLocation "Sunshine Meadows Industrial Farm" [LCTN:00090629]) = 1.000000																																																					Challenge_Weekly_Workshop_Claim_SunshineMeadows.json
003B7FDB	Challenge_Lifetime_CapsCollected_Intro	Collect Caps	Total Caps Collected	0	Lifetime	Character	0																																																						Challenge_Lifetime_CapsCollected_Intro.json
003B7FF4	Challenge_Lifetime_Photomode_Forest_SUB_PortsidePub	Use Photomode at the Portside Pub	Photos Taken	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Subject.GetInCurrentLocation(LocForestPortsidePubLocation "Portside Pub" [LCTN:00309269]) = 1.000000																																																					Challenge_Lifetime_Photomode_Forest_SUB_PortsidePub.json
003B801F	Challenge_Lifetime_Kill_Scorched_Tiers_Ranged_Shotguns_HeavyGuns	Kill Scorched with a Heavy Gun	Scorched Killed	0	Lifetime	Combat	1	Top:Subject.WornHasKeyword(WeaponTypeHeavyGun "Big Gun" [KYWD:0004A0A3]) = 1.000000																																																					Challenge_Lifetime_Kill_Scorched_Tiers_Ranged_Shotguns_HeavyGuns.json
003B800C	Challenge_Lifetime_Kill_Scorched_Tiers_Ranged_Energy_Laser_Plasma	Kill Scorched with a Plasma Weapon	Scorched Killed	0	Lifetime	Combat	1	Top:Subject.WornHasKeyword(WeaponTypePlasma [KYWD:00092A85]) = 1.000000																																																					Challenge_Lifetime_Kill_Scorched_Tiers_Ranged_Energy_Laser_Plasma.json
003B7FAE	Challenge_Lifetime_Collect_Wood_Tier3	Collect Wood	Plants Harvested	0	Lifetime	Survival	3	Top:Target.HasKeyword(ScrapTypeWood [KYWD:004713D7]) = 1.000000	Top:Target.GetIsID(c_Wood "Wood" [CMPO:0001FAC2]) = 1.000000	Top:Target.GetIsID(c_Wood_scrap "Wood Scraps" [MISC:000731A3]) = 1.000000																																																			Challenge_Lifetime_Collect_Wood_Tier3.json
003B7FB4	SCORE_Challenge_Daily_Craft_Ammo	Craft Ammo at a Workbench	Item Crafted	50	Daily	Sub Challenge (Unsorted)	4	Top:Target.HasKeyword(ObjectTypeAmmo [KYWD:000F4AE8]) = 1.000000	Top:Target.HasKeyword(AmmoTypeExplosive [KYWD:003896DF]) = 1.000000	Top:Target.HasKeyword(AmmoTypeBallistic [KYWD:003896DE]) = 1.000000	Top:Target.HasKeyword(AmmoTypeEnergy [KYWD:003896DD]) = 1.000000																																																	Reward0:00668A73:ChallengeReward_SCORE_Challenge_Daily_CraftScrap:GMRW	SCORE_Challenge_Daily_Craft_Ammo.json
003B7FA3	Challenge_Lifetime_QuestComplete_Mire	Complete Quests and Events in the Mire	Quests Completed	0	Lifetime	World	1	Top:Subject.GetInCurrentLocation(RegionSwampForestLocation "The Mire" [LCTN:000045E1]) = 1.000000																																																					Challenge_Lifetime_QuestComplete_Mire.json
003B7FBA	CUT_Challenge_Daily_Craft_Drinks_Low	Brew Drinks	 NONE	0	Daily	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(ObjectTypeDrink [KYWD:000F4AEC]) = 1.000000																																																					Challenge_Daily_Craft_Drinks_Low.json
003B7FFD	CUT_Challenge_Daily_Kill_Insects_Lowest	Kill an Insect	 NONE	0	Daily	Sub Challenge (Unsorted)	0																																																						Challenge_Daily_Kill_Insects_Lowest.json
003B7FA6	Challenge_Lifetime_QuestComplete_SavageDivide	Complete Quests and Events in the Savage Divide	Quests Completed	0	Lifetime	World	1	Top:Subject.GetInCurrentLocation(RegionMountainLocation "Savage Divide" [LCTN:001789F8]) = 1.000000																																																					Challenge_Lifetime_QuestComplete_SavageDivide.json
003B8027	Challenge_Lifetime_Mod_Weapon_Tiers_Melee_1H_Bladed	Mod Sharp Weapons	Items Modded	76	Lifetime	Combat	1	Top:Target.HasKeyword(WeaponTypeBladed "Sharp" [KYWD:0033AB19]) = 1.000000																																																					Challenge_Lifetime_Mod_Weapon_Tiers_Melee_1H_Bladed.json
003B7FA9	Challenge_Lifetime_QuestComplete_ToxicValley	Complete Quests and Events in the Toxic Valley	Quests Completed	0	Lifetime	World	1	Top:Subject.GetInCurrentLocation(RegionToxicValleyLocation "Toxic Valley" [LCTN:00088ABA]) = 1.000000																																																					Challenge_Lifetime_QuestComplete_ToxicValley.json
003B7FB9	CUT_Challenge_Daily_Craft_Chems_Low	Craft Chems	 NONE	0	Daily	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(ObjectTypeChem [KYWD:000F4AE7]) = 1.000000																																																					Challenge_Daily_Craft_Chems_Low.json
003B7FF7	CUT_Challenge_Daily_QuestsComplete_Quest_while_Radio_Lowest	Complete a Quest while Listening to the Radio	 NONE	0	Daily	Sub Challenge (Unsorted)	1	Top:Subject.IsPlayerRadioOn() = 1.000000																																																					Challenge_Daily_QuestsComplete_Quest_while_Radio_Lowest.json
003B7FA4	Challenge_Lifetime_Discover_ToxicValleyRegion_SUB_HemlockHoles	Discover Hemlock Holes	Locations Discovered	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetInCurrentLocation(LocToxicHemlockHolesLocation "Hemlock Holes" [LCTN:000703D0]) = 1.000000																																																					Challenge_Lifetime_Discover_ToxicValleyRegion_SUB_HemlockHoles.json
003B8046	Challenge_Lifetime_Collect_BobbleheadHolotapeMagazine_Intro	Collect a Bobblehead, Holotape, or Magazine	Items Acquired	0	Lifetime	Character	3	Top:Target.IsInList(Challenge_Holotapes_All_Audio "All Audio Holotapes" [FLST:0044D472]) = 1.000000	Top:Target.HasKeyword(BobbleheadKeyword [KYWD:00135E6C]) = 1.000000	Top:Target.HasKeyword(MagazineKeyword [KYWD:001D4A70]) = 1.000000																																																			Challenge_Lifetime_Collect_BobbleheadHolotapeMagazine_Intro.json
003B7FE0	SCORE_Challenge_Daily_ScrapOrCraft_Armor	Craft or Scrap Armor	Items Crafted or Scrapped	5	Daily	Sub Challenge (Unsorted)	3	Top:Target.HasKeyword(ArmorTypeHelmet "Helmet" [KYWD:0012EEE9]) = 1.000000	Top:Target.HasKeyword(ObjectTypeArmor [KYWD:000F4AE9]) = 1.000000	Top:Target.HasKeyword(ArmorTypePower [KYWD:0004D8A1]) = 1.000000																																																		Reward0:00668A73:ChallengeReward_SCORE_Challenge_Daily_CraftScrap:GMRW	SCORE_Challenge_Daily_ScrapOrCraft_Armor.json
003B8042	Challenge_Lifetime_Collect_PlantsFungi_Different_Other_SUB_Sap	Harvest Glowing Resin	Plants Harvested	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(PlantTypeSap [KYWD:00452EAE]) = 1.000000																																																					Challenge_Lifetime_Collect_PlantsFungi_Different_Other_SUB_Sap.json
003B8048	Challenge_Lifetime_Repair_Weapon_Tiers_Base	Repair Weapons	Items Repaired	0	Lifetime	Combat	1	Top:Target.HasKeyword(ObjectTypeWeapon [KYWD:000F4AEA]) = 1.000000																																																					Challenge_Lifetime_Repair_Weapon_Tiers_Base.json
003B803E	Challenge_Lifetime_Collect_PlantsFungi_Different_Other_SUB_Snaptail	Harvest Snaptail	Plants Harvested	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(PlantTypeSnaptail [KYWD:00494A22]) = 1.000000																																																					Challenge_Lifetime_Collect_PlantsFungi_Different_Other_SUB_Snaptail.json
003B7FE5	SCORE_Challenge_Daily_ScrapOrCraft_ArmorPower	Craft or Scrap a piece of Power Armor	Items Crafted or Scrapped	1	Daily	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(ArmorTypePower [KYWD:0004D8A1]) = 1.000000																																																				Reward0:00668A73:ChallengeReward_SCORE_Challenge_Daily_CraftScrap:GMRW	SCORE_Challenge_Daily_ScrapOrCraft_ArmorPower.json
003B803A	CUT_Challenge_Daily_Photomode_while_Well_Tuned	Use Photomode while Well Tuned	 NONE	0	Daily	Sub Challenge (Unsorted)	1	Top:Subject.HasActiveMagicEffect(SURV_WellTunedEffect "Well Tuned" [MGEF:0050CD14]) = 1.000000																																																					Challenge_Daily_Photomode_while_Well_Tuned.json
003B7FDD	CUT_Challenge_Daily_CapsCollected_while_Intoxicated_Lower	Collect Caps while Intoxicated	 NONE	0	Daily	Sub Challenge (Unsorted)	2	Top:Subject.HasMagicEffectKeyword(AlcoholEffect [KYWD:0005240A]) = 1.000000	Top:Subject.IsOnChems() = 1.000000																																																				Challenge_Daily_CapsCollected_while_Intoxicated_Lower.json
003B8036	Challenge_Lifetime_Collect_PlantsFungi_Different_Flux_SUB_FluxPurple	Collect Raw Violet Flux	Plants Harvested	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(PlantTypeFluxPurple [KYWD:004713D3]) = 1.000000																																																					Challenge_Lifetime_Collect_PlantsFungi_Different_Flux_SUB_FluxPurple.json
003B804C	Challenge_Lifetime_Craft_Armor_Intro	Craft a Piece of Armor	Item Crafted	1	Lifetime	Combat	1	Top:Target.HasKeyword(ObjectTypeArmor [KYWD:000F4AE9]) = 1.000000																																																				Reward0:00630F33:ChallengeReward_Challenge_Lifetime_Craft_Armor_Intro:GMRW	Challenge_Lifetime_Craft_Armor_Intro.json
003B8032	Challenge_Lifetime_Discover_SavageDivideRegion_SUB_Huntersville	Discover Huntersville	Locations Discovered	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.GetInCurrentLocation(LocMountainsHuntersvilleLocation "Huntersville" [LCTN:0008FEE3]) = 1.000000																																																					Challenge_Lifetime_Discover_SavageDivideRegion_SUB_Huntersville.json
003B7FD9	CUT_Challenge_Weekly_Kill_Mothman_SUB_Collect_MothmanEggs	Collect Mothman Eggs	 NONE	0	Weekly	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(FoodTypeMothmanEgg [KYWD:0048681E]) = 1.000000																																																					Challenge_Weekly_Kill_Mothman_SUB_Collect_MothmanEggs.json
003B802E	CUT_Challenge_Weekly_Kill_FeralGhouls_SimpleWeapons_META	Kill Feral Ghouls with Simple Weapons		0	Weekly	Sub Challenge (Unsorted)	0																																																						Challenge_Weekly_Kill_FeralGhouls_SimpleWeapons_META.json
003B803F	CUT_Challenge_Daily_Photomode_while_Well_Fed	Use Photomode while Well Fed	 NONE	0	Daily	Sub Challenge (Unsorted)	1	Top:Subject.HasActiveMagicEffect(SURV_WellFed_AbFortifyHealth "Well Fed - Fortify Health" [MGEF:0004E0CB]) = 1.000000																																																					Challenge_Daily_Photomode_while_Well_Fed.json
003B7FD3	CUT_Challenge_Daily_QuestsComplete_while_wearing_Tinfoil_Hat_Lowest	Complete a Quest while wearing a Tinfoil Hat	 NONE	0	Daily	Sub Challenge (Unsorted)	1	Top:Subject.WornHasKeyword(HatTypeTinfoil [KYWD:004924AA]) = 1.000000																																																					Challenge_Daily_QuestsComplete_while_wearing_Tinfoil_Hat_Lowest.json
003B7FD5	Challenge_Lifetime_Collect_PlantsFungi_Different_Flux_SUB_FluxYellow	Collect Raw Yellowcake Flux	Plants Harvested	0	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(PlantTypeFluxYellow [KYWD:004713D0]) = 1.000000																																																					Challenge_Lifetime_Collect_PlantsFungi_Different_Flux_SUB_FluxYellow.json
