QuestFormID	QuestEDID	QuestName	ObjectiveIndex	ObjectiveFlags	ObjectiveText	TargetIndex	TargetAliasID	TargetAliasName	TargetFlags	TargetConditions	TargetLinks
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	610		Speak to Billy Beltbuckles	2	240 BillyNightClub	BillyNightClub		10000000|1.000000|GetInCell|00 00 00|00 00|XPDAC01NightClub "Quentino's Night Club" [CELL:00695071]|00 00 00 00|0|-1|Target| ; 11000000|1.000000|GetNumTimesCompletedQuest|00 00 00|00 00|XPD_AC01_Mission_Tax "Atlantic City: Tax Evasion" [QUST:006BAA3D]|00 00 00 00|0|-1|Target|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	620		Deal with the Showman	0	238 IntroShowman	IntroShowman			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	625		Kill the Showman	0	238 IntroShowman	IntroShowman			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	630		Reconvene with Billy	0	114 Billy	Billy			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1040		Enter the Neapolitan Casino	0	215 DungeonEntrance_02	DungeonEntrance_02			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1050		Gain access to the vault	0	295 VaultControlTerminal	VaultControlTerminal			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1610		Enter Quentino's	0	214 NightclubEntrance	NightclubEntrance			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1620		Speak to Billy	0	240 BillyNightClub	BillyNightClub			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1630		(Optional) Speak to Sal Sticky Fingers	0	243 Sal	Sal		11000000|1.000000|GetNumTimesCompletedQuest|00 00 00|00 00|XPD_AC01_Mission_Tax "Atlantic City: Tax Evasion" [QUST:006BAA3D]|00 00 00 00|0|-1|Target|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1630		(Optional) Speak to Sal Sticky Fingers	1	300 SalCasino	SalCasino		00100000|1.000000|GetNumTimesCompletedQuest|00 00 00|00 00|XPD_AC01_Mission_Tax "Atlantic City: Tax Evasion" [QUST:006BAA3D]|00 00 00 00|0|-1|Target|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	0	248 Slot02	Slot02		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3652|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	1	247 Slot1	Slot1		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3651|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	2	249 Slot03	Slot03		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3653|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	3	250 Slot04	Slot04		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3654|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	4	251 Slot05	Slot05		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3655|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	5	252 Slot06	Slot06		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3656|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	6	253 Slot07	Slot07		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3657|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	7	254 Slot08	Slot08		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3658|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	8	255 Slot09	Slot09		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3659|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	9	256 Slot10	Slot10		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3670|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	10	257 Slot11	Slot11		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3671|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	11	258 Slot12	Slot12		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3672|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	12	259 Slot13	Slot13		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3673|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1640		(Optional) Loot Sal's faulty slot machines (<Variable=Slots>/5)	13	246 Slot14	Slot14		00000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|3674|00 00 00 00|0|-1|Subject| ; 10100000|500.000000|GetDistance|00 00 00|00 00|PlayerRef [PLYR:00000014]|00 00 00 00|0|-1|Subject|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1650		Give the winnings from the slot machines to Sal	0	300 SalCasino	SalCasino		00100000|1.000000|GetNumTimesCompletedQuest|00 00 00|00 00|XPD_AC01_Mission_Tax "Atlantic City: Tax Evasion" [QUST:006BAA3D]|00 00 00 00|0|019 ExpeditionLeader|Quest Alias|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1650		Give the winnings from the slot machines to Sal	1	243 Sal	Sal		11000000|1.000000|GetNumTimesCompletedQuest|00 00 00|00 00|XPD_AC01_Mission_Tax "Atlantic City: Tax Evasion" [QUST:006BAA3D]|00 00 00 00|0|019 ExpeditionLeader|Quest Alias|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1651		(Optional) Activate the anti-cheat terminal	0	260 AntiCheatTerminal	AntiCheatTerminal			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1652		(Optional) Find the dead gambler	0	265	CheaterCorpsesAlias			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1653		Return to Sal with the unlucky gambler's winnings	0	300 SalCasino	SalCasino		00100000|1.000000|GetNumTimesCompletedQuest|00 00 00|00 00|XPD_AC01_Mission_Tax "Atlantic City: Tax Evasion" [QUST:006BAA3D]|00 00 00 00|0|019 ExpeditionLeader|Quest Alias| ; 10000000|1.000000|GetInCell|00 00 00|00 00|XPDAC01Casino "The Neapolitan Casino" [CELL:006A4378]|00 00 00 00|0|019 ExpeditionLeader|Quest Alias|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1653		Return to Sal with the unlucky gambler's winnings	1	243 Sal	Sal		10000000|1.000000|GetInCell|00 00 00|00 00|XPDAC01NightClub "Quentino's Night Club" [CELL:00695071]|00 00 00 00|0|019 ExpeditionLeader|Quest Alias|	
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1654	Uses Timer	(Optional) Take care of "business" before the audit's over!						
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	1670		Return to Sal	0	243 Sal	Sal			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	5210		Speak to Lennox to depart when ready	0	104 VertibirdPilot_01	VertibirdPilot_01			
006BAA3D	XPD_AC01_Mission_Tax	Atlantic City: Tax Evasion	5810		View the post-expedition report						
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	410		(Leader Only) Use the intercom to request landing	0	230 VertibirdInitiateLanding_Activator	VertibirdInitiateLanding_Activator			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	610		Inquire about entering the Game	0	114 ExteriorNPC_01_Veracio	ExteriorNPC_01_Veracio			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	615		(Optional) Check in with Veracio	0	114 ExteriorNPC_01_Veracio	ExteriorNPC_01_Veracio			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	1610		Meet the Batsuuri Twins	0	240 ExteriorNPC_02_Jullian	ExteriorNPC_02_Jullian			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	1610		Meet the Batsuuri Twins	1	241 ExteriorNPC_03_Juchi	ExteriorNPC_03_Juchi			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	1615		(Optional) Check in with the Batsuuri Twins	0	240 ExteriorNPC_02_Jullian	ExteriorNPC_02_Jullian			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	1615		(Optional) Check in with the Batsuuri Twins	1	241 ExteriorNPC_03_Juchi	ExteriorNPC_03_Juchi			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	1700		Enter Showman's Pier	0	267 Door_BoardwalkToPier	Door_BoardwalkToPier		10000000|1.000000|GetInCurrentLocationAlias|00 00 00|00 00|008 ExteriorLocation_Boardwalk|00 00 00 00|0|-1|Subject|	
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	1700		Enter Showman's Pier	1	270 Boss_02_Jullian_Pier	Boss_02_Jullian_Pier		10000000|1.000000|GetInCurrentLocationAlias|00 00 00|00 00|093 DungeonLocation_Pier|00 00 00 00|0|-1|Subject|	
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	1700		Enter Showman's Pier	2	271 Boss_03_Juchi_Pier	Boss_03_Juchi_Pier		10000000|1.000000|GetInCurrentLocationAlias|00 00 00|00 00|093 DungeonLocation_Pier|00 00 00 00|0|-1|Subject|	
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	1800		Defeat Jullian	0	270 Boss_02_Jullian_Pier	Boss_02_Jullian_Pier			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	1810		Defeat Juchi	0	271 Boss_03_Juchi_Pier	Boss_03_Juchi_Pier			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	2600		Enter the Aquarium of the Atlantic	0	272 Door_PierToAquarium	Door_PierToAquarium			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	4000		Await instructions from Mother Charlotte						
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	4510		Step onto the winners' stage	0	242 Trigger_AquariumStage	Trigger_AquariumStage			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	4520		Defeat the Batsuuri Twins	0	243 Boss_02_Jullian_Aquarium	Boss_02_Jullian_Aquarium		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|4530|00 00 00 00|0|-1|Subject|	
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	4520		Defeat the Batsuuri Twins	1	244 Boss_03_Juchi_Aquarium	Boss_03_Juchi_Aquarium		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|4540|00 00 00 00|0|-1|Subject|	
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	4710		Ask Mother Charlotte to leave when ready	0	246 Actor_MotherCharlotte	Actor_MotherCharlotte			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	5210		Speak with Lennox to depart when ready	0	104 VertibirdPilot_01	VertibirdPilot_01			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	5810		View the post-expedition report						
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	6000		(Optional) Ask the Twins for an extra challenge	0	243 Boss_02_Jullian_Aquarium	Boss_02_Jullian_Aquarium			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	6000		(Optional) Ask the Twins for an extra challenge	1	244 Boss_03_Juchi_Aquarium	Boss_03_Juchi_Aquarium			
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	6010		(Optional) Emote after taking down other competitors (<Variable=EmoteCount>/<Variable=EmoteCountRequired>)						
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	6020		(Optional) Find <Alias=Activator_TeddyBear_Boardwalk> on the Boardwalk						
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	6023		(Optional) Find <Alias=Activator_TeddyBear_Pier> in Showman's Pier	0	274 Activator_TeddyBear_Pier	Activator_TeddyBear_Pier		10000000|1.000000|GetInCurrentLocationAlias|00 00 00|00 00|093 DungeonLocation_Pier|00 00 00 00|0|019 ExpeditionLeader|Quest Alias|	
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	6023		(Optional) Find <Alias=Activator_TeddyBear_Pier> in Showman's Pier	1	274 Activator_TeddyBear_Pier	Activator_TeddyBear_Pier		00100000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject|	
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	6025		(Optional) Find <Alias=Activator_TeddyBear_Aquarium> in the Aquarium						
006B231C	XPD_AC02_Mission_Sensation	Atlantic City: The Most Sensational Game	6030	Uses Timer	(Optional) Win the Game expeditiously						
006AD506	Storm_RegionBoss	Event: Neurological Warfare	5	Uses Timer	Wait for the door to open	0	003 EventRoot_WaitingArea	EventRoot_WaitingArea			
006AD506	Storm_RegionBoss	Event: Neurological Warfare	10	Uses Timer	Wait for the fabricator						
006AD506	Storm_RegionBoss	Event: Neurological Warfare	20		Defeat the Storm Goliaths	0	023 EventRoot_Arena	EventRoot_Arena			
006AD506	Storm_RegionBoss	Event: Neurological Warfare	21		<Alias=Boss_01_Plasma>						
006AD506	Storm_RegionBoss	Event: Neurological Warfare	22		<Alias=Boss_02_Frag>						
006AD506	Storm_RegionBoss	Event: Neurological Warfare	23		<Alias=Boss_03_Cryo>						
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	410		(Leader Only) Use the intercom to request landing	0	230 VertibirdInitiateLanding_Activator	VertibirdInitiateLanding_Activator			
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	610		Wipe out the Fanatics	0	234	FanaticAttackers			
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	615		Speak to Hex	0	114 Hex	Hex			
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	1610		Listen to Hex's broadcast	0	114 Hex	Hex			
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	1620		Descend into the underground station	0	214 DungeonEntrance_01	DungeonEntrance_01			
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	1630		Speak to the Underdwellers						
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	1635		(Optional) Offer aid to Marilyn	0	262 Marilyn	Marilyn			
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	1640		(Optional) Wipe the servers (<Variable=ServersRemaining>/5)						
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	4510		(Temp) Defeat the boss	0	115 Boss_01	Boss_01			
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	4710		(Temp) Give a final report to the NPC	0	114 Hex	Hex			
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	5210		(Temp) Speak to the pilot to depart when ready	0	104 Lennox	Lennox			
00699AD1	XPD_RTTP01_Mission	The Pitt: Poke the Beehive	5810		(Temp) View the post-expedition report						
00690659	MOON_MSignals	Event: Safe and Sound	10	Uses Timer	Speak to Vera	0	005 Actor_Vera	Actor_Vera			
00690659	MOON_MSignals	Event: Safe and Sound	20	Uses Timer	Recover the Pitstop						
00690659	MOON_MSignals	Event: Safe and Sound	30		Kill the Critters	0	067 XMarker_EnemyWave_Grounds	XMarker_EnemyWave_Grounds		01000000|4.000000|GetNumElementsInRefCollection|00 00 00|00 00|119|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00690659	MOON_MSignals	Event: Safe and Sound	30		Kill the Critters	1	119	Actor_AllCritters		10100000|4.000000|GetNumElementsInRefCollection|00 00 00|00 00|119|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00690659	MOON_MSignals	Event: Safe and Sound	40		Repair the Circuit Breakers (<Variable=FuseBoxes>/6)	0	067 XMarker_EnemyWave_Grounds	XMarker_EnemyWave_Grounds		01000000|2.000000|GetNumElementsInRefCollection|00 00 00|00 00|028|00 00 00 00|0|-1|Subject|	
00690659	MOON_MSignals	Event: Safe and Sound	40		Repair the Circuit Breakers (<Variable=FuseBoxes>/6)	1	130	QT_RefCol_Repellers		10100000|2.000000|GetNumElementsInRefCollection|00 00 00|00 00|028|00 00 00 00|0|-1|Subject|	
00690659	MOON_MSignals	Event: Safe and Sound	50	Uses Timer	Defend the Pitstop						
00690659	MOON_MSignals	Event: Safe and Sound	60	Uses Timer	Defend the Pitstop						
00690659	MOON_MSignals	Event: Safe and Sound	70	Uses Timer	Defend the Pitstop						
00690659	MOON_MSignals	Event: Safe and Sound	90	Uses Timer	Prepare for the next wave	0	067 XMarker_EnemyWave_Grounds	XMarker_EnemyWave_Grounds			
00690659	MOON_MSignals	Event: Safe and Sound	100	Uses Timer	Prepare for the next wave	0	067 XMarker_EnemyWave_Grounds	XMarker_EnemyWave_Grounds			
00690659	MOON_MSignals	Event: Safe and Sound	110		Repeller Generator	0	112 OBJ_Generator	OBJ_Generator			
00690659	MOON_MSignals	Event: Safe and Sound	120		Kill the Blue Devil	0	061	WaveEnemies_BD			
0068F383	MOON_Ambush	Event: Beasts of Burden	20	Uses Timer	Talk to Luca	0	042 LucaNPC	LucaNPC			
0068F383	MOON_Ambush	Event: Beasts of Burden	25	Uses Timer	Listen to instructions	0	042 LucaNPC	LucaNPC			
0068F383	MOON_Ambush	Event: Beasts of Burden	30	Uses Timer	Head toward the cultist camp	0	010 CampRadius_Alias	CampRadius_Alias			
0068F383	MOON_Ambush	Event: Beasts of Burden	35		Retrieve Luca's Explosives from Cultist Sanctifiers	0	043	Sanctifiers_RefCol		00100000|1.000000|GetItemCount|00 00 00|00 00|MOON_Ambush_QI_Explosives "Luca's Explosives" [MISC:006923D2]|00 00 00 00|0|-1|Target|	
0068F383	MOON_Ambush	Event: Beasts of Burden	40	Uses Timer	Place Luca's Explosives on shack doors - (<Variable=numberOfBombsPlaced>/<Variable=maxNumberOfBombsPlaced>)	0	022	DetonateDoors_Refcol		11000000|1.000000|GetItemCount|00 00 00|00 00|MOON_Ambush_QI_Explosives "Luca's Explosives" [MISC:006923D2]|00 00 00 00|0|-1|Target| ; 10000000|1.000000|GetDisabled|00 00 00|00 00|00 00 00 00|00 00 00 00|0|6906712|Linked Reference|	
0068F383	MOON_Ambush	Event: Beasts of Burden	50	Uses Timer	Get clear of the doors!						
0068F383	MOON_Ambush	Event: Beasts of Burden	70		Collect Cargo from Cargo Crates	0	017	CargoButtons_RefCol		00100000|1.000000|GetItemCount|00 00 00|00 00|MOON_Ambush_QI_Cargo "Cargo" [MISC:006923D3]|00 00 00 00|0|-1|Target| ; 10000000|0.000000|GetDisabled|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0068F383	MOON_Ambush	Event: Beasts of Burden	80	Uses Timer	Load up the Brahmin with Cargo (<Variable=numberOfCargoDeposited>/<Variable=maxNumberOfCargo>)	0	018 PackBrahmin_Alias	PackBrahmin_Alias		11000000|1.000000|GetItemCount|00 00 00|00 00|MOON_Ambush_QI_Cargo "Cargo" [MISC:006923D3]|00 00 00 00|0|-1|Target|	
0068F383	MOON_Ambush	Event: Beasts of Burden	100	Uses Timer	Defeat the Ogua!	0	039 OguaActorRef_Alias	OguaActorRef_Alias			
0065E071	E09D_MostWanted	Event: Most Wanted	10	Uses Timer	Speak to Gunther	0	038 Gunther	Gunther			
