FormID	EditorID	FULL	Keywords_Count	Keywords_Flat	Value	Weight	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82	Ref83	Ref84	Ref85	Ref86	Ref87	Ref88	Ref89	Ref90	Ref91	Ref92	Ref93	Ref94	Ref95	Ref96	Ref97	Ref98	Ref99	Ref100	Ref101	Ref102	Ref103	Ref104	Ref105	Ref106	Ref107	Ref108	Ref109	Ref110	Ref111	Ref112	Ref113	Ref114	Ref115	Ref116	Ref117	Ref118	Ref119	Ref120	Ref121	Ref122	Ref123	Ref124	Ref125	Ref126	Ref127	Ref128	Ref129	Ref130	Ref131	Ref132	Ref133	Ref134	Ref135	Ref136	Ref137	Ref138	Ref139	Ref140	Ref141	Ref142	Ref143	Ref144	Ref145	Ref146	Ref147	Ref148	Ref149	Ref150	Ref151	Ref152	Ref153	Ref154	Ref155	Ref156	Ref157	Ref158	Ref159	Ref160	Ref161	Ref162	Ref163	Ref164	Ref165	Ref166	Ref167	Ref168	Ref169	Ref170	Ref171	Ref172	Ref173	Ref174	Ref175	Ref176	Ref177	Ref178	Ref179	Ref180	Ref181	Ref182	Ref183	Ref184	Ref185	Ref186	Ref187	Ref188	Ref189	Ref190	Ref191	Ref192	Ref193	Ref194	Ref195	Ref196	Ref197	Ref198	Ref199	Ref200	Ref201	Ref202	Ref203	Ref204	Ref205	Ref206	Ref207	Ref208	Ref209	Ref210	Ref211	Ref212	Ref213	Ref214	Ref215	Ref216	Ref217	Ref218	Ref219	Ref220	Ref221	Ref222	Ref223	Ref224	Ref225	Ref226	Ref227	Ref228	Ref229	Ref230	Ref231	Ref232	Ref233	Ref234	Ref235	Ref236	Ref237	Ref238	Ref239	Ref240	Ref241	Ref242	Ref243	Ref244	Ref245	Ref246	Ref247	Ref248	Ref249	Ref250	Ref251	Ref252	Ref253	Ref254	Ref255	Ref256	Ref257	Ref258	Ref259	Ref260	Ref261	Ref262	Ref263	Ref264	Ref265	Ref266	Ref267	Ref268	Ref269	Ref270	Ref271	Ref272	Ref273	Ref274	Ref275	Ref276	Ref277	Ref278	Ref279	Ref280	Ref281	Ref282	Ref283	Ref284	Ref285	Ref286	Ref287	Ref288	Ref289	Ref290	Ref291	Ref292	Ref293	Ref294	Ref295	Ref296	Ref297	Ref298	Ref299	Ref300	Ref301	Ref302	Ref303	Ref304	Ref305	Ref306	Ref307	Ref308	Ref309	Ref310	Ref311	Ref312	Ref313	Ref314	Ref315	Ref316	Ref317	Ref318	Ref319	Ref320	Ref321	Ref322	Ref323	Ref324	Ref325	Ref326	Ref327	Ref328	Ref329	Ref330	Ref331	Ref332	Ref333	Ref334	Ref335	Ref336	Ref337	Ref338	Ref339	Ref340	Ref341	Ref342	Ref343	Ref344	Ref345	Ref346	Ref347	Ref348	Ref349	Ref350	Ref351	Ref352	Ref353	Ref354	Ref355	Ref356	Ref357	Ref358	Ref359	Ref360	Ref361	Ref362	Ref363	Ref364	Ref365	Ref366	Ref367	Ref368	Ref369	Ref370	Ref371	Ref372	Ref373	Ref374	Ref375	Ref376	Ref377	Ref378	Ref379	Ref380	Ref381	Ref382	Ref383	Ref384	Ref385	Ref386	Ref387	Ref388	Ref389	Ref390	Ref391	Ref392	Ref393	Ref394	Ref395	Ref396	Ref397	Ref398	Ref399	Ref400	Ref401	Ref402	Ref403	Ref404	Ref405	Ref406	Ref407	Ref408	Ref409	Ref410	Ref411	Ref412	Ref413	Ref414	Ref415	Ref416	Ref417	Ref418	Ref419	Ref420	Ref421	Ref422	Ref423	Ref424	Ref425	Ref426	Ref427	Ref428	Ref429	Ref430	Ref431	Ref432	Ref433	Ref434	Ref435	Ref436	Ref437	Ref438	Ref439	Ref440	Ref441	Ref442	Ref443	Ref444	Ref445	Ref446	Ref447	Ref448	Ref449	Ref450	Ref451	Ref452	Ref453	Ref454	Ref455	Ref456	Ref457	Ref458	Ref459	Ref460	Ref461	Ref462	Ref463	Ref464	Ref465	Ref466	Ref467	Ref468	Ref469	Ref470	Ref471	Ref472	Ref473	Ref474	Ref475	Ref476	Ref477	Ref478	Ref479	Ref480	Ref481	Ref482	Ref483	Ref484	Ref485	Ref486	Ref487	Ref488	Ref489	Ref490	Ref491	Ref492	Ref493	Ref494	Ref495	Ref496	Ref497	Ref498	Ref499	Ref500	Ref501	Ref502	Ref503	Ref504	Ref505	Ref506	Ref507	Ref508	Ref509	Ref510	Ref511	Ref512	Ref513	Ref514	Ref515	Ref516	Ref517	Ref518	Ref519	Ref520	Ref521	Ref522	Ref523	Ref524	Ref525	Ref526	Ref527	Ref528	Ref529	Ref530	Ref531	Ref532	Ref533	Ref534	Ref535	Ref536	Ref537	Ref538	Ref539	Ref540	Ref541	Ref542	Ref543	Ref544	Ref545	Ref546	Ref547	Ref548	Ref549	Ref550	Ref551
0012C3C2	Armor_Wood_LegLeft	Wood Left Leg	0		10	0.660000	6	0012C3CA::REFR	0033F7B0:LL_Armor_Wood_LegLeft:LVLI	003710C9:DEBUG_LL_Armor_LegLeft_Any:LVLI	00519A16:co_Armor_Wood_LegLeft_RepairOnly:COBJ	0053B44C:Legendary_LL_Armor_Wood_Any:LVLI	0058635A:W05_RE_CryptidStoryteller_Outfit:OTFT																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
0012C3C3	Armor_Wood_LegRight	Wood Right Leg	0		10	0.660000	5	0033F7B4:LL_Armor_Wood_LegRight:LVLI	003710CA:DEBUG_LL_Armor_LegRight_Any:LVLI	00519A17:co_Armor_Wood_LegRight_RepairOnly:COBJ	0053B44C:Legendary_LL_Armor_Wood_Any:LVLI	0058635A:W05_RE_CryptidStoryteller_Outfit:OTFT																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
0012C3CB	Armor_Wood_Torso	Wood Chest Piece	0		25	1.340000	5	0033F7A3:LL_Armor_Wood_Torso:LVLI	003710C6:DEBUG_LL_Armor_Torso_Any:LVLI	00519A18:co_Armor_Wood_Torso_RepairOnly:COBJ	0053B44C:Legendary_LL_Armor_Wood_Any:LVLI	0058635A:W05_RE_CryptidStoryteller_Outfit:OTFT																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
0012C3CC	Headwear_Clothes_Wood_Helmet	Wood Helmet	0		15	0.100000	3	0033F7C7:LL_Armor_Wood_Helm:LVLI	003710C4:DEBUG_LL_Armor_Helmet_Any:LVLI	0050FD16:TestQAArmorheadware:CONT																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
00122DA8	Headwear_CopHat	Cop Cap	0		15	0.100000	15	00149362:LL_Clothes_Headwear_CopHat:LVLI	001F613C:modScrapRecipe_Null_Component_ClothMinor:FLST	0037D954:LLV_Vendor_Clothes_Whitespring_ChildrensToyShop:LVLI	003E6520:LL_Clothes_Headwear_Any_Hats:LVLI	003E655F:LL_Clothes_Headwear_Profession_Police:LVLI	0044D474:zzChallenge_All_Costume_Hats:FLST	004FBDA5:LLC_LocTheme_General:LVLI	004FBDB0:LLS_Junk_LocTheme_General:LVLI	0050FD16:TestQAArmorheadware:CONT	0051AC27:LL_Clothes_Headwear_LocTheme_General:LVLI	00811206::REFR	00811207::REFR	0081120A::REFR	0081120B::REFR	008229BE::REFR																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								
00122DA5	Clothes_CopUniform	Police Uniform	0		10	0.100000	8	001474DE:LL_Clothes_Single_CopUniform:LVLI	001F613C:modScrapRecipe_Null_Component_ClothMinor:FLST	003E6569:LL_Clothes_Profession_Police:LVLI	003F04A5::INFO	003F04AC::INFO	0044D475:zzChallenge_All_Costumes_Outfits:FLST	0051ABD6:LL_Clothes_LocTheme_General:LVLI	00525407:BabylonExcludeList:FLST																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
0016B48E	Headwear_AsylumWorkerHat_06	Asylum Worker Hat Brown	0		15	0.100000	7	0014935D:LL_Clothes_Headwear_AsylumWorkerHat_06:LVLI	001F613C:modScrapRecipe_Null_Component_ClothMinor:FLST	003A8187:LL_Clothes_Headwear_Profession_AlleghanyAsylum:LVLI	004875AD:Clothes_Headwear_Quests:FLST	004875B1:QuestReward_LLS_Clothes_CranberryBog:LVLI	0050FD16:TestQAArmorheadware:CONT	0051AC2E:LL_Clothes_Headwear_LocTheme_Asylum:LVLI																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
0016B4A1	Headwear_AsylumWorkerHat_07	Asylum Worker Hat Blue	0		15	0.100000	7	00148DD5:LL_Clothes_Headwear_AsylumWorkerHat_07:LVLI	001F613C:modScrapRecipe_Null_Component_ClothMinor:FLST	003A8187:LL_Clothes_Headwear_Profession_AlleghanyAsylum:LVLI	004875AD:Clothes_Headwear_Quests:FLST	004875B1:QuestReward_LLS_Clothes_CranberryBog:LVLI	0050FD16:TestQAArmorheadware:CONT	0051AC2E:LL_Clothes_Headwear_LocTheme_Asylum:LVLI																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
0016B4A0	Headwear_AsylumWorkerHat_08	Asylum Worker Hat Pink	0		15	0.100000	7	0014935F:LL_Clothes_Headwear_AsylumWorkerHat_08:LVLI	001F613C:modScrapRecipe_Null_Component_ClothMinor:FLST	003A8187:LL_Clothes_Headwear_Profession_AlleghanyAsylum:LVLI	004875AD:Clothes_Headwear_Quests:FLST	004875B1:QuestReward_LLS_Clothes_CranberryBog:LVLI	0050FD16:TestQAArmorheadware:CONT	0051AC2E:LL_Clothes_Headwear_LocTheme_Asylum:LVLI																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
0016B49F	Headwear_AsylumWorkerHat_09	Asylum Worker Hat White Dirty	0		15	0.100000	7	001490CC:LL_Clothes_Headwear_AsylumWorkerHat_09:LVLI	001F613C:modScrapRecipe_Null_Component_ClothMinor:FLST	003A8187:LL_Clothes_Headwear_Profession_AlleghanyAsylum:LVLI	004875AD:Clothes_Headwear_Quests:FLST	004875B1:QuestReward_LLS_Clothes_CranberryBog:LVLI	0050FD16:TestQAArmorheadware:CONT	0051AC2E:LL_Clothes_Headwear_LocTheme_Asylum:LVLI																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
0016B49E	Headwear_AsylumWorkerHatWeathered	Asylum Worker Hat Weathered	0		15	0.100000	9	00147F47:LL_Clothes_Headwear_AsylumWorkerHatWeathered:LVLI	001F613C:modScrapRecipe_Null_Component_ClothMinor:FLST	003E6520:LL_Clothes_Headwear_Any_Hats:LVLI	003E6539:LL_Clothes_Headwear_Profession_Medical:LVLI	003E654F:LL_Clothes_Headwear_General_Generic:LVLI	004875AD:Clothes_Headwear_Quests:FLST	004875B1:QuestReward_LLS_Clothes_CranberryBog:LVLI	0050FD16:TestQAArmorheadware:CONT	0051AC2E:LL_Clothes_Headwear_LocTheme_Asylum:LVLI																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
