LVLI_FormID	LVLI_EDID	LVLF_Flags	EntryCount	EntryIndex	LVLO_Reference	RefSig	SubLVLI_FormID	ListChanceNoneValue	ListChanceNoneGlobal	ListChanceNoneCurve	ListChanceNoneResolved	EntryChanceNoneValue	EntryChanceNoneGlobal	EntryChanceNoneCurve	EntryChanceNoneResolved	EntryCondChance_RandomPercent	EntryPresenceChance	EntryAprioriChance_NoSublist
0000E121	test_RNG_Test	0000000000000000000000000000000000000000000000000000000000000000	6	5	00133851:Cattails01:STAT	STAT		0.000000			0.000000	0.000000			0.000000	1	1	1
00011C78	MTR08_LLE_Base_Steel	001	4	0	000731A4:c_Steel_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
00011C78	MTR08_LLE_Base_Steel	001	4	1	000731A4:c_Steel_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00011C78	MTR08_LLE_Base_Steel	001	4	2	000731A4:c_Steel_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00011C78	MTR08_LLE_Base_Steel	001	4	3	000731A4:c_Steel_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
00011CC9	MTR08_LLE_Base_MinerSuit	001	2	0	00017DED:MTR_MinerSuitScrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00011CC9	MTR08_LLE_Base_MinerSuit	001	2	1	00017DED:MTR_MinerSuitScrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00011CCA	MTR08_LLE_Base_NuclearMaterial	001	2	0	00069086:c_NuclearMaterial_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00011CCA	MTR08_LLE_Base_NuclearMaterial	001	2	1	00069086:c_NuclearMaterial_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00012B2D	MTR08_LLE_Base_Gold	001	2	0	000AEC62:c_Gold_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00012B2D	MTR08_LLE_Base_Gold	001	2	1	000AEC62:c_Gold_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00012B2E	MTR08_LLE_Base_Lead	001	3	0	000AEC63:c_Lead_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
00012B2E	MTR08_LLE_Base_Lead	001	3	1	000AEC63:c_Lead_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00012B2E	MTR08_LLE_Base_Lead	001	3	2	000AEC63:c_Lead_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
00012E96	MTR08_LLE_Base_BlackTitanium	001	2	0	00017DEB:c_BlackTitanium_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
00012E96	MTR08_LLE_Base_BlackTitanium	001	2	1	00017DEB:c_BlackTitanium_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00012E97	MTR08_LLE_Base_Concrete	001	3	0	00106D99:c_Concrete_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
00012E97	MTR08_LLE_Base_Concrete	001	3	1	00106D99:c_Concrete_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00012E97	MTR08_LLE_Base_Concrete	001	3	2	00106D99:c_Concrete_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00013759	RNG_ForestRocks&Shrubs	0000000000000000000000000000000000000000000000000000000000000000	8	0	0000DAF3:RockBoulderForest01:STAT	STAT										1	1	1
00013759	RNG_ForestRocks&Shrubs	0000000000000000000000000000000000000000000000000000000000000000	8	1	0000DAF0:RockBoulderForest02:STAT	STAT										1	1	1
00013759	RNG_ForestRocks&Shrubs	0000000000000000000000000000000000000000000000000000000000000000	8	2	0000DAF1:RockBoulderForest03:STAT	STAT										1	1	1
00013759	RNG_ForestRocks&Shrubs	0000000000000000000000000000000000000000000000000000000000000000	8	3	0000DAF2:RockBoulderForest04:STAT	STAT										1	1	1
00013759	RNG_ForestRocks&Shrubs	0000000000000000000000000000000000000000000000000000000000000000	8	4	00133861:HollyShrub01:STAT	STAT										1	1	1
00013759	RNG_ForestRocks&Shrubs	0000000000000000000000000000000000000000000000000000000000000000	8	5	00133862:HollyShrub02:STAT	STAT										1	1	1
00013759	RNG_ForestRocks&Shrubs	0000000000000000000000000000000000000000000000000000000000000000	8	6	0013384D:Bramble01:STAT	STAT										1	1	1
00013759	RNG_ForestRocks&Shrubs	0000000000000000000000000000000000000000000000000000000000000000	8	7	00133850:Bramble04:STAT	STAT										1	1	1
000138AA	MTR08_LLE_Base	11	11	0	000138AB:MTR08_LLE_Base_Aluminum:LVLI	LVLI	000138AB	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AA	MTR08_LLE_Base	11	11	1	00012E96:MTR08_LLE_Base_BlackTitanium:LVLI	LVLI	00012E96	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AA	MTR08_LLE_Base	11	11	2	00012E97:MTR08_LLE_Base_Concrete:LVLI	LVLI	00012E97	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AA	MTR08_LLE_Base	11	11	3	00012B2D:MTR08_LLE_Base_Gold:LVLI	LVLI	00012B2D	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AA	MTR08_LLE_Base	11	11	4	00012B2E:MTR08_LLE_Base_Lead:LVLI	LVLI	00012B2E	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AA	MTR08_LLE_Base	11	11	5	00011CC9:MTR08_LLE_Base_MinerSuit:LVLI	LVLI	00011CC9	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AA	MTR08_LLE_Base	11	11	6	00011C78:MTR08_LLE_Base_Steel:LVLI	LVLI	00011C78	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AA	MTR08_LLE_Base	11	11	7	00011CCA:MTR08_LLE_Base_NuclearMaterial:LVLI	LVLI	00011CCA	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AA	MTR08_LLE_Base	11	11	8	00012B2E:MTR08_LLE_Base_Lead:LVLI	LVLI	00012B2E	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AA	MTR08_LLE_Base	11	11	9	00011C78:MTR08_LLE_Base_Steel:LVLI	LVLI	00011C78	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AA	MTR08_LLE_Base	11	11	10	00012E97:MTR08_LLE_Base_Concrete:LVLI	LVLI	00012E97	0.000000			0.000000	0.000000			0.000000	1	1	1
000138AB	MTR08_LLE_Base_Aluminum	001	3	0	0006907A:c_Aluminum_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
000138AB	MTR08_LLE_Base_Aluminum	001	3	1	0006907A:c_Aluminum_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
000138AB	MTR08_LLE_Base_Aluminum	001	3	2	0006907A:c_Aluminum_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
00015558	LLD_Creature_Robot_ReaperBot	001	4	0	0001B347:LLC_Robot_Components:LVLI	LVLI	0001B347	0.000000			0.000000	0.000000		0047100F:Robot_FusionCell_Drop_ChanceNone_ECON:GLOB	0.000000	1	1	1
00015558	LLD_Creature_Robot_ReaperBot	001	4	1	0022D0F4:LL_SuperCommon_Metal_Scrap_1_3:LVLI	LVLI	0022D0F4	0.000000			0.000000	0.000000			0.000000	1	1	1
00015558	LLD_Creature_Robot_ReaperBot	001	4	2	0000FFEE:FF09ReaperDirectiveNote:BOOK	BOOK		0.000000			0.000000	95.000000			95.000000	1	0.05	0.05
00015558	LLD_Creature_Robot_ReaperBot	001	4	3	000C1898:LL_Ammo_FusionCell:LVLI	LVLI	000C1898	0.000000			0.000000	0.000000		0047100F:Robot_FusionCell_Drop_ChanceNone_ECON:GLOB	0.000000	1	1	1
00015589	MTR08_LLS_Base_NuclearMaterial	001	3	0	00069086:c_NuclearMaterial_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00015589	MTR08_LLS_Base_NuclearMaterial	001	3	1	00069086:c_NuclearMaterial_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
00015589	MTR08_LLS_Base_NuclearMaterial	001	3	2	00069086:c_NuclearMaterial_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
0001558A	MTR08_LLS_Base_MinerSuit	001	5	0	00017DED:MTR_MinerSuitScrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
0001558A	MTR08_LLS_Base_MinerSuit	001	5	1	00017DED:MTR_MinerSuitScrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
0001558A	MTR08_LLS_Base_MinerSuit	001	5	2	00017DED:MTR_MinerSuitScrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
0001558A	MTR08_LLS_Base_MinerSuit	001	5	3	00017DED:MTR_MinerSuitScrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
0001558A	MTR08_LLS_Base_MinerSuit	001	5	4	00017DED:MTR_MinerSuitScrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
0001558D	FF09_FarmRobot01_LL_Note	001	1	0	0000FFEE:FF09ReaperDirectiveNote:BOOK	BOOK										1	1	1
000155E9	RNG_ForestLogs	0000000000000000000000000000000000000000000000000000000000000000	3	0	000134C5:DONOTUSETreeForestLog02:STAT	STAT										1	1	1
000155E9	RNG_ForestLogs	0000000000000000000000000000000000000000000000000000000000000000	3	1	000134C6:DONOTUSETreeForestLog03:STAT	STAT										1	1	1
000155E9	RNG_ForestLogs	0000000000000000000000000000000000000000000000000000000000000000	3	2	00013EB5:DONOTUSETreeForestLog04:STAT	STAT										1	1	1
00015643	RNG_RockBoulderForest	0000000000000000000000000000000000000000000000000000000000000000	4	0	0000DAF3:RockBoulderForest01:STAT	STAT										1	1	1
00015643	RNG_RockBoulderForest	0000000000000000000000000000000000000000000000000000000000000000	4	1	0000DAF0:RockBoulderForest02:STAT	STAT										1	1	1
00015643	RNG_RockBoulderForest	0000000000000000000000000000000000000000000000000000000000000000	4	2	0000DAF1:RockBoulderForest03:STAT	STAT										1	1	1
00015643	RNG_RockBoulderForest	0000000000000000000000000000000000000000000000000000000000000000	4	3	0000DAF2:RockBoulderForest04:STAT	STAT										1	1	1
00015645	RNG_TreeForest	0000000000000000000000000000000000000000000000000000000000000000	2	0	0000BBF9:TreeForest01:STAT	STAT										1	1	1
00015645	RNG_TreeForest	0000000000000000000000000000000000000000000000000000000000000000	2	1	0000D665:TreeForest02:STAT	STAT										1	1	1
000156CE	MTR08_LLS_Base_Gold	001	3	0	000AEC62:c_Gold_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
000156CE	MTR08_LLS_Base_Gold	001	3	1	000AEC62:c_Gold_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
000156CE	MTR08_LLS_Base_Gold	001	3	2	000AEC62:c_Gold_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1D:LL_ItemThree_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
000156CF	MTR08_LLS_Base_Aluminum	001	3	0	0006907A:c_Aluminum_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
000156CF	MTR08_LLS_Base_Aluminum	001	3	1	0006907A:c_Aluminum_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
000156CF	MTR08_LLS_Base_Aluminum	001	3	2	0006907A:c_Aluminum_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
000158AE	MTR08_LLS_Base_BlackTitanium	001	3	0	00017DEB:c_BlackTitanium_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
000158AE	MTR08_LLS_Base_BlackTitanium	001	3	1	00017DEB:c_BlackTitanium_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
000158AE	MTR08_LLS_Base_BlackTitanium	001	3	2	00017DEB:c_BlackTitanium_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
000158AF	MTR08_LLS_Base_Steel	001	3	0	000731A4:c_Steel_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
000158AF	MTR08_LLS_Base_Steel	001	3	1	000731A4:c_Steel_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
000158AF	MTR08_LLS_Base_Steel	001	3	2	000731A4:c_Steel_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
000158BD	MTR08_LLS_Base_Lead	001	3	0	000AEC63:c_Lead_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
000158BD	MTR08_LLS_Base_Lead	001	3	1	000AEC63:c_Lead_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
000158BD	MTR08_LLS_Base_Lead	001	3	2	000AEC63:c_Lead_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
000158BE	MTR08_LLS_Base_Concrete	001	3	0	00106D99:c_Concrete_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A1F:LL_ItemThree_Medium_ChanceNone_ECON:GLOB	0.000000	1	1	1
000158BE	MTR08_LLS_Base_Concrete	001	3	1	00106D99:c_Concrete_scrap:MISC	MISC		0.000000			0.000000	0.000000		00525A21:LL_ItemTwo_High_ChanceNone_ECON:GLOB	0.000000	1	1	1
000158BE	MTR08_LLS_Base_Concrete	001	3	2	00106D99:c_Concrete_scrap:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00015C28	MTR08_LLS_Base	001	3	0	000158BE:MTR08_LLS_Base_Concrete:LVLI	LVLI	000158BE	0.000000			0.000000	0.000000			0.000000	1	1	1
00015C28	MTR08_LLS_Base	001	3	1	000158BD:MTR08_LLS_Base_Lead:LVLI	LVLI	000158BD	0.000000			0.000000	0.000000			0.000000	1	1	1
00015C28	MTR08_LLS_Base	001	3	2	000158AF:MTR08_LLS_Base_Steel:LVLI	LVLI	000158AF	0.000000			0.000000	0.000000			0.000000	1	1	1
00015C60	LL_VeinUranium	001	1	0	00065338:Chem_Smelting_Ore_Uranium:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
000179BA	LL_VeinSilver	001	1	0	00065328:Chem_Smelting_Ore_Silver:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
000179BB	LL_VeinTitanium	001	1	0	00017F81:Chem_Smelting_Ore_BlackTitanium:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00017B2C	LL_VeinIron	001	1	0	00065304:Chem_Smelting_Ore_Steel:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00017B2D	LL_VeinLead	001	1	0	00065324:Chem_Smelting_Ore_Lead:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00017DBF	LL_VeinCrystal	001	1	0	00015C61:Chem_Smelting_Ore_Crystal:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00017DC0	LL_VeinGold	001	1	0	00019E36:Chem_Smelting_Ore_Gold:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00017DEC	LLD_Creature_MoleMiner	001	5	0	00356BD5:LLS_MoleMiner:LVLI	LVLI	00356BD5	0.000000			0.000000	0.000000			0.000000	1	1	1
00017DEC	LLD_Creature_MoleMiner	001	5	1	00017DED:MTR_MinerSuitScrap:MISC	MISC		0.000000			0.000000	0.000000		00348FEA:ItemTwo_Medium_ChanceNone_Tier:GLOB	0.000000	1	1	1
00017DEC	LLD_Creature_MoleMiner	001	5	2	002AD666:LLD_Creature_BaseItem:LVLI	LVLI	002AD666	0.000000			0.000000	0.000000			0.000000	1	1	1
00017DEC	LLD_Creature_MoleMiner	001	5	3	003DF3F8:LLS_Creature_Medium:LVLI	LVLI	003DF3F8	0.000000			0.000000	0.000000			0.000000	1	1	1
00017DEC	LLD_Creature_MoleMiner	001	5	4	007B31D5:LL_WeaponUser_Loot:LVLI	LVLI	007B31D5	0.000000			0.000000	0.000000			0.000000	1	1	1
00017DF0	LL_VeinCoal	001	1	0	0016FAD8:Chem_Smelting_Ore_Coal:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00017DF1	LL_VeinCopper	001	1	0	00019E51:Chem_Smelting_Ore_Copper:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00017F92	RNG_SootFlower_66pct	0000000000000000000000000000000000000000000000000000000000000000	1	0	001C0E69:UseLPI_FloraSootFlower01:FLOR	FLOR										1	1	1
00018253	LL_VeinAluminum	001	1	0	00019D29:Chem_Smelting_Ore_Aluminum:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
0001910F	DONOTUSELPI_PowerArmorFurniture_T45_Partial	000001	1	0	0050FEDA:PowerArmorFurniture_T45_Partial:FURN	FURN		0.000000			0.000000	0.000000			0.000000	1	1	1
0001911D	LPI_Loot_Bobbleheads	001	2	0	004FC090:LL_Loot_Bobbleheads_Agility_POI288:LVLI	LVLI	004FC090	0.000000	0048EB5C:LPI_Chance_BobbleHeads_ECON:GLOB		80.000000	0.000000			0.000000	1	0.2	0.2
0001911D	LPI_Loot_Bobbleheads	001	2	1	004FC08F:LL_Loot_Bobbleheads:LVLI	LVLI	004FC08F	0.000000	0048EB5C:LPI_Chance_BobbleHeads_ECON:GLOB		80.000000	0.000000			0.000000	1	0.2	0.2
000192BD	LL_Ammo_GrenadeLauncher	11	5	0	001CF27D:AmmoGrenadeLauncher:AMMO	AMMO		0.000000			0.000000	0.000000			0.000000	1	1	1
000192BD	LL_Ammo_GrenadeLauncher	11	5	1	001CF27D:AmmoGrenadeLauncher:AMMO	AMMO		0.000000			0.000000	0.000000			0.000000	1	1	1
000192BD	LL_Ammo_GrenadeLauncher	11	5	2	001CF27D:AmmoGrenadeLauncher:AMMO	AMMO		0.000000			0.000000	0.000000			0.000000	1	1	1
000192BD	LL_Ammo_GrenadeLauncher	11	5	3	001CF27D:AmmoGrenadeLauncher:AMMO	AMMO		0.000000			0.000000	0.000000			0.000000	1	1	1
000192BD	LL_Ammo_GrenadeLauncher	11	5	4	001CF27D:AmmoGrenadeLauncher:AMMO	AMMO		0.000000			0.000000	0.000000			0.000000	1	1	1
000192FA	Container_Loot_Priority_Trunk_Prewar_Boss	001	9	0	004F6812:LL_Recipes_Armor_AllRegions:LVLI	LVLI	004F6812	0.000000	00369793:LL_Container_ChanceNone_ZERO_ECON:GLOB		0.000000	0.000000		00307FF3:Recipe_High_ChanceNone_Tier:GLOB	0.000000	1	1	1
000192FA	Container_Loot_Priority_Trunk_Prewar_Boss	001	9	1	003136F5:LL_Recipes_Mods_Weapons_Any_AllRegions:LVLI	LVLI	003136F5	0.000000	00369793:LL_Container_ChanceNone_ZERO_ECON:GLOB		0.000000	0.000000		003496BC:ItemThree_High_ChanceNone_Tier:GLOB	0.000000	1	1	1
000192FA	Container_Loot_Priority_Trunk_Prewar_Boss	001	9	2	00023220:LL_BobbyPinBox:LVLI	LVLI	00023220	0.000000	00369793:LL_Container_ChanceNone_ZERO_ECON:GLOB		0.000000	0.000000		0034918F:ItemTwo_High_ChanceNone_Tier:GLOB	0.000000	1	1	1
000192FA	Container_Loot_Priority_Trunk_Prewar_Boss	001	9	3	0038B471:LL_TreasureMap:LVLI	LVLI	0038B471	0.000000	00369793:LL_Container_ChanceNone_ZERO_ECON:GLOB		0.000000	0.000000		003496BE:ItemThree_Medium_ChanceNone_Tier:GLOB	0.000000	1	1	1
000192FA	Container_Loot_Priority_Trunk_Prewar_Boss	001	9	4	0044AE04:LLS_Scrap_Uncommon_All:LVLI	LVLI	0044AE04	0.000000	00369793:LL_Container_ChanceNone_ZERO_ECON:GLOB		0.000000	0.000000		0034918F:ItemTwo_High_ChanceNone_Tier:GLOB	0.000000	1	1	1
000192FA	Container_Loot_Priority_Trunk_Prewar_Boss	001	9	5	00525A2A:LL_Stimpak_Bloodpack:LVLI	LVLI	00525A2A	0.000000	00369793:LL_Container_ChanceNone_ZERO_ECON:GLOB		0.000000	0.000000		00348FEA:ItemTwo_Medium_ChanceNone_Tier:GLOB	0.000000	1	1	1
000192FA	Container_Loot_Priority_Trunk_Prewar_Boss	001	9	6	003D73D8:LLS_Loot_Weapons_Any_Mods_Recipes_AllRegions:LVLI	LVLI	003D73D8	0.000000	00369793:LL_Container_ChanceNone_ZERO_ECON:GLOB		0.000000	0.000000			0.000000	1	1	1
000192FA	Container_Loot_Priority_Trunk_Prewar_Boss	001	9	7	003D7FAA:LL_Food_Packaged_PreWar_Clean:LVLI	LVLI	003D7FAA	0.000000	00369793:LL_Container_ChanceNone_ZERO_ECON:GLOB		0.000000	0.000000			0.000000	1	1	1
000192FA	Container_Loot_Priority_Trunk_Prewar_Boss	001	9	8	003D7A14:LL_Armor_PowerArmor_TSeries_Any_Piece:LVLI	LVLI	003D7A14	0.000000	00369793:LL_Container_ChanceNone_ZERO_ECON:GLOB		0.000000	0.000000	003D7A1A:MinLvl_PowerArmor_T45_ECON:GLOB	00307CA7:Recipe_VeryLow_ChanceNone_Tier:GLOB	25.000000	1	0.75	0.75
0001959A	LL_Armor_Metal_ArmLeft	11	4	0	00183FF1:LL_Armor_Metal_ArmLeft_Light:LVLI	LVLI	00183FF1	0.000000			0.000000	0.000000			0.000000	1	1	1
0001959A	LL_Armor_Metal_ArmLeft	11	4	1	00183FF1:LL_Armor_Metal_ArmLeft_Light:LVLI	LVLI	00183FF1	0.000000			0.000000	0.000000	00018A6A:MinLvl_Armor_Light_ECON:GLOB		1.000000	1	0.99	0.99
0001959A	LL_Armor_Metal_ArmLeft	11	4	2	00183FF0:LL_Armor_Metal_ArmLeft_Medium:LVLI	LVLI	00183FF0	0.000000			0.000000	0.000000	00018B35:MinLvl_Armor_Medium_ECON:GLOB		2.000000	1	0.98	0.98
0001959A	LL_Armor_Metal_ArmLeft	11	4	3	00183FEF:LL_Armor_Metal_ArmLeft_Heavy:LVLI	LVLI	00183FEF	0.000000			0.000000	0.000000	00018A6B:MinLvl_Armor_Heavy_ECON:GLOB		3.000000	1	0.97	0.97
0001959B	LL_Armor_Metal_ArmRight	11	4	0	00183FEE:LL_Armor_Metal_ArmRight_Light:LVLI	LVLI	00183FEE	0.000000			0.000000	0.000000			0.000000	1	1	1
0001959B	LL_Armor_Metal_ArmRight	11	4	1	00183FEE:LL_Armor_Metal_ArmRight_Light:LVLI	LVLI	00183FEE	0.000000			0.000000	0.000000	00018A6A:MinLvl_Armor_Light_ECON:GLOB		1.000000	1	0.99	0.99
0001959B	LL_Armor_Metal_ArmRight	11	4	2	00183FED:LL_Armor_Metal_ArmRight_Medium:LVLI	LVLI	00183FED	0.000000			0.000000	0.000000	00018B35:MinLvl_Armor_Medium_ECON:GLOB		2.000000	1	0.98	0.98
0001959B	LL_Armor_Metal_ArmRight	11	4	3	00183FEC:LL_Armor_Metal_ArmRight_Heavy:LVLI	LVLI	00183FEC	0.000000			0.000000	0.000000	00018A6B:MinLvl_Armor_Heavy_ECON:GLOB		3.000000	1	0.97	0.97
0001959C	LL_Armor_Metal_Helm	11	3	0	000536C5:Headwear_Metal_Shades:ARMO	ARMO										1	1	1
0001959C	LL_Armor_Metal_Helm	11	3	1	000787D3:Headwear_Clothes_Metal_Helmet:ARMO	ARMO										1	1	1
0001959C	LL_Armor_Metal_Helm	11	3	2	000787D3:Headwear_Clothes_Metal_Helmet:ARMO	ARMO										1	1	1
