FormID	EDID	ParentQuestDisplay	ParentQuestLink	RewardsCount	RewardIndex	RewardedItemIndex	RewardedItem	RewardedItemCount	NAM7_XPGlobal	NAM8_CapsGlobal	XPCT_XPCurveTable	QRCO_CurrencyObject	QRLI_LegendaryItemRewardList	QRLR_LegendaryItemRewardRank	QRRI_LegendaryRankRandom	Conditions	ConditionGlobs	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82	Ref83	Ref84	Ref85	Ref86	Ref87	Ref88	Ref89	Ref90	Ref91	Ref92	Ref93	Ref94	Ref95	Ref96	Ref97	Ref98	Ref99	Ref100	Ref101	Ref102	Ref103	Ref104	Ref105	Ref106	Ref107	Ref108	Ref109	Ref110	Ref111	Ref112	Ref113	Ref114	Ref115	Ref116	Ref117	Ref118	Ref119	Ref120	Ref121	Ref122	Ref123	Ref124	Ref125	Ref126	Ref127	Ref128	Ref129	Ref130	Ref131	Ref132
00631034	ChallengeReward_SCORE_Challenge_Weekly_Collect_Caps			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
0063102E	ChallengeReward_SCORE_Challenge_Weekly_CAMPS_Build_Structures_META			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630FA6	ChallengeReward_CUT_Challenge_Weekly_CriticalHit_Enemies_Survival			1	0	0	00403022:Survival_44_MedicalMalpractice:WEAP	1				0000000F:Caps001:CNCY		1				1	003FC089:CUT_Challenge_Weekly_CriticalHit_Enemies_Survival:CHAL																																																																																																																																			
00631027	ChallengeReward_SCORE_Challenge_Daily_Trade			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
0063102B	ChallengeReward_SCORE_Challenge_Weekly_CAMPS_Build_Furnishings			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00631057	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_Caravan			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
0063103E	ChallengeReward_SCORE_Challenge_Weekly_Craft_Ammo			1	0	-1						0000000F:Caps001:CNCY		1				2	007FE5FD:SCORE_Challenge_Weekly_Fishing_Catch_Regular_Fish:CHAL	007FE60A:ZZZ_SCORE_Challenge_Weekly_Fishing_Catch_Glowing_Fish:CHAL																																																																																																																																		
00630FA7	ChallengeReward_CUT_Challenge_Weekly_CrushKillDestroy_Survival			1	0	0	00403024:Survival_Fatman_TheGuarantee:WEAP	1				0000000F:Caps001:CNCY		1				1	003FC090:CUT_Challenge_Weekly_CrushKillDestroy_Survival:CHAL																																																																																																																																			
00630F31	ChallengeReward_Challenge_Lifetime_Collect_Wood_Intro			1	0	0	003CF0B8:Bulk_Wood_scrap:MISC	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1				1	0050DBE2:Challenge_Lifetime_Collect_Wood_Intro:CHAL																																																																																																																																			
00630FDF	ChallengeReward_SCORE_Challenge_Daily_GainScrap_Springs			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630FCA	ChallengeReward_SCORE_Challenge_Daily_Consume_Alcohol_Vintage_Brewing			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630F55	ChallengeReward_Challenge_Lifetime_Pick_Locks_Intro			1	0	0	0000000A:BobbyPin:MISC	3				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1				1	0050DC09:Challenge_Lifetime_Pick_Locks_Intro:CHAL																																																																																																																																			
00631012	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_Seasonal_Meat_BBQ			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00631045	ChallengeReward_SCORE_Challenge_Weekly_Kill_BloodEagles			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630F6C	ChallengeReward_Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic			1	0	-1				00485276:Challenge_Global_0001:GLOB		0042175F:TadpoleBadge:CNCY		1				1	004220DC:Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Medic:CHAL																																																																																																																																			
00630F70	ChallengeReward_Challenge_Lifetime_Repair_ArmorWeapon_Intro			1	0	0	0041ADEC:Utility_RepairKit_Improved:UTIL	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1				1	0050DC20:Challenge_Lifetime_Repair_ArmorWeapon_Intro:CHAL																																																																																																																																			
00631054	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_DailyOps_FullTeam			1	0	-1						0000000F:Caps001:CNCY		1				1	005D22DE:CUT_SCORE_Challenge_Weekly_QuestComplete_DailyOps_FullTeam:CHAL																																																																																																																																			
00630FCE	ChallengeReward_SCORE_Challenge_Daily_Consume_Food_Dogfood_Med			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630FED	ChallengeReward_SCORE_Challenge_Daily_Kill_Cryptids			1	0	-1						0000000F:Caps001:CNCY		1				1	00797311:SCORE_Challenge_Daily_Cripple_Supermutant_Leg:CHAL																																																																																																																																			
00631017	ChallengeReward_SCORE_Challenge_Daily_RankGated_XP_Under25			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630F2F	ChallengeReward_Challenge_Lifetime_ClaimWorkshops_Intro			1	0	0	003CF0B1:Bulk_Screws_scrap:MISC	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1				1	0050DBED:Challenge_Lifetime_ClaimWorkshops_Intro:CHAL																																																																																																																																			
0063105D	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_Seasonal_Fasnacht			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630FC3	ChallengeReward_SCORE_Challenge_Daily_Collect_Caps			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00631001	ChallengeReward_SCORE_Challenge_Daily_Mod_Weapon			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630F71	ChallengeReward_Challenge_Lifetime_Scrap_Intro			1	0	0	003CF0B1:Bulk_Screws_scrap:MISC	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1				1	0050DBE5:Challenge_Lifetime_Scrap_Intro:CHAL																																																																																																																																			
00630F1B	ChallengeReward_ATX_DE2021_BoS_Challenge_Daily_Workshop_Anywhere			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1				1	00606AE7:ATX_DE2021_BoS_Challenge_Daily_Workshop_Anywhere:CHAL																																																																																																																																			
00631022	ChallengeReward_SCORE_Challenge_Daily_Shelters_Build_Decor			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630FFB	ChallengeReward_SCORE_Challenge_Daily_Kill_Sheepsquatch			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630F72	ChallengeReward_Challenge_Lifetime_Workshop_Build_Intro			1	0	0	003CF0B8:Bulk_Wood_scrap:MISC	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1				1	00437FEA:Challenge_Lifetime_Workshop_Build_Intro:CHAL																																																																																																																																			
00631068	ChallengeReward_SCORE_Challenge_Weekly_RankGated_XP_Under50			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00630F16	ChallengeReward_ATOMS_Challenge_Weekly_ScrapOrCraft_ArmorWeapons			1	0	-1						0000000F:Caps001:CNCY		1				1	005C9853:ATOMS_Challenge_Weekly_ScrapOrCraft_ArmorWeapons:CHAL																																																																																																																																			
00630F6A	ChallengeReward_Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter			1	0	-1				00485276:Challenge_Global_0001:GLOB		0042175F:TadpoleBadge:CNCY		1				1	00422139:Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter:CHAL																																																																																																																																			
00630F35	ChallengeReward_Challenge_Lifetime_Craft_Food_Intro			1	0	0	00023742:RadAway:ALCH	5				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1				1	00437FE6:Challenge_Lifetime_Craft_Food_Intro:CHAL																																																																																																																																			
