FormID	EDID	FULL	SNAM	TNAM	CNAM	ENAM	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52
003B7FF3	CUT_Challenge_Daily_QuestsComplete_Quest_while_Diseased_Lowest	Complete a Quest while Diseased	NONE	0			23	10010000|1.000000|GetDisease|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_Blight "SURV_Disease_Effect_Blight" [MGEF:004C6B3A]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_BloodWorms "SURV_DiseaseEffect_BloodWorms" [MGEF:003DF049]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_BoneWorms "SURV_DiseaseEffect_BoneWorms" [MGEF:00008811]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_BuzzBrain "SURV_Disease_Effect_MosquitoSkull" [MGEF:004C6B30]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_Dysentery "SURV_Disease_Dysentery_Effect" [MGEF:00284957]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_FeverClaw "SURV_Disease_Effect_FeverClaw" [MGEF:004C6B4A]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_FlapLimb "SURV_Disease_Effect_FlapLimb" [MGEF:004C6B1B]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_GlowingPustules "SURV_Disease_WeepingSores_Effect" [MGEF:004B0091]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_HeatFlashes "SURV_Disease_Effect_HeatFlashes" [MGEF:004C6B26]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_JellyFingers "SURV_Disease_Effect_JellyFingers" [MGEF:003C75C3]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_LockJoint "SURV_Disease_Effect_LockJoint" [MGEF:003C75BD]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_NeedleSpine "SURV_Disease_Effect_NeedleSpine" [MGEF:003C75B9]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_Parasites "SURV_Disease_Parasites_Effect" [MGEF:0028495E]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_RadWorms "SURV_DiseaseEffect_RadWorms" [MGEF:003DF047]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_RattleHands "SURV_Disease_Effect_RattleHands" [MGEF:004C6B4E]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_ShellShock "SURV_Disease_Effect_ShellShock" [MGEF:004B0098]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_SludgeLung "SURV_Disease_SludgeLung_Effect" [MGEF:0018EF88]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_SnotEar "SURV_Disease_Effect_SnotEar" [MGEF:004C6B21]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_SwampGas "SURV_Disease_Effect_SwampGas" [MGEF:004C6B2B]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_SwampItch "SURV_Disease_Effect_SwampItch" [MGEF:003CD03C]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_WeepingSores "SURV_Disease_WeepingSores_Effect" [MGEF:003DF04A]|00 00 00 00|0|-1|Subject|	10010000|1.000000|HasActiveMagicEffect|00 00 00|9C 43|SURV_Disease_Effect_Woopsies "SURV_Disease_Effect_Woopsies" [MGEF:004C6B35]|00 00 00 00|0|-1|Subject|																													
003B7FF4	Challenge_Lifetime_Photomode_Forest_SUB_PortsidePub	Use Photomode at the Portside Pub	Photos Taken	0			1	10000000|1.000000|GetInCurrentLocation|00 00 00|94 43|LocForestPortsidePubLocation "Portside Pub" [LCTN:00309269]|00 00 00 00|0|-1|Subject|																																																			
003B7FF5	CUT_Challenge_Daily_QuestsComplete_Quest_while_wearing_Mask_Lowest	Complete a Quest while wearing a Mask	NONE	0			1	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeMask "Mask" [KYWD:0044D49A]|00 00 00 00|0|-1|Subject|																																																			
003B7FF6	CUT_Challenge_Weekly_Workshop_Claim_SunshineMeadows	Claim the Workshop: Sunshine Meadows Industrial Farm	NONE	0			1	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|LocForestSunshineMeadowsLocation "Sunshine Meadows Industrial Farm" [LCTN:00090629]|00 00 00 00|0|-1|Subject|																																																			
003B7FF7	CUT_Challenge_Daily_QuestsComplete_Quest_while_Radio_Lowest	Complete a Quest while Listening to the Radio	NONE	0			1	10000000|1.000000|IsPlayerRadioOn|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																			
003B7FF8	CUT_Challenge_Daily_QuestsComplete_Quest_at_Night_Lowest	Complete a Quest at Night	NONE	0			1	10000000|1.000000|IsTimeSpanAnyNight|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																			
003B7FF9	CUT_Challenge_Daily_QuestsComplete_while_wearing_Costume_Lowest	Complete one Quest while wearing a Costume and Mask	NONE	0			2	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeMask "Mask" [KYWD:0044D49A]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeCostume "COSTUME" [KYWD:0044D49B]|00 00 00 00|0|-1|Subject|																																																		
003B7FFA	CUT_Challenge_Daily_QuestsComplete_Quest_while_wearing_Gasmask_Lowest	Complete a Quest while wearing a Gasmask	NONE	0			1	10010000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeGasmask "Gasmask" [KYWD:0047195E]|00 00 00 00|0|-1|Subject|																																																			
003B7FFC	CUT_Challenge_Daily_Kill_Robots_Lowest	Destroy a Robot	NONE	0			0																																																				
003B7FFD	CUT_Challenge_Daily_Kill_Insects_Lowest	Kill an Insect	NONE	0			0																																																				
003B7FFE	CUT_Challenge_Daily_Kill_Animals_Lowest	Kill wild Animals	NONE	0			0																																																				
003B7FFF	SCORE_Challenge_Daily_Kill_Cryptids	Kill a Cryptid	Total Cryptids Killed	1			0																																																				
003B8000	CUT_Challenge_Daily_Kill_LiberatorsProtectrons	Destroy Liberators or Protectrons	NONE	0			3	10010000|1.000000|GetIsRace|00 00 00|9C 43|DLC01RoboBrainRace "Robobrain" [RACE:0010EAE9]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|9C 43|LiberatorRace "Liberator" [RACE:00002ECF]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetIsRace|00 00 00|9C 43|ProtectronRace "Protectron" [RACE:000DFB33]|00 00 00 00|0|-1|Target|																																																	
003B8001	Challenge_Lifetime_Kill_Scorched_Tiers_Basic_Melee	Kill Scorched with a Melee Weapon	Scorched Killed	76			2	10010000|1.000000|WornHasKeyword|00 00 00|00 00|WeaponTypeMeleeGeneral [KYWD:0033AB12]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|00 00|WeaponTypeUnarmed "Fist" [KYWD:0005240E]|00 00 00 00|0|-1|Subject|																																																		
003B8002	Challenge_Lifetime_Kill_Bosses_SUB_ScorchbeastQueen	Kill the Scorchbeast Queen	Total Enemies Killed	1			2	10000000|1.000000|HasKeyword|00 00 00|00 00|ActorTypeBossType [KYWD:005F1196]|00 00 00 00|0|-1|Target|	10000000|1.000000|HasKeyword|00 00 00|00 00|ActorTypeScorchbeastQueen [KYWD:00206A66]|00 00 00 00|0|-1|Target|																																																		
003B8003	Challenge_Lifetime_Kill_Bosses_SUB_MegaSloth	Kill a Megasloth	Total Enemies Killed	1			2	10000000|1.000000|HasKeyword|00 00 00|00 00|ActorTypeBossType [KYWD:005F1196]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetIsRace|00 00 00|00 00|MegaSlothRace "Megasloth" [RACE:0013BA06]|00 00 00 00|0|-1|Target|																																																		
003B8004	Challenge_Lifetime_Kill_Scorched_Tiers_Ranged_Rifles	Kill Scorched with a Rifle	Scorched Killed				1	10000000|1.000000|WornHasKeyword|00 00 00|5F 43|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|00 00 00 00|0|-1|Subject|																																																			
003B8005	Challenge_Lifetime_Kill_Bosses_SUB_Behemoth	Kill a Super Mutant Behemoth	Total Enemies Killed	1			2	10000000|1.000000|HasKeyword|00 00 00|00 00|ActorTypeBossType [KYWD:005F1196]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetIsRace|00 00 00|00 00|SupermutantBehemothRace "Behemoth" [RACE:000BB7D9]|00 00 00 00|0|-1|Target|																																																		
003B8006	Challenge_Lifetime_Kill_Bosses_SUB_Broodmother	Kill a Mole Rat Broodmother	Total Enemies Killed	1			2	10000000|1.000000|HasKeyword|00 00 00|00 00|ActorTypeBossType [KYWD:005F1196]|00 00 00 00|0|-1|Target|	10000000|1.000000|HasKeyword|00 00 00|00 00|ActorTypeMoleratBroodMother [KYWD:003D6B8D]|00 00 00 00|0|-1|Target|																																																		
003B8007	CUT_Challenge_Daily_Kill_Canines_Low	Kill wild Canines	NONE	0			0																																																				
003B8008	SCORE_Challenge_Daily_Kill_Deathclaws	Kill a Deathclaw	Deathclaws Killed	1			0																																																				
003B8009	Challenge_Lifetime_Kill_Insects_SUB_Firefly	Kill a Firefly	Total Enemies Killed	1			2	10000000|1.000000|HasKeyword|00 00 00|00 00|ActorTypeBug [KYWD:0002866C]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetIsRace|00 00 00|00 00|FireflyRace "Firefly" [RACE:0026F9F9]|00 00 00 00|0|-1|Target|																																																		
003B800A	CUT_Challenge_Daily_Kill_FeralGhouls_Lowest	Kill a Feral Ghoul	NONE	0			0																																																				
003B800B	Challenge_Lifetime_Kill_Insects_META	Kill Different Kinds of Insects and Bugs					0																																																				
003B800C	Challenge_Lifetime_Kill_Scorched_Tiers_Ranged_Energy_Laser_Plasma	Kill Scorched with a Plasma Weapon	Scorched Killed				1	10000000|1.000000|WornHasKeyword|00 00 00|5F 43|WeaponTypePlasma [KYWD:00092A85]|00 00 00 00|0|-1|Subject|																																																			
003B800D	CUT_Challenge_Daily_Kill_GlowingOnes_Lowest	Kill a Glowing One	NONE	0			1	10000000|1.000000|HasKeyword|00 00 00|9C 43|ActorTypeGlowing [KYWD:002129C7]|00 00 00 00|0|-1|Target|																																																			
003B800E	Challenge_Lifetime_Kill_Bosses_SUB_GraftonMonster	Kill the Grafton Monster	Total Enemies Killed	1			2	10000000|1.000000|HasKeyword|00 00 00|00 00|ActorTypeBossType [KYWD:005F1196]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetIsRace|00 00 00|00 00|GraftonMonsterRace "Grafton Monster" [RACE:0000E889]|00 00 00 00|0|-1|Target|																																																		
003B800F	CUT_Challenge_Daily_Kill_Liberators_Low	Destroy Liberators	NONE	0			0																																																				
003B8010	CUT_Challenge_Daily_Kill_Mirelurks_Low	Kill Mirelurks	NONE	0			0																																																				
003B8011	SCORE_Challenge_Daily_Kill_Mothmen	Epic - Kill the Mothman	Mothmen Killed	1			0																																																				
003B8012	CUT_Challenge_Daily_Kill_Moleminer_Lowest	Kill a Mole Miner	NONE	0			0																																																				
003B8013	CUT_Challenge_Daily_Kill_Molerats_Low	Kill Mole Rats	NONE	0			0																																																				
003B8014	CUT_Challenge_Daily_Kill_Protectron_Lowest	Destroy a Protectron	NONE	0			2	10010000|1.000000|GetIsRace|00 00 00|9C 43|DLC01RoboBrainRace "Robobrain" [RACE:0010EAE9]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetIsRace|00 00 00|9C 43|ProtectronRace "Protectron" [RACE:000DFB33]|00 00 00 00|0|-1|Target|																																																		
003B8015	Challenge_Lifetime_Kill_Arthropods_META	Kill Different Kinds of Arthropods					0																																																				
003B8016	CUT_Challenge_Daily_Kill_RadRoaches_Lowest	Kill a Radroach	NONE	0			0																																																				
003B8017	Challenge_Lifetime_Kill_Arthropods_SUB_FogCrawler	Kill a Fog Crawler	Total Enemies Killed	1			2	10000000|1.000000|HasKeyword|00 00 00|00 00|ActorTypeArthropods [KYWD:00331AC7]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetIsRace|00 00 00|00 00|DLC03_FogCrawlerRace "Fog Crawler" [RACE:00110A4E]|00 00 00 00|0|-1|Target|																																																		
003B8018	CUT_Challenge_Daily_Kill_RadStags_Special	Kill Radstags	NONE	0			0																																																				
003B8019	CUT_Challenge_Daily_Kill_Scorched_Lowest	Kill Scorched	NONE	0			0																																																				
003B801A	CUT_Challenge_Daily_Kill_ScorchedCreature_Lowest	Kill a Scorched Creature	NONE	0			1	10000000|1.000000|HasKeyword|00 00 00|9C 43|ActorTypeScorched [KYWD:0005CB01]|00 00 00 00|0|-1|Target|																																																			
003B801B	Challenge_Lifetime_Kill_Aquatic_SUB_HermitCrab	Kill a Hermit Crab	Total Enemies Killed	1			2	10000000|1.000000|HasKeyword|00 00 00|00 00|ActorTypeAquatic [KYWD:00331AB7]|00 00 00 00|0|-1|Target|	10000000|1.000000|GetIsRace|00 00 00|00 00|DLC03_HermitCrabRace "Hermit Crab" [RACE:00110B24]|00 00 00 00|0|-1|Target|																																																		
003B801C	Challenge_Lifetime_Kill_Humanlike_Low	Kill Human-like Creatures	Total Enemies Killed	76			15	10010000|1.000000|GetIsRace|00 00 00|00 00|HumanRace "Human" [RACE:00013746]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|FeralGhoulGlowingRace "Feral Ghoul" [RACE:000A96BF]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|FeralGhoulRace "Feral Ghoul" [RACE:0006B4EC]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|MoleMinerRace "Mole Miner" [RACE:00012E6B]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|ScorchedRace "Scorched" [RACE:0010CA5F]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|SuperMutantRace "Super Mutant" [RACE:0001A009]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|SupermutantBehemothRace "Behemoth" [RACE:000BB7D9]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|AlienRace "Alien" [RACE:00184C4D]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|FlatwoodsMonsterRace "Flatwoods Monster" [RACE:00110E0A]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|GraftonMonsterRace "Grafton Monster" [RACE:0000E889]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|TrogRace "Trog" [RACE:0063CC25]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|XPD_OvergrownElderRace "Overgrown Tank" [RACE:006BCA2B]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|XPD_OvergrownThornRace "Overgrown Thorn" [RACE:006B3A3F]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|LostRace "Lost" [RACE:00727CCF]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetIsRace|00 00 00|00 00|LostFeralSuiciderRace "Feral Lost" [RACE:0078BF08]|00 00 00 00|0|-1|Target|																																					
003B801D	CUT_Challenge_Daily_Kill_Stingwings_Lowest	Kill a Stingwing	NONE	0			0																																																				
003B801E	CUT_Challenge_Daily_Kill_SuperMutants_Lowest	Kill a Super Mutant	NONE	0			0																																																				
003B801F	Challenge_Lifetime_Kill_Scorched_Tiers_Ranged_Shotguns_HeavyGuns	Kill Scorched with a Heavy Gun	Scorched Killed				1	10000000|1.000000|WornHasKeyword|00 00 00|5F 43|WeaponTypeHeavyGun "Big Gun" [KYWD:0004A0A3]|00 00 00 00|0|-1|Subject|																																																			
003B8020	Challenge_Lifetime_Kill_Insects_Low	Kill Insects and Bugs	Total Insects Killed				0																																																				
003B8021	CUT_Challenge_Daily_Kill_Turrets_Lowest	Destroy a Turret	NONE	0			0																																																				
003B8022	Challenge_Lifetime_Kill_Scorched_Tiers_Ranged_Pistols_BlackPowder	Kill Scorched with a Black Powder Weapon	Scorched Killed				1	10000000|1.000000|WornHasKeyword|00 00 00|5F 43|WeaponTypeBlackPowder [KYWD:0034EBD2]|00 00 00 00|0|-1|Subject|																																																			
003B8023	CUT_Challenge_Daily_Kill_YaoGuai_Lowest	Kill a Yao Guai	NONE	0			0																																																				
003B8024	SCORE_Challenge_Daily_LevelUp	Level up!	Level Up	1			0																																																				
003B8025	CUT_Challenge_Weekly_Combo_WorldBurn_SUB_Levelup_While_Wanted	Level up while Engaged in PvP	NONE	0			1	10000000|1.000000|IsEngagedInPvP|00 00 00|9C 43|00 00 00 00|00 00 00 00|0|-1|Subject|																																																			
003B8026	Challenge_Lifetime_Mod_Weapon_Tiers_Melee_2H_Blunt	Mod Blunt Melee Weapons	Items Modded				1	10000000|1.000000|HasKeyword|00 00 00|5F 43|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|00 00 00 00|0|-1|Target|																																																			
003B8027	Challenge_Lifetime_Mod_Weapon_Tiers_Melee_1H_Bladed	Mod Sharp Weapons	Items Modded	76			1	10000000|1.000000|HasKeyword|00 00 00|00 00|WeaponTypeBladed "Sharp" [KYWD:0033AB19]|00 00 00 00|0|-1|Target|																																																			
003B8028	Challenge_Lifetime_Mod_Weapon_Tiers_Ranged_Pistols	Mod Pistols	Items Modded				1	10000000|1.000000|HasKeyword|00 00 00|5F 43|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|00 00 00 00|0|-1|Target|																																																			
003B8029	Challenge_Lifetime_Kill_Robots_Tiers_Improvised	Destroy Robots with an Improvised Weapon	Total Robots Killed				2	10010000|1.000000|WornHasKeyword|00 00 00|5F 43|WeaponTypeImprovised "Improvised" [KYWD:0033AB25]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|5F 43|WeaponTypeWeird [KYWD:0033AB1A]|00 00 00 00|0|-1|Subject|																																																		
003B802A	Challenge_Lifetime_Mod_Weapon_Tiers_Ranged_Rifles	Mod Rifles	Items Modded				1	10000000|1.000000|HasKeyword|00 00 00|5F 43|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|00 00 00 00|0|-1|Target|																																																			
003B802B	Challenge_Lifetime_Mod_Weapon_Tiers_Ranged_Shotguns	Mod Shotguns	Items Modded				1	10000000|1.000000|HasKeyword|00 00 00|5F 43|WeaponTypeShotgun "Shotgun" [KYWD:00226454]|00 00 00 00|0|-1|Target|																																																			
003B802C	Challenge_Lifetime_Kill_Robots_Tiers_Energy	Destroy Robots with an Energy Gun	Total Robots Killed				1	10000000|1.000000|WornHasKeyword|00 00 00|5F 43|WeaponTypeEnergy "Energy" [KYWD:0033A7C9]|00 00 00 00|0|-1|Subject|																																																			
003B802D	CUT_Challenge_Daily_Photomode_near_Lighthouse	Use Photomode near the Landview Lighthouse	NONE	0			1	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|LocForestLandviewLighthouseLocation "Landview Lighthouse" [LCTN:0009A099]|00 00 00 00|0|-1|Subject|																																																			
003B802E	CUT_Challenge_Weekly_Kill_FeralGhouls_SimpleWeapons_META	Kill Feral Ghouls with Simple Weapons		0			0																																																				
003B802F	CUT_Challenge_Daily_Photomode_while_wearing_Gasmask	Use Photomode while wearing a Gasmask	NONE	0			1	10010000|1.000000|WornHasKeyword|00 00 00|9C 43|ClothingTypeGasmask "Gasmask" [KYWD:0047195E]|00 00 00 00|0|-1|Subject|																																																			
003B8030	Challenge_Lifetime_Collect_PlantsFungi_Different_Fruit_SUB_Cranberry	Harvest a Cranberry	Plants Harvested				1	10000000|1.000000|HasKeyword|00 00 00|5F 43|PlantTypeCranberry [KYWD:00450CE4]|00 00 00 00|0|-1|Target|																																																			
003B8031	Challenge_Lifetime_Discover_SavageDivideRegion_SUB_UncannyCaverns	Discover Uncanny Caverns	Locations Discovered	1			2	10010000|1.000000|GetInCurrentLocation|00 00 00|00 00|LocMountainsUncannyCavernsLocation "Uncanny Caverns" [LCTN:005F112C]|00 00 00 00|0|-1|Target|	10010000|1.000000|GetInCurrentLocation|00 00 00|00 00|LocMountainsUncannyCavernsInteriorLocation "Uncanny Caverns" [LCTN:00090579]|00 00 00 00|0|-1|Target|																																																		
003B8032	Challenge_Lifetime_Discover_SavageDivideRegion_SUB_Huntersville	Discover Huntersville	Locations Discovered	0			1	10000000|1.000000|GetInCurrentLocation|00 00 00|94 43|LocMountainsHuntersvilleLocation "Huntersville" [LCTN:0008FEE3]|00 00 00 00|0|-1|Target|																																																			
003B8033	Challenge_Lifetime_Kill_Scorched_Tiers_Base	Kill Scorched	Total Enemies Killed				1	10000000|1.000000|HasKeyword|00 00 00|5F 43|ActorTypeScorched [KYWD:0005CB01]|00 00 00 00|0|-1|Target|																																																			
003B8034	CUT_Challenge_Daily_Photomode_near_SpaceStation	Use Photomode near the Space Station in the Toxic Valley	NONE	0			1	10000000|1.000000|GetInCurrentLocation|00 00 00|9C 43|LocToxicTheCraterLocation "The Crater" [LCTN:000616B3]|00 00 00 00|0|-1|Subject|																																																			
003B8035	Challenge_Lifetime_Photomode_Forest_SUB_MorgantownAirport	Use Photomode at Morgantown Airport	Photos Taken	0			1	10000000|1.000000|GetInCurrentLocation|00 00 00|94 43|LocForestMorgantownAirportLocation "Morgantown Airport" [LCTN:001157B8]|00 00 00 00|0|-1|Subject|																																																			
003B8036	Challenge_Lifetime_Collect_PlantsFungi_Different_Flux_SUB_FluxPurple	Collect Raw Violet Flux	Plants Harvested				1	10000000|1.000000|HasKeyword|00 00 00|5F 43|PlantTypeFluxPurple [KYWD:004713D3]|00 00 00 00|0|-1|Target|																																																			
003B8037	Challenge_Lifetime_Collect_PlantsFungi_Different_Fruit_SUB_FirecrackerBerry	Harvest a Firecracker Berry	Plants Harvested				1	10000000|1.000000|HasKeyword|00 00 00|5F 43|PlantTypeFirecrackerBerry [KYWD:00450CE2]|00 00 00 00|0|-1|Target|																																																			
