ARMO_FormID	ARMO_EDID	ARMO_FULL	KeywordCount	DATA_Value	DATA_Weight	DATA_Health	DAMA_Energy_Amount	DAMA_Energy_Curve	DAMA_Fire_Amount	DAMA_Fire_Curve	DAMA_Cryo_Amount	DAMA_Cryo_Curve	DAMA_Poison_Amount	DAMA_Poison_Curve	DAMA_Rad_Amount	DAMA_Rad_Curve	DAMA_Physical_Amount	DAMA_Physical_Curve	APPR_SlotCount	APPR_1	APPR_2	APPR_3	APPR_4	APPR_5	APPR_6	APPR_7	APPR_8	APPR_9	APPR_10	APPR_11	APPR_12	APPR_13	APPR_14	CVT1_DurabilityMin	CVT2_CondDmgScaleFactor	CVT3_DurabilityMax	ModelCount	Model1	Model2	Model3	Model4	Model5	Model6	Model7	Model8	Model9	Model10	Model11	Model12	Model13	Model14	Model15	Model16	Model17	Model18	Model19	Model20	Model21	Model22	Model23	Model24	Model25	Model26	Model27	Model28
000A8499	SkinEyeBotBackRadio		0	0	0.000000														0																		3	BloatflyWholeAA:00029477	EyeBotBackAA:000A7DA8	EyeBotDishAA:000A8498																									
000ADA90	SkinNakedDirty		0	0	0.000000	0													0																		2	NakedHandsDirty:000ADA8E	NakedTorsoDirty:000ADA8F																										
000AF0E2	Armor_RaiderMod_Underarmor_RoadLeathers	Road Leathers	0	20	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																1	AA_UnderArmor_Raider:000AF0E1																											
000B1F09	SkinTurretStanding		0	0	0.000000	0													0																		2	TurretStandingAA:000B1F0A	TurretStandingEyeAA:001B5EE3																										
000B268D	SkinEyeBotHolotape		0	0	0.000000	0													0																		2	BloatflyWholeAA:00029477	EyeBotHolotapeAA:000B268C																										
000B28D4	SkinTurretMounted		0	0	0.000000	0													0																		1	TurretMountedAA:000B28D5																											
000B2D8D	Clothes_Wastelander_Light	Drifter Outfit	0	35	0.100000	0													0																		1	AA_RaiderHeavy_UnderArmor:000B2D89																											
000B2D8E	POST_Armor_Wastelander_Heavy	Cage Armor	0	90	10.000000	100	27	NULL - Null Reference [00000000]											4	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬											Durability_Armor_Leather_Min	ConditionDamageScaleFactor_Armor_Leather	Durability_Armor_Leather_Max	2	AA_RaiderHeavy_HeavyArmor:000B2D8B	AA_RaiderHeavyWastelander:0052F78C																										
000B2D8F	POST_Armor_Wastelander_Heavy_With_Helmet	Helmeted Cage Armor	0	110	11.000000	100	35	NULL - Null Reference [00000000]											1	ap_Armor_SURV_Description:														Durability_Armor_Leather_Min	ConditionDamageScaleFactor_Armor_Leather	Durability_Armor_Leather_Max	3	AA_Headwear_RaiderHeavy_Helmet:000B2D8C	AA_RaiderHeavyWastelander:0052F78C	AA_RaiderHeavy_HeavyArmor:000B2D8B																									
000B3F4C	Clothes_Resident5	Surveyor Outfit	0	10	0.100000	0													0																		2	AAClothesResident5:000B3F49	NakedHands:00000D6C																										
000B3F4D	Headwear_Resident5Hat	Green Rag Hat	0	2	0.100000	0													0																		1	AAHeadwearResident5Hat:000B3F4A																											
000B3F4E	Clothes_Resident6	Wasteland Rags	0	7	0.100000	0													0																		2	AAClothesResident6:000B3F4B	NakedHands:00000D6C																										
000B7F92	SkinMirelurkKing		0	0	0.000000	0													0																		1	MirelurkKingAA:000B7F93																											
000BB7DA	SkinSupermutantBehemoth		0	0	0.000000	0													0																		2	SupermutantBehemothAA:000BB7DB	SupermutantBehemothCartBackpackAA:0014BBD9																										
000C9AD0	SkinCat		0	0	0.000000	0													0																		1	CatAA:000C9AD1																											
000CAB95	SkinTurretStandingMounted		0	0	0.000000	0													0																		2	TurretStandingMountedAA:001153EF	TurretStandingEyeAA:001B5EE3																										
000CAB9A	SkinTurretMountedDest		0	0	0.000000	0													0																		1	TurretMountedDestAA:000CAB99																											
000D77E5	SkinVertibird		0	0	0.000000	0													0																		1	SkinVertibirdWhole:000DD4A7																											
000D96DC	SkinAssaultron		0	0	0.000000														0																		1	AssaultronWhole:000D96DB																											
000D9805	CUT_SkinGorilla		0	0	0.000000	0													0																		1	CUT_GorillaAA:000D9806																											
000DDB80	POST_Armor_Wastelander_Medium	Spike Armor	0	50	7.000000	100	12	NULL - Null Reference [00000000]											4	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬											Durability_Armor_Leather_Min	ConditionDamageScaleFactor_Armor_Leather	Durability_Armor_Leather_Max	2	AA_RaiderHeavy_MediumArmor:000B2D8A	AA_RaiderHeavyWastelander:0052F78C																										
000DDB81	POST_Armor_Wastelander_Medium_With_Helmet	Helmeted Spike Armor	0	65	8.000000	100	15	NULL - Null Reference [00000000]											1	ap_Armor_SURV_Description:														Durability_Armor_Leather_Min	ConditionDamageScaleFactor_Armor_Leather	Durability_Armor_Leather_Max	3	AA_Headwear_RaiderHeavy_Helmet:000B2D8C	AA_RaiderHeavy_MediumArmor:000B2D8A	AA_RaiderHeavyWastelander:0052F78C																									
000DEDE7	Clothes_BoS_Engineer_Scribe	Engineer's Uniform	0	15	0.100000	0													0																		1	AAClothesBoSEngineerScribe:000DEDE6																											
000DEDE9	Headwear_BoS_Engineer_Scribe_Helmet	Welding Helmet	0	20	0.100000	0													0																		1	AAHeadwear_ArmorBoSEngineerScribeHelmet:000DEDE8																											
000DEDEB	Armor_BoS_Knight_Underarmor_Shin	Brotherhood Knight Suit	0	30	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																2	AAArmorBoSKnightUnderarmorShin:000DEDEA	AAArmorBoSKnightUnderarmorGlovesShin:0020DCDA																										
000DF455	ATX_Clothes_TravelingSalesmanCoat	Traveling Salesman Outfit	0	0	0.100000	0													0																		2	AAClothesTravelingSalesmanCoat:000DF454	NakedHands:00000D6C																										
000DF457	ATX_Headwear_TravelingSalesmanHat	Traveling Salesman Fedora	0	0	0.100000	0													0																		1	AAHeadwearTravelingSalesmanHat:000DF456																											
000DFFC5	ATX_Clothes_PrewarSweaterVest_Clean	Sweater Vest and Slacks	0	0	0.100000	0													0																		2	AAClothesSweaterVest:000DFFC4	NakedHands:00000D6C																										
000E1A39	Headwear_BoS_Knight_Helmet	BOS Hood	0	25	0.100000	0													0																		1	AAHeadwear_ArmorBoSKnightUnderarmorHelmet:000DEDEC																											
000E1AF6	Clothes_BoS_Knight_Lancer	Bomber Jacket	0	20	0.100000	0													0																		2	AAClothesBoSKnightLancer:000E1AF5	AAClothesBoSKnightGloves:005EA448																										
000E1AF8	Headwear_BoS_Knight_Lancer_Helmet	Flight Helmet	0	25	0.100000	0													0																		1	AAHeadwear_ArmorBoSKnightLancerHelmet:000E1AF7																											
000E370E	Clothes_BoS_Field_Scribe	Field Scribe's Uniform	0	20	0.100000	0													0																		2	AAClothesBoSFieldScribe:000E370D	AAArmorBoSFieldScribeGloves:00169522																										
000E3710	Headwear_BoS_Field_Scribe_Helmet	Field Scribe's Hat	0	8	0.100000	0													0																		1	AAHeadwear_ArmorBoSFieldScribeHelmet:000E370F																											
000E44FD	SkinSentryBot		0	0	0.000000														0																		1	SentryBotWhole:000E44FC																											
000E44FF	Clothes_BoS_Science_Scribe	Science Scribe's Uniform	0	15	0.100000	0													0																		1	AAClothesBoSScienceScribe:000E44FE																											
000E4501	Headwear_BoS_Science_Scribe_Helmet	Medical Goggles	0	12	0.100000	0													0																		1	AAHeadwear_ArmorBoSScienceScribeHelmet:000E4500																											
000E5084	Clothes_Resident3	Farmhand Clothes	0	10	0.100000	0													0																		1	AAClothesResident3:000E5083																											
000E5086	Headwear_Resident3Hat	Battered Fedora	0	6	0.100000	0													0																		1	AAHeadwearResident3Hat:000E5085																											
000E6288	ATX_Clothes_PrewarShortSleeves_Clean	Laundered Loungewear	0	0	0.100000	0													0																		2	AAClothesShortSleeves:000E6287	NakedHands:00000D6C																										
000E628A	Headwear_SunGlasses	Sunglasses	0	12	0.100000	0													0																		1	AAHeadwearShortSleevesGlasses:000E6289																											
000EAFB8	SkinGhoulNaked		0	0	0.000000	0													0																		2	NakedGhoulTorso:000EAFB9	NakedGhoulHands:000EAFBA																										
000ECDB9	SkinMirelurkUnderwater		0	0	0.000000														0																		1	MirelurkUnderwaterWhole:000ECDB8																											
000EECF5	ATX_Clothes_PreWarDress_Clean	Laundered Green Dress	0	0	0.100000	0													0																		2	AAClothesPreWarDress:000EECF4	NakedHands:00000D6C																										
000FC100	ATX_Clothes_Mobster01	Black Vest and Slacks	0	0	0.100000	0													0																		2	AAClothesMobster01:000FC0FF	NakedHands:00000D6C																										
000FC102	Clothes_Mobster02	Suspenders and Slacks	0	10	0.100000	0													0																		2	AAClothesMobster02:000FC101	NakedHands:00000D6C																										
000FC104	Headwear_BowlerHat	Bowler Hat	0	15	0.100000	0													0																		2	AAHeadwearMobsterHat:000FC103	AAHeadwearHandyMobsterHat:00216376																										
000FC395	ATX_Clothes_Tuxedo	Tuxedo	0	0	0.100000	0													0																		2	AAClothesTuxedo:000FC393	NakedHands:00000D6C																										
000FC396	ATX_Headwear_TuxedoHat	Tuxedo Hat	0	0	0.100000	0													0																		1	AAHeadwearTuxedoHat:000FC394																											
000FD9A8	Clothes_SlinkyDress	Red Dress	0	15	0.100000	0													0																		2	AAClothesSlinkyDress:000FD9A7	NakedHands:00000D6C																										
000FD9AA	Headwear_FancyGlasses	Fashionable Glasses	0	27	0.100000	0													0																		1	AAHeadwearFancyGlasses:000FD9A9																											
000CEAC4	Armor_HazmatSuit	Hazmat Suit	0	85	2.000000	100	0	CT_Player_Armor_Universal_Tier22	0	CT_Player_Armor_Universal_Tier19	0	CT_Player_Armor_Universal_Tier14	0	CT_Player_Armor_Universal_Tier30	0	CT_Player_Armor_Universal_Tier89	0	CT_Player_Armor_Universal_Tier17	2	ap_armor_Paint:Paint	ap_Armor_SURV_Description:													Durability_Armor_Leather_Min	ConditionDamageScaleFactor_Armor_Leather	Durability_Armor_Leather_Max	2	AAArmorHazmatSuit:000CEAC3	AAArmorHazmatSuitHat:0022D214																										
000E12A7	SkinMirelurkQueen		0	0	0.000000	0													0																		1	MirelurkQueenAA:000E12A8																											
000E857D	SkinProtectron		0	0	0.000000														0																		1	ProtectronWhole:000E856B																											
000F6D83	Headwear_WinterHat	Ushanka Hat	0	15	0.100000	0													0																		1	AAHeadwearWinterHat:000F6D8D																											
000F6D84	Headwear_GrayKnitCap	Gray Knit Cap	0	15	0.100000	0													0																		1	AAHeadwearLongshoremanHat:000F6D8E																											
000F6D86	Headwear_HardHat_Default	Hard Hat	0	15	0.100000	0													0																		1	AAHeadwearHardHat_Default:000F6D90																											
000F6D87	ATX_Headwear_CoastguardHat	Coast Guard Hat	0	0	0.100000	0													0																		1	AAHeadwearCoastguardHat:000F6D91																											
000F6D88	Headwear_ChefsHat	Chef Hat	0	15	0.100000	0													0																		1	AAHeadwearChefsHat:000F6D92																											
000F6D89	Headwear_CaptainsHat	Sea Captain's Hat	0	25	0.100000	0													0																		1	AAHeadwearCaptainsHat:000F6D93																											
000F6D8C	Headwear_Batting_HelmetBlue	Blue Batting Helmet	0	5	0.100000	0													0																		2	AA_Headwear_Batting_HelmetBlue:000F6D94	AAHeadwear_HelmetFlightCap:0022DA5B																										
000FFC21	Armor_Casual_Underarmor_ShirtJeans	Undershirt & Jeans	0	20	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																1	AA_ClothesHighschool_Underarmor:000FFC20																											
00100303	SkinMoleratBombVest		0	0	0.000000	0													0																		1	MoleratBombVestAA:00100302																											
00116001	SkinTurretStandingCart		0	0	0.000000	0													0																		2	TurretStandingCartAA:00116000	TurretStandingEyeAA:001B5EE3																										
0011609B	Clothes_Tattered	Tattered Rags	0	1	0.100000	0													0																		2	AAClothesPrisoner:0011609A	NakedHands:00000D6C																										
00117EB7	Clothes_Rustic_WinterJacketAndJeans	Winter Jacket and Jeans	0	80	0.100000	0													0																		2	AA_Clothes_RusticJacket:00117EB6	NakedHands:00000D6C																										
00117EB9	Armor_Casual_Underarmor_FlannelJeans	Flannel Shirt and Jeans	0	20	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																1	AAArmorRusticUnderarmor:00117EB8																											
001184C1	Headwear_Gasmask	Gas Mask with Goggles	0	40	0.100000	0													1	ap_Armor_SURV_Description:																	1	AA_Headwear_Gasmask:001184C0																											
0011A27B	ATX_Clothes_SequinDress	Sequin Dress	0	0	0.100000	0													0																		2	AAClothesSequinDress:0011A27A	NakedHands:00000D6C																										
0011D3C3	Armor_Combat_Torso	Combat Armor Chest Piece	0	60	1.400000	100	0	CT_Player_Armor_Universal_Tier17	0	CT_Player_Armor_Universal_Tier14	0	CT_Player_Armor_Universal_Tier11	0	CT_Player_Armor_Universal_Tier11	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier18	12	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_customName:Unique Effect	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods			Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	9	AA_Combat_Torso_1_Lite:0011D3B3	AA_Combat_Torso_2_Mid:0011D3B6	AA_Combat_Torso_3_Heavy:0011D3B5	AA_Combat_Torso_4_Lite:0004A47B	AA_Combat_Torso_5_Mid:0004A47C	AA_Combat_Torso_6_Heavy:0004A481	AA_Combat_Torso_21_Lite:00053845	AA_Combat_Torso_22_Mid:00053847	AA_Combat_Torso_23_Heavy:00053850																			
0011D3C4	Armor_Combat_LegRight	Combat Armor Right Leg	0	25	0.690000	100	0	CT_Player_Armor_Universal_Tier12	0	CT_Player_Armor_Universal_Tier10	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier06	0	CT_Player_Armor_Universal_Tier13	11	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods				Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	9	AA_Combat_Leg_Right_3_Heavy:0011D3B9	AA_Combat_Leg_Right_2_Mid:0011D3B8	AA_Combat_Leg_Right_1_Lite:0011D3B7	AA_Combat_Leg_Right_4_Lite:0004A477	AA_Combat_Leg_Right_5_Mid:0004A479	AA_Combat_Leg_Right_6_Heavy:0004A47A	AA_Combat_Leg_Right_21_Lite:00050531	AA_Combat_Leg_Right_22_Mid:000505A8	AA_Combat_Leg_Right_23_Heavy:0005383D																			
0011D3C5	Armor_Combat_LegLeft	Combat Armor Left Leg	0	25	0.690000	100	0	CT_Player_Armor_Universal_Tier12	0	CT_Player_Armor_Universal_Tier10	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier06	0	CT_Player_Armor_Universal_Tier13	11	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods				Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	9	AA_Combat_Leg_Left_3_Heavy:0011D3BC	AA_Combat_Leg_Left_2_Mid:0011D3BB	AA_Combat_Leg_Left_1_Lite:0011D3BA	AA_Combat_Leg_Left_4_Lite:0004A472	AA_Combat_Leg_Left_5_Mid:0004A474	AA_Combat_Leg_Left_6_Heavy:0004A476	AA_Combat_Leg_Left_21_Lite:000198B4	AA_Combat_Leg_Left_22_Mid:000198B8	AA_Combat_Leg_Left_23_Heavy:0004D816																			
0011D3C6	Armor_Combat_ArmRight	Combat Armor Right Arm	0	60	0.690000	100	0	CT_Player_Armor_Universal_Tier12	0	CT_Player_Armor_Universal_Tier10	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier06	0	CT_Player_Armor_Universal_Tier13	11	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods				Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	9	AA_Combat_Arm_Right_3_Heavy:0011D3BF	AA_Combat_Arm_Right_2_Mid:0011D3BE	AA_Combat_Arm_Right_1_Lite:0011D3BD	AA_Combat_Arm_Right_4_Lite:0004A467	AA_Combat_Arm_Right_5_Mid:0004A46C	AA_Combat_Arm_Right_6_Heavy:0004A46D	AA_Combat_Arm_Right_21_Lite:0001947C	AA_Combat_Arm_Right_22_Mid:00019754	AA_Combat_Arm_Right_23_Heavy:00019755																			
0011D3C7	Armor_Combat_ArmLeft	Combat Armor Left Arm	0	60	0.690000	100	0	CT_Player_Armor_Universal_Tier12	0	CT_Player_Armor_Universal_Tier10	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier08	0	CT_Player_Armor_Universal_Tier06	0	CT_Player_Armor_Universal_Tier13	11	ap_armor_Lining:No Misc	ap_armor_Tier:Material	ap_armor_Size:Size	ap_armor_Paint:Paint	ap_Legendary1:Legendary Mod ¬	ap_Armor_ScrapType:	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬	ap_Legendary_Crafting:Extract Legendary Mods				Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	9	AA_Combat_Arm_Left_3_Heavy:0011D3C2	AA_Combat_Arm_Left_1_Lite:0011D3C0	AA_Combat_Arm_Left_2_Mid:0011D3C1	AA_Combat_Arm_Left_4_Lite:0004A460	AA_Combat_Arm_Left_5_Mid:0004A463	AA_Combat_Arm_Left_6_Heavy:0004A466	AA_Combat_Arm_Left_21_Lite:00019758	AA_Combat_Arm_Left_22_Mid:000198A3	AA_Combat_Arm_Left_23_Heavy:000198B2																			
0011E2C8	Headwear_Clothes_Combat_Helmet	Combat Armor Helmet	0	25	0.100000	0													1	ap_armor_Paint:Paint																	2	AA_Headwear_Combat_Helmet_Helm:0011E2C7	AAHeadwear_HelmetFlightCap:0022DA5B																										
001212A2	SkinChildGhoulNaked		0	0	0.000000	0													0																		2	NakedChildGhoulHands:0011EB98	NakedChildGhoulTorso:0011EB97																										
001223CB	Clothes_VaultTecSalesmanCoatPW_NotPlayable		0	0	99.900002	0													0																		2	AAClothesVaultTecSalesmanCoatPW:001223C8	NakedHands:00000D6C																										
001223CD	Headwear_VaultTecSalesmanHatPW	Dirty Fedora	0	8	0.100000	0													0																		1	AAHeadwearVaultTecSalesmanHatPW:001223CC																											
00123D8D	CreatureClothes_FeralGhoulFootwraps		0	0	0.100000	0													0																		1	FeralGhoulFootwrapsAA:00123D8C																											
00123D8F	CreatureClothes_FeralGhoulArmwraps		0	0	0.100000	0													0																		1	FeralGhoulArmwrapsAA:00123D8E																											
00123D90	CreatureClothes_FeralGhoulShorts		0	0	0.100000	0													0																		1	FeralGhoulShortsRndColorAA:00123D8B																											
00123D91	CreatureClothes_FeralGhoulPants		0	0	0.100000	0													0																		1	FeralGhoulPantsRndColorAA:0007ED0A																											
001240F1	Headwear_MiningHelmet	Mining Helmet	0	50	0.100000	0													1	ap_PowerArmor_HeadMod:Paint																	1	AA_Headwear_MiningHelmet:001240F0																											
0012571C	Headwear_Visor	Faded Visor	0	10	0.100000	0													0																		1	AAClothesVisor:0012571B																											
00125891	Headwear_BlackRimGlasses	Black-Rim Glasses	0	15	0.100000	0													0																		1	AAHeadwearMobsterGlasses:00125890																											
00128C5C	SkinOldNaked		0	0	0.000000	0													0																		2	NakedOldTorso:00128C5B	NakedOldHands:0015B541																										
00134294	Armor_BoS_Officer_Underarmor	Brotherhood Officer Suit	0	30	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																2	AAArmorBoSKnightUnderarmorOfficer:00134293	AAArmorBoSKnightUnderarmorGlovesShin:0020DCDA																										
