FormID	EDID	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	Cond53	Cond54	Cond55	Cond56	Cond57	Cond58	Cond59	Cond60	Cond61	Cond62	Cond63	Cond64	Cond65	Cond66	Cond67	Cond68	Cond69	Cond70	Cond71	Cond72	Cond73	Cond74	Cond75	Cond76	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82	Ref83	Ref84	Ref85	Ref86	Ref87	Ref88	Ref89	Ref90	Ref91	Ref92	Ref93	Ref94	Ref95	Ref96	Ref97	Ref98	Ref99	Ref100	Ref101	Ref102	Ref103	Ref104	Ref105	Ref106	Ref107	Ref108	Ref109	Ref110	Ref111	Ref112	Ref113	Ref114	Ref115	Ref116	Ref117	Ref118	Ref119	Ref120	Ref121	Ref122	Ref123	Ref124	Ref125	Ref126	Ref127	Ref128	Ref129	Ref130	Ref131	Ref132	Ref133	Ref134	Ref135	Ref136	Ref137	Ref138	Ref139	Ref140	Ref141	Ref142	Ref143	Ref144	Ref145	Ref146	Ref147	Ref148	Ref149	Ref150	Ref151	Ref152	Ref153	Ref154	Ref155	Ref156	Ref157	Ref158	Ref159	Ref160	Ref161	Ref162	Ref163	Ref164	Ref165	Ref166	Ref167	Ref168	Ref169	Ref170	Ref171	Ref172	Ref173	Ref174	Ref175	Ref176	Ref177	Ref178	Ref179	Ref180	Ref181	Ref182	Ref183	Ref184	Ref185	Ref186	Ref187	Ref188	Ref189	Ref190	Ref191	Ref192	Ref193	Ref194	Ref195	Ref196	Ref197	Ref198	Ref199	Ref200	Ref201	Ref202	Ref203	Ref204	Ref205	Ref206	Ref207	Ref208	Ref209	Ref210	Ref211	Ref212	Ref213	Ref214	Ref215	Ref216	Ref217	Ref218	Ref219	Ref220	Ref221	Ref222	Ref223	Ref224	Ref225	Ref226	Ref227	Ref228	Ref229	Ref230	Ref231	Ref232	Ref233	Ref234	Ref235	Ref236	Ref237	Ref238	Ref239	Ref240	Ref241	Ref242	Ref243	Ref244	Ref245	Ref246	Ref247	Ref248	Ref249	Ref250	Ref251	Ref252	Ref253	Ref254	Ref255	Ref256	Ref257	Ref258	Ref259	Ref260	Ref261	Ref262	Ref263
0046793B	Mutation_Check_UseSuperVersion	4	10000000|0.000000|IsSpellTarget|00 00 00|14 00|RadX "Rad-X" [ALCH:00024057]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsMemberOfAPlayerTeam|00 00 00|14 00|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasPerk|00 00 00|14 00|StrangeInNumbers01 "Strange In Numbers" [PERK:003808D0]|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasAnyMutatedTeammates|00 00 00|14 00|00 00 00 00|00 00 00 00|0|-1|Subject|																																																																									23	0028D3BC:Mutation_Talons:SPEL	0034D238:Mutation_ReduceFallDamage_Perk:PERK	00386ACE:Mutation_TwistedMuscles_Perk:PERK	003C402F:Mutation_TwistedMuscles:SPEL	003C4037:Mutation_EagleEyes:SPEL	003C403D:Mutation_BirdBones:SPEL	003C4045:Mutation_EggHead:SPEL	003C4049:Mutation_Carnivore:SPEL	003C404E:Mutation_Herbivore:SPEL	003C4051:Mutation_EatAllTheMeat_Perk:PERK	003C4057:Mutation_EatAllTheVeggies_Perk:PERK	004DF1CE:Mutation_Marsupial:SPEL	004DF1CF:Mutation_ScalySkin:SPEL	004DF1DB:Mutation_HealingFactor:SPEL	004DF1E0:Mutation_SpeedDemon:SPEL	004E1F14:Mutation_AdrenalReaction:SPEL	004E1F16:Mutation_Empath:SPEL	004E1F1E:Mutation_HerdMentality:SPEL	004E4002:Mutation_Grounded:SPEL	004E4006:Mutation_Chameleon:SPEL	004E400D:Mutation_ElectricallyCharged:SPEL	004E4017:Mutation_UnstableIsotope:SPEL	004E4021:Mutation_PlagueWalker:SPEL																																																																																																																																																																																																																																																
00467939	Mutation_Check_UseNormalVersion	4	10000000|0.000000|IsSpellTarget|00 00 00|14 00|RadX "Rad-X" [ALCH:00024057]|00 00 00 00|0|-1|Subject|	10010000|0.000000|HasPerk|00 00 00|14 00|StrangeInNumbers01 "Strange In Numbers" [PERK:003808D0]|00 00 00 00|0|-1|Subject|	10010000|0.000000|IsMemberOfAPlayerTeam|00 00 00|14 00|00 00 00 00|00 00 00 00|0|-1|Subject|	10010000|0.000000|HasAnyMutatedTeammates|00 00 00|14 00|00 00 00 00|00 00 00 00|0|-1|Subject|																																																																									23	0028D3BC:Mutation_Talons:SPEL	0034D238:Mutation_ReduceFallDamage_Perk:PERK	00386ACE:Mutation_TwistedMuscles_Perk:PERK	003C402F:Mutation_TwistedMuscles:SPEL	003C4037:Mutation_EagleEyes:SPEL	003C403D:Mutation_BirdBones:SPEL	003C4045:Mutation_EggHead:SPEL	003C4049:Mutation_Carnivore:SPEL	003C404E:Mutation_Herbivore:SPEL	003C4051:Mutation_EatAllTheMeat_Perk:PERK	003C4057:Mutation_EatAllTheVeggies_Perk:PERK	0046793A:Mutation_Check_UseNormalVersion_HerdMentality:CNDF	004DF1CE:Mutation_Marsupial:SPEL	004DF1CF:Mutation_ScalySkin:SPEL	004DF1DB:Mutation_HealingFactor:SPEL	004DF1E0:Mutation_SpeedDemon:SPEL	004E1F14:Mutation_AdrenalReaction:SPEL	004E1F16:Mutation_Empath:SPEL	004E4002:Mutation_Grounded:SPEL	004E4006:Mutation_Chameleon:SPEL	004E400D:Mutation_ElectricallyCharged:SPEL	004E4017:Mutation_UnstableIsotope:SPEL	004E4021:Mutation_PlagueWalker:SPEL																																																																																																																																																																																																																																																
0046793A	Mutation_Check_UseNormalVersion_HerdMentality	2	10000000|1.000000|IsTrueForConditionForm|00 00 00|14 00|Mutation_Check_UseNormalVersion [CNDF:00467939]|00 00 00 00|0|-1|Subject|	10000000|1.000000|IsMemberOfAPlayerTeam|00 00 00|14 00|00 00 00 00|00 00 00 00|0|-1|Subject|																																																																											1	004E1F1E:Mutation_HerdMentality:SPEL																																																																																																																																																																																																																																																																						
003F073C	P01B_Lying_02_LaundryCondition	2	10000000|3.000000|GetValue|00 00 00|14 00|P01B_Lying02_Temperature [AVIF:003F0735]|00 00 00 00|0|-1|Target|	10000000|2.000000|GetValue|00 00 00|14 00|P01B_Lying02_SpinCycle [AVIF:003F0734]|00 00 00 00|0|-1|Target|																																																																											1	003F0733:P01B_Lying02_Thumbtack_Correct:ACTI																																																																																																																																																																																																																																																																						
0042B0AA	LocationChurchCharleston	1	10000000|1.000000|GetWithinDistance|00 00 00|14 00|Challenge_Church_Charleston [REFR:00451E70] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -26,-12)|1000.000000|0|-1|Subject|																																																																												2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	00451E71:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchCharleston:CHAL																																																																																																																																																																																																																																																																					
0042B0AB	LocationChurchClarksburg	1	10000000|1.000000|GetWithinDistance|00 00 00|14 00|Challenges_Church_Clarksburg [REFR:00451E6A] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -6,41)|1000.000000|0|-1|Subject|																																																																												2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	00451E6B:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchClarksburg:CHAL																																																																																																																																																																																																																																																																					
0042B0AC	LocationChurchBeckley	1	10000000|1.000000|GetWithinDistance|00 00 00|14 00|[REFR:00299809] (Places TrashPileWallThin02 [STAT:0000FFC1] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -46,-32)|1000.000000|0|-1|Subject|																																																																												2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	004856B2:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchBeckley:CHAL																																																																																																																																																																																																																																																																					
0042B0AD	LocationChurchFlatwoods	1	10000000|1.000000|GetWithinDistance|00 00 00|14 00|Challenges_Church_Flatwoods [REFR:00451E69] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -27,5)|1000.000000|0|-1|Subject|																																																																												2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	00451E68:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchFlatwoods:CHAL																																																																																																																																																																																																																																																																					
0042B0AE	LocationChurchHarpersFerry	2	10010000|1.000000|GetWithinDistance|00 00 00|14 00|[REFR:0033C101] (Places AirScrubber01 [MSTT:00328FD1] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at 39,-1)|1000.000000|0|-1|Subject|	10000000|1.000000|GetWithinDistance|00 00 00|14 00|[REFR:00040322] (Places Vault_Crate_01_Steel "Crate" [STAT:000BA58F] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at 38,-1)|1000.000000|0|-1|Subject|																																																																											2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	004856B4:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchHarpersFerry:CHAL																																																																																																																																																																																																																																																																					
0042B0AF	LocationChurchEasternRegionalPen	1	10000000|1.000000|GetWithinDistance|00 00 00|14 00|Challenges_Church_EasternPen [REFR:00451E6C] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -8,31)|1000.000000|0|-1|Subject|																																																																												2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	00451E6D:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchEastern:CHAL																																																																																																																																																																																																																																																																					
0042B0B0	LocationChurchHaven	1	10000000|1.000000|GetWithinDistance|00 00 00|14 00|Challenges_Church_Haven [REFR:00451E6E] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at 43,10)|1000.000000|0|-1|Subject|																																																																												2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	00451E6F:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchHaven:CHAL																																																																																																																																																																																																																																																																					
0042B0B4	LocationChurchWilderness	3	10010000|1.000000|GetWithinDistance|00 00 00|14 00|Challenge_Church_SwampChurch1 [REFR:00451E79] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at 46,13)|1000.000000|0|-1|Subject|	10010000|1.000000|GetWithinDistance|00 00 00|14 00|Challenge_Church_SwampChurch2 [REFR:00451E7B] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at 46,13)|1000.000000|0|-1|Subject|	10000000|1.000000|GetWithinDistance|00 00 00|14 00|Challenge_Church_SwampChurch3 [REFR:00451E7C] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at 46,13)|1000.000000|0|-1|Subject|																																																																										2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	00451E7A:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchWilderness:CHAL																																																																																																																																																																																																																																																																					
0042B0B1	LocationChurchHelvetia	1	10000000|1.000000|GetWithinDistance|00 00 00|14 00|Challenge_Shrine_Helvetia [REFR:00451E72] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -11,9)|1000.000000|0|-1|Subject|																																																																												2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	00451E73:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchHelvetia:CHAL																																																																																																																																																																																																																																																																					
0042B0B2	LocationChurchKanawha	1	10000000|1.000000|GetWithinDistance|00 00 00|14 00|Challenges_Shrine_Kanawha [REFR:00451E67] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -43,-8)|1000.000000|0|-1|Subject|																																																																												2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	00451E65:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchKanawha:CHAL																																																																																																																																																																																																																																																																					
0042B0B3	LocationChurchSutton	1	10000000|1.000000|GetWithinDistance|00 00 00|14 00|[REFR:00164F6F] (Places BldWoodPSmFlrOnly03 [STAT:0001A821] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -15,5)|1500.000000|0|-1|Subject|																																																																												2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	004856B0:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchSutton:CHAL																																																																																																																																																																																																																																																																					
0042B0B5	LocationShrinePointPleasant	1	10000000|1.000000|GetWithinDistance|00 00 00|14 00|Challenges_Shrine_PointPleasant [REFR:00451E74] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -44,18)|1000.000000|0|-1|Subject|																																																																												2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	00451E75:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ShrinePointPleasant:CHAL																																																																																																																																																																																																																																																																					
0042B0B6	LocationShrineWilderness	5	10010000|1.000000|GetInCurrentLocation|00 00 00|14 00|LocMountainsCultistCaveLocation "Lucky Hole Mine" [LCTN:000616B8]|00 00 00 00|0|-1|Subject|	10010000|1.000000|GetInCurrentLocation|00 00 00|14 00|LocSwampBigMawLocation "Big Maw" [LCTN:003AB45A]|00 00 00 00|0|-1|Subject|	10010000|1.000000|GetInCurrentLocation|00 00 00|14 00|LocForestWilsonBrothersAutoRepairLocation "Wilson Brother's Auto Repair" [LCTN:00109BAE]|00 00 00 00|0|-1|Subject|	10010000|1.000000|GetWithinDistance|00 00 00|14 00|[REFR:0033669C] (Places BonesSkullStatic [STAT:0018B9CD] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at 28,27)|1000.000000|0|-1|Subject|	10000000|1.000000|GetWithinDistance|00 00 00|14 00|Challenge_Shrine_Wilderness [REFR:00451E77] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -39,-40)|1000.000000|0|-1|Subject|																																																																								2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:CHAL	00451E76:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ShrinesWilderness:CHAL																																																																																																																																																																																																																																																																					
00536F88	Challenge_Lifetime_Picture_Glowing_SUB_Bloatfly_Camera_Condition	2	10000000|1.000000|HasKeyword|00 00 00|14 00|ActorTypeGlowing [KYWD:002129C7]|00 00 00 00|0|1|Target List|	10000000|1.000000|GetIsRace|00 00 00|14 00|BloatflyRace "Bloatfly" [RACE:00029463]|00 00 00 00|0|1|Target List|																																																																											1	0041673F:Challenge_Lifetime_Picture_Glowing_SUB_Bloatfly_Camera:CHAL																																																																																																																																																																																																																																																																						
00536F89	Challenge_Lifetime_Picture_Glowing_SUB_Angler_Camera_Condition	2	10000000|1.000000|HasKeyword|00 00 00|14 00|ActorTypeGlowing [KYWD:002129C7]|00 00 00 00|0|1|Target List|	10000000|1.000000|GetIsRace|00 00 00|14 00|DLC03_AnglerRace "Angler" [RACE:0011092F]|00 00 00 00|0|1|Target List|																																																																											1	004166B5:Challenge_Lifetime_Picture_Glowing_SUB_Angler_Camera:CHAL																																																																																																																																																																																																																																																																						
00536F8A	Challenge_Weekly_Picture_Players_SUB_Lvl76Player_Camera_Condition	2	10000000|76.000000|GetLevel|00 00 00|14 00|00 00 00 00|00 00 00 00|0|1|Target List|	10000000|1.000000|GetIsPlayer|00 00 00|14 00|00 00 00 00|00 00 00 00|0|1|Target List|																																																																											1	004176E4:CUT_Challenge_Weekly_Picture_Players_SUB_Lvl76Player_Camera:CHAL																																																																																																																																																																																																																																																																						
00536F8B	Challenge_Lifetime_Picture_Alpha_SUB_Dog_Camera_Condition	2	10000000|1.000000|GetIsRace|00 00 00|14 00|ViciousDogRace "Wild Mongrel" [RACE:0003578A]|00 00 00 00|0|1|Target List|	10000000|1.000000|HasKeyword|00 00 00|14 00|ActorTypeAlpha [KYWD:00416807]|00 00 00 00|0|1|Target List|																																																																											1	00416676:Challenge_Lifetime_Picture_Alpha_SUB_Dog_Camera:CHAL																																																																																																																																																																																																																																																																						
00536F8C	Challenge_Daily_Picture_Players_Wearing_Spacesuit_CrashedSpaceStation_Camera_Condition	3	10000000|1.000000|GetIsPlayer|00 00 00|14 00|00 00 00 00|00 00 00 00|0|1|Target List|	10000000|1.000000|GetInCurrentLocation|00 00 00|14 00|LocToxicTheCraterLocation "The Crater" [LCTN:000616B3]|00 00 00 00|0|1|Target List|	10000000|1.000000|WornHasKeyword|00 00 00|14 00|ClothingTypeSpacesuit [KYWD:00416812]|00 00 00 00|0|1|Target List|																																																																										1	00416690:CUT_Challenge_Daily_Picture_Players_Wearing_Spacesuit_CrashedSpaceStation_Camera:CHAL																																																																																																																																																																																																																																																																						
