LVLI_FormID	LVLI_EDID	LVLI_FULL	LVLF_Flags	LLCT_Count	EntryCount	LVLG_ChanceNoneGlobal	LVCT_ChanceNoneCurve	LLKC_FilterKeywordChances	LVSG_EpicLootChance	DIQO_Quest	LIMC_MarkerColor
0011A36A	LL_Armor_Underarmor_Generic		01	5	5						
0011B475	LPI_Chems_Prewar		11	1	1	0043A970:LPI_Chance_Chems_Common_ECON:GLOB					
0011B476	LLC_Medkit_Prewar		001	4	4						
00121FBF	LL_Armor_Combat_Any		11	5	5						
00121FC0	LL_Armor_Combat_ArmLeft_BoS		11	3	3						
00121FC1	LL_Armor_Combat_ArmRight		11	4	4						
00121FC2	LL_Armor_Combat_LegLeft		11	4	4						
00121FC3	LL_Armor_Combat_LegRight		11	4	4						
00121FC4	LL_Armor_Combat_Torso		11	4	4						
00123D92	CreatureParts_FeralGhoul_Clothes2Piece		0000000000000000000000000000000000000000000000000000000000000000	7	7						
00123D93	CreatureParts_FeralGhoul_UpperClothes		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00123D94	CreatureParts_FeralGhoul_LowerClothes		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00123D95	CreatureParts_FeralGhoul_UpperLowerClothes		001	3	3						
00123D96	CreatureParts_FeralGhoul_Wraps		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00126395	LLD_Creature_PWMLoose_10		11	1	1						
00126396	LL_Junk_VerySmall		11	43	43						
00128D61	LL_Weapon_Ranged_PlasmaGun		11	8	8						
00128D62	LL_Weapon_Ranged_PlasmaGun_Pistol_SemiAuto		11	1	1						
00128D63	LL_Weapon_Ranged_PlasmaGun_Rifle_SemiAuto		11	1	1						
00128D64	LL_Weapon_Ranged_PlasmaGun_Shotgun_Rifle_SemiAuto		11	1	1						
00128D66	LL_Weapon_Ranged_PlasmaGun_Rifle_Auto		11	1	1						
00128D67	LL_Weapon_Ranged_PlasmaGun_SniperRifle_SemiAuto		11	1	1						
0012BC99	LLI_Armor_BoSPilot_Outfit		01	1	1						
0012BC9A	LL_Clothes_BoSPilot_Suit_01_HelmetsPossible		001	2	2						
0012BC9B	LLS_Clothes_BoS_Knight_Lancer_NotPlayable		11	1	1						
0012BC9C	LLS_Clothes_BoSPilot_Suit_01_Helmets_50		11	1	1	00389278:LL_ChanceNone_50_ECON:GLOB					
0012BC9D	LLS_Armor_BoSPilot_Suit_01_Helmets		11	1	1						
001338E4	LL_Chems_NoStimpak_75		11	6	6	00389277:LL_ChanceNone_25_ECON:GLOB					
00140F26	TrapElectricalArcReward		001	4	4						
00140F3D	LL_TrapGunPistol		11	5	5						
00140F4F	LL_TrapGunShotgun		11	3	3						
00140F50	LL_TrapGunRifle		11	6	6						
00140F51	LL_TrapGunMissile		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00140F52	LL_TrapGunAuto		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00145718	TrapRadReward		001	3	3						
00146CDD	crLL_WeaponMrHandyLeftSaw		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00146CDE	crLL_WeaponMrHandyRightFlamer		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0014F6E1	LL_Ammo_FlamerFuel		11	3	3						
0014F6E2	LL_Handy_Flamers		11	5	5						
00157C98	crLL_WeaponMrHandyRightSaw		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00160154	LLI_BoSSoldier_SemiAuto		11	1	1						
00160155	LLI_BoSSoldier_Auto		11	1	1						
00160156	LLI_BoSSoldier_MissileLauncher		11	1	1						
00160157	LLI_BoSSoldier_MinigunOrGatling		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00160479	LL_Weapon_Simple_Ranged_10mm		11	1	1						
00161D47	LL_Component_Any_Circuitry		11	2	2						
00161D48	LL_Component_Any_Crystal		11	2	2						
001642A8	LPI_Weapon_Ranged_PipeGun		01	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
001642A9	DEBUG_LL_Weapon_PipeGun_Random		001	2	2						
001642AA	LPI_Weapon_Ranged_PipeGun_SniperRifle		01	2	2				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00164A75	LL_Weapon_Simple_Ranged_PipeBoltAction_Rifle		11	1	1						
00164A76	LL_Weapon_Simple_Ranged_PipeBoltAction_Pistol		11	1	1						
00164A77	LL_Weapon_Ranged_PipeBoltAction_Rifle		01	1	1						
00164A78	LL_Weapon_Ranged_PipeBoltAction_Pistol		01	1	1						
00164A79	DEBUG_LL_Weapon_PipeBoltAction_Random		001	2	2						
00165000	DEBUG_LL_Weapon_PipeRevolver_Random		001	3	3						
00165001	LL_Weapon_Simple_Ranged_PipeRevolver_Rifle		11	1	1						
00165002	LL_Weapon_Simple_Ranged_PipeRevolver_Pistol		11	1	1						
00165003	LL_Weapon_Ranged_PipeRevolver_Pistol		11	1	1						
001681BC	LL_Weapon_Ranged_LaserGun_SemiAuto		11	4	4						
0016BACC	LLS_Armor_BoSScribe_Field_Helmet50		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0016BAD0	LL_Clothes_BoSScribe_Engineer_NotPlayable		001	2	2						
0016BAD2	LL_Clothes_BoSScribe_Field		001	2	2						
0016BAD3	LL_Clothes_BoSScribe_Random_NotPlayable		11	3	3						
0017819E	LL_Weapon_Simple_Ranged_HuntingRifle		11	1	1						
0017819F	DEBUG_LL_Weapon_HuntingRifle_Random		001	2	2						
00178EC6	LPI_Ammo_Missile		11	1	1	0043A96F:LPI_Chance_Ammo_Common_ECON:GLOB					
001790F3	LL_Weapon_Simple_Ranged_CombatRifle		11	1	1						
001790F4	DEBUG_LL_Weapon_CombatRifle_Random		0011	2	2						
001790F5	LL_Weapon_Ranged_CombatRifle_ShortRifle_SemiAuto		01	1	1						
001790F6	LPI_Weapon_Ranged_CombatRifle_Rifle_Auto		0000000000000000000000000000000000000000000000000000000000000000	2	2				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00180A16	Container_Loot_CashRegister_ChanceEmpty		001	2	2	00361350:LL_Container_ChanceNone_Medium_ECON:GLOB			LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182E8C	LL_Armor_Leather_ArmLeft_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182E9C	LL_Armor_Leather_ArmLeft_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182E9D	LL_Armor_Leather_ArmLeft_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182E9E	LL_Armor_Leather_ArmRight_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182E9F	LL_Armor_Leather_ArmRight_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182EA0	LL_Armor_Leather_ArmRight_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182EA1	LL_Armor_Leather_LegLeft_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182EA2	LL_Armor_Leather_LegLeft_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182EA3	LL_Armor_Leather_LegLeft_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182EA4	LL_Armor_Leather_LegRight_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182EA5	LL_Armor_Leather_LegRight_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182EA6	LL_Armor_Leather_LegRight_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182EA7	LL_Armor_Leather_Torso_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182EA8	LL_Armor_Leather_Torso_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00182EA9	LL_Armor_Leather_Torso_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183E43	debug_CraftingMiscItems_A		11	113	113						
00183FE3	LL_Armor_Metal_Torso_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FE4	LL_Armor_Metal_Torso_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FE5	LL_Armor_Metal_Torso_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FE6	LL_Armor_Metal_LegRight_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FE7	LL_Armor_Metal_LegRight_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FE8	LL_Armor_Metal_LegRight_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FE9	LL_Armor_Metal_LegLeft_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FEA	LL_Armor_Metal_LegLeft_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FEB	LL_Armor_Metal_LegLeft_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FEC	LL_Armor_Metal_ArmRight_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FED	LL_Armor_Metal_ArmRight_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FEE	LL_Armor_Metal_ArmRight_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FEF	LL_Armor_Metal_ArmLeft_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FF0	LL_Armor_Metal_ArmLeft_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00183FF1	LL_Armor_Metal_ArmLeft_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BC3	LL_Armor_Combat_Torso_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BC4	LL_Armor_Combat_Torso_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BC5	LL_Armor_Combat_LegRight_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BC6	LL_Armor_Combat_LegRight_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BC7	LL_Armor_Combat_LegRight_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BC8	LL_Armor_Combat_LegLeft_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BC9	LL_Armor_Combat_LegLeft_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BCA	LL_Armor_Combat_LegLeft_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BCB	LL_Armor_Combat_ArmRight_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BCC	LL_Armor_Combat_ArmRight_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BCD	LL_Armor_Combat_ArmRight_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BCE	LL_Armor_Combat_ArmLeft_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BCF	LL_Armor_Combat_ArmLeft_Medium		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BD0	LL_Armor_Combat_ArmLeft_Light		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184BD1	LL_Armor_Combat_Torso_Heavy		11	1	1				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00184EB1	debug_CraftingMiscItems_B		11	72	72						
00184EB2	debug_CraftingMiscItems_C		0000000000000000000000000000000000000000000000000000000000000000	103	103						
00184EB3	debug_CraftingMiscItems		11	3	3						
00186C14	LL_Weapon_Simple_Ranged_CombatShotgun		11	1	1						
00186C16	LL_Weapon_Ranged_CombatShotgun_ShortRifle_SemiAuto		01	1	1						
00186C17	LPI_Weapon_Ranged_CombatShotgun_Rifle_SemiAuto		01	2	2				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00186C18	LPI_Weapon_Ranged_CombatShotgun_Rifle_Auto		01	2	2				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
001879E4	LL_Weapon_Simple_Ranged_LaserGun_Rifle		11	1	1						
001879E5	LL_Weapon_Simple_Ranged_LaserGun_Pistol		11	1	1						
001879E7	LL_Weapon_Ranged_LaserGun_Pistol_Auto		11	1	1						
001879E9	LL_Weapon_Ranged_LaserGun_RifleShort_SemiAuto		11	1	1						
001879EA	LL_Weapon_Ranged_LaserGun_Rifle_Auto		11	1	1						
001879EB	LL_Weapon_Ranged_LaserGun_Pistol_SemiAuto		11	1	1						
00188A6B	LPI_Weapon_Ranged_44		01	2	2				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00188A6D	LL_Weapon_Ranged_AlienBlaster		11	1	1						
00188A6E	LL_Weapon_Ranged_Broadsider		11	1	1						
00188A70	LL_Weapon_Ranged_Cryolator		11	1	1						
00188A71	LL_Weapon_Ranged_DoubleBarrelShotgun		11	1	1						
00188A72	LL_Weapon_Ranged_Flamer		11	1	1						
00188A73	LL_Weapon_Ranged_GammaGun		11	1	1						
00188A74	LL_Weapon_Ranged_GatlingLaser		11	1	1						
00188A75	LL_Weapon_Ranged_GaussRifle		11	3	3						
00188A76	zzz_LL_Weapon_Ranged_JunkJet		11		0				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00188A77	LPI_Weapon_Ranged_Minigun		01	2	2				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00188A78	LPI_Weapon_Ranged_MissileLauncher		01	2	2				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00188A79	LL_Weapon_Ranged_PipeSyringer		11	1	1						
00188A7A	LL_Weapon_Ranged_RailwayRifle		11	1	1						
00188A7B	LPI_Weapon_Ranged_SubmachineGun		01	3	3				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00188A93	LPI_Weapon_Melee_BaseballBat		01	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00188A94	LPI_Weapon_Melee_Baton		01	2	2				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00188A95	LL_Weapon_Melee_BoxingGlove		11	1	1						
00188A96	LL_Weapon_Melee_ChineseOfficerSword		11	1	1						
00188A97	LL_Weapon_Melee_DeathclawGauntlet		11	1	1						
00188A98	LPI_Weapon_Melee_Knife		01	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00188A99	LPI_Weapon_Melee_LeadPipe		01	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00188A9A	LPI_Weapon_Melee_Machete		01	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00188A9B	LL_Weapon_Melee_PoolCue		11	1	1						
00188A9C	LL_Weapon_Melee_Powerfist		11	1	1						
00188A9D	LL_Weapon_Melee_RevolutionarySword		11	1	1						
00188A9E	LL_Weapon_Melee_Ripper		11	1	1						
00188A9F	LL_Weapon_Melee_RollingPin		11	1	1						
00188AA0	LL_Weapon_Melee_Shishkebab		11	1	1						
00188AA1	LPI_Weapon_Melee_Sledgehammer		01	2	2				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
00188AA2	LL_Weapon_Melee_Switchblade		11	1	1						
00188AA3	LL_Weapon_Melee_TireIron		11	1	1						
00188AA4	LL_Weapon_Melee_WalkingCane		11	1	1						
0018ABDB	LPI_Ammo_Minigun		11	1	1	0043A96F:LPI_Chance_Ammo_Common_ECON:GLOB					
0018ABDC	LPI_Ammo_Lasergun		11	1	1	0043A96F:LPI_Chance_Ammo_Common_ECON:GLOB					
0018ABDD	CUT_LPI_Ammo_Lasermusket		11	1	1	0043A96F:LPI_Chance_Ammo_Common_ECON:GLOB					
0018ABDE	LPI_Ammo_Assaultrifle		11	1	1	0043A96F:LPI_Chance_Ammo_Common_ECON:GLOB					
0018ABE0	LL_Ammo_2mmEC		11	4	4						
0018ABE1	LPI_Ammo_FusionCore		0000000000000000000000000000000000000000000000000000000000000000	1	1	0020F5D7:LPI_Chance_Ammo_FusionCore_ECON:GLOB					
0018ABE3	LL_Ammo_RareTypes		11	10	10						
0018ABE4	LL_Ammo_Cannonball		11	6	6						
0018ABE5	zzzLL_Ammo_AlienCell		11		0						
0018ABE6	LL_Ammo_CryoCell		11	5	5						
0018ABE7	LPI_Ammo_Flare		11	1	1	0043A96F:LPI_Chance_Ammo_Common_ECON:GLOB					
0018ABE8	LL_Ammo_GammaCell		11	4	4						
0018ABE9	LL_Ammo_RRSpike		11	4	4						
0018AE0E	LL_Armor_PowerArmor_T45_ArmRight		11	1	1						
0018AE0F	LL_Armor_PowerArmor_T45_Helmet		11	1	1						
0018AE10	LL_Armor_PowerArmor_T45_LegLeft		11	1	1						
0018AE11	LL_Armor_PowerArmor_T45_LegRight		11	1	1						
0018AE12	LL_Armor_PowerArmor_T45_Torso		11	1	1						
0018AE14	LL_Armor_PowerArmor_T51_ArmRight		11	1	1						
0018AE15	LL_Armor_PowerArmor_T51_Helmet		11	1	1						
0018AE16	LL_Armor_PowerArmor_T51_LegLeft		11	1	1						
0018AE17	LL_Armor_PowerArmor_T51_LegRight		11	1	1						
0018AE18	LL_Armor_PowerArmor_T51_Torso		11	1	1						
0018AE19	LL_Armor_PowerArmor_T60_ArmLeft		11	1	1						
0018AE1A	LL_Armor_PowerArmor_T60_ArmRight		11	1	1						
0018AE1B	LL_Armor_PowerArmor_T60_Helmet		11	1	1						
0018AE1C	LL_Armor_PowerArmor_T60_LegLeft		11	1	1						
0018AE1D	LL_Armor_PowerArmor_T60_LegRight		11	1	1						
0018AE1E	LL_Armor_PowerArmor_T60_Torso		11	1	1						
0018AE1F	LL_Armor_PowerArmor_Raider_ArmLeft		11	1	1						
0018AE20	LL_Armor_PowerArmor_Raider_ArmRight		11	1	1						
0018AE21	LL_Armor_PowerArmor_Raider_Helmet		11	1	1						
0018AE22	LL_Armor_PowerArmor_Raider_LegLeft		11	1	1						
0018AE23	LL_Armor_PowerArmor_Raider_LegRight		11	1	1						
0018AE24	LL_Armor_PowerArmor_Raider_Torso		11	1	1						
0018AE25	LL_Armor_PowerArmor_X01_ArmLeft		11	1	1						
0018AE26	LL_Armor_PowerArmor_X01_ArmRight		11	1	1						
0018AE27	LL_Armor_PowerArmor_X01_Helmet		11	1	1						
0018AE28	LL_Armor_PowerArmor_X01_LegLeft		11	1	1						
0018AE29	LL_Armor_PowerArmor_X01_LegRight		11	1	1						
0018AE2A	LL_Armor_PowerArmor_X01_Torso		11	1	1						
0018AE2B	LL_Armor_PowerArmor_Raider_Any		11	6	6						
0018AE2E	LL_Armor_PowerArmor_T60_Any		11	6	6						
0018AE43	LL_Armor_PowerArmor_Raider_Set		001	6	6						
0018AE44	LL_Armor_PowerArmor_T51_Set_A		001	6	6						
0018AE45	LL_Armor_PowerArmor_T60_ArmLeft_50		01	1	1	00389278:LL_ChanceNone_50_ECON:GLOB					
0018AE46	LL_Armor_PowerArmor_T60_ArmRight_50		01	1	1	00389278:LL_ChanceNone_50_ECON:GLOB					
0018AE47	LL_Armor_PowerArmor_T60_Helmet_50		01	1	1	00389278:LL_ChanceNone_50_ECON:GLOB					
0018AE48	LL_Armor_PowerArmor_T60_LegLeft_50		01	1	1	00389278:LL_ChanceNone_50_ECON:GLOB					
0018AE49	LL_Armor_PowerArmor_T60_LegRight_50		01	1	1	00389278:LL_ChanceNone_50_ECON:GLOB					
0018AE4B	LL_Armor_PowerArmor_T60_Set_A		001	6	6						
0018AE52	LL_Armor_PowerArmor_X01_Set_A		001	6	6						
0018AFA1	LPI_Ammo_GaussRifle		11	1	1	0043A96F:LPI_Chance_Ammo_Common_ECON:GLOB					
0018C573	LL_Component_Any_Cloth		11	2	2						
0018C574	LL_Component_Any_Ceramic		11	2	2						
0018DFE0	zzzLL_Ammo_Any_Same_Raider		1		0						
0018DFE4	LLC_Weapons_Ranged_Raider_Short		11	6	6						
0018DFEB	LPI_Weapon_Ranged_PipeWeapons_All_Long		01	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
0018DFEC	LPI_Weapon_Ranged_PipeWeapons_All_Short		01	1	1				LL_EpicChance_LPI_ECON [GLOB:0014EBCD]		
0018DFED	DEBUG_LL_Weapon_10mm_Random		001	2	2						
0018DFEE	LLC_Weapons_Ranged_Raider_Long		11	6	6						
0018DFEF	LLC_Weapons_Ranged_Raider_Short50		11	1	1						
0018F655	LLC_HandmadeGun		11	3	3						
0018F656	LL_Weapon_Ranged_PipeWeapons_All_75		11	1	1	00389277:LL_ChanceNone_25_ECON:GLOB					
0018F659	LL_Ammo_ShopRareTypes		11	6	6						
0018F65A	LLC_LaserGun_75		11	1	1	00389277:LL_ChanceNone_25_ECON:GLOB					
0018F65B	LLC_CombatRifle_75		11	1	1	00389277:LL_ChanceNone_25_ECON:GLOB					
0018F65D	LLC_Armor_Leather_Any_75		11	5	5	00389277:LL_ChanceNone_25_ECON:GLOB					
0018F65E	LLC_Armor_Metal_Any_75		01	6	6	00389277:LL_ChanceNone_25_ECON:GLOB					
0018F65F	LLC_Armor_Combat_Any_75		01	5	5	00389277:LL_ChanceNone_25_ECON:GLOB					
0018F662	LL_Weapon_Ranged_PipeWeapons_All_Rifle		11	6	6						
0018FBBE	LPI_Food_MeatRaw		11	1	1	003CA90F:LPI_Chance_Food_FruitVegetables:GLOB					
0018FBBF	LL_LukowskisMeat		11		0						
001931F5	LL_Food_FarmCrops		11	8	8						
001957A7	LL_Chems_Prewar_Same		1	9	9						
0019798E	LL_Armor_PowerArmor_T60_Set_Military		001	6	6						
00197992	LL_Armor_PowerArmor_T60_Set_AtomCatNoHelmet		001	5	5						
00197994	LL_Armor_PowerArmor_T60_Set_BOSElder		001	6	6						
0019814F	LPI_Ammo_FusionCore_Dmg50		11	1	1	0046C697:LPI_FusionCore_High_ChanceNone:GLOB	0046C699:LPI_FusionCore_ChanceNone:CURV				
00198DDD	LPI_Ammo_SubmachineGun		11	1	1	0043A96F:LPI_Chance_Ammo_Common_ECON:GLOB					
00198DE9	LPI_Ammo_GammaGun		11	1	1	0043A96F:LPI_Chance_Ammo_Common_ECON:GLOB					
0019DE2B	TrapTriggerTripwireFishingReward		001	2	2						
0019DE2C	TrapTriggerTripwireLaserReward		001	3	3						
0019DE2D	TrapMonkeyReward		001	3	3						
0019DE2E	TrapTriggerTensionReward		001	2	2						
0019DE2F	TrapTriggerPlateReward		001	3	3						
0019DE9D	LL_Clothes_Prewar		11	8	8						
0019DE9E	LL_Clothes_Prewar_25		11	1	1	00389279:LL_ChanceNone_75_ECON:GLOB					
0019DE9F	LL_Clothes_Prewar_50		11	1	1	00389278:LL_ChanceNone_50_ECON:GLOB					
0019DEA0	LL_Clothes_Prewar_75		11	1	1	00389277:LL_ChanceNone_25_ECON:GLOB					
0019E963	LL_Junk_Small_Prewar_LowChanceNone		0000000000000000000000000000000000000000000000000000000000000000	1	1	00361356:LL_Junk_Low_ChanceNone_ECON:GLOB					
0019E964	LL_Junk_Small_Prewar_MediumChanceNone		0000000000000000000000000000000000000000000000000000000000000000	1	1	00361357:LL_Junk_Medium_ChanceNone_ECON:GLOB					
0019E965	LL_Junk_Small_Prewar_HighChanceNone		0000000000000000000000000000000000000000000000000000000000000000	1	1	00361355:LL_Junk_High_ChanceNone_ECON:GLOB					
0019FFBB	crLLI_Raider_Grenade_15		01	2	2	0038927A:LL_ChanceNone_85_ECON:GLOB					
001A596C	LL_Armor_RaiderMod_ArmLeft		11	4	4						
001A596D	LL_Armor_RaiderMod_ArmRight		11	4	4						
001A596E	LL_Armor_RaiderMod_LegLeft		11	4	4						
001A596F	LL_Armor_RaiderMod_LegRight		11	4	4						
001A5970	LL_Armor_RaiderMod_Torso		11	4	4						
001A5971	MTNL01_LL_Armor_Raider_Random		001	6	6						
001A72C9	zzz_LLS_Armor_Piecemeal_Helmets		11		0						
001A7761	LL_Chems_Any_Same		1	7	7						
001A7FF3	zzzLLI_Armor_CaravanGuard_Outfit		01		0						
001A85CE	LLD_Creature_MutantHound		001	2	2						
000192FA	Container_Loot_Priority_Trunk_Prewar_Boss		001	9	9	00369793:LL_Container_ChanceNone_ZERO_ECON:GLOB			LL_EpicChance_Boss_ECON [GLOB:0005F430]		
0001A32A	LLI_Loot_Robot_Components_50		0000000000000000000000000000000000000000000000000000000000000000	6	6	00389278:LL_ChanceNone_50_ECON:GLOB					
0001B344	LLD_Creature_Robot_Protectron		001	4	4						
0001B346	LLD_Creature_Robot_MrGutsy		001	7	7						
0001B347	LLC_Robot_Components		11	6	6						
0001B34B	LLD_Creature_Robot_MrHandy		001	4	4						
0001B34C	LLD_Creature_Robot_SentryBot		001	6	6						
0001B34D	LLD_Creature_Robot_Assaultron		001	8	8						
00027FA3	LL_Weapon_Simple_Melee_Board		11	1	1						
000498B2	LL_Armor_PowerArmor_T60_Set_AtomCat		001	6	6						
000523BC	LL_Armor_PowerArmor_T60_Set_BOSKnight_Dmg50		001	6	6						
0005BBA9	LLD_Creature_Vertibird		001	4	4						
0005BBAA	LL_Ammo_5mm_Bulk		11	5	5						
0005BBAB	LLC_LaserGun_Rifle_SemiAuto_50		11	1	1	00389278:LL_ChanceNone_50_ECON:GLOB					
000633A2	LL_Component_Any_Concrete		01	3	3						
00063892	CreatureParts_FeralGhoul_ReaverArmor		0000000000000000000000000000000000000000000000000000000000000000	3	3						
00069088	LL_Weapon_Melee_SuperSledge		11	1	1						
00070511	LL_Junk_Bones		11	25	25						
00070512	LL_Vase		11	16	16						
00070513	LLI_Misc_AllComponents		001	28	28						
00075789	LL_Vendor_General		001	14	14				LL_EpicChance_VendorBase_ECON [GLOB:00240102]		
00075791	LLV_Vendor_Weapon_Melee_Basic		11	15	15						
000757B8	LL_Drink_NonAlcohol_Basic		11	3	3						
000757B9	LL_Drink_NonAlcohol_Rare		001	14	14						
000757BA	LLV_Vendor_Junk_Small_Basic		11	66	66						
000757BB	LLV_Vendor_Junk_Large_Basic		11	18	18						
000757BC	LLV_Vendor_Junk_Large_Rare		11	21	21						
000757BD	LLV_Vendor_Junk_Small_Rare		11	40	40						
000757C3	LLV_Vendor_Junk_Small_Unique		11	4	4						
000757C5	LL_Drink_NonAlcohol_Unique		11	1	1						
0007580B	LLV_Vendor_Ammo_Rare		01	12	12						
0007593D	LLV_Vendor_Chems_Basic		11	1	1						
0007593E	LLV_Vendor_Chems_Rare		001	3	3						
0007C70D	LL_Grenades_25		01	2	2						
00085311	LLC_WorkshopVendorArmor01		001	3	3				LL_EpicChance_Standard_ECON [GLOB:0003F1E4]		
00085312	LLC_WorkshopVendorArmor02		001	4	4				LL_EpicChance_VendorSpecialist_ECON [GLOB:00240103]		
00085313	LLC_WorkshopVendorArmor03		001	4	4				LL_EpicChance_Boss_ECON [GLOB:0005F430]		
00085315	LLC_WorkshopVendorBar01		001	4	4						
00085318	LLC_Ammo_Basic		11	4	4						
0008531F	LLV_Vendor_Weapon_Ranged_Specialty		001	11	11				LL_EpicChance_VendorSpecialist_ECON [GLOB:00240103]		
00085320	LL_Weapon_Ranged_All_Heavy		11	14	14						
00085322	LL_BeerBottles		11	6	6						
00085324	LL_Junk_Bottles		11	10	10						
00085325	LL_Junk_Bowls		11	13	13						
00085326	LL_Junk_ChemistryBeakers		0000000000000000000000000000000000000000000000000000000000000000	4	4						
