WEAP_FormID	WEAP_EDID	WEAP_FULL	WEAP_Model	XALG_Flags	EILV_Level	ETYP_EquipType	PTRN_PreviewTransform	IBSD_BreakSound	KeywordCount	Keywords	APPR_SlotCount	APPR_Slots
0004DF01	Chainsaw_76	Chainsaw			20	BothHands [EQUP:00013F45]	xTranChainsaw [TRNS:005A64A9]	UIBreakWeapon [SNDR:004ED233]	0		11	ap_gun_Scope [KYWD:00022499]|ap_gun_Barrel [KYWD:0002249D]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_Misc [KYWD:001A8B4B]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0004DFCE	crUnarmedMegaSloth	Unarmed MegaSloth				EitherHand [EQUP:00013F44]			0		0	
0004DFE3	WorkshopVertibirdGrenade	Vertibot Signal Grenade			1	GrenadeSlot [EQUP:00046AAC]	xTranMeleeSmallHand [TRNS:0010A2C6]		0		0	
0004E5F5	zzz_RESPSoundGrenade	Sound Grenade			1	GrenadeSlot [EQUP:00046AAC]	xTrangrenade [TRNS:0012EF94]		0		0	
0004F46A	HuntingRifle	Hunting Rifle			1	BothHands [EQUP:00013F45]	xTranRifleBig [TRNS:00031C16]	UIBreakWeapon [SNDR:004ED233]	0		10	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Gun_UniversalOffset_Range [KYWD:000498A0]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00052213	EN02_ScanGrenade	Orbital Scan Beacon				GrenadeSlot [EQUP:00046AAC]	xTranMeleeSmallHand [TRNS:0010A2C6]		0		1	ap_Item_Description [KYWD:00521926]
0005524B	Knuckles	Knuckles			1	BothHandsLeftOptional [EQUP:0004334D]	xTranKnuckles [TRNS:00248AB8]	UIBreakWeapon [SNDR:004ED233]	0		7	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00055463	CCrossbow	Crossbow			15	BothHands [EQUP:00013F45]	xTranRifleBig [TRNS:00031C16]		0		7	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0005A937	CultistBlade	Cultist Blade			10	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	0		8	ap_gun_MeleeMod [KYWD:0000283C]|ap_melee_Appearance "No Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0005C250	Board	Board			1	RightHand [EQUP:00013F42]	xTranMeleeLarge [TRNS:0010A2C2]	UIBreakWeapon [SNDR:004ED233]	0		7	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0005DE31	WorkshopArtilleryWeapon	Mortar				BothHands [EQUP:00013F45]	xTranMiniGun [TRNS:000390B1]		0		4	ap_gun_Scope [KYWD:00022499]|ap_gun_Barrel [KYWD:0002249D]|ap_gun_Grip [KYWD:0002249F]|ap_gun_Mag "Magazine" [KYWD:0005D4D7]
00061AE2	crRadtoadTongue	Radtoad Tongue				OTHER [EQUP:0004334F]			0		0	
00063B72	WorkshopArtilleryWeaponClose	Mortar				BothHands [EQUP:00013F45]	xTranMiniGun [TRNS:000390B1]		0		4	ap_gun_Scope [KYWD:00022499]|ap_gun_Barrel [KYWD:0002249D]|ap_gun_Grip [KYWD:0002249F]|ap_gun_Mag "Magazine" [KYWD:0005D4D7]
00063B73	WorkshopArtilleryWeaponFar	Mortar				BothHands [EQUP:00013F45]	xTranMiniGun [TRNS:000390B1]		0		4	ap_gun_Scope [KYWD:00022499]|ap_gun_Barrel [KYWD:0002249D]|ap_gun_Grip [KYWD:0002249F]|ap_gun_Mag "Magazine" [KYWD:0005D4D7]
00064B87	Minigun_Vertibird_Player	Minigun				BothHands [EQUP:00013F45]	xTranMiniGun [TRNS:000390B1]		0		2	ap_gun_Scope [KYWD:00022499]|ap_gun_Barrel [KYWD:0002249D]
0006E514	DummyHandmadeDontUse					RightHand [EQUP:00013F42]			0		0	
00073677	GolfClub	Golf Club			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	0		7	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00079CE0	zzz_PresidentialGaussRifle	Presidential Gauss Rifle			1	RightHand [EQUP:00013F42]	xTranRifleGauss [TRNS:0012EF93]		0		8	ap_gun_Scope [KYWD:00022499]|ap_gun_Muzzle "No Muzzle" [KYWD:0002249C]|ap_gun_Barrel [KYWD:0002249D]|ap_gun_Grip [KYWD:0002249F]|ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Mag "Magazine" [KYWD:0005D4D7]|ap_gun_ScopeMove [KYWD:00179B4C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]
0007CAB1	MG42	Light Machine Gun			30	BothHands [EQUP:00013F45]	xTranAssaultRifle [TRNS:00248AB5]	UIBreakWeapon [SNDR:004ED233]	0		9	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00081DD5	Drill	Drill			20	RightHand [EQUP:00013F42]	Pistol [TRNS:00027698]	UIBreakWeapon [SNDR:004ED233]	0		9	ap_gun_MeleeMod [KYWD:0000283C]|ap_gun_Barrel [KYWD:0002249D]|ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
000865E9	zzz_FusionCoreKnightWeapon	Fusion Core Ejector				PowerArmorBatterySlot [EQUP:00066991]	xTranRifleBig [TRNS:00031C16]		0		0	
00087975	crUnarmedSnallygaster	Unarmed Snallygaster				RightHand [EQUP:00013F42]			0		0	
000897FF	FusionCoreWeapon	Fusion Core Ejector				PowerArmorBatterySlot [EQUP:00066991]	xTranRifleBig [TRNS:00031C16]		0		0	
0008C14D	Baton	Baton			5	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	0		9	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "No Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0008E015	CultistDagger	Cultist Dagger			15	RightHand [EQUP:00013F42]	xTranMeleeSmall [TRNS:0010A2C4]	UIBreakWeapon [SNDR:004ED233]	0		8	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "No Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0008E736	BaseballBat	Baseball Bat			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	0		10	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_MeleeLogo [KYWD:0006171D]|ap_melee_Appearance "No Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Weapon_Model_Replacement "Customization" [KYWD:0032CD06]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0008F0EF	M79	M79 Grenade Launcher			15	BothHands [EQUP:00013F45]	xTranRifle [TRNS:00031C14]	UIBreakWeapon [SNDR:004ED233]	0		11	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_Misc [KYWD:001A8B4B]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Item_Description [KYWD:00521926]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
000913CA	Knife	Combat Knife			1	RightHand [EQUP:00013F42]	xTranMeleeSmall [TRNS:0010A2C4]	UIBreakWeapon [SNDR:004ED233]	0		9	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "No Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Item_Description [KYWD:00521926]
00091BB4	BlackPowder_Rifle	Black Powder Rifle			15	BothHands [EQUP:00013F45]	xTranRifleBlPowder [TRNS:0046FFD2]	UIBreakWeapon [SNDR:004ED233]	0		15	ap_gun_Scope [KYWD:00022499]|ap_gun_Muzzle "No Muzzle" [KYWD:0002249C]|ap_gun_Barrel [KYWD:0002249D]|ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Gun_UniversalOffset_Range [KYWD:000498A0]|ap_gun_ProjectileNode [KYWD:0004B6E1]|ap_gun_Projectile "Projectile" [KYWD:0007F058]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_gun_FrontSight [KYWD:0012ECF2]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00092217	DoubleBarrelShotgun	Double-Barrel Shotgun			15	BothHands [EQUP:00013F45]	xTranRifle [TRNS:00031C14]	UIBreakWeapon [SNDR:004ED233]	0		9	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Gun_UniversalOffset_Range [KYWD:000498A0]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
00092A60	crHandyPincherMiddle	Pincher				HandyMiddleHandRLOptional [EQUP:00047323]			0		0	
00092A61	crHandySawLeft	Saw				HandyLeftHandRMOptional [EQUP:00047321]			0		0	
00092A62	crHandyFlamethrowerRight	Flamethrower				HandyRightHandLMOptional [EQUP:000471A2]			0		0	
00098B4F	zzz_MTNM01_BaitMine	Explosive Bait					Mtnm01_BaitMine_Trans [TRNS:004FB2E3]		0		0	
00098B5A	zzz_ExplosiveBaitMine	Explosive Bait					Mtnm01_BaitMine_Trans [TRNS:004FB2E3]		0		0	
0009983B	LaserGun	Laser			5	BothHands [EQUP:00013F45]	xTranLaserGun [TRNS:00248ABB]	UIBreakWeapon [SNDR:004ED233]	0		9	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
0009F24D	crMirelurkHunterSpitWeapon	Spit Attack				MiddleHand [EQUP:0001A02F]	xTranPistol [TRNS:00031C13]		0		0	
000A7DA4	crWeapEyebot	EyeBot Laser				LeftHand [EQUP:00013F43]	xTranPistol [TRNS:00031C13]		0		0	
000AB6AE	zzz_TutorialDummy10mm					RightHand [EQUP:00013F42]			0		0	
000B0F56	crSentryBotLeftMinigun	Sentry Bot Left Minigun				LeftHand [EQUP:00013F43]	xTranPistol [TRNS:00031C13]		0		0	
000B0F58	crSentryBotRightMiniRocketLauncher	SentryBotRightRocketLauncher				RightHand [EQUP:00013F42]	xTranPistol [TRNS:00031C13]		0		0	
000B3293	Sickle	Sickle			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	0		8	ap_gun_MeleeMod [KYWD:0000283C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Item_Description [KYWD:00521926]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
000BB6C0	crTurretTripodMachineGunMkI	Turret Machine Gun				RightHand [EQUP:00013F42]	xTranRifle [TRNS:00031C14]		0		0	
000BB6C1	crTurretMountedLaserGun01	Turret Laser Gun				RightHand [EQUP:00013F42]	xTranRifle [TRNS:00031C14]		0		0	
000BD56F	Fatman	Fat Man			25	BothHands [EQUP:00013F45]	xTranFatman [TRNS:0046FFD1]	UIBreakWeapon [SNDR:004ED233]	0		10	ap_gun_Barrel [KYWD:0002249D]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_gun_Nuke [KYWD:002458A7]|ap_customName [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
000C2C27	UnarmedHuman	Unarmed Human				BothHands [EQUP:00013F45]			0		0	
000C2C28	crUnarmedBloodbug	Unarmed Bloodbug				EitherHand [EQUP:00013F44]			0		0	
000C2C29	crUnarmedBrahmin	Unarmed Brahmin				BothHands [EQUP:00013F45]			0		0	
000C2C2A	crUnarmedDeathclaw	Unarmed Deathclaw				BothHandsOtherOptional [EQUP:00043350]			0		0	
000C2C2B	crUnarmedDogmeat	Unarmed Dogmeat				BothHands [EQUP:00013F45]			0		0	
000C2C2C	crUnarmedFeralGhoul	Unarmed Feral Ghoul				BothHandsOtherOptional [EQUP:00043350]			0		0	
000C2C2D	crUnarmedMutantHound	Unarmed Mutant Hound				BothHands [EQUP:00013F45]			0		0	
000C2C2E	crUnarmedMirelurkHunter	Unarmed Mirelurk Hunter				BothHandsOptional [EQUP:0004334C]			0		0	
000C2C2F	crUnarmedMirelurkKing	Unarmed Mirelurk King				BothHandsOtherOptional [EQUP:00043350]			0		0	
000C2C30	crUnarmedMirelurk	Unarmed Mirelurk				BothHandsOptional [EQUP:0004334C]			0		0	
000C2C31	crUnarmedMolerat	Unarmed Molerat			1	BothHands [EQUP:00013F45]		UIBreakWeapon [SNDR:004ED233]	0		0	
000C2C32	UnarmedPowerArmor	Unarmed Power Armor				BothHands [EQUP:00013F45]			0		0	
000C2C33	crUnarmedRadStag	Unarmed Rad Stag				BothHandsOptional [EQUP:0004334C]			0		0	
000C2C34	crUnarmedRadRoach	Unarmed Rad Roach				BothHands [EQUP:00013F45]			0		0	
000C2C35	crUnarmedRadScorpion	Unarmed Rad Scorpion				BothHandsMiddleOptional [EQUP:0012FB4F]			0		0	
000C2C36	crUnarmedStingwing	Unarmed Stingwing				BothHands [EQUP:00013F45]			0		0	
000C2C37	crUnarmedBehemoth	Unarmed Behemoth				BothHandsOtherOptional [EQUP:00043350]			0		0	
000C2C38	crUnarmedYaoGuai	Unarmed Yao Guai			1	BothHands [EQUP:00013F45]			0		0	
000C2C39	crUnarmedViciousDog	Unarmed Vicious Dog				BothHands [EQUP:00013F45]			0		0	
000C9799	crUnarmedStingwingNoPoison	Unarmed Stingwing				BothHands [EQUP:00013F45]			0		0	
000CE97D	44	.44			5	RightHand [EQUP:00013F42]	xTran44 [TRNS:00248AB6]	UIBreakWeapon [SNDR:004ED233]	0		9	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
000CFB49	crSentryBotRightMinigun	Sentry Bot Right Minigun				RightHand [EQUP:00013F42]	xTranPistol [TRNS:00031C13]		0		0	
000CFB4D	crSentryBotLeftMiniRocketLauncher	SentryBotLeftRocketLauncher				LeftHand [EQUP:00013F43]	xTranPistol [TRNS:00031C13]		0		0	
000D1EB0	GaussRifle	Gauss Rifle			35	RightHand [EQUP:00013F42]	xTranRifleGauss [TRNS:0012EF93]	UIBreakWeapon [SNDR:004ED233]	0		15	ap_gun_Scope [KYWD:00022499]|ap_gun_Muzzle "No Muzzle" [KYWD:0002249C]|ap_gun_Barrel [KYWD:0002249D]|ap_gun_Grip [KYWD:0002249F]|ap_gun_Mag "Magazine" [KYWD:0005D4D7]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_gun_ScopeMove [KYWD:00179B4C]|ap_Misc [KYWD:001A8B4B]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
000D76F1	OxygenTankTrap					BothHands [EQUP:00013F45]	xTranRifle [TRNS:00031C14]		0		0	
000D83BF	PipeWrench	Pipe Wrench			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	0		8	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "No Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
000D8576	DeathclawGauntlet	Deathclaw Gauntlet			30	BothHandsLeftOptional [EQUP:0004334D]	xTranDeathclawGauntlet [TRNS:00248AB0]	UIBreakWeapon [SNDR:004ED233]	0		8	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "No Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
000DD4B1	crAssaultronLaser	Assaultron Laser				MiddleHand [EQUP:0001A02F]	xTranRifleBig [TRNS:00031C16]		0		0	
000DDB7C	GammaGun	Gamma Gun			15	RightHand [EQUP:00013F42]	Pistol00 [TRNS:00071DDD]	UIBreakWeapon [SNDR:004ED233]	0		8	ap_gun_Barrel [KYWD:0002249D]|ap_gun_Grip [KYWD:0002249F]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
000DF259	crAssaultronRightClaw					RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]		0		0	
000DF25A	crAssaultronLeftClaw					LeftHandOther [EQUP:0023E486]	xTranMelee [TRNS:00020D51]		0		0	
000DF42E	CombatRifle	Combat Rifle			20	BothHands [EQUP:00013F45]	xTranRifleBig [TRNS:00031C16]	UIBreakWeapon [SNDR:004ED233]	0		8	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "No Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
000DF621	crFireHydrantBat	Fire Hydrant Bat				BothHandsOptional [EQUP:0004334C]	xTranMelee [TRNS:00020D51]		0		4	ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]
000E27A3	crVertibirdGunLeft	Vertibot Front Left Cannon				LeftHand [EQUP:00013F43]	xTranPistol [TRNS:00031C13]		0		0	
000E27A4	crVertibirdGunRight	Vertibot Front Right Cannon				RightHand [EQUP:00013F42]	xTranPistol [TRNS:00031C13]		0		0	
