FormID	EDID	FULL	DESC	NNAM	XALG	KEYWORDS	SWFI	BEVA	ETIP	ETUI	ETDI	ETLG	ECIL_Count	ECIL_1	ECIL_2	ECIL_3	ECIL_4	ECIL_5	ECIL_6	ECIL_7	ECIL_8	ECIL_9	ECIL_10	ECIL_11	ECIL_12	ECIL_13	ECIL_14
0057E1F7	ATX_ENTM_Skin_PipBoySkin_Communist_02	Red Menace Paint	Help spread the word of a more equitable government with the Red Menace Paint for your Pip-Boy.    - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Red Menace Paint					Textures/ATX/Storefront/Player/PipBoy/		ATX_PipBoy_Communist_02.dds		2	ATX_PipBoy_Communist_02_C1.dds	ATX_PipBoy_Communist_02_C2.dds												
0057E1EF	ATX_ENTM_Apparel_Headwear_CommunistOutfit_Basic_Hat	Communist Spy Ski Hat	Stay warm and show loyalty to the cause with this stealthy hat.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Communist Spy Hat					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_CommunistOutfit_Basic_Hat.dds		2	ATX_Apparel_Headwear_CommunistOutfit_Basic_Hat_C1.dds	ATX_Apparel_Headwear_CommunistOutfit_Basic_Hat_C2.dds												
0057E1EE	ATX_ENTM_Apparel_Outfit_CommunistOutfit_Basic	Communist Spy Outfit	Learn the secrets of the bourgeoisie by going fashionably under cover. And rejoice: all styles have been approved as non-deviant by the Party.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Communist Spy Outfit					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_CommunistOutfit_Basic.dds		2	ATX_Apparel_Outfit_CommunistOutfit_Basic_C1.dds	ATX_Apparel_Outfit_CommunistOutfit_Basic_C2.dds												
0057AE07	ATX_F1_ENTM_PlayerIcon_FalloutFirst	Fallout 1st Player Icon	Membership has its perks.    Included with membership in Fallout 1st.    - UNLOCKS A PLAYER ICON. -	Fallout 1st Icon	000000000001				Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_FalloutFirst1.dds		0														
0057AE08	ATX_F1_ENTM_PlayerIcon_Ranger	Ranger Uniform Player Icon	Live the legend.    Included with membership in Fallout 1st.    - UNLOCKS A PLAYER ICON. -	Ranger Uniform Icon	000000000001				Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_NCR1.dds		0														
005786BE	ATX_ENTM_PlayerIcon_Communist_Star	Communist Star Player Icon	Show your true loyalty to everyone you meet.    - UNLOCKS A PLAYER ICON. -	Communist Star Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_Communist_Star.dds		0														
005786BF	ATX_ENTM_PlayerIcon_Communist_Liberator	Liberator Player Icon	Show you support the Liberators' goal of spreading the truth.    - UNLOCKS A PLAYER ICON. -	Liberator Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_Communist_Liberator.dds		0														
005772B9	ATX_ENTM_CAMP_Utility_Fountain_Rustic	Rustic Fountain	It has seen better days but it still gives water. The Rustic Fountain will dispense water.    This item cannot be built inside of a Shelter.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Rustic Fountain	000000001				Textures/ATX/Storefront/Camp/Utility/		ATX_CAMP_Utility_Fountain_Rustic.dds		2	ATX_CAMP_Utility_Fountain_Rustic_C1.dds	ATX_CAMP_Utility_Fountain_Rustic_C2.dds												
005771B4	ATX_ENTM_CAMP_Utility_Sink_Rustic	Rustic Sink	It isn't old, it is vintage. The Rustic Sink will dispense water.    This item cannot be built inside of a Shelter.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Rustic Sink	000000001				Textures/ATX/Storefront/Camp/Utility/		ATX_CAMP_Utility_Sink_Rustic.dds		2	ATX_CAMP_Utility_Sink_Rustic_C1.dds	ATX_CAMP_Utility_Sink_Rustic_C2.dds												
00575B7B	ATX_ENTM_CAMP_FloorDecor_NukaColaBottle_Large	Large Nuka-Cola Bottle	You can never have too much Nuka-Cola.     - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Nuka-Cola Bottle	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		ATX_CAMP_FloorDecor_NukaColaBottle_Large.dds		2	ATX_CAMP_FloorDecor_NukaColaBottle_Large_C1.dds	ATX_CAMP_FloorDecor_NukaColaBottle_Large_C2.dds												
00575B68	ATX_ENTM_CAMP_Utility_NukaColaVendingMachine_Clean	Pristine Nuka-Cola Vending Machine	Everyone can use a cold drink after a long day in the Wasteland. The Pristine Nuka-Cola Vending Machine is a container which can dispense bottled drinks in your C.A.M.P.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Nuka-Cola Vending Machine	000000001				Textures/ATX/Storefront/Camp/Utility/		ATX_CAMP_Utility_NukaColaVendingMachine_Clean.dds		2	ATX_CAMP_Utility_NukaColaVendingMachine_Clean_C1.dds	ATX_CAMP_Utility_NukaColaVendingMachine_Clean_C2.dds												
00575A1D	Babylon_ENTM_Skin_WeaponSkin_CombatRifle_Jack-OLantern	Jack O' Lantern Paint (Combat Rifle)	This jack o' lantern skin for your combat rifle is sure to keep a wicked smile on your face!     - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Jack O' Lantern Paint	000000001				Textures/ATX/Storefront/Player/WeaponSkin/		Babylon_Skin_WeaponSkin_CombatRifle_Jack-OLantern.dds		0														
00575361	Babylon_ENTM_Apparel_Headwear_HalloweenCostume02Glow_Skeleton_Helmet	Glowing Skeleton Hood	Show everyone you've got a bone to pick with this glow-in-the-dark hood!  Matches with the Glowing Skeleton Costume.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. - 	Glowing Skeleton Hood	000000001				Textures/ATX/Storefront/Player/Headwear/		Babylon_Apparel_Headwear_HalloweenCostume02Glow_Helmet.dds		0														
0057535C	Babylon_ENTM_Apparel_Outfit_HalloweenCostume02Glow_Skeleton	Glowing Skeleton Costume	Show everyone you've got a bone to pick with this glow-in-the-dark costume!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. - 	Glowing Skeleton Costume	000000001				Textures/ATX/Storefront/Player/Outfit/		Babylon_Apparel_Underarmor_HalloweenCostume02Glow.dds		0														
00574C78	SCORE_S1_ENTM_CAMP_Utility_Sink_Clean	Clean Sink	Make it a clean scene with the Clean Sink. The Clean Sink will dispense water.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Clean Sink	000000001				Textures/ATX/Storefront/Camp/Utility/		ATX_CAMP_Utility_Sink_Clean.dds		2	ATX_CAMP_Utility_Sink_Clean_C1.dds	ATX_CAMP_Utility_Sink_Clean_C2.dds												
00574C76	SCORE_S3_ENTM_CAMP_FloorDecor_Toilet_Clean	Clean Toilet	 Impress your guests with the Clean Toilet.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Clean Toilet	000000001				Textures/ATX/Storefront/Camp/Utility/		ATX_CAMP_Utility_Toilet_Clean.dds		1	ATX_CAMP_Utility_Toilet_Clean_C1.dds													
005740FC	ATX_ENTM_CAMP_WallDeco_Poster_SuicideKing	King of Hearts Poster	Heavy is the head that wears the crown.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	King of Hearts Poster					Textures/ATX/Storefront/Camp/WallDecoration/		ATX_CAMP_WallDeco_Poster_SuicideKing.dds		2	ATX_CAMP_WallDeco_Poster_SuicideKing_C1.dds	ATX_CAMP_WallDeco_Poster_SuicideKing_C2.dds												
005740FA	Babylon_ENTM_Skin_ArmorSkin_Combat_Jack-OLantern	Jack O' Lantern Armor Paint	Carve up some Halloween cheer with this Jack O' Lantern armor paint!    - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Jack O' Lantern Paint	000000001				Textures/ATX/Storefront/Player/ArmorSkin/		Babylon_Skin_ArmorSkin_Combat_Jack-OLantern.dds		0														
00573FCB	ATX_ENTM_Apparel_Headwear_CaravanTrader_Hat	Caravan Trader Hat	Keep the sun out of your eyes while you sell your wares across the Wasteland.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Trader Hat					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_CaravanTrader_Hat.dds		2	ATX_Apparel_Headwear_CaravanTrader_Hat_C1.dds	ATX_Apparel_Headwear_CaravanTrader_Hat_C2.dds												
00573FCC	ATX_ENTM_Apparel_Outfit_CaravanTrader	Caravan Trader Outfit	Look your best while selling your wares across the Wasteland.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Caravan Trader Outfit					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_CaravanTrader.dds		2	ATX_Apparel_Outfit_CaravanTrader_C1.dds	ATX_Apparel_Outfit_CaravanTrader_C2.dds												
00573FCA	Babylon_ENTM_Skin_WeaponSkin_AssaultRifle_Bats	Bats Paint (Assault Rifle)	Rule the night with this spooky skin for your Assault Rifle.    - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Bats Paint	000000001				Textures/ATX/Storefront/Player/WeaponSkin/		Babylon_Skin_WeaponSkin_AssaultRifle_Bats.dds		0														
005737F2	ATX_ENTM_CAMP_FloorDecor_CementTire_Red	Red Chain Barbwire Tires	Fortify your Raider C.A.M.P. with this assortment of Red Chain & Barbwire Tires.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Red Tires	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		ATX_CAMP_FloorDecor_CementTire_Red.dds		3	ATX_CAMP_FloorDecor_CementTire_Red_C1.dds	ATX_CAMP_FloorDecor_CementTire_Red_C2.dds	ATX_CAMP_FloorDecor_CementTire_Red_C3.dds											
005727A7	ATX_ENTM_CAMP_FloorDecor_Plushie_Jackalope	Jackalope Plushie	Defend your C.A.M.P.  with this fearsome mythical critter, the Jackalope! (But in a cuter plushie package)    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Jackalope Plushie					Textures/ATX/Storefront/Camp/FloorDecoration/		ATX_CAMP_FloorDecor_Plushie_Jackalope.dds		2	ATX_CAMP_FloorDecor_Plushie_Jackalope_C1.dds	ATX_CAMP_FloorDecor_Plushie_Jackalope_C2.dds												
005727AC	Babylon_ENTM_Skin_WeaponSkin_Minigun_Bats	Bats Paint (Minigun)	Send bullets flying through the night with this bat-themed skin for the Minigun.    - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Bats Paint	000000001				Textures/ATX/Storefront/Player/WeaponSkin/		Babylon_Skin_WeaponSkin_Minigun_Bats.dds		0														
00572578	ATX_ENTM_CAMP_StashBox_Army	Army Stash Box	Store your gear properly and securely like a good soldier with the Army Stash Box.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Army Stash					Textures/ATX/Storefront/Camp/Stash/		ATX_CAMP_StashBox_Army.dds		3	ATX_CAMP_StashBox_Army_C1.dds	ATX_CAMP_StashBox_Army_C2.dds	ATX_CAMP_StashBox_Army_C3.dds											
00572557	ATX_ENTM_Skin_Backpack_Box_RedShift	Red Shift Backpack	Carry your share of the load, comrade. This bag will provide extra space for confiscating deviant materials.    This skin can be applied to both the Small and Standard Backpack as a mod.    - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Red Shift Backpack					Textures/ATX/Storefront/Player/Backpack/		ATX_Skin_Backpack_Box_RedShift.dds		2	ATX_Skin_Backpack_Box_RedShift_C1.dds	ATX_Skin_Backpack_Box_RedShift_C2.dds												
00572559	ATX_ENTM_Skin_Backpack_Shovel_RedMenace	Red Menace Backpack	Make sure you have all your gear and tools for the cause.    This skin can be applied to both the Small and Standard Backpack as a mod.    - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Red Menace Backpack					Textures/ATX/Storefront/Player/Backpack/		ATX_ENTM_Skin_Backpack_Shovel_Redmenace.dds		2	ATX_ENTM_Skin_Backpack_Shovel_Redmenace_C1.dds	ATX_ENTM_Skin_Backpack_Shovel_Redmenace_C2.dds												
00571DB0	ATX_ENTM_CAMP_FloorDecor_ExerciseEquipment_WeightBench	Weight Bench	Are you tired of being skinny? Get that beefy Wastelander look with the Weight Bench!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Weight Bench					Textures/ATX/Storefront/Camp/FloorDecoration/		ATX_CAMP_FloorDecor_ExerciseEquipment_WeightBench.dds		2	ATX_CAMP_FloorDecor_ExerciseEquipment_WeightBench_C1.dds	ATX_CAMP_FloorDecor_ExerciseEquipment_WeightBench_C2.dds												
00571CC5	ATX_ENTM_Skin_WeaponSkin_HuntingRifle_Blackbird	Blackbird Hunting Rifle Paint	Blow your enemies away with this sleek Blackbird Hunting Rifle Paint.    - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Blackbird Hunting Rifle Paint	000000001				Textures/ATX/Storefront/Player/WeaponSkin/		ATX_Skin_WeaponSkin_HuntingRifle_Blackbird.dds		2	ATX_Skin_WeaponSkin_HuntingRifle_Blackbird_C1.dds	ATX_Skin_WeaponSkin_HuntingRifle_Blackbird_C2.dds												
00571BAF	ATX_F1_ENTM_Apparel_Headwear_RangersUniform	Ranger Armor Helmet	Roam the Wasteland as a living legend.    Included with membership in Fallout 1st.    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Ranger Helmet	000000000001				Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_RangersUniform.dds		0														
00571BA9	ATX_F1_ENTM_Skin_Clothing_RangersUniform_Desert	Ranger Armor Outfit Desert Paint	Blend in with the sands with Desert Paint for the Ranger Armor Outfit. Compatible with Standard, Advanced and Elite Armor Outfits.    This offer is exclusive to Fallout 1st Members.  Available May 2020    - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Ranger Desert Paint	000000000001				Textures/ATX/Storefront/Player/ArmorSkin/		ATX_F1_Skin_Clothing_RangersUniform_Desert.dds		2	ATX_F1_Skin_Clothing_RangersUniform_Desert_C1.dds	ATX_F1_Skin_Clothing_RangersUniform_Desert_C2.dds												
00571BAA	ATX_F1_ENTM_Skin_Clothing_RangersUniform_Riot	Ranger Armor Outfit Riot Paint	Stop any disturbance with the Riot Paint for the Ranger Armor Outfit and Helmet.    This offer is exclusive to Fallout 1st Members. Available November 2019.    - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Ranger Riot Paint	000000000001				Textures/ATX/Storefront/Player/ArmorSkin/		ATX_F1_Skin_Clothing_RangersUniform_Riot.dds		0														
00571BAB	ATX_F1_ENTM_Skin_Headwear_RangersUniform_Desert	Ranger Helmet Desert Paint	Blend in with the sands with Desert Paint for the Ranger Helmet.    This offer is exclusive to Fallout 1st Members.  Available May 2020.    - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Desert Helmet Paint	000000000001				Textures/ATX/Storefront/Player/ArmorSkin/		ATX_F1_Skin_Headwear_RangersUniform_Desert.dds		1	ATX_F1_Skin_Headwear_RangersUniform_Desert_C1.dds													
00571BAC	ATX_F1_ENTM_Skin_Headwear_RangersUniform_Riot	Ranger Helmet Riot Paint	Stop any disturbance with the Riot Paint for the Ranger Helmet    This offer is exclusive to Fallout 1st Members. Available November 2019.    - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Riot Helmet Paint	000000000001				Textures/ATX/Storefront/Player/ArmorSkin/		ATX_F1_Skin_Headwear_RangersUniform_Riot.dds		0														
0056FBC2	ATX_ENTM_CAMP_Furniture_WireSpool_Table	Wooden Wirespool Table	Round of some friends and take a seat at this Wooden Wirespool Table!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Wooden Wirespool Table					Textures/ATX/Storefront/Camp/Furniture/		ATX_CAMP_Furniture_WireSpool_Table.dds		2	ATX_CAMP_Furniture_WireSpool_Table_C1.dds	ATX_CAMP_Furniture_WireSpool_Table_C2.dds												
0056FB6B	ATX_ENTM_CAMP_Structure_BackwoodsBungalow	Backwoods Bungalow	Take your Appalachian camping adventures to new heights of comfort and modernity with this Backwoods Bungalow!    - Bungalow door is included and built separately.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Backwoods Bungalow					Textures/ATX/Storefront/Camp/Structures/		ATX_CAMP_Structure_BackwoodsBungalow.dds		3	ATX_CAMP_Structure_BackwoodsBungalow_C1.dds	ATX_CAMP_Structure_BackwoodsBungalow_C2.dds	ATX_CAMP_Structure_BackwoodsBungalow_C3.dds											
0056FB6F	ATX_DE2021_Love_ENTM_CAMP_Structure_BackwoodsBungalow_Green	Green Backwoods Bungalow	Take your Appalachian camping adventures to new heights of comfort and modernity with this Green Backwoods Bungalow!    - Bungalow door is included and built separately.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Green Backwoods Bungalow					Textures/ATX/Storefront/Camp/Structures/		ATX_CAMP_Structure_BackwoodsBungalow_Green.dds		0														
0056FB6E	ATX_ENTM_CAMP_Structure_BackwoodsBungalow_Black	Black Backwoods Bungalow	Take your Appalachian camping adventures to new heights of comfort and modernity with this Black Backwoods Bungalow!    - Bungalow door is included and built separately.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Black Backwoods Bungalow					Textures/ATX/Storefront/Camp/Structures/		ATX_CAMP_Structure_BackwoodsBungalow_Black.dds		3	ATX_CAMP_Structure_BackwoodsBungalow_Black_C1.dds	ATX_CAMP_Structure_BackwoodsBungalow_Black_C2.dds	ATX_CAMP_Structure_BackwoodsBungalow_Black_C3.dds											
0056FB70	ATX_F1_ENTM_CAMP_Structure_BackwoodsBungalow_Red	Red Backwoods Bungalow	Take your Appalachian camping adventures to new heights of comfort and modernity with this Red Backwoods Bungalow!    - Bungalow door is included and built separately.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Red Backwoods Bungalow	000000000001				Textures/ATX/Storefront/Camp/Structures/		ATX_F1_CAMP_Structure_BackwoodsBungalow_Red.dds		2	ATX_F1_CAMP_Structure_BackwoodsBungalow_Red_C1.dds	ATX_F1_CAMP_Structure_BackwoodsBungalow_Red_C2.dds												
0056FB71	ATX_ENTM_CAMP_Structure_BackwoodsBungalow_Steel	Steel Backwoods Bungalow	Take your Appalachian camping adventures to new heights of comfort and modernity with this Steel Backwoods Bungalow!    - Bungalow door is included and built separately.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Steel Backwoods Bungalow					Textures/ATX/Storefront/Camp/Structures/		ATX_CAMP_Structure_BackwoodsBungalow_Steel.dds		3	ATX_CAMP_Structure_BackwoodsBungalow_Steel_C1.dds	ATX_CAMP_Structure_BackwoodsBungalow_Steel_C2.dds	ATX_CAMP_Structure_BackwoodsBungalow_Steel_C3.dds											
0056F486	ATX_ENTM_Apparel_Headwear_MoeDigs_Clean	Pristine Moe the Mole Head	Moe the Mole is here to teach all about mining and ore extraction safety. Help make appalachia a safer place with the Pristine Moe the Mole Head!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Pristine Moe the Mole Head					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_MoeDigs_Clean.dds		2	ATX_Apparel_Headwear_MoeDigs_Clean_C1.dds	ATX_Apparel_Headwear_MoeDigs_Clean_C2.dds												
0056F485	ATX_ENTM_Apparel_Outfit_MoeDigs_Clean	Pristine Moe the Mole Outfit	Moe the Mole is here to teach all about mining and ore extraction safety. Help make Appalachia a safer place with the Pristine Moe the Mole Outfit!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Pristine Moe the Mole Outfit					Textures/ATX/Storefront/Player/Outfit/		ATX_Apparel_Outfit_MoeDigs_Clean.dds		2	ATX_Apparel_Outfit_MoeDigs_Clean_C1.dds	ATX_Apparel_Outfit_MoeDigs_Clean_C2.dds												
00570BD1	ATX_ENTM_CAMP_WallDeco_Poster_RoyalFlush	Royal Flush Posters	The best hand in poker makes the best posters.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Royal Flush Posters					Textures/ATX/Storefront/Camp/WallDecoration/		ATX_Camp_WallDeco_Poster_RoyalFlush.dds		2	ATX_Camp_WallDeco_Poster_RoyalFlush_C1.dds	ATX_Camp_WallDeco_Poster_RoyalFlush_C2.dds												
0056F967	ATX_F1_ENTM_Emotes_Misc_FunkyMothman	Funky Mothman Emote	It's a funky mystery!    Included with membership in Fallout 1st.    - UNLOCKS AN EMOTE OPTION. -  	Funky Mothman	000000000001		FunkyMothman1						0														
0056F96A	ATX_F1_ENTM_Emotes_Misc_ProtectronShuffle	Protectron Shuffle Emote	Do the Protectron!    Included with membership in Fallout 1st.    - UNLOCKS AN EMOTE OPTION. -  	Protectron Shuffle	000000000001		ProtectronShuffle1						0														
0056B910	ATX_ENTM_CAMP_Utility_Refrigerator_BloodSpattered	Blood Spattered Refrigerator	Keep your food and drinks fresh for longer in this grisly Blood Spattered Refrigerator! Reduces spoilage rate on food and drink items by 50%.     - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Blood Spattered Refrigerator					Textures/ATX/Storefront/Camp/Utility/		ATX_Camp_Utility_Refrigerator_BloodSpattered.dds		2	ATX_Camp_Utility_Refrigerator_BloodSpattered_C1.dds	ATX_Camp_Utility_Refrigerator_BloodSpattered_C2.dds												
0056B90C	ATX_ENTM_CAMP_Statue_BabeBrahminBull	Vault Bunyan with Babe the Blue Brahmin Statue	Tales of Vault Bunyan date back to long before the Great War. Pay your respects to an American classic and his beautiful blue brahmin Babe with this commemorative statue.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Vault Bunyan and Babe Statue					Textures/ATX/Storefront/Camp/Statues/		ATX_CAMP_Statue_BabeBrahminBull.dds		0														
0056B5CC	ATX_Community2019_PCA_ENTM_PlayerIcon_Scorchbeast	Scorchbeast Player Icon	The true terror of the skies in Appalachia.    - UNLOCKS A PLAYER ICON. -	Scorchbeast Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_Scorchbeast1.dds		0														
0056B5CE	ATX_Community2019_PCA_ENTM_PlayerIcon_HoneyBeast	Honey Beast Player Icon	Have you considered using fire?    - UNLOCKS A PLAYER ICON. -	Honey Beast Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_Honeybeast1.dds		0														
0056B5CD	ATX_Community2019_PCA_ENTM_PlayerIcon_Wendigo	Wendigo Player Icon	What do you like to eat?    - UNLOCKS A PLAYER ICON. -	Wendigo Icon					Textures/ATX/Storefront/Player/PlayerIcons/		ATX_PlayerIcon_wendigo1.dds		0														
0056A1B0	ATX_ENTM_Apparel_Headwear_MudflapHat_Hunting	Hunter's Mudflap Hat	Hair getting in your eyes while on a hunt? Why not upgrade with the Hunter's Mudflap Hat?    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. - 	Hunter's Mudflap Hat					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_MudflapHat_Hunting.dds		2	ATX_Apparel_Headwear_MudflapHat_Hunting_C1.dds	ATX_Apparel_Headwear_MudflapHat_Hunting_C2.dds												
0056A1AE	ATX_ENTM_Apparel_Headwear_MudflapHat	Mudflap Hat	Who needs a new haircut, when a new hat will do just fine?    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. - 	Mudflap Hat					Textures/ATX/Storefront/Player/Headwear/		ATX_Apparel_Headwear_MudflapHat.dds		0														
