OMOD_FormID	OMOD_EDID	PropIndex	ValueType	FunctionType	PropertyName	Value1	Value2	CurveTable
00032511	DLC03_mod_LeverGun_Grip_Base	1	FormID,Int	ADD	Keywords	WeaponTypeRifle ""Rifle"" [KYWD:0004A0A1]	2	NULL - Null Reference [00000000]
00032511	DLC03_mod_LeverGun_Grip_Base	2	FormID,Int	ADD	Keywords	dn_HasGrip_StockShort """" [KYWD:000ECE7D]	2	NULL - Null Reference [00000000]
00032511	DLC03_mod_LeverGun_Grip_Base	3	FormID,Int	ADD	Keywords	s_35_GripRifle """" [KYWD:0008530A]	2	NULL - Null Reference [00000000]
00032511	DLC03_mod_LeverGun_Grip_Base	4	FormID,Int	SET	EquipSlot	BothHands """" [EQUP:00013F45]	3	NULL - Null Reference [00000000]
00032513	DLC03_mod_LeverGun_Grip_HipAccuracy	0	FormID,Int	ADD	Keywords	dn_HasGrip_Rifle """" [KYWD:00025019]	2	NULL - Null Reference [00000000]
00032513	DLC03_mod_LeverGun_Grip_HipAccuracy	1	FormID,Int	ADD	Keywords	WeaponTypeRifle ""Rifle"" [KYWD:0004A0A1]	2	NULL - Null Reference [00000000]
00032513	DLC03_mod_LeverGun_Grip_HipAccuracy	2	FormID,Int	ADD	Keywords	s_35_GripRifle """" [KYWD:0008530A]	2	NULL - Null Reference [00000000]
00032513	DLC03_mod_LeverGun_Grip_HipAccuracy	3	FormID,Int	SET	EquipSlot	BothHands """" [EQUP:00013F45]	3	NULL - Null Reference [00000000]
0003251D	DLC03_mod_LeverGun_Grip_Recoil-HipAccuracy	0	FormID,Int	ADD	Keywords	dn_HasGrip_Rifle """" [KYWD:00025019]	2	NULL - Null Reference [00000000]
0003251D	DLC03_mod_LeverGun_Grip_Recoil-HipAccuracy	1	FormID,Int	ADD	Keywords	WeaponTypeRifle ""Rifle"" [KYWD:0004A0A1]	2	NULL - Null Reference [00000000]
0003251D	DLC03_mod_LeverGun_Grip_Recoil-HipAccuracy	2	FormID,Int	ADD	Keywords	dn_HasGrip_Recoil """" [KYWD:0002D9A9]	2	NULL - Null Reference [00000000]
0003251D	DLC03_mod_LeverGun_Grip_Recoil-HipAccuracy	3	FormID,Int	ADD	Keywords	s_35_GripRifle """" [KYWD:0008530A]	2	NULL - Null Reference [00000000]
0003251D	DLC03_mod_LeverGun_Grip_Recoil-HipAccuracy	4	FormID,Int	SET	EquipSlot	BothHands """" [EQUP:00013F45]	3	NULL - Null Reference [00000000]
00032521	DLC03_mod_LeverGun_Grip_HipAccuracy-SecondaryDMG	0	FormID,Int	ADD	Keywords	dn_HasGrip_Rifle """" [KYWD:00025019]	2	NULL - Null Reference [00000000]
00032521	DLC03_mod_LeverGun_Grip_HipAccuracy-SecondaryDMG	1	FormID,Int	ADD	Keywords	WeaponTypeRifle ""Rifle"" [KYWD:0004A0A1]	2	NULL - Null Reference [00000000]
00032521	DLC03_mod_LeverGun_Grip_HipAccuracy-SecondaryDMG	2	FormID,Int	ADD	Keywords	s_35_GripRifle """" [KYWD:0008530A]	2	NULL - Null Reference [00000000]
00032521	DLC03_mod_LeverGun_Grip_HipAccuracy-SecondaryDMG	3	FormID,Int	SET	EquipSlot	BothHands """" [EQUP:00013F45]	3	NULL - Null Reference [00000000]
0003253B	DLC03_mod_LeverGun_Grip_Recoil	0	FormID,Int	ADD	Keywords	dn_HasGrip_Rifle """" [KYWD:00025019]	2	NULL - Null Reference [00000000]
0003253B	DLC03_mod_LeverGun_Grip_Recoil	1	FormID,Int	ADD	Keywords	WeaponTypeRifle ""Rifle"" [KYWD:0004A0A1]	2	NULL - Null Reference [00000000]
0003253B	DLC03_mod_LeverGun_Grip_Recoil	2	FormID,Int	ADD	Keywords	dn_HasGrip_Recoil """" [KYWD:0002D9A9]	2	NULL - Null Reference [00000000]
0003253B	DLC03_mod_LeverGun_Grip_Recoil	3	FormID,Int	ADD	Keywords	s_35_GripRifle """" [KYWD:0008530A]	2	NULL - Null Reference [00000000]
0003253B	DLC03_mod_LeverGun_Grip_Recoil	4	FormID,Int	SET	EquipSlot	BothHands """" [EQUP:00013F45]	3	NULL - Null Reference [00000000]
0003253D	DLC03_mod_LeverGun_Grip_Recoil-SecondaryDMG	0	FormID,Int	ADD	Keywords	dn_HasGrip_Rifle """" [KYWD:00025019]	2	NULL - Null Reference [00000000]
0003253D	DLC03_mod_LeverGun_Grip_Recoil-SecondaryDMG	1	FormID,Int	ADD	Keywords	WeaponTypeRifle ""Rifle"" [KYWD:0004A0A1]	2	NULL - Null Reference [00000000]
0003253D	DLC03_mod_LeverGun_Grip_Recoil-SecondaryDMG	2	FormID,Int	ADD	Keywords	dn_HasGrip_Recoil """" [KYWD:0002D9A9]	2	NULL - Null Reference [00000000]
0003253D	DLC03_mod_LeverGun_Grip_Recoil-SecondaryDMG	3	FormID,Int	ADD	Keywords	s_35_GripRifle """" [KYWD:0008530A]	2	NULL - Null Reference [00000000]
0003253D	DLC03_mod_LeverGun_Grip_Recoil-SecondaryDMG	4	FormID,Int	SET	EquipSlot	BothHands """" [EQUP:00013F45]	3	NULL - Null Reference [00000000]
0003253E	DLC03_mod_LeverGun_Grip_SecondaryDMG	0	FormID,Int	ADD	Keywords	dn_HasGrip_Rifle """" [KYWD:00025019]	2	NULL - Null Reference [00000000]
0003253E	DLC03_mod_LeverGun_Grip_SecondaryDMG	1	FormID,Int	ADD	Keywords	WeaponTypeRifle ""Rifle"" [KYWD:0004A0A1]	2	NULL - Null Reference [00000000]
0003253E	DLC03_mod_LeverGun_Grip_SecondaryDMG	2	FormID,Int	ADD	Keywords	dn_HasGrip_StockShort """" [KYWD:000ECE7D]	2	NULL - Null Reference [00000000]
0003253E	DLC03_mod_LeverGun_Grip_SecondaryDMG	3	FormID,Int	ADD	Keywords	s_35_GripRifle """" [KYWD:0008530A]	2	NULL - Null Reference [00000000]
0003253E	DLC03_mod_LeverGun_Grip_SecondaryDMG	4	FormID,Int	SET	EquipSlot	BothHands """" [EQUP:00013F45]	3	NULL - Null Reference [00000000]
000325A6	DLC03_mod_LeverGun_Muzzle_compensator_Base	0	FormID,Int	ADD	Keywords	remapNode """" [KYWD:0004F62C]	2	NULL - Null Reference [00000000]
000325EE	DLC03_mod_LeverGun_Muzzle_suppressor_Base	0	FormID,Int	ADD	Keywords	remapNode """" [KYWD:0004F62C]	2	NULL - Null Reference [00000000]
000325EE	DLC03_mod_LeverGun_Muzzle_suppressor_Base	1	Enum	SET	SoundLevel	Quiet	00 00 00 00	NULL - Null Reference [00000000]
000326A0	DLC03_mod_LeverGun_receiver_Base	0	FormID,Int	ADD	Keywords	dn_HasReceiver_Standard """" [KYWD:00163038]	2	NULL - Null Reference [00000000]
00033A3D	DLC03_mod_LeverGun_Receiver_CritDMG	0	FormID,Int	ADD	Keywords	dn_HasReceiver_Calibrated """" [KYWD:00431843]	2	NULL - Null Reference [00000000]
0003450F	test_mod_TestRifle_ScopeF	0	Float	MUL+ADD	Value	50.000000	0.000000	NULL - Null Reference [00000000]
0003450F	test_mod_TestRifle_ScopeF	1	Float	ADD	Weight	1.000000	1.000000	NULL - Null Reference [00000000]
0003450F	test_mod_TestRifle_ScopeF	2	Float	MUL+ADD	AimModelConeIronSightsMultiplier	0.100000	0.000000	NULL - Null Reference [00000000]
0003450F	test_mod_TestRifle_ScopeF	3	Float	SET	ZoomDataFOVMult	100.000000	100.000000	NULL - Null Reference [00000000]
0003450F	test_mod_TestRifle_ScopeF	4	Float	MUL+ADD	SightedTransitionSeconds	0.000000	0.000000	NULL - Null Reference [00000000]
000360CD	mod_melee_SkiSword_SkateBlade	0	Int	ADD	Rank	1	0	NULL - Null Reference [00000000]
000360CD	mod_melee_SkiSword_SkateBlade	1	FormID,Int	ADD	Keywords	dn_HasMeleeMod_Blades """" [KYWD:0006908B]	2	NULL - Null Reference [00000000]
000360CD	mod_melee_SkiSword_SkateBlade	2	FormID,Int	ADD	Enchantments	EnchWeapModBleed_SkiSword_Serrated ""Bleed"" [ENCH:00822A7D]	1	NULL - Null Reference [00000000]
000360CE	mod_melee_SkiSword_MetalShards	0	Int	ADD	Rank	1	0	NULL - Null Reference [00000000]
00038DCD	mod_PowerArmor_Ultracite_Torso_Material_Paint_Default	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_Standard """" [KYWD:0047AA65]	2	NULL - Null Reference [00000000]
00038DCD	mod_PowerArmor_Ultracite_Torso_Material_Paint_Default	1	Enum	SET	Body Part	0	00 00 00 00	NULL - Null Reference [00000000]
00038DF9	mod_PowerArmor_Ultracite_Helmet_Material_Paint_Default	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_Standard """" [KYWD:0047AA65]	2	NULL - Null Reference [00000000]
00038DF9	mod_PowerArmor_Ultracite_Helmet_Material_Paint_Default	1	Enum	SET	Body Part	1	00 00 00 00	NULL - Null Reference [00000000]
0003A0B6	mod_50CalMachineGun_Receiver	0	FormID,Int	ADD	Keywords	dn_HasReceiver_Standard """" [KYWD:00163038]	2	NULL - Null Reference [00000000]
0003A0B8	mod_50CalMachineGun_Barrel	0	FormID,Int	ADD	Keywords	remapNode_BarrelMove_P-BarrelMove """" [KYWD:003229B9]	2	NULL - Null Reference [00000000]
0003A0BB	mod_50CalMachineGun_Barrel_Heavy	0	FormID,Int	ADD	Keywords	remapNode_BarrelMove_P-BarrelMove """" [KYWD:003229B9]	2	NULL - Null Reference [00000000]
0003A0CD	mod_50CalMachineGun_Sight	0	FormID,Int	ADD	Keywords	dn_HasScope_IronSights """" [KYWD:0016304F]	2	NULL - Null Reference [00000000]
0003A1D0	mod_melee_Pitchfork_Flamer	0	FormID,Int	ADD	Keywords	dn_HasMeleeMod_Heated """" [KYWD:0013A310]	2	NULL - Null Reference [00000000]
0003A1D0	mod_melee_Pitchfork_Flamer	1	FormID,Int	ADD	Enchantments	ench_PitchforkFire """" [ENCH:0078B57D]	1	NULL - Null Reference [00000000]
0003DAFD	mod_PowerArmor_T60_Helmet_Material_Paint_Default	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_Standard """" [KYWD:0047AA65]	2	NULL - Null Reference [00000000]
0003DAFD	mod_PowerArmor_T60_Helmet_Material_Paint_Default	1	Enum	SET	Body Part	1	00 00 00 00	NULL - Null Reference [00000000]
0003DAFD	mod_PowerArmor_T60_Helmet_Material_Paint_Default	2	FormID,Int	ADD	Material Swaps	mat_PA_T60_RawMetal """" [MSWP:0020749D]	3	NULL - Null Reference [00000000]
00044103	Bot_PharmaBot_Hand_Left_Spray	0	FormID,Int	ADD	Keywords	bot_HasHandLeft """" [KYWD:00231EA3]	2	NULL - Null Reference [00000000]
00044103	Bot_PharmaBot_Hand_Left_Spray	1	FormID,Int	ADD	Forced Inventory	PharmaBot_Left_Spray ""PharmaBot_Left_Spray"" [WEAP:00041EF1]	1	NULL - Null Reference [00000000]
00044104	Bot_PharmaBot_Hand_Middle_Spray	0	FormID,Int	ADD	Keywords	bot_HasHandMiddle """" [KYWD:00231EA5]	2	NULL - Null Reference [00000000]
00044104	Bot_PharmaBot_Hand_Middle_Spray	1	FormID,Int	ADD	Forced Inventory	PharmaBot_Middle_Spray ""PharmaBot_Middle_Spray"" [WEAP:00044101]	1	NULL - Null Reference [00000000]
00044108	Bot_PharmaBot_Hand_Right_Spray	0	FormID,Int	ADD	Keywords	bot_HasHandRight """" [KYWD:00231EA4]	2	NULL - Null Reference [00000000]
00044108	Bot_PharmaBot_Hand_Right_Spray	1	FormID,Int	ADD	Forced Inventory	PharmaBot_Right_Spray ""PharmaBot_Right_Spray"" [WEAP:00044102]	1	NULL - Null Reference [00000000]
0004455F	CUT_mod_LaserMusket_Receiver_2	0	Int	SET	AmmoCapacity	3	0	NULL - Null Reference [00000000]
0004455F	CUT_mod_LaserMusket_Receiver_2	1	Float	MUL+ADD	Value	0.200000	0.200000	NULL - Null Reference [00000000]
0004455F	CUT_mod_LaserMusket_Receiver_2	2	Float	MUL+ADD	Weight	0.150000	0.000000	NULL - Null Reference [00000000]
0004455F	CUT_mod_LaserMusket_Receiver_2	3	FormID,Int	ADD	Keywords	dn_HasReceiver_Crank2 """" [KYWD:002377D4]	2	NULL - Null Reference [00000000]
0004455F	CUT_mod_LaserMusket_Receiver_2	4	FormID,Int	SET	OverrideProjectile	ProjectileLaserMusketBeam01 """" [PROJ:0001DBB8]	1	NULL - Null Reference [00000000]
00044560	CUT_mod_LaserMusket_Receiver_3	0	Int	SET	AmmoCapacity	4	0	NULL - Null Reference [00000000]
00044560	CUT_mod_LaserMusket_Receiver_3	1	Float	MUL+ADD	Value	0.300000	0.000000	NULL - Null Reference [00000000]
00044560	CUT_mod_LaserMusket_Receiver_3	2	Float	MUL+ADD	Weight	0.200000	0.300000	NULL - Null Reference [00000000]
00044560	CUT_mod_LaserMusket_Receiver_3	3	FormID,Int	ADD	Keywords	dn_HasReceiver_Crank3 """" [KYWD:002377D5]	2	NULL - Null Reference [00000000]
00044560	CUT_mod_LaserMusket_Receiver_3	4	FormID,Int	SET	OverrideProjectile	ProjectileLaserMusketBeam01 """" [PROJ:0001DBB8]	1	NULL - Null Reference [00000000]
00046949	zzzmod_BlackPowderRifle_Dragon_Receiver	0	Float	MUL+ADD	AttackDamage	-0.100000	0.000000	NULL - Null Reference [00000000]
00046949	zzzmod_BlackPowderRifle_Dragon_Receiver	1	Float	MUL+ADD	Value	0.100000	0.000000	NULL - Null Reference [00000000]
00046949	zzzmod_BlackPowderRifle_Dragon_Receiver	2	FormID,Int	ADD	Keywords	dn_HasReceiver_Light """" [KYWD:00163039]	2	NULL - Null Reference [00000000]
00046949	zzzmod_BlackPowderRifle_Dragon_Receiver	3	Float	MUL+ADD	AttackActionPointCost	-0.250000	0.000000	NULL - Null Reference [00000000]
00046949	zzzmod_BlackPowderRifle_Dragon_Receiver	4	Float	MUL+ADD	SightedTransitionSeconds	-0.050000	0.000000	NULL - Null Reference [00000000]
0004694A	zzzmod_BlackPowderRifle_Dragon_Barrel	0	Float	MUL+ADD	AttackDamage	-0.100000	0.000000	NULL - Null Reference [00000000]
0004694A	zzzmod_BlackPowderRifle_Dragon_Barrel	1	Float	MUL+ADD	Value	0.100000	0.000000	NULL - Null Reference [00000000]
0004694A	zzzmod_BlackPowderRifle_Dragon_Barrel	2	Float	MUL+ADD	AttackActionPointCost	-0.250000	0.000000	NULL - Null Reference [00000000]
0004694A	zzzmod_BlackPowderRifle_Dragon_Barrel	3	Float	MUL+ADD	SightedTransitionSeconds	-0.050000	0.000000	NULL - Null Reference [00000000]
00047E23	Bot_LegsHandyThruster	0	FormID,Int	ADD	Forced Inventory	HandyArtObjectsFX """" [ARMO:0002B4D7]	1	NULL - Null Reference [00000000]
00047E23	Bot_LegsHandyThruster	1	FormID,Int	ADD	Enchantments	modEnchHandyHover """" [ENCH:0002B4DC]	1	NULL - Null Reference [00000000]
0004BE59	DEPRECATED_ATX_mod_PowerArmor_T51_Material_Paint_Tricentennial	0	FormID,Int	ADD	Keywords	dn_HasMaterial_Tricentennial """" [KYWD:0004BEBA]	2	NULL - Null Reference [00000000]
0004BE59	DEPRECATED_ATX_mod_PowerArmor_T51_Material_Paint_Tricentennial	1	FormID,Int	REM	Material Swaps	mat_PA_T51_RawMetal """" [MSWP:00212DBC]	3	NULL - Null Reference [00000000]
0004BE59	DEPRECATED_ATX_mod_PowerArmor_T51_Material_Paint_Tricentennial	2	FormID,Int	ADD	Material Swaps	ATX_MSWP_PowerArmor_T51_Tricentennial """" [MSWP:0004BE58]	3	NULL - Null Reference [00000000]
0004DEFD	mod_Chainsaw_Bar_Bow	0	Float	MUL+ADD	Value	0.100000	0.000000	NULL - Null Reference [00000000]
0004DEFD	mod_Chainsaw_Bar_Bow	1	Float	MUL+ADD	Weight	0.100000	0.000000	NULL - Null Reference [00000000]
0004DEFD	mod_Chainsaw_Bar_Bow	2	FormID,Int	ADD	Keywords	AnimsLaserBarrelStandard """" [KYWD:00099832]	2	NULL - Null Reference [00000000]
0004DEFD	mod_Chainsaw_Bar_Bow	3	FormID,Int	ADD	Keywords	dn_HasChainsawBar_Bow """" [KYWD:003986EF]	2	NULL - Null Reference [00000000]
0004DEFD	mod_Chainsaw_Bar_Bow	4	FormID,Int	ADD	Enchantments	enchModArmorPenetration """" [ENCH:001F4425]	1	NULL - Null Reference [00000000]
0004DEFD	mod_Chainsaw_Bar_Bow	5	Float	MUL+ADD	AttackActionPointCost	0.150000	0.000000	NULL - Null Reference [00000000]
0004DEFD	mod_Chainsaw_Bar_Bow	6	FormID,Float	ADD	ActorValues	ArmorPenetration ""Armor Penetration"" [AVIF:00097341]	15.000000	NULL - Null Reference [00000000]
0004DEFE	mod_Chainsaw_Bar_Bow_Long	0	Float	MUL+ADD	AttackDamage	-0.100000	-0.100000	NULL - Null Reference [00000000]
0004DEFE	mod_Chainsaw_Bar_Bow_Long	1	Float	MUL+ADD	Value	0.150000	0.000000	NULL - Null Reference [00000000]
0004DEFE	mod_Chainsaw_Bar_Bow_Long	2	Float	MUL+ADD	Weight	0.150000	0.000000	NULL - Null Reference [00000000]
0004DEFE	mod_Chainsaw_Bar_Bow_Long	3	FormID,Int	ADD	Keywords	AnimsLaserBarrelStandard """" [KYWD:00099832]	2	NULL - Null Reference [00000000]
0004DEFE	mod_Chainsaw_Bar_Bow_Long	4	FormID,Int	ADD	Keywords	dn_HasChainsawBar_Bow_Long """" [KYWD:003986F1]	2	NULL - Null Reference [00000000]
0004DEFE	mod_Chainsaw_Bar_Bow_Long	5	FormID,Int	ADD	Enchantments	EnchWeapModBleed_Chainsaw ""Bleed"" [ENCH:00822A84]	1	NULL - Null Reference [00000000]
0004DEFE	mod_Chainsaw_Bar_Bow_Long	6	Float	MUL+ADD	AttackActionPointCost	0.100000	0.000000	NULL - Null Reference [00000000]
0004DEFE	mod_Chainsaw_Bar_Bow_Long	7	Float	MUL+ADD	Durability	-0.050000	0.000000	NULL - Null Reference [00000000]
0004DEFF	mod_Chainsaw_Bar_Dual	0	Float	MUL+ADD	Value	0.350000	0.000000	NULL - Null Reference [00000000]
0004DEFF	mod_Chainsaw_Bar_Dual	1	Float	MUL+ADD	Weight	0.250000	0.000000	NULL - Null Reference [00000000]
0004DEFF	mod_Chainsaw_Bar_Dual	2	FormID,Int	ADD	Keywords	dn_HasChainsawBar_Dual """" [KYWD:003986F0]	2	NULL - Null Reference [00000000]
0004DEFF	mod_Chainsaw_Bar_Dual	3	Float	MUL+ADD	AttackActionPointCost	0.250000	0.000000	NULL - Null Reference [00000000]
0004DEFF	mod_Chainsaw_Bar_Dual	4	Int	ADD	Durability	-5	0	NULL - Null Reference [00000000]
0004DEFF	mod_Chainsaw_Bar_Dual	5	Float	ADD	DamageBonusMult	0.500000	0.000000	NULL - Null Reference [00000000]
0004DF00	mod_Chainsaw_Flamer	0	Float	MUL+ADD	Value	0.250000	0.000000	NULL - Null Reference [00000000]
0004DF00	mod_Chainsaw_Flamer	1	Float	MUL+ADD	Weight	0.200000	0.000000	NULL - Null Reference [00000000]
0004DF00	mod_Chainsaw_Flamer	2	FormID,Int	ADD	Keywords	dn_HasChainsawBar_Flamer """" [KYWD:003986F2]	2	NULL - Null Reference [00000000]
0004DF00	mod_Chainsaw_Flamer	3	FormID,Int	ADD	Keywords	AnimsLaserBarrelStandard """" [KYWD:00099832]	2	NULL - Null Reference [00000000]
0004DF00	mod_Chainsaw_Flamer	4	FormID,Int	ADD	Keywords	dn_HasMeleeMod_Burning """" [KYWD:0045EC42]	2	NULL - Null Reference [00000000]
0004DF00	mod_Chainsaw_Flamer	5	FormID,Int	ADD	Enchantments	ench_ChainsawFire """" [ENCH:0078B597]	1	NULL - Null Reference [00000000]
0004DF00	mod_Chainsaw_Flamer	6	Float	MUL+ADD	AttackActionPointCost	0.100000	0.000000	NULL - Null Reference [00000000]
0004DF00	mod_Chainsaw_Flamer	7	Int	ADD	Durability	-3	0	NULL - Null Reference [00000000]
0004F21D	mod_Null_Muzzle	0	FormID,Int	ADD	Keywords	dn_HasMuzzle_Null """" [KYWD:001642A3]	2	NULL - Null Reference [00000000]
0004F21D	mod_Null_Muzzle	1	FormID,Int	ADD	Keywords	remapNode """" [KYWD:0004F62C]	2	NULL - Null Reference [00000000]
000525CC	Mod_Melee_GolfClub_Mace	0	FormID,Int	ADD	Keywords	dn_HasMeleeMod_ExtraHeavyHead """" [KYWD:000483C8]	2	NULL - Null Reference [00000000]
00054667	_PARENT_mod_melee_GENERIC_Damage_Low	0	Float	MUL+ADD	Value	0.200000	0.000000	NULL - Null Reference [00000000]
00054667	_PARENT_mod_melee_GENERIC_Damage_Low	1	Float	MUL+ADD	Weight	0.200000	0.000000	NULL - Null Reference [00000000]
00054667	_PARENT_mod_melee_GENERIC_Damage_Low	2	Float	MUL+ADD	Durability	-0.075000	0.000000	NULL - Null Reference [00000000]
00054667	_PARENT_mod_melee_GENERIC_Damage_Low	3	Float	ADD	DamageBonusMult	0.150000	0.000000	NULL - Null Reference [00000000]
00054691	zzz_PARENT_mod_melee_weapon_Shock_Low	0	Float	MUL+ADD	AttackDamage	-0.400000	0.000000	NULL - Null Reference [00000000]
00054691	zzz_PARENT_mod_melee_weapon_Shock_Low	1	Float	MUL+ADD	Value	1.000000	0.000000	NULL - Null Reference [00000000]
00054691	zzz_PARENT_mod_melee_weapon_Shock_Low	2	Float	MUL+ADD	Weight	0.050000	0.000000	NULL - Null Reference [00000000]
00054691	zzz_PARENT_mod_melee_weapon_Shock_Low	3	FormID,Int	ADD	Keywords	dn_HasMeleeMod_Shock """" [KYWD:000C44D6]	2	NULL - Null Reference [00000000]
00054691	zzz_PARENT_mod_melee_weapon_Shock_Low	4	FormID,Int	ADD	Keywords	WeaponTypeEnergy ""Energy"" [KYWD:0033A7C9]	2	NULL - Null Reference [00000000]
00054691	zzz_PARENT_mod_melee_weapon_Shock_Low	5	FormID,Int	ADD	Enchantments	EnchWeapModShock_FXOnly ""Electrical Damage"" [ENCH:0043C165]	1	NULL - Null Reference [00000000]
00054691	zzz_PARENT_mod_melee_weapon_Shock_Low	6	FormID,Float	MUL+ADD	DamageTypeValues	dtEnergy ""Energy Damage"" [DMGT:00060A81]	0.600000	NULL - Null Reference [00000000]
0005524D	mod_melee_Knuckles_Spikes	0	Int	ADD	Rank	1	0	NULL - Null Reference [00000000]
000556F0	mod_PipeRevolver_SCOPE_ironsights_Base	0	FormID,Int	ADD	Keywords	dn_HasScope_IronSights """" [KYWD:0016304F]	2	NULL - Null Reference [00000000]
00055F8B	mod_PowerArmor_T60_Torso_Material_Paint_Default	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_Standard """" [KYWD:0047AA65]	2	NULL - Null Reference [00000000]
00055F8B	mod_PowerArmor_T60_Torso_Material_Paint_Default	1	Enum	SET	Body Part	0	00 00 00 00	NULL - Null Reference [00000000]
00055F91	mod_PowerArmor_T60_LeftArm_Material_Paint_Default	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_Standard """" [KYWD:0047AA65]	2	NULL - Null Reference [00000000]
00055F91	mod_PowerArmor_T60_LeftArm_Material_Paint_Default	1	Enum	SET	Body Part	6	00 00 00 00	NULL - Null Reference [00000000]
00055F91	mod_PowerArmor_T60_LeftArm_Material_Paint_Default	2	FormID,Int	ADD	Material Swaps	mat_PA_T60_RawMetal """" [MSWP:0020749D]	3	NULL - Null Reference [00000000]
00055F92	mod_PowerArmor_T60_LeftLeg_Material_Paint_Default	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_Standard """" [KYWD:0047AA65]	2	NULL - Null Reference [00000000]
00055F92	mod_PowerArmor_T60_LeftLeg_Material_Paint_Default	1	Enum	SET	Body Part	10	00 00 00 00	NULL - Null Reference [00000000]
00055F92	mod_PowerArmor_T60_LeftLeg_Material_Paint_Default	2	FormID,Int	ADD	Material Swaps	mat_PA_T60_RawMetal """" [MSWP:0020749D]	3	NULL - Null Reference [00000000]
00055F93	mod_PowerArmor_T60_RightArm_Material_Paint_Default	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_Standard """" [KYWD:0047AA65]	2	NULL - Null Reference [00000000]
00055F93	mod_PowerArmor_T60_RightArm_Material_Paint_Default	1	Enum	SET	Body Part	8	00 00 00 00	NULL - Null Reference [00000000]
00055F93	mod_PowerArmor_T60_RightArm_Material_Paint_Default	2	FormID,Int	ADD	Material Swaps	mat_PA_T60_RawMetal """" [MSWP:0020749D]	3	NULL - Null Reference [00000000]
00055F94	mod_PowerArmor_T60_RightLeg_Material_Paint_Default	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_Standard """" [KYWD:0047AA65]	2	NULL - Null Reference [00000000]
00055F94	mod_PowerArmor_T60_RightLeg_Material_Paint_Default	1	Enum	SET	Body Part	13	00 00 00 00	NULL - Null Reference [00000000]
00055F94	mod_PowerArmor_T60_RightLeg_Material_Paint_Default	2	FormID,Int	ADD	Material Swaps	mat_PA_T60_RawMetal """" [MSWP:0020749D]	3	NULL - Null Reference [00000000]
0005A8F2	CUT_mod_melee_CultistBlade	0	Int	ADD	Rank	1	0	NULL - Null Reference [00000000]
0005A8F2	CUT_mod_melee_CultistBlade	1	Float	MUL+ADD	AttackDamage	0.250000	0.000000	NULL - Null Reference [00000000]
0005C252	mod_melee_Board_Spikes	0	Int	ADD	Rank	1	0	NULL - Null Reference [00000000]
0005E633	mod_10mm_barrel_short_Base	0	FormID,Int	ADD	Keywords	remapNode """" [KYWD:0004F62C]	2	NULL - Null Reference [00000000]
0005E63F	mod_10mm_Barrel_Short_HipAccuracy	0	FormID,Int	ADD	Keywords	remapNode """" [KYWD:0004F62C]	2	NULL - Null Reference [00000000]
0005E657	mod_10mm_Barrel_Short_Recoil	0	FormID,Int	ADD	Keywords	remapNode """" [KYWD:0004F62C]	2	NULL - Null Reference [00000000]
0005E66F	mod_10mm_Barrel_Short_Recoil-HipAccuracy	0	FormID,Int	ADD	Keywords	remapNode """" [KYWD:0004F62C]	2	NULL - Null Reference [00000000]
0005E784	mod_10mm_Barrel_VeryShort_Base	0	FormID,Int	ADD	Keywords	dn_HasBarrel_Short """" [KYWD:00025017]	2	NULL - Null Reference [00000000]
0005E7A4	mod_10mm_Barrel_VeryShort_HipAccuracy	0	FormID,Int	ADD	Keywords	dn_HasBarrel_Short """" [KYWD:00025017]	2	NULL - Null Reference [00000000]
0005E7B4	mod_10mm_Barrel_VeryShort_Recoil	0	FormID,Int	ADD	Keywords	dn_HasBarrel_Short """" [KYWD:00025017]	2	NULL - Null Reference [00000000]
0005E7C0	mod_10mm_Barrel_VeryShort_Recoil-HipAccuracy	0	FormID,Int	ADD	Keywords	dn_HasBarrel_Short """" [KYWD:00025017]	2	NULL - Null Reference [00000000]
0005E8A1	mod_10mm_Grip_Base	0	FormID,Int	ADD	Keywords	dn_HasGrip_Pistol """" [KYWD:00025018]	2	NULL - Null Reference [00000000]
0005E8C7	mod_10mm_Grip_HipAccuracy	0	FormID,Int	ADD	Keywords	dn_HasGrip_Pistol """" [KYWD:00025018]	2	NULL - Null Reference [00000000]
0005E8F0	mod_10mm_Grip_Recoil-HipAccuracy	0	FormID,Int	ADD	Keywords	dn_HasGrip_Pistol """" [KYWD:00025018]	2	NULL - Null Reference [00000000]
0005E8F0	mod_10mm_Grip_Recoil-HipAccuracy	1	FormID,Int	ADD	Keywords	dn_HasGrip_Better1 """" [KYWD:00100E39]	2	NULL - Null Reference [00000000]
0005E92E	mod_10mm_Grip_HipAccuracy-SecondaryDMG	0	FormID,Int	ADD	Keywords	dn_HasGrip_Pistol """" [KYWD:00025018]	2	NULL - Null Reference [00000000]
