FormID	EDID	CNAM_FormID	CNAM_EDID	CNAM_FULL	GNAM_FormID	GNAM_EDID	GNAM_FULL	FNAM_Keywords	FVPA	ReferencedBy_Flat	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33	Ref_34	Ref_35	Ref_36	Ref_37
0018355F	co_mod_PowerArmor_T45_Torso_Misc_StealthBoy	0018355E	mod_PowerArmor_T45_Torso_Misc_StealthBoy	Stealth Boy							0																																					
00183562	co_mod_PowerArmor_T51_Torso_Misc_StealthBoy	00183561	mod_PowerArmor_T51_Torso_Misc_StealthBoy	Stealth Boy							0																																					
00183565	co_mod_PowerArmor_T60_Torso_Misc_StealthBoy	00183564	mod_PowerArmor_T60_Torso_Misc_StealthBoy	Stealth Boy							0																																					
00183568	co_mod_PowerArmor_X01_Torso_Misc_StealthBoy	00183567	mod_PowerArmor_X01_Torso_Misc_StealthBoy	Stealth Boy							0																																					
0018357D	co_mod_PowerArmor_T45_Torso_Misc_JetPack	00183579	mod_PowerArmor_T45_Torso_Misc_JetPack	Jet Pack						005562BB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_01:COBJ|005562CB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_02:COBJ|005A402E:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_CaptainCosmo:COBJ|005AC7F3:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_MothMan:COBJ|005AF38D:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_RRRanger:COBJ|005B72AB:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_CaptainCosmos_Black:COBJ|005C539B:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Vertibird:COBJ|005CFB0B:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Communist_Red:COBJ|005CFB0C:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Communist:COBJ|005DC29D:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Enclave:COBJ|005DC2C9:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_ArmorAce:COBJ|005F86DF:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_HARE:COBJ|00655D06:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Blackbird_Elite:COBJ|00663DCF:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Fanatic:COBJ|0067A907:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_AlienInvader:COBJ|0067ADD6:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_Hanukkah:COBJ|0068D470:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_MidnightWatch:COBJ|0068DEE6:zzz_ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_BloodEagle:COBJ|00692A8C:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_VertiguardBloodEagle:COBJ|00696257:co_mod_PowerArmor_T45_Torso_Misc_JetPack_AlienInvaderV2:COBJ|006BCA78:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_FreeStates_01:COBJ|006BCA79:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_FreeStates_02:COBJ|006E7A07:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_DarkStar:COBJ|006F58E4:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_Heartbreaker:COBJ|0073505D:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_TheBrotherhood:COBJ|007455D1:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_V63:COBJ|007479DB:SCORE_S16_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_DevilsWings:COBJ|0076F4C6:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_FlatwoodsMonster:COBJ|00799C6F:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_Vertiguard_Enclave:COBJ|007B2899:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_FillerUp:COBJ|007DC4AA:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_Switchback:COBJ|00842958:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_Specialist:COBJ|0085723A:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_LadyLibertyPrime:COBJ	33	005562BB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_01:COBJ	005562CB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_02:COBJ	005A402E:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_CaptainCosmo:COBJ	005AC7F3:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_MothMan:COBJ	005AF38D:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_RRRanger:COBJ	005B72AB:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_CaptainCosmos_Black:COBJ	005C539B:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Vertibird:COBJ	005CFB0B:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Communist_Red:COBJ	005CFB0C:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Communist:COBJ	005DC29D:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Enclave:COBJ	005DC2C9:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_ArmorAce:COBJ	005F86DF:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_HARE:COBJ	00655D06:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Blackbird_Elite:COBJ	00663DCF:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_Fanatic:COBJ	0067A907:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_AlienInvader:COBJ	0067ADD6:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_Hanukkah:COBJ	0068D470:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_MidnightWatch:COBJ	0068DEE6:zzz_ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_BloodEagle:COBJ	00692A8C:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_VertiguardBloodEagle:COBJ	00696257:co_mod_PowerArmor_T45_Torso_Misc_JetPack_AlienInvaderV2:COBJ	006BCA78:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_FreeStates_01:COBJ	006BCA79:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_FreeStates_02:COBJ	006E7A07:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_DarkStar:COBJ	006F58E4:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_Heartbreaker:COBJ	0073505D:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_TheBrotherhood:COBJ	007455D1:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_V63:COBJ	007479DB:SCORE_S16_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_DevilsWings:COBJ	0076F4C6:ATX_co_mod_PowerArmor_T45_Torso_Misc_JetPack_FlatwoodsMonster:COBJ	00799C6F:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_Vertiguard_Enclave:COBJ	007B2899:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_FillerUp:COBJ	007DC4AA:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_Switchback:COBJ	00842958:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_Specialist:COBJ	0085723A:ATX_co_mod_PowerArmor_T45_Torso_Misc_Jetpack_LadyLibertyPrime:COBJ				
0018357E	co_mod_PowerArmor_T51_Torso_Misc_JetPack	0018357A	mod_PowerArmor_T51_Torso_Misc_JetPack	Jet Pack						005562BB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_01:COBJ|005562BC:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_FreeStates_01:COBJ|005562CB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_02:COBJ|005562CC:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_FreeStates_02:COBJ|005AD10F:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_MothMan:COBJ|005AF38C:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_RRRanger:COBJ|005AF38F:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_CaptainCosmo:COBJ|005B72A8:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_CaptainCosmos_Black:COBJ|005C4DEA:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Communist:COBJ|005C4DEB:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Communist_Red:COBJ|005C539C:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Vertibird:COBJ|005DC29E:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Enclave:COBJ|005DC2CA:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_ArmorAce:COBJ|005F86E0:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_HARE:COBJ|00655D07:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Blackbird_Elite:COBJ|00663DD0:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Fanatic:COBJ|0067A908:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_AlienInvader:COBJ|0067ADD7:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_Hanukkah:COBJ|0068D471:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_MidnightWatch:COBJ|0068DEE7:zzz_ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_BloodEagle:COBJ|00692A8D:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_VertiguardBloodEagle:COBJ|00696255:co_mod_PowerArmor_T51_Torso_Misc_JetPack_AlienInvaderV2:COBJ|006E7A0F:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_DarkStar:COBJ|006F58E5:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_Heartbreaker:COBJ|0073505E:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_TheBrotherhood:COBJ|007455CE:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_V63:COBJ|007479DC:SCORE_S16_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_DevilsWings:COBJ|0076F4C7:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_FlatwoodsMonster:COBJ|00799C70:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_Vertiguard_Enclave:COBJ|007B289A:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_FillerUp:COBJ|007DC4AB:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_Switchback:COBJ|00842959:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_Specialist:COBJ|0085723B:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_LadyLibertyPrime:COBJ	33	005562BB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_01:COBJ	005562BC:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_FreeStates_01:COBJ	005562CB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_02:COBJ	005562CC:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_FreeStates_02:COBJ	005AD10F:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_MothMan:COBJ	005AF38C:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_RRRanger:COBJ	005AF38F:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_CaptainCosmo:COBJ	005B72A8:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_CaptainCosmos_Black:COBJ	005C4DEA:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Communist:COBJ	005C4DEB:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Communist_Red:COBJ	005C539C:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Vertibird:COBJ	005DC29E:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Enclave:COBJ	005DC2CA:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_ArmorAce:COBJ	005F86E0:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_HARE:COBJ	00655D07:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Blackbird_Elite:COBJ	00663DD0:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_Fanatic:COBJ	0067A908:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_AlienInvader:COBJ	0067ADD7:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_Hanukkah:COBJ	0068D471:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_MidnightWatch:COBJ	0068DEE7:zzz_ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_BloodEagle:COBJ	00692A8D:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_VertiguardBloodEagle:COBJ	00696255:co_mod_PowerArmor_T51_Torso_Misc_JetPack_AlienInvaderV2:COBJ	006E7A0F:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_DarkStar:COBJ	006F58E5:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_Heartbreaker:COBJ	0073505E:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_TheBrotherhood:COBJ	007455CE:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_V63:COBJ	007479DC:SCORE_S16_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_DevilsWings:COBJ	0076F4C7:ATX_co_mod_PowerArmor_T51_Torso_Misc_JetPack_FlatwoodsMonster:COBJ	00799C70:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_Vertiguard_Enclave:COBJ	007B289A:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_FillerUp:COBJ	007DC4AB:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_Switchback:COBJ	00842959:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_Specialist:COBJ	0085723B:ATX_co_mod_PowerArmor_T51_Torso_Misc_Jetpack_LadyLibertyPrime:COBJ				
00183580	co_mod_PowerArmor_X01_Torso_Misc_JetPack	0018357C	mod_PowerArmor_X01_Torso_Misc_JetPack	Jet Pack						005562BB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_01:COBJ|005562BE:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_FreeStates_01:COBJ|005562CB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_02:COBJ|005562CE:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_FreeStates_02:COBJ|005AD10C:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_MothMan:COBJ|005AF38A:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_RRRanger:COBJ|005AF393:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_CaptainCosmo:COBJ|005B72AA:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_CaptainCosmos_Black:COBJ|005C53A0:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Vertibird:COBJ|005CFB0F:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Communist_Red:COBJ|005CFB11:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Communist:COBJ|005DC2A2:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Enclave:COBJ|005DC2CE:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_ArmorAce:COBJ|005F86E4:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_HARE:COBJ|00655D0B:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Blackbird_Elite:COBJ|00663DD4:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Fanatic:COBJ|0067A90B:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_AlienInvader:COBJ|0067ADDB:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_Hanukkah:COBJ|0068D475:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_MidnightWatch:COBJ|0068DEEB:zzz_ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_BloodEagle:COBJ|00692A91:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_VertiguardBloodEagle:COBJ|0069625B:co_mod_PowerArmor_X01_Torso_Misc_JetPack_AlienInvaderV2:COBJ|006E7A09:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_DarkStar:COBJ|006F58E9:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_Heartbreaker:COBJ|00735062:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_TheBrotherhood:COBJ|007455CF:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_V63:COBJ|007479E0:SCORE_S16_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_DevilsWings:COBJ|0076F4CC:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_FlatwoodsMonster:COBJ|00799C75:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_Vertiguard_Enclave:COBJ|007B289E:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_FillerUp:COBJ|007DC4AF:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_Switchback:COBJ|0084295D:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_Specialist:COBJ|0085723F:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_LadyLibertyPrime:COBJ	33	005562BB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_01:COBJ	005562BE:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_FreeStates_01:COBJ	005562CB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_02:COBJ	005562CE:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_FreeStates_02:COBJ	005AD10C:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_MothMan:COBJ	005AF38A:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_RRRanger:COBJ	005AF393:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_CaptainCosmo:COBJ	005B72AA:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_CaptainCosmos_Black:COBJ	005C53A0:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Vertibird:COBJ	005CFB0F:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Communist_Red:COBJ	005CFB11:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Communist:COBJ	005DC2A2:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Enclave:COBJ	005DC2CE:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_ArmorAce:COBJ	005F86E4:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_HARE:COBJ	00655D0B:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Blackbird_Elite:COBJ	00663DD4:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_Fanatic:COBJ	0067A90B:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_AlienInvader:COBJ	0067ADDB:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_Hanukkah:COBJ	0068D475:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_MidnightWatch:COBJ	0068DEEB:zzz_ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_BloodEagle:COBJ	00692A91:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_VertiguardBloodEagle:COBJ	0069625B:co_mod_PowerArmor_X01_Torso_Misc_JetPack_AlienInvaderV2:COBJ	006E7A09:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_DarkStar:COBJ	006F58E9:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_Heartbreaker:COBJ	00735062:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_TheBrotherhood:COBJ	007455CF:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_V63:COBJ	007479E0:SCORE_S16_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_DevilsWings:COBJ	0076F4CC:ATX_co_mod_PowerArmor_X01_Torso_Misc_JetPack_FlatwoodsMonster:COBJ	00799C75:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_Vertiguard_Enclave:COBJ	007B289E:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_FillerUp:COBJ	007DC4AF:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_Switchback:COBJ	0084295D:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_Specialist:COBJ	0085723F:ATX_co_mod_PowerArmor_X01_Torso_Misc_Jetpack_LadyLibertyPrime:COBJ				
001841A1	co_mod_PowerArmor_Raider_Torso_Misc_DMGShield	0018419B	mod_PowerArmor_Raider_Torso_Misc_DMGShield	Welded Rebar							0																																					
001841A3	co_mod_PowerArmor_Raider_Arm_Misc_Bleed	00184191	mod_PowerArmor_Raider_Arm_Misc_Bleed	Rusty Knuckles							0																																					
0018423F	POST-co_PowerArmor_T45_Material_Paint_VaultTec										0																																					
00184A23	co_mod_melee_BaseballBat_SpikesSmall	00182CD1	mod_melee_BaseballBat_SpikesSmall	Barbed							0																																					
00184A24	co_mod_melee_BaseballBat_Chains	00182CD4	mod_melee_BaseballBat_Chains	Chain-Wrapped							0																																					
00184A25	co_mod_melee_BaseballBat_Spikes	00182CCF	mod_melee_BaseballBat_Spikes	Spiked							0																																					
00184A26	co_mod_melee_BaseballBat_Blades	00182CD0	mod_melee_BaseballBat_Blades	Sharp							0																																					
00184A27	co_mod_melee_BaseballBat_BladesLarge	00182CD3	mod_melee_BaseballBat_BladesLarge	Sharp							0																																					
00185C27	co_mod_CombatRifle_Receiver_FastTrigger	0014837C	mod_CombatRifle_Receiver_FastTrigger	Hair Trigger Receiver							0																																					
00185CFD	co_mod_melee_Sledgehammer_Null										0																																					
00185D14	co_mod_melee_WalkingCane_Spikes	0017DAA2	mod_melee_WalkingCane_Spiked	Spiked						00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF	1	00792824:MPE_AllChaseUltraRareRecipesKnown_Condition:CNDF																																				
00185D23	co_mod_melee_Baton_Shock	0017BBC5	mod_melee_Baton_Shock	Electrified							0																																					
00187815	co_mod_melee_LeadPipe_Spikes	00185473	mod_melee_LeadPipe_Spikes	Spiked							0																																					
00187818	co_mod_melee_LeadPipe_ExtraHeavyHead	00187812	mod_melee_LeadPipe_ExtraHeavyHead	Heavy							0																																					
0018781D	co_mod_melee_TireIron_BladesLarge	00184AFA	mod_melee_TireIron_BladesLarge	Sharp							0																																					
0018781F	co_mod_melee_PipeWrench_Standard	001843E3	mod_melee_PipeWrench_Null	Standard							0																																					
00187822	co_mod_melee_PipeWrench_Hook	001843E1	mod_melee_PipeWrench_Hook	Hooked							0																																					
00187825	co_mod_melee_PipeWrench_SpikesLarge	00187823	mod_melee_PipeWrench_SpikesLarge	Puncturing							0																																					
0018782B	co_mod_melee_Poolcue_Blade	0017FEA4	mod_melee_Poolcue_Blades	Sharp							0																																					
0018782E	co_mod_ChineseOfficerSword_Standard	00176DF8	mod_melee_ChineseOfficerSword_Null	No Upgrade							0																																					
00187835	co_mod_ChineseOfficerSword_Serrated	00176DF9	mod_melee_ChineseOfficerSword_Serrated	Serrated Blade							0																																					
00187843	co_mod_melee_RevolutionarySword_Serrated	00178EB0	mod_melee_RevolutionarySword_Serrated	Serrated Blade							0																																					
00187845	co_mod_melee_RevolutionarySword_Standard	00178EAF	mod_melee_RevolutionarySword_Null	No Upgrade							0																																					
0018784D	co_mod_melee_Switchblade_Serrated	001796C4	mod_melee_Switchblade_Serrated	Serrated Blade							0																																					
0018784F	co_mod_melee_Switchblade_Standard	001796C3	mod_melee_Switchblade_Null	No Upgrade							0																																					
0018785E	co_mod_melee_Machete_Serrated	00174E1B	mod_melee_Machete_Serrated	Serrated Blade							0																																					
0018785F	co_mod_melee_Machete_Standard	00174E18	mod_melee_Machete_Null	No Upgrade							0																																					
00187A09	co_mod_melee_DeathclawGauntlet_Hook	00179B06	mod_melee_DeathclawGauntlet_Hook	Extra Claw						0008E3AA:LLE_Creature_Deathclaw:LVLI	1	0008E3AA:LLE_Creature_Deathclaw:LVLI																																				
00187A11	co_mod_melee_Knife_Serrated	0017650D	mod_melee_Knife_Serrated	Serrated Blade							0																																					
00187A13	co_mod_melee_Knife_Standard	0017650C	mod_melee_Knife_Null	No Upgrade							0																																					
00187A14	co_mod_melee_Knife_SerratedStealth	00187A10	mod_melee_Knife_SerratedStealth	Stealth Blade							0																																					
00187A27	co_mod_melee_BoxingGlove_Spikes	00187A25	mod_melee_BoxingGlove_Spikes	Spiked							0																																					
00187A28	co_mod_melee_BoxingGlove_SpikesLarge	001865C3	mod_melee_BoxingGlove_SpikesLarge	Puncturing							0																																					
00187A29	co_mod_melee_BoxingGlove_ExtraHeavyHead	00187A26	mod_melee_BoxingGlove_ExtraHeavyHead	Lead Lining						0069F285:MPE_AllChaseRareRecipesKnown_Condition:CNDF|0075F0D4:LLS_XPD_AC_LL_Sidequest_Reward_RarePlans:LVLI	2	0069F285:MPE_AllChaseRareRecipesKnown_Condition:CNDF	0075F0D4:LLS_XPD_AC_LL_Sidequest_Reward_RarePlans:LVLI																																			
001888E2	co_mod_AlienBlaster_BarrelAlien_Long	00161C28	mod_AlienBlaster_Barrel_Long	Long Barrel							0																																					
001888E3	co_mod_AlienBlaster_Scope_ScopeShort	00161C2A	mod_AlienBlaster_Scope_ScopeShort	Short Scope							0																																					
001888E4	co_mod_AlienBlaster_BarrelAlien_Short	001888DE	mod_AlienBlaster_Barrel_Short	Short Barrel							0																																					
001888E5	co_mod_AlienBlaster_Scope_SightsIron	001888DF	mod_AlienBlaster_Scope_SightsIron	Standard Sights							0																																					
00188936	co_mod_AssaultRifle_Receiver_FastTrigger	00188916	mod_AssaultRifle_Receiver_FastTrigger	Hair Trigger Receiver							0																																					
00188981	co_mod_Broadsider_Barrel_Heavy	00167870	mod_Broadsider_Barrel_Heavy	Heavy Barrel							0																																					
