FormID	EDID	ConditionCount	Cond01	Cond02	Cond03	Cond04	Cond05	Cond06	Cond07	Cond08	Cond09	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	ReferencedByCount	Ref01	Ref02	Ref03	Ref04	Ref05	Ref06	Ref07	Ref08	Ref09	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	FileName
0042B0B3	LocationChurchSutton	1	Subject.GetWithinDistance([REFR:00164F6F] (Places BldWoodPSmFlrOnly03 [STAT:0001A821] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -15,5), 1500.000000) = 1.000000																									2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:"Take a Photo in a Church or Shrine while Naked":CHAL	004856B0:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ChurchSutton:"Use Photomode at the Sutton Church":CHAL																								SeventySix.esm
0042B0B5	LocationShrinePointPleasant	1	Subject.GetWithinDistance(Challenges_Shrine_PointPleasant [REFR:00451E74] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -44,18), 1000.000000) = 1.000000																									2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:"Take a Photo in a Church or Shrine while Naked":CHAL	00451E75:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ShrinePointPleasant:"Use Photomode at the Shrine in Point Pleasant":CHAL																								SeventySix.esm
0042B0B6	LocationShrineWilderness	5	Subject.GetInCurrentLocation(LocMountainsCultistCaveLocation "Lucky Hole Mine" [LCTN:000616B8], 00 00 00 00) = 1.000000	Subject.GetInCurrentLocation(LocSwampBigMawLocation "Big Maw" [LCTN:003AB45A], 00 00 00 00) = 1.000000	Subject.GetInCurrentLocation(LocForestWilsonBrothersAutoRepairLocation "Wilson Brother's Auto Repair" [LCTN:00109BAE], 00 00 00 00) = 1.000000	Subject.GetWithinDistance([REFR:0033669C] (Places BonesSkullStatic [STAT:0018B9CD] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at 28,27), 1000.000000) = 1.000000	Subject.GetWithinDistance(Challenge_Shrine_Wilderness [REFR:00451E77] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in APPALACHIA "Appalachia" [WRLD:0025DA15]) at -39,-40), 1000.000000) = 1.000000																					2	0042B091:CUT_Challenge_Weekly_Anarchy_SUB_PhotoNakedChurch_Survival:"Take a Photo in a Church or Shrine while Naked":CHAL	00451E76:CUT_Challenge_Weekly_Photomode_ChurchShrines_SUB_ShrinesWilderness:"Use Photomode at a Shrine in the Wilderness":CHAL																								SeventySix.esm
00536F88	Challenge_Lifetime_Picture_Glowing_SUB_Bloatfly_Camera_Condition	2	Target List.HasKeyword(ActorTypeGlowing [KYWD:002129C7], 00 00 00 00, 1) = 1.000000	Target List.GetIsRace(BloatflyRace "Bloatfly" [RACE:00029463], 00 00 00 00, 1) = 1.000000																								1	0041673F:Challenge_Lifetime_Picture_Glowing_SUB_Bloatfly_Camera:"Take a Camera Picture of a Glowing Bloatfly":CHAL																									SeventySix.esm
00536F89	Challenge_Lifetime_Picture_Glowing_SUB_Angler_Camera_Condition	2	Target List.HasKeyword(ActorTypeGlowing [KYWD:002129C7], 00 00 00 00, 1) = 1.000000	Target List.GetIsRace(DLC03_AnglerRace "Angler" [RACE:0011092F], 00 00 00 00, 1) = 1.000000																								1	004166B5:Challenge_Lifetime_Picture_Glowing_SUB_Angler_Camera:"Take a Camera Picture of a Glowing Angler":CHAL																									SeventySix.esm
00536F8A	Challenge_Weekly_Picture_Players_SUB_Lvl76Player_Camera_Condition	2	Target List.GetLevel(00 00 00 00, 00 00 00 00, 1) = 76.000000	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000																								1	004176E4:CUT_Challenge_Weekly_Picture_Players_SUB_Lvl76Player_Camera:"Take a Camera Picture of a Player who is Level 76":CHAL																									SeventySix.esm
00536F8B	Challenge_Lifetime_Picture_Alpha_SUB_Dog_Camera_Condition	2	Target List.GetIsRace(ViciousDogRace "Wild Mongrel" [RACE:0003578A], 00 00 00 00, 1) = 1.000000	Target List.HasKeyword(ActorTypeAlpha [KYWD:00416807], 00 00 00 00, 1) = 1.000000																								1	00416676:Challenge_Lifetime_Picture_Alpha_SUB_Dog_Camera:"Take a Camera Picture of an Alpha Mongrel Dog":CHAL																									SeventySix.esm
00536F8C	Challenge_Daily_Picture_Players_Wearing_Spacesuit_CrashedSpaceStation_Camera_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocToxicTheCraterLocation "The Crater" [LCTN:000616B3], 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeSpacesuit [KYWD:00416812], 00 00 00 00, 1) = 1.000000																							1	00416690:CUT_Challenge_Daily_Picture_Players_Wearing_Spacesuit_CrashedSpaceStation_Camera:"Take a Camera Picture of a Player in a Spacesuit at the Space Station Wreck":CHAL																									SeventySix.esm
00536F8D	Challenge_Lifetime_Picture_Alpha_SUB_Deathclaw_Camera_Condition	2	Target List.GetIsRace(DeathclawRace "Deathclaw" [RACE:0001DB4A], 00 00 00 00, 1) = 1.000000	Target List.HasKeyword(ActorTypeAlpha [KYWD:00416807], 00 00 00 00, 1) = 1.000000																								1	00416777:Challenge_Lifetime_Picture_Alpha_SUB_Deathclaw_Camera:"Take a Camera Picture of an Alpha Deathclaw":CHAL																									SeventySix.esm
00536F8E	Challenge_Daily_Picture_Players_using_Camera_at_ScenicOverlook_Camera_Condition	4	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocMountainsScenicOverlookLocation "Scenic Overlook" [LCTN:0050BF44], 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(WeaponTypeCamera [KYWD:0041681F], 00 00 00 00, 1) = 1.000000	Target List.GetEquipped(Camera_SnapMatic "ProSnap Deluxe Camera" [WEAP:0046F481], 00 00 00 00, 1) = 1.000000																						1	004167B0:CUT_Challenge_Daily_Picture_Players_using_Camera_at_ScenicOverlook_Camera:"Take a Camera Picture of a Player wielding a Camera at the Scenic Overlook":CHAL																									SeventySix.esm
00536F8F	Challenge_Daily_Picture_Players_Wearing_PowerArmor_at_CharlestonCapital_Camera_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ArmorTypePower [KYWD:0004D8A1], 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocForestCharlestonCapitolInteriorLocation "Charleston Capitol Building" [LCTN:0010CCA6], 00 00 00 00, 1) = 1.000000																							1	004167A5:CUT_Challenge_Daily_Picture_Players_Wearing_PowerArmor_at_CharlestonCapital_Camera:"Take a Camera Picture of a Player in Power Armor at the Charleston Capitol":CHAL																									SeventySix.esm
00536F90	Challenge_Weekly_Picture_Players_SUB_Lvl50Player_Camera_Condition	2	Target List.GetLevel(00 00 00 00, 00 00 00 00, 1) = 50.000000	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000																								1	004166F7:CUT_Challenge_Weekly_Picture_Players_SUB_Lvl50Player_Camera:"Take a Camera Picture of a Player who is Level 50 or Greater":CHAL																									SeventySix.esm
00536F91	Challenge_Daily_Picture_Players_Wearing_Pajamas_while_Workshop_Camera_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeSleepwear [KYWD:00486835], 00 00 00 00, 1) = 1.000000	Target List.IsInWorkshop(00 00 00 00, 00 00 00 00, 1) = 1.000000																							1	004166FF:CUT_Challenge_Daily_Picture_Players_Wearing_Pajamas_while_Workshop_Camera:"Take a Camera Picture of a Player wearing Sleepwear in a Workshop":CHAL																									SeventySix.esm
00536F92	Challenge_Daily_Picture_Player_in_PvP_Naked_Camera_Condition	2	Target List.GetVATSMode(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.IsEngagedInPvP(00 00 00 00, 00 00 00 00, 1) = 1.000000																								1	004167CD:CUT_Challenge_Daily_Picture_Player_in_PvP_Naked_Camera:"Take a Camera Picture of a Player engaged in PvP while you're both Naked":CHAL																									SeventySix.esm
00536F93	Challenge_Lifetime_Picture_Albino_SUB_Radtoad_Camera_Condition	3	Target List.GetIsRace(RadToadRace "Radtoad" [RACE:00011B6A], 00 00 00 00, 1) = 1.000000	Target List.HasKeyword(ActorTypeAlbino [KYWD:004161BF], 00 00 00 00, 1) = 1.000000	Target List.GetIsID(EncRadtoad03 "Albino Radtoad" [NPC_:00046EEE], 00 00 00 00, 1) = 1.000000																							1	0041677B:Challenge_Lifetime_Picture_Albino_SUB_Radtoad_Camera:"Take a Camera Picture of an Albino Radtoad":CHAL																									SeventySix.esm
00536F94	Challenge_Daily_Picture_Players_Wearing_Naked_in_NukedRegion_Camera_Condition	4	Target List.GetVATSMode(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionA [REGN:000219E2], 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionB [REGN:000219DD], 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionC [REGN:000219E3], 00 00 00 00, 1) = 1.000000																						1	0041675D:CUT_Challenge_Daily_Picture_Players_Wearing_Naked_in_NukedRegion_Camera:"Take a Camera Picture of a Player in a Nuked Region while you're both Naked":CHAL																									SeventySix.esm
00536F95	Challenge_Daily_Picture_Players_Wearing_MistressOfMystery_Costume_in_Radstorm_Camera_Condition	5	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeMistressOfMysteries [KYWD:00416810], 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionA [REGN:000219E2], 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionB [REGN:000219DD], 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionC [REGN:000219E3], 00 00 00 00, 1) = 1.000000																					1	004167A1:CUT_Challenge_Daily_Picture_Players_Wearing_MistressOfMystery_Costume_in_Radstorm_Camera:"Take a Camera Picture of a Player in the Garb of Mysteries in a Nuked Area":CHAL																									SeventySix.esm
00536F96	Challenge_Daily_Picture_Players_Wearing_MilitaryUniform_at_Missile_Silo_Camera_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.LocationHasKeyword(LocTypeMissileSilo [KYWD:003DA753], 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeMilitary [KYWD:00486836], 00 00 00 00, 1) = 1.000000																							1	00416756:CUT_Challenge_Daily_Picture_Players_Wearing_MilitaryUniform_at_Missile_Silo_Camera:"Take a Camera Picture of a Player in a Military Uniform at a Missile Silo":CHAL																									SeventySix.esm
00536F97	Challenge_Weekly_Picture_Players_SUB_Lvl10Player_Camera_Condition	2	Target List.GetLevel(00 00 00 00, 00 00 00 00, 1) = 10.000000	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000																								1	0041678D:CUT_Challenge_Weekly_Picture_Players_SUB_Lvl10Player_Camera:"Take a Camera Picture of a Player who is Level 10 or Lower":CHAL																									SeventySix.esm
00536FEF	Challenge_Lifetime_Picture_Glowing_SUB_FogCrawler_Camera_Condition	2	Target List.GetIsRace(DLC03_FogCrawlerRace "Fog Crawler" [RACE:00110A4E], 00 00 00 00, 1) = 1.000000	Target List.HasKeyword(ActorTypeGlowing [KYWD:002129C7], 00 00 00 00, 1) = 1.000000																								1	004166AC:Challenge_Lifetime_Picture_Glowing_SUB_FogCrawler_Camera:"Take a Camera Picture of a Glowing Fog Crawler":CHAL																									SeventySix.esm
00536F98	Challenge_Daily_Picture_Players_Wearing_Mask_in_NukedRegion_Camera_Condition	5	Target List.WornHasKeyword(ClothingTypeMask "Mask" [KYWD:0044D49A], 00 00 00 00, 1) = 1.000000	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionA [REGN:000219E2], 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionB [REGN:000219DD], 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionC [REGN:000219E3], 00 00 00 00, 1) = 1.000000																					1	00416774:CUT_Challenge_Daily_Picture_Players_Wearing_Mask_in_NukedRegion_Camera:"Take a Camera Picture of a Masked Player in a Nuked Region":CHAL																									SeventySix.esm
00536F99	Challenge_Lifetime_Picture_Albino_SUB_MongrelDog_Camera_Condition	3	Target List.GetIsRace(ViciousDogRace "Wild Mongrel" [RACE:0003578A], 00 00 00 00, 1) = 1.000000	Target List.HasKeyword(ActorTypeAlbino [KYWD:004161BF], 00 00 00 00, 1) = 1.000000	Target List.GetIsID(EncViciousDog04 "Albino Mongrel" [NPC_:001324DA], 00 00 00 00, 1) = 1.000000																							1	0041671E:Challenge_Lifetime_Picture_Albino_SUB_MongrelDog_Camera:"Take a Camera Picture of an Albino Mongrel Dog":CHAL																									SeventySix.esm
00536F9A	Challenge_Daily_Picture_Players_Wearing_HistoricalCostume_at_PrickettsFort_Camera_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocToxicPrickettsFortLocation "Prickett's Fort" [LCTN:00088ABB], 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeHistorical [KYWD:00486834], 00 00 00 00, 1) = 1.000000																							1	0041667A:CUT_Challenge_Daily_Picture_Players_Wearing_HistoricalCostume_at_PrickettsFort_Camera:"Take a Camera Picture of a Player in Historical Attire at Prickett's Fort":CHAL																									SeventySix.esm
00536F9B	Challenge_Daily_Picture_Players_Wearing_FormalAttire_in_Whitespring_Camera_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocWhitespringTheWhitespringLocation "The Whitespring" [LCTN:000989F5], 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeFormalWear [KYWD:0045133B], 00 00 00 00, 1) = 1.000000																							1	004166E3:CUT_Challenge_Daily_Picture_Players_Wearing_FormalAttire_in_Whitespring_Camera:"Take a Camera Picture of a Player in Formal Attire in Whitespring":CHAL																									SeventySix.esm
00536F9C	Challenge_Daily_Picture_Players_Wearing_Costumes_at_Vault76_Camera_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(Vault76LocationExterior "Vault 76" [LCTN:000B1415], 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeCostume "COSTUME" [KYWD:0044D49B], 00 00 00 00, 1) = 1.000000																							1	004219EC:CUT_Challenge_Daily_Picture_Players_Wearing_Costumes_at_Vault76_Camera:"Take a Camera Picture of a Costumed Player outside of Vault 76":CHAL																									SeventySix.esm
00536F9D	Challenge_Weekly_Picture_Players_SUB_Lvl100Player_Camera_Condition	2	Target List.GetLevel(00 00 00 00, 00 00 00 00, 1) = 100.000000	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000																								1	00416785:CUT_Challenge_Weekly_Picture_Players_SUB_Lvl100Player_Camera:"Take a Camera Picture of a Player who is Level 100 or Higher":CHAL																									SeventySix.esm
00536F9E	Challenge_Daily_Picture_Players_Wearing_ClownOutfit_in_FreddyFearsHouseOfScares_Camera_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeClown [KYWD:00416804], 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocSwampFreddyFearsHouseOfScaresLocation "Freddy Fear's House of Scares" [LCTN:000617D2], 00 00 00 00, 1) = 1.000000																							1	004167B9:CUT_Challenge_Daily_Picture_Players_Wearing_ClownOutfit_in_FreddyFearsHouseOfScares_Camera:"Take a Camera Picture of a Player in a Clown Suit at the House of Scares":CHAL																									SeventySix.esm
00536F9F	Challenge_Daily_Picture_Players_Wearing_PowerArmor_in_Combat_Camera_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.IsInCombat(0, 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ArmorTypePower [KYWD:0004D8A1], 00 00 00 00, 1) = 1.000000																							1	004167B2:CUT_Challenge_Daily_Picture_Players_Wearing_PowerArmor_in_Combat_Camera:"Take a Camera Picture of a Player in Power Armor in Combat":CHAL																									SeventySix.esm
00536FE7	Challenge_Lifetime_Picture_Glowing_SUB_MirelurkHunter_Camera_Condition	2	Target List.HasKeyword(ActorTypeGlowing [KYWD:002129C7], 00 00 00 00, 1) = 1.000000	Target List.GetIsRace(MirelurkHunterRace "Mirelurk Hunter" [RACE:00064C60], 00 00 00 00, 1) = 1.000000																								1	004166A0:Challenge_Lifetime_Picture_Glowing_SUB_MirelurkHunter_Camera:"Take a Camera Picture of a Glowing Mirelurk Hunter":CHAL																									SeventySix.esm
00536FE3	Challenge_Daily_Picture_Players_Wearing_Spacesuit_combat_Alien_Camera_Player_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeSpacesuit [KYWD:00416812], 00 00 00 00, 1) = 1.000000	Target List.IsInCombat(0, 00 00 00 00, 1) = 1.000000																							1	004167B4:CUT_Challenge_Daily_Picture_Players_Wearing_Spacesuit_combat_Alien_Camera:"Take a Camera Picture of a Player in a Spacesuit fighting an Alien":CHAL																									SeventySix.esm
00536FA0	Challenge_Lifetime_Picture_Albino_SUB_HermitCrab_Camera_Condition	3	Target List.GetIsRace(DLC03_HermitCrabRace "Hermit Crab" [RACE:00110B24], 00 00 00 00, 1) = 1.000000	Target List.HasKeyword(ActorTypeAlbino [KYWD:004161BF], 00 00 00 00, 1) = 1.000000	Target List.GetIsID(DLC03_EncHermitCrab04 "Albino Hermit Crab" [NPC_:001112AD], 00 00 00 00, 1) = 1.000000																							1	004166C0:Challenge_Lifetime_Picture_Albino_SUB_HermitCrab_Camera:"Take a Camera Picture of an Albino Hermit Crab":CHAL																									SeventySix.esm
00536FA1	Challenge_Daily_Picture_Players_Wearing_Costume_Mask_in_Pumpkin_House_Camera_Condition	4	Target List.WornHasKeyword(ClothingTypeMask "Mask" [KYWD:0044D49A], 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeCostume "COSTUME" [KYWD:0044D49B], 00 00 00 00, 1) = 1.000000	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocMountainsPumpkinHouseLocation "Pumpkin House" [LCTN:0009A050], 00 00 00 00, 1) = 1.000000																						1	0041666F:CUT_Challenge_Daily_Picture_Players_Wearing_Costume_Mask_in_Pumpkin_House_Camera:"Take a Camera Picture of a Player in a Costume & Mask at the Pumpkin House":CHAL																									SeventySix.esm
00536FA2	Challenge_Daily_Picture_Players_Wearing_Beerhat_While_Drunk_At_Frathouse_Camera_Condition	6	Target List.HasMagicEffectKeyword(AlcoholEffect [KYWD:0005240A], 00 00 00 00, 1) = 1.000000	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(HatTypeBeer [KYWD:00452ED2], 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocForestEtaPsiFraternityHouseLocation "Eta Psi House" [LCTN:00478927], 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocForestFraternityRowLocation "Fraternity Row" [LCTN:003F1843], 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocForestPiFraternityHouseLocation "Pi House" [LCTN:00477C6E], 00 00 00 00, 1) = 1.000000																				1	00416674:CUT_Challenge_Daily_Picture_Players_Wearing_Beerhat_While_Drunk_At_Frathouse_Camera:"Take a Camera Picture of a Drunk Player in a Beer Hat at a Frat House":CHAL																									SeventySix.esm
00536FA3	Challenge_Daily_Picture_Players_Wearing_Bandanas_in_NukedRegion_Camera_Condition	5	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.WornHasKeyword(ClothingTypeBandana "Bandana" [KYWD:00416814], 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionA [REGN:000219E2], 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionB [REGN:000219DD], 00 00 00 00, 1) = 1.000000	Target List.GetIsInRegion(NukeRegionC [REGN:000219E3], 00 00 00 00, 1) = 1.000000																					1	004167B8:CUT_Challenge_Daily_Picture_Players_Wearing_Bandanas_in_NukedRegion_Camera:"Take a Camera Picture of a Player wearing a Bandana in a Nuked Region":CHAL																									SeventySix.esm
00536FDF	Challenge_Lifetime_Picture_Albino_SUB_Radstag_Camera_Condition	4	Target List.GetIsRace(RadStagRace "Radstag" [RACE:0007ED1D], 00 00 00 00, 1) = 1.000000	Target List.HasKeyword(ActorTypeAlbino [KYWD:004161BF], 00 00 00 00, 1) = 1.000000	Target List.GetIsID(EncRadstag05 "Albino Radstag" [NPC_:00115A8D], 00 00 00 00, 1) = 1.000000	Target List.GetIsID(LvlAlbinoRadStag "Albino Radstag" [NPC_:0046DBE1], 00 00 00 00, 1) = 1.000000																						1	0041672D:Challenge_Lifetime_Picture_Albino_SUB_Radstag_Camera:"Take a Camera Picture of an Albino Radstag":CHAL																									SeventySix.esm
00536FA4	Challenge_Daily_Picture_Players_Sneaking_in_SugarGrove_Camera_Condition	3	Target List.GetIsPlayer(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.IsSneaking(00 00 00 00, 00 00 00 00, 1) = 1.000000	Target List.GetInCurrentLocation(LocMountainsSugarGroveMissileSiloInteriorLocation "Missile Silo Alpha" [LCTN:000921AE], 00 00 00 00, 1) = 1.000000																							1	004167AA:CUT_Challenge_Daily_Picture_Players_Sneaking_in_SugarGrove_Camera:"Take a Camera Picture of a sneaking Player in the Sugar Grove Missile Silo":CHAL																									SeventySix.esm
00536FA5	Challenge_Lifetime_Picture_Albino_SUB_Angler_Camera_Condition	3	Target List.GetIsRace(DLC03_AnglerRace "Angler" [RACE:0011092F], 00 00 00 00, 1) = 1.000000	Target List.HasKeyword(ActorTypeAlbino [KYWD:004161BF], 00 00 00 00, 1) = 1.000000	Target List.GetIsID(DLC03_EncAngler02 "Albino Angler" [NPC_:00110774], 00 00 00 00, 1) = 1.000000																							1	004166AE:Challenge_Lifetime_Picture_Albino_SUB_Angler_Camera:"Take a Camera Picture of an Albino Angler":CHAL																									SeventySix.esm
