WEAP_FormID	WEAP_EDID	WEAP_FULL	DNAM_Ammo	DNAM_Speed	DNAM_ReloadSpeed	DNAM_NPCReloadDelay	DNAM_Reach	DNAM_ReachEngagementMult	DNAM_MinRange	DNAM_MaxRange	DNAM_AttackDelaySeconds	DNAM_DamageOutOfRangeMult	DNAM_OnHit	DNAM_Flags	DNAM_Capacity	DNAM_AmmoPerShot	DNAM_WeaponType	DNAM_SecondaryDamage	DNAM_Weight	DNAM_Value	DNAM_BaseDamage	DNAM_SoundLevel	DNAM_AccuracyBonus	DNAM_AnimAttackSeconds	DNAM_Rank	DNAM_ActionPointCost	DNAM_FullPowerSeconds	DNAM_MinPowerPerShot	DNAM_Stagger	DNAM_Health	CRDT_CritDamageMult	CRDT_CritChargeBonus	CRDT_CritEffect	DNAM_Projectiles	DNAM_RumblePattern	WSAM_SneakAttackMult	CVT0_DamageCurve	CVT1_MinDurabilityCurve	CVT2_CondLossScale	CVT3_BashCondLossScale	CVT4_MaxDurabilityCurve
000E5881	Flamer	Flamer	AmmoFlamerFuel "Fuel" [AMMO:000CAC78]	1.000000	1.000000	0.000000	1.000000	1.000000	660.000000	1319.000000	0.150000	0.700000	No dismember or explode		100	1	Gun	31.000000	15.000000	150	0	Normal	0	2.200000	0	10.000000	0.000000	0.000000	Small	100	2.000000	1.000000	CritFire [SPEL:001478EC]			2.000000		Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy_HighRoF [CURV:00403826]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
000E98E5	HalluciGenGrenade	HalluciGen Gas Grenade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	0.800000	25	1	Normal	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
000EB340	crUnarmedSuperMutant	Unarmed Super Mutant	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.680000	1.000000	500.000000	2000.000000	0.000000	0.500000	Explode only		0	1	HandToHandMelee	0.000000	0.000000	0	1	Normal	0	1.516668	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier25 [CURV:0076E9CE]				
000ED6E4	crUnarmedGorilla	Unarmed Gorilla	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.680000	1.000000	500.000000	2000.000000	0.000000	0.500000	Normal formula behaviour		0	1	HandToHandMelee	0.000000	0.000000	0	50	Normal	0	1.309524	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier20 [CURV:0076E9C9]				
000EDCE8	crHandyFlamethrowerLeft	Flamethrower	AmmoFlamerFuel "Fuel" [AMMO:000CAC78]	1.000000	1.000000	0.000000	1.000000	1.000000	100.000000	500.000000	0.000000	0.700000	No dismember or explode		0	1	Gun	0.000000	0.000000	0	0	Loud	0	2.200000	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	CritFire [SPEL:001478EC]			2.000000					
000EDCE9	crHandyFlamethrowerMiddle	Flamethrower	AmmoFlamerFuel "Fuel" [AMMO:000CAC78]	1.000000	1.000000	0.000000	1.000000	1.000000	100.000000	500.000000	0.000000	0.000000	No dismember or explode		0	1	Gun	0.000000	0.000000	0	1	Loud	0	5.566667	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	CritFire [SPEL:001478EC]			2.000000					
000EDCEA	crHandyPincherLeft	Pincher	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	0	20	Quiet	0	1.600000	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier25 [CURV:0076E9CE]				
000EDCEB	crHandyPincherRight	Pincher	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	10.000000	0.000000	0.000000	Explode only		0	1	OneHandSword	0.000000	0.000000	0	20	Quiet	0	1.600000	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier25 [CURV:0076E9CE]				
000EDCEC	crHandySawRight	Saw	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	500.000000	2000.000000	0.000000	0.000000	Dismember only		0	1	OneHandSword	0.000000	0.000000	0	10	Loud	0	1.400000	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier26 [CURV:0076E9CF]				
000EDCED	crHandySawMiddle	Saw	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	500.000000	2000.000000	0.000000	0.000000	Dismember only		0	1	OneHandSword	0.000000	0.000000	0	10	Loud	0	1.400000	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier26 [CURV:0076E9CF]				
000EEBED	fragGrenade	Fragmentation Grenade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	0.600000	15	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
000FA2F6	Ripper	Ripper	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Dismember only		0	1	OneHandSword	0.000000	6.000000	130	0	Normal	0	1.138894	0	9.000000	0.000000	0.000000	None	100	2.250000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Player_Damage_Universal_Tier12 [CURV:0080F1FC]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Melee_Max [CURV:00345A4C]
000FA2FB	Shishkebab	Shishkebab	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	Dismember only		0	1	OneHandSword	0.000000	3.000000	120	13	Normal	0	1.138894	0	38.000000	0.000000	0.000000	Small	100	3.500000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier20 [CURV:0080F204]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
000FA3E8	PoolCue	Pool Cue	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	No dismember or explode		0	1	TwoHandSword	10.000000	1.000000	10	13	Quiet	0	1.800010	0	36.000000	0.000000	0.000000	Medium	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier31 [CURV:0080F20F]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
000FC3EC	crWeapMirelurkKing	Sonic Attack	crAmmoMirelurkKing "Sonic Attack" [AMMO:000FC3EE]	1.000000	1.000000	0.000000	1.000000	1.000000	2000.000000	3000.000000	2.000000	0.000000	Normal formula behaviour		0	1	Gun	0.000000	3.000000	0	0	Normal	0	1.000000	0	0.000000	0.000000	0.000000	None	0	2.000000	0.000000	NULL - Null Reference [00000000]			2.000000					
000FC9C3	LeadPipe	Lead Pipe	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	OneHandSword	10.000000	3.000000	15	11	Quiet	0	1.138894	0	28.000000	0.000000	0.000000	Small	100	3.000000	1.000000	NULL - Null Reference [00000000]			4.000000	CT_Player_Damage_Universal_Tier28 [CURV:0080F20C]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
000FCDC7	crProtectron01RightArmLaserGun		AmmoFusionCell "Fusion Cell" [AMMO:000C1897]	1.000000	1.000000	0.000000	1.000000	1.000000	500.000000	3000.000000	1.500000	0.500000	Normal formula behaviour		0	1	Gun	8.000000	0.000000	0	0	Loud	0	1.000000	0	20.000000	0.000000	0.000000	Small	0	1.000000	1.000000	CritLaser [SPEL:000731B2]								
000FDC7D	WalkingCane	Walking Cane	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	No dismember or explode		0	1	OneHandSword	0.000000	2.000000	10	10	Quiet	0	1.138894	0	37.000000	0.000000	0.000000	Small	100	3.000000	1.000000	NULL - Null Reference [00000000]			4.000000	CT_Player_Damage_Universal_Tier26 [CURV:0080F20A]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
000FDC81	Switchblade	Switchblade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	0.000000	No dismember or explode		0	1	OneHandSword	0.000000	1.000000	20	8	Silent	0	0.794453	0	18.000000	0.000000	0.000000	None	100	4.000000	1.000000	NULL - Null Reference [00000000]			4.000000	CT_Player_Damage_Universal_Tier21 [CURV:0080F205]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
000D83BF	PipeWrench	Pipe Wrench	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	OneHandSword	10.000000	2.000000	30	13	Quiet	0	1.138894	0	27.000000	0.000000	0.000000	Small	100	3.000000	1.000000	NULL - Null Reference [00000000]			4.000000	CT_Player_Damage_Universal_Tier28 [CURV:0080F20C]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
000D8576	DeathclawGauntlet	Deathclaw Gauntlet	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	2000.000000	0.000000	0.000000	0.000000	Dismember only		0	1	HandToHandMelee	0.000000	10.000000	85	25	Quiet	0	1.138894	0	35.000000	0.000000	0.000000	Small	100	4.000000	1.000000	NULL - Null Reference [00000000]			4.000000	CT_Player_Damage_Universal_Tier32 [CURV:0080F210]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
000E27A3	crVertibirdGunLeft	Vertibot Front Left Cannon	Ammo5mm "5mm Round" [AMMO:0001F66C]	0.500000	1.000000	0.000000	1.000000	1.000000	2500.000000	5000.000000	1.000000	0.500000	Normal formula behaviour		0	1	Gun	0.000000	0.000000	0	1	Loud	0	6.000000	0	2.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier17 [CURV:0076E9C6]				
000E27A4	crVertibirdGunRight	Vertibot Front Right Cannon	Ammo5mm "5mm Round" [AMMO:0001F66C]	0.500000	1.000000	0.000000	1.000000	1.000000	2500.000000	5000.000000	1.000000	0.500000	Normal formula behaviour		0	1	Gun	0.000000	0.000000	0	1	Loud	0	6.000000	0	2.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier17 [CURV:0076E9C6]				
000E27BC	GatlingLaser	Gatling Laser	AmmoFusionCore "Fusion Core" [AMMO:00075FE4]	2.000000	1.000000	0.000000	1.000000	1.000000	2120.000000	4241.000000	0.150000	0.500000	Normal formula behaviour		500	1	Gun	35.000000	18.000000	200	0	Very Loud	0	2.200000	0	8.000000	0.000000	0.000000	Small	100	2.000000	1.000000	CritLaser [SPEL:000731B2]			2.000000		Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy_HighRoF [CURV:00403826]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
000E7AB9	sledgehammer	Sledgehammer	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	15.000000	12.000000	40	23	Normal	0	1.800010	0	44.000000	0.000000	0.000000	Medium	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier35 [CURV:0080F213]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
000E942B	zzz_JunkJet	Junk Jet	zzz_AmmoJunkJet "Junk" [AMMO:000E942C]	0.300000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.150000	0.500000	Normal formula behaviour		100		Gun	15.000000	19.000000	200	40	Loud	0	1.000000	0	30.000000	1.000000	0.500000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]				CT_Weapon_JunkJet_BaseDMG [CURV:0014944F]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic [CURV:002E8F1A]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	
000FD11B	Broadsider	Broadsider	AmmoCannonBall "Cannonball" [AMMO:000FD11C]	1.000000	1.000000	0.000000	1.000000	1.000000	2200.000000	4400.000000	0.500000	0.500000	Normal formula behaviour		1	1	Gun	33.000000	16.000000	140	5	Loud	0	1.000000	0	18.000000	0.000000	0.000000	Large	100	2.500000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
000FE268	RailwayRifle	Railway	AmmoRRSpike "Railway Spike" [AMMO:000FE269]	0.577400	1.000000	0.000000	1.000000	1.000000	1703.000000	3406.000000	1.000000	0.500000	Dismember only		14	1	Gun	24.000000	9.000000	90	100	Loud	0	0.666667	0	17.000000	0.000000	0.000000	Small	100	2.250000	1.000000	NULL - Null Reference [00000000]			2.250000	CT_Player_Damage_Universal_Tier31 [CURV:0080F20F]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
000FF21D	CryoGrenade	Cryogenic Grenade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	0.750000	25	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	CritCryo [SPEL:001478ED]			2.000000					
000FF21F	PulseGrenade	Pulse Grenade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	0.700000	20	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
000FF276	TrapGrenadeBouquetWeaponFrag3		Trap_AmmoFragGrenade [AMMO:000FF27A]	1.000000	1.000000	0.000000	1.000000	1.000000	500.000000	2000.000000	0.000000	0.500000	Normal formula behaviour		0	1	HandToHandMelee	6.000000	0.000000	0	80	Normal	0	0.300000	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier24 [CURV:0076E9CD]				
000FF964	SuperSledge	Super Sledge	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Normal formula behaviour		0	1	TwoHandSword	15.000000	20.000000	70	40	Loud	0	1.800010	0	52.000000	0.000000	0.000000	Medium	100	3.000000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier39 [CURV:0080F217]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
000FF995	AlienBlaster	Alien Blaster	AmmoAlienBlaster "Alien Blaster Round" [AMMO:001025AA]	1.000000	1.000000	0.000000	1.000000	1.000000	1524.000000	3046.000000	0.200000	0.500000	Normal formula behaviour		42	1	Gun	14.000000	2.000000	90	0	Normal	0	0.666667	0	17.000000	0.000000	0.000000	Small	100	2.500000	1.000000	NULL - Null Reference [00000000]			2.500000		Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy [CURV:0003490E]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
00100AE9	PlasmaGun	Plasma	AmmoPlasmaCartridge "Plasma Cartridge" [AMMO:0001DBB7]	1.000000	1.000000	0.000000	1.000000	1.000000	940.000000	1880.000000	0.300000	0.500000	Normal formula behaviour		18	1	Gun	16.000000	3.000000	85	24	Loud	0	1.000000	0	16.000000	0.000000	0.000000	Small	100	2.500000	1.000000	CritPlasma [SPEL:00139F8C]			2.500000	CT_Player_Damage_Universal_Tier16 [CURV:0080F200]	Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy [CURV:0003490E]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
001025AC	FlareGun	Flare Gun	AmmoFlareGun "Flare" [AMMO:001025AE]	1.000000	1.400000	0.000000	1.000000	1.000000	3163.000000	6325.000000	0.000000	0.500000	Normal formula behaviour		1	1	Gun	17.000000	2.000000	50	5	Quiet	0	0.833333	0	40.000000	0.000000	0.000000	Small	100	2.500000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Player_Damage_Universal_Tier03 [CURV:0080F1F2]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic [CURV:002E8F1A]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
00102796	crUnarmedMirelurkQueen	Unarmed MirelurkQueen	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.700000	1.000000	500.000000	2000.000000	0.000000	0.500000	Normal formula behaviour		0	1	HandToHandMelee	0.000000	0.000000	0	1	Normal	0	1.350000	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier40 [CURV:0076E9DD]				
0010771F	zzz_BottlecapMine	Bottlecap Mine	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0		Mine	3.000000	0.500000	40	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]								
00107BD6	BaseballGrenade	Baseball Grenade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	0.600000	20	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
0010845C	TrapGrenadeBouquetWeaponFrag1		Trap_AmmoFragGrenade [AMMO:000FF27A]	1.000000	1.000000	0.000000	1.000000	1.000000	500.000000	2000.000000	0.000000	0.500000	Normal formula behaviour		0	1	HandToHandMelee	6.000000	0.000000	0	80	Normal	0	0.300000	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier24 [CURV:0076E9CD]				
0010A33D	PlasmaGrenade	Plasma Grenade	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	0.700000	30	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	CritPlasma [SPEL:00139F8C]			2.000000					
0010A340	NukeMine	Nuke Mine	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Mine	0.000000	0.800000	40	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	0.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
0010A342	PlasmaMine	Plasma Mine	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Mine	3.000000	0.650000	35	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	CritPlasma [SPEL:00139F8C]			2.000000					
0010A344	PulseMine	Pulse Mine	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Mine	3.000000	0.350000	25	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000					
0010C3C6	MolotovCocktail	Molotov Cocktail	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	No dismember or explode		0	1	Grenade	3.000000	0.450000	20	0	Normal	0	1.833333	0	50.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	CritFire [SPEL:001478EC]			2.000000					
0010C669	CryoMine	Cryo Mine	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1000.000000	2000.000000	0.000000	1.000000	Normal formula behaviour		0	1	Mine	3.000000	0.700000	30	0	Silent	0	1.833333	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	CritCryo [SPEL:001478ED]			2.000000					
0010FFFD	crUnarmedSentryBot	Unarmed Sentry Bot	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.680000	1.000000	500.000000	2000.000000	0.000000	0.500000	Explode only		0	1	OneHandSword	0.000000	0.000000	0	1	Normal	0	1.333333	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier35 [CURV:0076E9D8]				
0011271C	crWeapMirelurkQueenLeft	Acid Spray	crAmmoMirelurkQueen "Lobster Spray" [AMMO:00102798]	1.000000	1.000000	0.000000	1.000000	1.000000	500.000000	30000.000000	5.000000	0.000000	Normal formula behaviour		0	1	Gun	0.000000	3.000000	0	1	Normal	0	2.000000	0	5.000000	0.000000	0.000000	None	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier28 [CURV:0076E9D1]				
0011271D	crWeapMirelurkQueenRight	Acid Spray	crAmmoMirelurkQueen "Lobster Spray" [AMMO:00102798]	1.000000	1.000000	0.000000	1.000000	1.000000	500.000000	30000.000000	5.000000	0.000000	Normal formula behaviour		0	1	Gun	0.000000	3.000000	0	1	Normal	0	2.000000	0	5.000000	0.000000	0.000000	None	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier28 [CURV:0076E9D1]				
00113339	crDeathclawDirtThrow		crAmmoDeathclawThrow [AMMO:0011333B]	1.000000	1.000000	0.000000	1.000000	1.000000	300.000000	900.000000	0.000000	0.000000	Normal formula behaviour		0	1	Gun	0.000000	3.000000	0	1	Normal	0	1.166667	0	20.000000	0.000000	0.000000	None	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier38 [CURV:0076E9DB]				
