FormID	EDID	FULL	DESC	NNAM	XALG_Flags	KEYWORDS	SWFI	BEVA	ETIP	ETDI	ETLG	ReferencedBy	ECIL_Count	ECIL_1	ECIL_2	ECIL_3	ECIL_4	ECIL_5	ECIL_6	ECIL_7	ECIL_8	ECIL_9	ECIL_10	ECIL_11	ECIL_12	ECIL_13	ECIL_14
005867A2	ATX_ENTM_Skin_WeaponModel_HandmadeGun_Communist	Communist Skin (Handmade Rifle)	Take this land from its capitalist oppressors with the Communist Skin for the Handmade Rifle.  - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Communist Skin	Premium	004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5EE:ATX_Entitlement_Filter_Store_Skin_Weapons:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/WeaponModel/	ATX_Skin_WeaponModel_HandmadeGun_Communist.dds		005867A4:ATX_co_mod_HandmadeGun_Weapon_ModelSwap_Communist:COBJ	2	ATX_Skin_WeaponModel_HandmadeGun_Communist_C1.ddsATX_Skin_WeaponModel_HandmadeGun_Communist_C2.dds													
005867A1	ATX_ENTM_CAMP_Decoration_FlagWaving_CommunistFlag_Basic_02	Red Shift Flag 2	Let your comrades know that you put the Party first with this impressive flag for your C.A.M.P.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Red Shift Flag 2		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Flags/	ATX_CAMP_Decoration_FlagWaving_CommunistFlag_Basic_02.dds		0054E3D3:ATX_workshop_LL_Decorations_Flags:LVLI	1	ATX_CAMP_Decoration_FlagWaving_CommunistFlag_Basic_02_C1.dds													
005867A0	ATX_ENTM_CAMP_Decoration_FlagWaving_CommunistFlag_Basic_01	Red Shift Flag 1	Let your comrades know that you put the Party first with this impressive flag for your C.A.M.P.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Red Shift Flag 1		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Flags/	ATX_CAMP_Decoration_FlagWaving_CommunistFlag_Basic_01.dds		0054E3D3:ATX_workshop_LL_Decorations_Flags:LVLI	1	ATX_CAMP_Decoration_FlagWaving_CommunistFlag_Basic_01_C1.dds													
0058679F	ATX_ENTM_CAMP_Decoration_FlagWaving_CommunistFlag_Advanced_02	Red Menace Flag 2	Plant a flag that will strike fear into the hearts of the American filth. This land will soon be ours.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Red Menace Flag 2		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Flags/	ATX_CAMP_Decoration_FlagWaving_CommunistFlag_Advanced_02.dds		0054E3D3:ATX_workshop_LL_Decorations_Flags:LVLI	1	ATX_CAMP_Decoration_FlagWaving_CommunistFlag_Advanced_02_C1.dds													
0058679E	ATX_ENTM_CAMP_Decoration_FlagWaving_CommunistFlag_Advanced_01	Red Menace Flag 1	Plant a flag that will strike fear into the hearts of the American filth. This land will soon be ours.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Red Menace Flag 1		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Flags/	ATX_CAMP_Decoration_FlagWaving_CommunistFlag_Advanced_01.dds		0054E3D3:ATX_workshop_LL_Decorations_Flags:LVLI	1	ATX_CAMP_Decoration_FlagWaving_CommunistFlag_Advanced_01_C1.dds													
005867BE	ATX_ENTM_Skin_WeaponModel_DeathTambo_BoneTambo	Boney Tambo Skin (Death Tambo)	This grisly Boney Tambo Skin is a real sight for sore eyes!  This Skin will give your weapon a unique look, unique sounds, and maintain all mod effects.  - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Boney Tambo Skin		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5EE:ATX_Entitlement_Filter_Store_Skin_Weapons:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/WeaponModel/	ATX_Skin_WeaponModel_DeathTambo_BoneTambo.dds		005867BC:ATX_co_mod_melee_DeathTambo_BoneTambo:COBJ	1	ATX_Skin_WeaponModel_DeathTambo_BoneTambo_C1.dds													
0058679D	ATX_ENTM_CAMP_Defense_Turret_Halloween_Orange	Jack-o'-lantern Turret Skin Pack	Celebrate Halloween with the Jack-o'-lantern Turret Skin Pack! Turret requirements must be met to build these items.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Jack-o'-lantern Turret Skins		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0049499B:ATX_Entitlement_Filter_Store_CAMP_Machinery:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Defenses/	ATX_CAMP_Defense_Turret_Halloween_Orange.dds		00556263:ATX_workshop_LChar_TurretTripod:LVLN|00556264:ATX_workshop_LChar_TurretMounted:LVLN|00556265:ATX_workshop_LChar_TurretShotgun:LVLN|00556266:ATX_workshop_LChar_TurretMissileLauncher:LVLN|00556267:ATX_workshop_LChar_TurretLaser:LVLN|00556268:ATX_workshop_LChar_TurretLaser_Heavy:LVLN	2	ATX_CAMP_Defense_Turret_Halloween_Orange_C1.ddsATX_CAMP_Defense_Turret_Halloween_Orange_C2.dds													
00586558	ATX_F1_ENTM_Skin_ArmorSkin_Combat_AtomicCamo	Atomic Camo Combat Armor Paint	Stand out while blending in with the Atomic Camo Paint for your Combat Armor.   This offer is exclusive to Fallout 1st Members.  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Atomic Camo Paint	Fallout 1st	003E9EFD:ATX_Entitlement_Filter_Store_Skin_Armor:KYWD|004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|005438F9:BabylonBlockFavorite:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/ArmorSkin/	ATX_F1_Skin_ArmorSkin_Combat_AtomicCamo.dds		0058655E:ATX_F1_co_mod_armor_Combat_Material_Paint_AtomicCamo:COBJ	0														
0058655B	ATX_F1_ENTM_Skin_ArmorSkin_Robot_AtomicCamo	Atomic Camo Robot Armor Paint	Stand out while blending in with the Atomic Camo Paint for your Robot Armor.   This offer is exclusive to Fallout 1st Members.  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Atomic Camo Paint	Fallout 1st	003E9EFD:ATX_Entitlement_Filter_Store_Skin_Armor:KYWD|004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|005438F9:BabylonBlockFavorite:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/ArmorSkin/	ATX_F1_Skin_ArmorSkin_Robot_AtomicCamo.dds		00586562:ATX_F1_co_mod_armor_Robot_Material_Paint_AtomicCamo:COBJ	0														
0058655C	ATX_F1_ENTM_Skin_ArmorSkin_Scout_AtomicCamo	Atomic Camo Scout Armor Paint	Stand out while blending in with the Atomic Camo Paint for your Scout Armor.   This offer is exclusive to Fallout 1st Members. Available June 2020.  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Atomic Camo Paint	Fallout 1st	003E9EFD:ATX_Entitlement_Filter_Store_Skin_Armor:KYWD|004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|005438F9:BabylonBlockFavorite:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/ArmorSkin/	ATX_F1_Skin_ArmorSkin_Scout_AtomicCamo.dds		00586563:ATX_F1_co_mod_armor_Scout_Material_Paint_AtomicCamo:COBJ	0														
00586557	ATX_F1_ENTM_Skin_ArmorSkin_Leather_AtomicCamo	Atomic Camo Leather Armor Paint	Stand out while blending in with the Atomic Camo Paint for your Leather Armor.   This offer is exclusive to Fallout 1st Members. Available January 2020.  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Atomic Camo Paint	Fallout 1st	003E9EFD:ATX_Entitlement_Filter_Store_Skin_Armor:KYWD|004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|005438F9:BabylonBlockFavorite:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/ArmorSkin/	ATX_F1_Skin_ArmorSkin_Leather_AtomicCamo.dds		0058655F:ATX_F1_co_mod_armor_Leather_Material_Paint_AtomicCamo:COBJ	0														
00586559	ATX_F1_ENTM_Skin_ArmorSkin_Marine_AtomicCamo	Atomic Camo Marine Armor Paint	Stand out while blending in with the Atomic Camo Paint for your Marine Armor.   This offer is exclusive to Fallout 1st Members.  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Atomic Camo Paint	Fallout 1st	003E9EFD:ATX_Entitlement_Filter_Store_Skin_Armor:KYWD|004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|005438F9:BabylonBlockFavorite:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/ArmorSkin/	ATX_F1_Skin_ArmorSkin_Marine_AtomicCamo.dds		00586560:ATX_F1_co_mod_armor_Marine_Material_Paint_AtomicCamo:COBJ	0														
0058655A	ATX_F1_ENTM_Skin_ArmorSkin_Metal_AtomicCamo	Atomic Camo Metal Armor Paint	Stand out while blending in with the Atomic Camo Paint for your Metal Armor.   This offer is exclusive to Fallout 1st Members. Available January 2020.  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Atomic Camo Paint	Fallout 1st	003E9EFD:ATX_Entitlement_Filter_Store_Skin_Armor:KYWD|004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|005438F9:BabylonBlockFavorite:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/ArmorSkin/	ATX_F1_Skin_ArmorSkin_Metal_AtomicCamo.dds		00586561:ATX_F1_co_mod_armor_Metal_Material_Paint_AtomicCamo:COBJ	0														
0058655D	ATX_F1_ENTM_Skin_ArmorSkin_Wood_AtomicCamo	Atomic Camo Wood Armor Paint	Stand out while blending in with the Atomic Camo Paint for your Wood Armor.   This offer is exclusive to Fallout 1st Members. Available June 2020.  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Atomic Camo Paint	Fallout 1st	003E9EFD:ATX_Entitlement_Filter_Store_Skin_Armor:KYWD|004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|005438F9:BabylonBlockFavorite:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/ArmorSkin/	ATX_F1_Skin_ArmorSkin_Wood_AtomicCamo.dds		00586564:ATX_F1_co_mod_armor_Wood_Material_Paint_AtomicCamo:COBJ	0														
0058645F	ATX_ENTM_Emotes_Hello_Salute_Communist	Communist Salute	A salute to show you understand dialectical materialism. All those who do not salute in return should be noted and reported.  - UNLOCKS AN EMOTE OPTION. -	Communist Salute		0031B2BF:ATX_Entitlement_Filter_Store_Emotes_Hello:KYWD|0052B5FA:ATX_Entitlement_Category_Store_Emotes:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD	CommunistSalute1					0055DEEF:ATX_Emote_Salute_Communist1:EMOT	0														
00581F39	ATX_ENTM_Skin_LootBag_Guts	Guts Loot Bag	Let everyone know where you have been and where you like to leave goodies with the Guts Loot Bag.   This item replaces the appearance of your dropped Paper Bag.  - UNLOCKS A PLAYER LOOT BAG SKIN FOR ALL CHARACTERS. -	Guts		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|00581F1D:ATX_Entitlement_Filter_Store_Skin_LootBag:KYWD|0058D013:PlayerLoadoutSlot_Lootbags:KYWD|0058D014:PlayerLoadoutSlot_Deathbags:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/LootBags/	ATX_Skin_LootBag_Guts.dds	ATX_Lootbag_Guts "Guts Loot Bag" [CONT:00584A32]		1	ATX_Skin_LootBag_Guts_C1.dds													
00581F3B	zzzATX_ENTM_Skin_LootBag_Guts_DONOTUSE	Meat Pile Death Bag	Meat Pile Death Bag test  - UNLOCKS A PLAYER LOOT BAG SKIN FOR ALL CHARACTERS. -	Meat Pile		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|00581F1D:ATX_Entitlement_Filter_Store_Skin_LootBag:KYWD			Textures/ATX/Storefront/LootBag/	ATX_Skin_LootBag_MeatPile.dds		0084B0C1:BypassWorkshopEntitlementBlacklist:FLST	0														
00581F1E	TEMPLATE_ENTM_Skin_LootBag_LootBag	Template Loot Bag	- UNLOCKS A PLAYER LOOT BAG SKIN FOR ALL CHARACTERS. -			0079A59C:ATX_ItemRarity_None:KYWD			Textures/ATX/Storefront/Player/LootBags/	ATX_Skin_Lootbag_		0084B0C1:BypassWorkshopEntitlementBlacklist:FLST	0														
00581F1F	ATX_ENTM_Skin_LootBag_Jackolantern	Jack O'Lantern Loot Bag	Get into the Halloween spirit with the Jack O'Lantern Loot Bag.  This item replaces the appearance of your dropped Paper Bag.  - UNLOCKS A PLAYER LOOT BAG SKIN FOR ALL CHARACTERS. -	Jack O'Lantern		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|00581F1D:ATX_Entitlement_Filter_Store_Skin_LootBag:KYWD|0058D013:PlayerLoadoutSlot_Lootbags:KYWD|0058D014:PlayerLoadoutSlot_Deathbags:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/LootBags/	ATX_Skin_LootBag_Jackolantern.dds	ATX_Lootbag_Jackolantern "Jack O'Lantern Loot Bag" [CONT:00581F20]		1	ATX_Skin_LootBag_Jackolantern_C1.dds													
00581F21	zzzATX_ENTM_Skin_LootBag_Jackolantern_DONOTUSE	Jack O'Lantern Death Bag	- UNLOCKS A PLAYER LOOT BAG SKIN FOR ALL CHARACTERS. -	Jack O'Lantern		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|00581F1D:ATX_Entitlement_Filter_Store_Skin_LootBag:KYWD			Textures/ATX/Storefront/LootBag/	ATX_Skin_LootBag_Jackolantern.dds		00664E5F:zzz_ATX_workshop_co_Furniture_Nuka-ColaQuantumStool:COBJ|0084B0C1:BypassWorkshopEntitlementBlacklist:FLST	0														
0057E360	ATX_F1_ENTM_Apparel_Clothes_RangersUniform_Advanced	Advanced Ranger Armor Outfit	Roam the Wasteland as a living legend.  Included with membership in Fallout 1st. Available December 2019.  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Advanced Ranger Armor Outfit	Fallout 1st	0051AB28:ATX_Entitlement_Filter_Store_Apparel_Outfits:KYWD|0059B818:ATX_Entitlement_Category_Store_Fallout1st:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/Outfit/	atx_apparel_outfit_rangersuniform_advanced_l.dds		0055FA07:ATX_F1_co_Clothes_Outfit_RangersUniform_Advanced:COBJ	2	ATX_F1_Apparel_Clothes_RangersUniform_Advanced_C1.ddsATX_F1_Apparel_Clothes_RangersUniform_Advanced_C2.dds													
0057E361	ATX_F1_ENTM_Apparel_Clothes_RangersUniform_Elite	Elite Ranger Armor Outfit	Roam the Wasteland as a living legend.  This offer is exclusive to Fallout 1st Members. Available March 2020.  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Elite Ranger Armor Outfit	Fallout 1st	0051AB28:ATX_Entitlement_Filter_Store_Apparel_Outfits:KYWD|0059B818:ATX_Entitlement_Category_Store_Fallout1st:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Player/Outfit/	ATX_Apparel_Outfit_RangersUniform_Elite.dds		0055FA12:ATX_F1_co_Clothes_Outfit_RangersUniform_Elite:COBJ	0														
0057E1F6	ATX_ENTM_Skin_PipBoySkin_Communist_01	Red Shift Paint	Wear your crimson-red heart on your sleeve with this intimidating Pip-Boy skin.  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Red Shift Paint		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5ED:ATX_Entitlement_Filter_Store_Skin_Pipboy:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/PipBoy/	ATX_PipBoy_Communist_01.dds		0057E1F8:ATX_co_mod_Pipboy_Skin_Communist_01:COBJ	2	ATX_PipBoy_Communist_01_C1.ddsATX_PipBoy_Communist_01_C2.dds													
0057E1F7	ATX_ENTM_Skin_PipBoySkin_Communist_02	Red Menace Paint	Help spread the word of a more equitable government with the Red Menace Paint for your Pip-Boy.  - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Red Menace Paint		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5ED:ATX_Entitlement_Filter_Store_Skin_Pipboy:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/PipBoy/	ATX_PipBoy_Communist_02.dds		0057E1F9:ATX_co_mod_Pipboy_Skin_Communist_02:COBJ	2	ATX_PipBoy_Communist_02_C1.ddsATX_PipBoy_Communist_02_C2.dds													
0057E1EF	ATX_ENTM_Apparel_Headwear_CommunistOutfit_Basic_Hat	Communist Spy Ski Hat	Stay warm and show loyalty to the cause with this stealthy hat.  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Communist Spy Hat		003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB27:ATX_Entitlement_Filter_Store_Apparel_Headwear:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/Headwear/	ATX_Apparel_Headwear_CommunistOutfit_Basic_Hat.dds		0057E1F1:ATX_co_Clothes_Headwear_CommunistOutfit_Basic:COBJ	2	ATX_Apparel_Headwear_CommunistOutfit_Basic_Hat_C1.ddsATX_Apparel_Headwear_CommunistOutfit_Basic_Hat_C2.dds													
0057E1EE	ATX_ENTM_Apparel_Outfit_CommunistOutfit_Basic	Communist Spy Outfit	Learn the secrets of the bourgeoisie by going fashionably under cover. And rejoice: all styles have been approved as non-deviant by the Party.  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Communist Spy Outfit		003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB28:ATX_Entitlement_Filter_Store_Apparel_Outfits:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/Outfit/	ATX_Apparel_Outfit_CommunistOutfit_Basic.dds		0057E1F0:ATX_co_Clothes_Outfit_CommunistOutfit_Basic:COBJ	2	ATX_Apparel_Outfit_CommunistOutfit_Basic_C1.ddsATX_Apparel_Outfit_CommunistOutfit_Basic_C2.dds													
0057AE07	ATX_F1_ENTM_PlayerIcon_FalloutFirst	Fallout 1st Player Icon	Membership has its perks.  Included with membership in Fallout 1st.  - UNLOCKS A PLAYER ICON. -	Fallout 1st Icon	Fallout 1st	004302F4:ATX_Entitlement_Filter_Store_AvatarIcons_AvatarIcons:KYWD|0052B5FB:ATX_Entitlement_Category_Store_AvatarIcons:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/PlayerIcons/	ATX_PlayerIcon_FalloutFirst1.dds		0057AE05:ATX_F1_AVTR_PlayerIcon_FalloutFirst:AVTR	0														
0057AE08	ATX_F1_ENTM_PlayerIcon_Ranger	Ranger Uniform Player Icon	Live the legend.  Included with membership in Fallout 1st.  - UNLOCKS A PLAYER ICON. -	Ranger Uniform Icon	Fallout 1st	004302F4:ATX_Entitlement_Filter_Store_AvatarIcons_AvatarIcons:KYWD|0052B5FB:ATX_Entitlement_Category_Store_AvatarIcons:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/PlayerIcons/	ATX_PlayerIcon_NCR1.dds		0057AE06:ATX_F1_AVTR_PlayerIcon_Ranger:AVTR	0														
005786BE	ATX_ENTM_PlayerIcon_Communist_Star	Communist Star Player Icon	Show your true loyalty to everyone you meet.  - UNLOCKS A PLAYER ICON. -	Communist Star Icon		004302F4:ATX_Entitlement_Filter_Store_AvatarIcons_AvatarIcons:KYWD|0052B5FB:ATX_Entitlement_Category_Store_AvatarIcons:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/PlayerIcons/	ATX_PlayerIcon_Communist_Star.dds		005786C1:ATX_AVTR_PlayerIcon_Communist_Star:AVTR	0														
005786BF	ATX_ENTM_PlayerIcon_Communist_Liberator	Liberator Player Icon	Show you support the Liberators' goal of spreading the truth.  - UNLOCKS A PLAYER ICON. -	Liberator Icon		004302F4:ATX_Entitlement_Filter_Store_AvatarIcons_AvatarIcons:KYWD|0052B5FB:ATX_Entitlement_Category_Store_AvatarIcons:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/PlayerIcons/	ATX_PlayerIcon_Communist_Liberator.dds		005786C0:ATX_AVTR_PlayerIcon_Communist_Liberator:AVTR	0														
005772B9	ATX_ENTM_CAMP_Utility_Fountain_Rustic	Rustic Fountain	It has seen better days but it still gives water. The Rustic Fountain will dispense water.  This item cannot be built inside of a Shelter.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Rustic Fountain	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|00412287:ATX_Entitlement_Filter_Store_CAMP_Utility:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Utility/	ATX_CAMP_Utility_Fountain_Rustic.dds		005FF9CF:workshop_LL_FountainsResource:LVLI	2	ATX_CAMP_Utility_Fountain_Rustic_C1.ddsATX_CAMP_Utility_Fountain_Rustic_C2.dds													
005771B4	ATX_ENTM_CAMP_Utility_Sink_Rustic	Rustic Sink	It isn't old, it is vintage. The Rustic Sink will dispense water.  This item cannot be built inside of a Shelter.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Rustic Sink	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|00412287:ATX_Entitlement_Filter_Store_CAMP_Utility:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Utility/	ATX_CAMP_Utility_Sink_Rustic.dds		005771B5:ATX_workshop_co_Sink_Rustic:COBJ	2	ATX_CAMP_Utility_Sink_Rustic_C1.ddsATX_CAMP_Utility_Sink_Rustic_C2.dds													
00575B7B	ATX_ENTM_CAMP_FloorDecor_NukaColaBottle_Large	Large Nuka-Cola Bottle	You can never have too much Nuka-Cola.   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Nuka-Cola Bottle	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	ATX_CAMP_FloorDecor_NukaColaBottle_Large.dds		005A2489:ATX_workshop_LL_Decorations_NukaColaStatues:LVLI	2	ATX_CAMP_FloorDecor_NukaColaBottle_Large_C1.ddsATX_CAMP_FloorDecor_NukaColaBottle_Large_C2.dds													
00575B68	ATX_ENTM_CAMP_Utility_NukaColaVendingMachine_Clean	Pristine Nuka-Cola Vending Machine	Everyone can use a cold drink after a long day in the Wasteland. The Pristine Nuka-Cola Vending Machine is a container which can dispense bottled drinks in your C.A.M.P.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Nuka-Cola Vending Machine	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|00412287:ATX_Entitlement_Filter_Store_CAMP_Utility:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Camp/Utility/	ATX_CAMP_Utility_NukaColaVendingMachine_Clean.dds		00575B69:ATX_workshop_co_Brewing_NukaColaVendingMachine:COBJ	2	ATX_CAMP_Utility_NukaColaVendingMachine_Clean_C1.ddsATX_CAMP_Utility_NukaColaVendingMachine_Clean_C2.dds													
00575A1D	Babylon_ENTM_Skin_WeaponSkin_CombatRifle_Jack-OLantern	Jack O' Lantern Paint (Combat Rifle)	This jack o' lantern skin for your combat rifle is sure to keep a wicked smile on your face!   - SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Jack O' Lantern Paint	Premium	0079A59C:ATX_ItemRarity_None:KYWD			Textures/ATX/Storefront/Player/WeaponSkin/	Babylon_Skin_WeaponSkin_CombatRifle_Jack-OLantern.dds		0057AD48:co_mod_CombatRifle_Paint_Babylon_JackoLantern:COBJ|00630F98:ChallengeReward_CUT_Babylon_Challenge_Halloween2019_004:GMRW	0														
00575361	Babylon_ENTM_Apparel_Headwear_HalloweenCostume02Glow_Skeleton_Helmet	Glowing Skeleton Hood	Show everyone you've got a bone to pick with this glow-in-the-dark hood!  Matches with the Glowing Skeleton Costume.  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Glowing Skeleton Hood	Premium	003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0079A59C:ATX_ItemRarity_None:KYWD			Textures/ATX/Storefront/Player/Headwear/	Babylon_Apparel_Headwear_HalloweenCostume02Glow_Helmet.dds		00575362:Babylon_co_Clothes_Headwear_HalloweenCostume02Glow_Skeleton_Helmet:COBJ|00630F9A:ChallengeReward_CUT_Babylon_Challenge_Halloween2019_006:GMRW	0														
0057535C	Babylon_ENTM_Apparel_Outfit_HalloweenCostume02Glow_Skeleton	Glowing Skeleton Costume	Show everyone you've got a bone to pick with this glow-in-the-dark costume!  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Glowing Skeleton Costume	Premium	003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB28:ATX_Entitlement_Filter_Store_Apparel_Outfits:KYWD|0079A59C:ATX_ItemRarity_None:KYWD			Textures/ATX/Storefront/Player/Outfit/	Babylon_Apparel_Underarmor_HalloweenCostume02Glow.dds		0057535B:Babylon_co_Clothes_Outfit_HalloweenCostume02Glow_Skeleton:COBJ|00630F9A:ChallengeReward_CUT_Babylon_Challenge_Halloween2019_006:GMRW	0														
00574C78	SCORE_S1_ENTM_CAMP_Utility_Sink_Clean	Clean Sink	Make it a clean scene with the Clean Sink. The Clean Sink will dispense water.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Clean Sink	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|00412287:ATX_Entitlement_Filter_Store_CAMP_Utility:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Utility/	ATX_CAMP_Utility_Sink_Clean.dds		00574C79:ATX_workshop_co_Sink_Clean:COBJ	2	ATX_CAMP_Utility_Sink_Clean_C1.ddsATX_CAMP_Utility_Sink_Clean_C2.dds													
