FormID	EDID	FULL	SHRT	RNAM_FormID	RNAM_EDID	RNAM_Name	ATKR_FormID	ATKR_EDID	ATKR_Name	INAM_FormID	INAM_EDID	TPLT_FormID	TPLT_EDID	TPLT_Name	LTPT_FormID	LTPT_EDID	LTPT_Name	LTPC_FormID	LTPC_EDID	LTPC_Name	CNAM_FormID	CNAM_EDID	CNAM_Name	VTCK_FormID	VTCK_EDID	VTCK_Name	WNAM_FormID	WNAM_EDID	DOFT_FormID	DOFT_EDID	ACBS_Flags	ACBS_XPOffset	ACBS_Level	ACBS_CalcMinLvl	ACBS_CalcMaxLvl	ACBS_DispositionBase	ACBS_TemplateFlags	AJNG_EDID	AJXG_EDID	DNAM_CalcHealth	DNAM_CalcActionPts	DNAM_FarAwayDist	DNAM_GearedUpWeapons	ZNAM_FormID	ZNAM_EDID	ECOR_FormID	ECOR_EDID	Factions_Flat
0004AF25	encRaiderFaceM07			00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider	003F83BC	W05_NPCM_GenericRaider01	Raider	000ADA90	SkinNakedDirty				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	000780B6	csRaiderRangedo100d100	0004223F	DefaultCombatMasterPackageList	
0004AF26	encRaiderFaceM08			00013746	HumanRace	Human	00013746	HumanRace	Human			0039CCA2	EncRaider01CorpseTemplate	Raider Corpse							0005F970	raiderClass	Raider	003F83BF	W05_NPCM_GenericRaider02	Raider	000ADA90	SkinNakedDirty				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	50	0	1	000780B6	csRaiderRangedo100d100	0004223F	DefaultCombatMasterPackageList	
00064C5E	EncMirelurkHunter01	Mirelurk Hunter		00064C60	MirelurkHunterRace	Mirelurk Hunter	00064C60	MirelurkHunterRace	Mirelurk Hunter	003533D9	LLD_Creature_MirelurkHunter										0005F96F	mirelurkClass	Mirelurk	00064C62	CrMirelurkHunter		00064C5F	SkinMirelurkHunter				0	24	0	0	35		Renorm_MinLVL_Tier03	Renorm_MaxLVL_Tier01	190	100	0	1	000ABEA5	csMirelurkHunter			CreatureFaction[Rank:0] | MirelurkFaction[Rank:0]
00079304	DebugJPCitizen	Resident		00013746	HumanRace	Human															0001326B	Citizen	Citizen	00013AD2	MaleEvenToned				0014D253	ResidentTShirtAndJeans		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					CrimeDiamondCity[Rank:0] | GenericNPCFaction[Rank:0] | DmndFarmerFaction[Rank:0] | DmndWallAudienceFaction[Rank:-1]
00090C37	EncMutantHound01	Mutant Hound		00090C33	FEVHoundRace	FEV Hound				001A85CE	LLD_Creature_MutantHound										00123E15	FEVHoundClass	Mutant Hound	000C9B5D	CrFEVHoundVoice		00090C35	SkinFEVHoundWhole				0	8	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	35	60	0	1	000AB719	csMutantHound	0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | MutantHoundFaction[Rank:0]
00090E57	LvlRadStag			0007ED1D	RadStagRace	Radstag	0007ED1D	RadStagRace	Radstag	0008E3B5	LLD_Creature_Radstag	00090E56	LCharCritterRadStag					0016556E	ChanceLegendary		00123E17	RadStagClass	Rad Stag	0008E8C3	CrRadStag		0003D41D	SkinRadStagGlowing				0	40	0	0	35		Renorm_MinLVL_Tier06	Renorm_MaxLVL_Tier02	300	100	0	1	00090E54	csRadStag			RadStagFaction[Rank:0]
00098175	AudioTemplateFeralGhoul	AudioTemplateFeralGhoul		0006B4EC	FeralGhoulRace	Feral Ghoul															00076A07	BoSScribeClass	Brotherhood of Steel Scribe	0009B20A	CrFeralGhoulVoice							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000995A6	AudioTemplateBrahmin	Brahmin		0002047E	BrahminRace	Brahmin	0002047E	BrahminRace	Brahmin	0008E3AB	LLD_Creature_Brahmin										0001326B	Citizen	Citizen	0006D6D2	CrBrahminVoice		0002047C	SkinBrahmin				0	3	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	180	100	0	1					DomesticAnimalFaction[Rank:0]
0009C8F7	DebugShootingRangeNPC			000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human			0002898B	LvlBloodEagle								0005F970	raiderClass	Raider	00572BFB	W05_NPCF_GenericBloodEagle01	Blood Eagle	000EAFB8	SkinGhoulNaked				0	66	39	0	35		Renorm_MinLVL_Tier09	Renorm_MaxLVL_Tier03	534	50	0	1			0004223F	DefaultCombatMasterPackageList	RaiderFaction[Rank:0]
0009DCBC	AudioTemplateRadStag	AudioTemplateRadstag		0007ED1D	RadStagRace	Radstag	0002047E	BrahminRace	Brahmin	0008E3AB	LLD_Creature_Brahmin										0001326B	Citizen	Citizen	0008E8C3	CrRadStag		0007ED1B	SkinRadStag				0	3	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	180	100	0	1					DomesticAnimalFaction[Rank:0]
000A0E2F	Loot_CorpseBase	Corpse		00013746	HumanRace	Human	00013746	HumanRace	Human												0001326B	Citizen	Citizen				0001E572	SkinCorpse	00021842	Wastelander01		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
000A0E30	Loot_CorpseRaiderMale01			00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	0039CCAE	Outfit_Loot_Corpse_Raider		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
000A0E31	Loot_CorpseRaiderFemale01			00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen	003F83BB	W05_NPCF_GenericRaider01	Raider	000ADA90	SkinNakedDirty	0039CCAE	Outfit_Loot_Corpse_Raider		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
000A0E32	W05_Loot_CorpseSettlerFaceM01	Settler		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	00021842	Wastelander01		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
000A0E33	W05_Loot_CorpseSettlerFaceF01			00013746	HumanRace	Human	00013746	HumanRace	Human	00572CD6	LLD_Creature_Settler	00590431	W05_Loot_CorpseSettler01Template	Settler							0005F970	raiderClass	Raider	00424A4F	W05_NPCF_GenericSettler01	Settler			00572C09	Outfit_Settler		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	75	50	0	1	00572DBC	csSettlerRanged	0004223F	DefaultCombatMasterPackageList	W05_SettlerFaction[Rank:0]
000A0E3A	Loot_CorpseTraderMale	Trader		00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E2F	Loot_CorpseBase	Corpse							0001326B	Citizen	Citizen				0001E572	SkinCorpse	00021842	Wastelander01		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
000A0E3B	Loot_CorpseTraderFemale			00013746	HumanRace	Human	00013746	HumanRace	Human			000A0E3A	Loot_CorpseTraderMale	Trader							0001326B	Citizen	Citizen				0001E572	SkinCorpse	00021842	Wastelander01		0	6	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	165	50	0	1					
000A0F33	EncYaoGuai02Template	Yao Guai		000A0F2F	YaoGuaiRace	Yao Guai	000A0F2F	YaoGuaiRace	Yao Guai	0008E3B8	LLD_Creature_YaoGuai										000B3D81	YaoGuaiClass	Yao Guai	000B3D80	CrYaoGuaiVoice		000A0F31	SkinYaoGuaiWhole				0	26	0	0	35		Renorm_MinLVL_Tier04	Renorm_MaxLVL_Tier02	600	105	0	1	000B3D84	csYaoGuai	0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | YaoGuaiFaction[Rank:0]
000A563F	EncEyeBot	EyeBot	EyeBot	000A563A	EyeBotRace	EyeBot	000A563A	EyeBotRace	EyeBot	000A7DA1	LLD_Creature_Eyebot										000A7DA2	EyebotClass	EyeBot	000AE7EC	RobotEyebot		000A563C	SkinEyeBot				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	20	100	200	1	000A7DA3	csEyebot	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EyebotFaction[Rank:0]
000AD3A2	Loot_DeadRaider01			00013746	HumanRace	Human	00013746	HumanRace	Human			0003183A	EncRaider01Template	Raider							0005F970	raiderClass	Raider				0001E572	SkinCorpse	0039CCAE	Outfit_Loot_Corpse_Raider		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	75	50	0	1	0003183B	csRaiderRanged	0004223F	DefaultCombatMasterPackageList	W05_CraterRaiderFaction[Rank:0]
000ADE0C	AudioTemplateBloatFly	AudioTemplateBloatFly		00029463	BloatflyRace	Bloatfly															000A7DA2	EyebotClass	EyeBot	00033206	CrBloatflyVoice							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000AE0BB	EncSentryBot01Template	Sentry Bot		000AE0B7	SentryBotRace	SentryBot	000AE0B7	SentryBotRace	SentryBot	0001B34C	LLD_Creature_Robot_SentryBot										000B287C	RobotClass	Robot Class	0006E5A3	RobotSentryBot							0	30	0	0	35		Renorm_MinLVL_Tier05	Renorm_MaxLVL_Tier02	875	100	0	1	000B9D66	csSentryBot	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0]
000AE7E9	AudioTemplateEyebot	AudioTemplateBloodbug		000A563A	EyeBotRace	EyeBot															0002866F	BloodbugClass	Bloodbug	000AE7EC	RobotEyebot							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000AEC41	LvlMirelurkHunter			00064C60	MirelurkHunterRace	Mirelurk Hunter	00064C60	MirelurkHunterRace	Mirelurk Hunter	003533D9	LLD_Creature_MirelurkHunter	000AEC42	LCharMirelurkHunter								0005F96F	mirelurkClass	Mirelurk	00064C62	CrMirelurkHunter		001E03CD	SkinMirelurkHunterGlow				0	0.10	46	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	550	100	0	1	000ABEA5	csMirelurkHunter			CreatureFaction[Rank:0] | MirelurkFaction[Rank:0]
000B28D7	EncTurretBubble02	Machine Gun Turret	Turret	000B28D3	TurretBubbleRace	Bubble Turret	000B28D3	TurretBubbleRace	Bubble Turret	000C5362	LLD_Creature_TurretBubble	00111320	EncTurretBubble_Template	Laser Turret							00123E18	TurretBubbleClass	Bubble Turret	000CE9A2	RobotTurretHighTech		000B28D4	SkinTurretMounted				0	7	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	50	100	200	1	000E60B0	csTurretBubble			TurretFaction[Rank:0]
000B3036	WorkshopTurretTripod	Machinegun Turret		000B1F08	TurretTripodRace	Tripod Turret	000A563A	EyeBotRace	EyeBot	000C5363	LLD_Creature_TurretTripod	0011131C	EncTurretTripod01Template	Machinegun Turret Mk I							00123E22	TurretTripodClass	Tripod Turret	000CE9A1	RobotTurretLowTech							0	4	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	100	100	200	1					WorkshopNPCFaction[Rank:0]
000B3432	AudioTemplateDogFEVHound	AudioTemplateDogFEVHound		00090C33	FEVHoundRace	FEV Hound	00090C33	FEVHoundRace	FEV Hound												000B287C	RobotClass	Robot Class	000C9B5D	CrFEVHoundVoice							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000B3D7E	LvlYaoGuai			000A0F2F	YaoGuaiRace	Yao Guai	000A0F2F	YaoGuaiRace	Yao Guai	0008E3B8	LLD_Creature_YaoGuai	000B3D7F	LCharYaoGuai					0016556E	ChanceLegendary		000B3D81	YaoGuaiClass	Yao Guai	000B3D80	CrYaoGuaiVoice		00082902	SkinYaoGuaiGlowing				0	0.10	76	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	1475	100	0	1	000B3D84	csYaoGuai	0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | YaoGuaiFaction[Rank:0]
000B6E0E	AudioTemplateSentryBot	AudioTemplateSentryBot		000AE0B7	SentryBotRace	SentryBot	000AE0B7	SentryBotRace	SentryBot												0002866F	BloodbugClass	Bloodbug	0006E5A3	RobotSentryBot							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000B7F95	EncMirelurkKing01	Mirelurk King		000B7F91	MirelurkKingRace	Mirelurk King	000B7F91	MirelurkKingRace	Mirelurk King	003533D9	LLD_Creature_MirelurkHunter										0005F96F	mirelurkClass	Mirelurk	000D8E1B	CrMirelurkKingVoice		000B7F92	SkinMirelurkKing				0	30	0	0	35		Renorm_MinLVL_Tier05	Renorm_MaxLVL_Tier02	700	100	0	1	000CA02A	csMirelurkKing			CreatureFaction[Rank:0] | MirelurkFaction[Rank:0]
000BB7DD	EncSMBehemoth01Template	Behemoth		000BB7D9	SupermutantBehemothRace	Behemoth	000BB7D9	SupermutantBehemothRace	Behemoth	00356BDD	LLD_Creature_Behemoth										0005F96C	DeathclawClass	Deathclaw	000E12C1	CrSuperMutantBehemoth		000BB7DA	SkinSupermutantBehemoth				0	50	0	0	35		Renorm_MinLVL_Tier07	Renorm_MaxLVL_Tier02	3700	500	0	1	000E4DD7	csSMBehemoth	0004223F	DefaultCombatMasterPackageList	SuperMutantFaction[Rank:0]
000BEBA4	AudioTemplateYaoGuai	AudioTemplateBloodbug		000A0F2F	YaoGuaiRace	Yao Guai															0002866F	BloodbugClass	Bloodbug	000B3D80	CrYaoGuaiVoice							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000C9AD3	EncCritterCat01Template	House Cat	Cat	000C9ACF	CatRace	Cat	000C9ACF	CatRace	Cat	000939B9	LLD_Creature_Cat										00043DE4	CritterClass	Critter Class	000F0671	CrCat		000C9AD0	SkinCat				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier00	15	50	0	1			0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0]
000CFB4A	EncSentryBot02	Siege Breaker Sentry Bot	Sentry Bot	000AE0B7	SentryBotRace	SentryBot	000AE0B7	SentryBotRace	SentryBot	0001B34C	LLD_Creature_Robot_SentryBot	000AE0BB	EncSentryBot01Template	Sentry Bot							000B287C	RobotClass	Robot Class	0006E5A3	RobotSentryBot							0	40	0	0	35		Renorm_MinLVL_Tier06	Renorm_MaxLVL_Tier02	1075	100	0	1	000B9D66	csSentryBot	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0]
000D2289	LvlSupermutantAuto			0001A009	SuperMutantRace	Super Mutant	0001A009	SuperMutantRace	Super Mutant	00249196	LLD_Creature_Supermutant	0048FA62	LCharSuperMutant		003D1319	LCharSuperMutant_Template_Voices		0016556E	ChanceLegendary		000424ED	SupermutantClass	Supermutant	0006D7B7	CrSuperMutant01		0001A00B	SkinSuperMutant	000A73A1	CreatureOutfit_SuperMutantOutfit		140	68	0	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	700	50	0	1	0006627E	csSupermutantRangedAuto	0004223F	DefaultCombatMasterPackageList	SuperMutantFaction[Rank:0]
000D228A	LvlSupermutantRifle			0001A009	SuperMutantRace	Super Mutant	0001A009	SuperMutantRace	Super Mutant	00249196	LLD_Creature_Supermutant	0048FA62	LCharSuperMutant								000424ED	SupermutantClass	Supermutant	0006D7B7	CrSuperMutant01		0001A00B	SkinSuperMutant	000A73A1	CreatureOutfit_SuperMutantOutfit		140	68	0	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	700	50	0	1	000A881F	csSupermutantRanged	0004223F	DefaultCombatMasterPackageList	SuperMutantFaction[Rank:0]
000D39E9	Loot_CorpseFeralGhoul01	Weak Feral Ghoul		0006B4EC	FeralGhoulRace	Feral Ghoul	0006B4EC	FeralGhoulRace	Feral Ghoul	00087927	LLD_Creature_FeralGhoul	000758AD	encFeralGhoul00Template	Weak Feral Ghoul							00123E16	FeralGhoulClass	Feral Ghoul	0009B20A	CrFeralGhoulVoice				0008EC47	CreatureOutfit_FeralGhoulOutfit		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	30	100	0	1	0009990E	csFeralGhoul	0004223F	DefaultCombatMasterPackageList	FeralGhoulFaction[Rank:0]
000D39EA	Loot_CorpseFeralGhoul02	Feral Ghoul Roamer		0006B4EC	FeralGhoulRace	Feral Ghoul	0006B4EC	FeralGhoulRace	Feral Ghoul	00087927	LLD_Creature_FeralGhoul	0011669D	encFeralGhoul02	Feral Ghoul Roamer							00123E16	FeralGhoulClass	Feral Ghoul	0009B20A	CrFeralGhoulVoice				0008EC47	CreatureOutfit_FeralGhoulOutfit		0	9	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	40	100	0	1	0009990E	csFeralGhoul	0004223F	DefaultCombatMasterPackageList	FeralGhoulFaction[Rank:0]
000D39EB	Loot_CorpseFeralGhoul04	Feral Ghoul Reaver		0006B4EC	FeralGhoulRace	Feral Ghoul	0006B4EC	FeralGhoulRace	Feral Ghoul	0022D0F3	LLD_Creature_FeralGhoul_HighLevel	0007ED09	encFeralGhoul04	Feral Ghoul Reaver							00123E16	FeralGhoulClass	Feral Ghoul	0009B20A	CrFeralGhoulVoice				0006388F	CreatureOutfit_FeralGhoulReaverOutfit		0	22	0	0	35		Renorm_MinLVL_Tier03	Renorm_MaxLVL_Tier01	90	100	0	1	0009990E	csFeralGhoul	0004223F	DefaultCombatMasterPackageList	FeralGhoulFaction[Rank:0]
000D39EC	Loot_CorpseFeralGhoul05	Withered Feral Ghoul		0006B4EC	FeralGhoulRace	Feral Ghoul	0006B4EC	FeralGhoulRace	Feral Ghoul	0022D0F3	LLD_Creature_FeralGhoul_HighLevel	0007ED08	encFeralGhoul05	Withered Feral Ghoul							00123E16	FeralGhoulClass	Feral Ghoul	0009B20A	CrFeralGhoulVoice				000A077F	CreatureOutfit_FeralGhoulWitheredOutfit		0	32	0	0	35		Renorm_MinLVL_Tier05	Renorm_MaxLVL_Tier02	65	100	0	1	0009990E	csFeralGhoul	0004223F	DefaultCombatMasterPackageList	FeralGhoulFaction[Rank:0]
000D39ED	Loot_CorpseFeralGhoul03Glowing			000A96BF	FeralGhoulGlowingRace	Feral Ghoul	0006B4EC	FeralGhoulRace	Feral Ghoul	0021C009	LLD_Creature_FeralGhoul_Glowing	00020BCC	encFeralGhoulGlowing01	Glowing One							00123E16	FeralGhoulClass	Feral Ghoul	0009B20A	CrFeralGhoulVoice		00020BCA	SkinFeralGhoulGlowing	00020BD0	CreatureOutfit_FeralGhoulGlowingOutfit		0	22	0	0	35		Renorm_MinLVL_Tier03	Renorm_MaxLVL_Tier01	425	100	0	1	0015B53F	csFeralGhoulGlowingOne	0004223F	DefaultCombatMasterPackageList	FeralGhoulFaction[Rank:0]
000D39EF	LvlFeralGhoulGlowingOne			000A96BF	FeralGhoulGlowingRace	Feral Ghoul	0006B4EC	FeralGhoulRace	Feral Ghoul	0021C009	LLD_Creature_FeralGhoul_Glowing	000D39EE	LCharFeralGhoulGlowingOne					0016556E	ChanceLegendary		00123E16	FeralGhoulClass	Feral Ghoul	0009B20A	CrFeralGhoulVoice		000A96BC	SkinFeralGhoulGlowingBloated				0	58	0	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	1000	100	0	1	0015B53F	csFeralGhoulGlowingOne	0004223F	DefaultCombatMasterPackageList	FeralGhoulFaction[Rank:0]
000D8418	EncAssaultron02	Assaultron Invader		000D8417	AssaultronRace	Assaultron				0001B34D	LLD_Creature_Robot_Assaultron	00121D52	EncAssaultron01Template	Assaultron							000B287C	RobotClass	Robot Class	0006E5A2	RobotAssaultron							0	36	0	0	35		Renorm_MinLVL_Tier04	Renorm_MaxLVL_Tier03	1100	50	0	1	000E1AAF	csAssaultron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0]
000D97F7	LvlTurretBubble			000B28D3	TurretBubbleRace	Bubble Turret	000B28D3	TurretBubbleRace	Bubble Turret	000C5362	LLD_Creature_TurretBubble	00111321	LCharTurretBubble_Normal								00123E18	TurretBubbleClass	Bubble Turret	000CE9A2	RobotTurretHighTech		000B28D4	SkinTurretMounted				0	7	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	50	100	200	1	000E60B0	csTurretBubble			TurretFaction[Rank:0]
000DDEFC	AudioTemplateVertibird			000D77E3	VertibirdRace	Vertibot															000CA9D3	BoSSquireClass	Brotherhood of Steel Squire									0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000DED59	LvlTurretTripod			000B1F08	TurretTripodRace	Tripod Turret	000A563A	EyeBotRace	EyeBot	000C5363	LLD_Creature_TurretTripod	0011131F	LCharTurretTripod_Normal								00123E22	TurretTripodClass	Tripod Turret	000CE9A1	RobotTurretLowTech							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	90	100	200	1	000E60AF	csTurretStanding			TurretFaction[Rank:0]
000DF64A	test_EncAssaultronSoloAnimModTest	Assaultron		000D8417	AssaultronRace	Assaultron	000AE0B7	SentryBotRace	SentryBot												000B287C	RobotClass	Robot Class	0006E5A2	RobotAssaultron							0	40	0	0	35		Renorm_MinLVL_Tier04	Renorm_MaxLVL_Tier03	901	50	0	1	000B9D66	csSentryBot			RobotFaction[Rank:0]
000DFB39	AudioTemplateAssaultron	AudioTemplateAssaultron		000D8417	AssaultronRace	Assaultron															0002866F	BloodbugClass	Bloodbug	0006E5A2	RobotAssaultron							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000E0B5D	RadioEyebotAnnouncer	Announcer		00013746	HumanRace	Human															000CA9D3	BoSSquireClass	Brotherhood of Steel Squire	000E0B5F	RobotEyebot_Announcer_Radio							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000E6F76	RadioSubwayAnnouncer	Announcer		00013746	HumanRace	Human															000CA9D3	BoSSquireClass	Brotherhood of Steel Squire									0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000EC841	ElevatorAnnouncer	Announcer		00013746	HumanRace	Human															000CA9D3	BoSSquireClass	Brotherhood of Steel Squire	000EC83F	Announcer_ElevatorVoice							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
000EDCC8	DONOTUSE_EncSuperMutant03Rifle	Super Mutant Brute		0001A009	SuperMutantRace	Super Mutant	0001A009	SuperMutantRace	Super Mutant	00249196	LLD_Creature_Supermutant	0001A00C	EncSuperMutant_Template	Super Mutant							00076A07	BoSScribeClass	Brotherhood of Steel Scribe	0006D7B7	CrSuperMutant01		0001A00B	SkinSuperMutant	000A73A1	CreatureOutfit_SuperMutantOutfit		34	22	0	0	35		Renorm_MinLVL_Tier03	Renorm_MaxLVL_Tier01	200	50	0	1	000A881F	csSupermutantRanged	0004223F	DefaultCombatMasterPackageList	SuperMutantFaction[Rank:0]
000EF3F2	LvlAssaultron			000D8417	AssaultronRace	Assaultron				0001B34D	LLD_Creature_Robot_Assaultron	00121D51	LCharAssaultron_Normal					0016556E	ChanceLegendary		000B287C	RobotClass	Robot Class	0006E5A2	RobotAssaultron							0	17	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier03	400	50	0	1	000E1AAF	csAssaultron	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0]
000EFBB4	LvlEyeBot			000A563A	EyeBotRace	EyeBot	000A563A	EyeBotRace	EyeBot	000A7DA1	LLD_Creature_Eyebot	003D7509	LCharEyeBot_Normal								000A7DA2	EyebotClass	EyeBot	000AE7EC	RobotEyebot		000A563C	SkinEyeBot				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	20	100	200	1	000A7DA3	csEyebot	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0] | EyebotFaction[Rank:0]
000F7585	DONOTUSE_EncSuperMutant04Grenade			0001A009	SuperMutantRace	Super Mutant	0001A009	SuperMutantRace	Super Mutant	00249196	LLD_Creature_Supermutant	0001A00C	EncSuperMutant_Template	Super Mutant							000424ED	SupermutantClass	Supermutant	0006D7B7	CrSuperMutant01		0001A00B	SkinSuperMutant	000A73A1	CreatureOutfit_SuperMutantOutfit		15	1	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier01	45	50	0	1	000A881F	csSupermutantRanged	0004223F	DefaultCombatMasterPackageList	SuperMutantFaction[Rank:0]
000F7589	LvlSupermutantGrenade			0001A009	SuperMutantRace	Super Mutant	0001A009	SuperMutantRace	Super Mutant	00249196	LLD_Creature_Supermutant	0048FA62	LCharSuperMutant		003D1319	LCharSuperMutant_Template_Voices		0016556E	ChanceLegendary		000424ED	SupermutantClass	Supermutant	0006D7B7	CrSuperMutant01		0001A00B	SkinSuperMutant	000A73A1	CreatureOutfit_SuperMutantOutfit		140	68	0	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	700	50	0	1	000A881F	csSupermutantRanged	0004223F	DefaultCombatMasterPackageList	SuperMutantFaction[Rank:0]
000F8617	LvlSentryBot			000AE0B7	SentryBotRace	SentryBot	000AE0B7	SentryBotRace	SentryBot	0001B34C	LLD_Creature_Robot_SentryBot	0012BC12	LCharSentryBot					0016556E	ChanceLegendary		000B287C	RobotClass	Robot Class	0006E5A3	RobotSentryBot							0	0.10	60	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	1725	50	0	1	000B9D66	csSentryBot	0004223F	DefaultCombatMasterPackageList	RobotFaction[Rank:0]
000FA89F	LvlMoleratBomb	Mole Rat Landminer		0001D810	MoleratRace	Mole Rat	0001D810	MoleratRace	Mole Rat	0002EF68	LLD_Creature_Molerat	000342C8	LCharMolerat								0005F96E	moleratClass	Molerat	0001D968	CrMoleratVoice		001C2067	SkinMoleratWhole02	00100304	CreatureOutfit_MoleratBombVestOutfit		0	21	0	0	35		Renorm_MinLVL_Tier03	Renorm_MaxLVL_Molerat	35	50	0	1	0004291C	csMolerat	0004223F	DefaultCombatMasterPackageList	RaiderFaction[Rank:0] | CreatureFaction[Rank:0] | MoleRatFaction[Rank:0]
000FABCD	LvlMirelurkKing			000B7F91	MirelurkKingRace	Mirelurk King	000B7F91	MirelurkKingRace	Mirelurk King	003533D9	LLD_Creature_MirelurkHunter	000FABCC	LCharMirelurkKing								0005F96F	mirelurkClass	Mirelurk	000D8E1B	CrMirelurkKingVoice		001A4B26	SkinMirelurkGlowingKing				0	0.10	50	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	2200	100	0	1	000CA02A	csMirelurkKing			CreatureFaction[Rank:0] | MirelurkFaction[Rank:0]
