FormID	EDID	ParentQuestDisplay	ParentQuestLink	RewardsCount	RewardIndex	RewardedItemIndex	RewardedItem	RewardedItemCount	NAM7_XPGlobal	NAM8_CapsGlobal	XPCT_XPCurveTable	QRCO_CurrencyObject	QRLI_LegendaryItemRewardList	QRLR_LegendaryItemRewardRank	QRRI_LegendaryRankRandom	TierLabel	TierConditionFunc	TierConditionValue	Conditions	ConditionGlobs	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20
00630FC3	ChallengeReward_SCORE_Challenge_Daily_Collect_Caps			1	0	0						0000000F:Caps001:CNCY		1							0																				
00631001	ChallengeReward_SCORE_Challenge_Daily_Mod_Weapon			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630F71	ChallengeReward_Challenge_Lifetime_Scrap_Intro			1	0	0	003CF0B1:Bulk_Screws_scrap:MISC	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1							1	0050DBE5:Challenge_Lifetime_Scrap_Intro:CHAL																			
00630F1B	ChallengeReward_ATX_DE2021_BoS_Challenge_Daily_Workshop_Anywhere			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	00606AE7:ATX_DE2021_BoS_Challenge_Daily_Workshop_Anywhere:CHAL																			
00631022	ChallengeReward_SCORE_Challenge_Daily_Shelters_Build_Decor			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630FFB	ChallengeReward_SCORE_Challenge_Daily_Kill_Sheepsquatch			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630F72	ChallengeReward_Challenge_Lifetime_Workshop_Build_Intro			1	0	0	003CF0B8:Bulk_Wood_scrap:MISC	1				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1							1	00437FEA:Challenge_Lifetime_Workshop_Build_Intro:CHAL																			
00631068	ChallengeReward_SCORE_Challenge_Weekly_RankGated_XP_Under50			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630F16	ChallengeReward_ATOMS_Challenge_Weekly_ScrapOrCraft_ArmorWeapons			1	0	0						0000000F:Caps001:CNCY		1							1	005C9853:ATOMS_Challenge_Weekly_ScrapOrCraft_ArmorWeapons:CHAL																			
00630F6A	ChallengeReward_Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter			1	0	0				00485276:Challenge_Global_0001:GLOB		0042175F:TadpoleBadge:CNCY		1							1	00422139:Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Hunter:CHAL																			
00630F35	ChallengeReward_Challenge_Lifetime_Craft_Food_Intro			1	0	0	00023742:RadAway:ALCH	5				00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1							1	00437FE6:Challenge_Lifetime_Craft_Food_Intro:CHAL																			
00630F0E	ChallengeReward_ATOMS_Challenge_Daily_Kill_Creatures_Atoms			1	0	0						0000000F:Caps001:CNCY		1							1	005C984B:ATOMS_Challenge_Daily_Kill_Creatures_Atoms:CHAL																			
00630F17	ChallengeReward_ATX_DE2021_BoS_Challenge_Daily_Event_AshHeap			1	0	0	0041ADEB:ATX_Utility_RepairKit_Basic:UTIL	3				0000000F:Caps001:CNCY		1							1	00606AE6:ATX_DE2021_BoS_Challenge_Daily_Event_AshHeap:CHAL																			
00631055	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_DailyOps_Paladin			1	0	0						0000000F:Caps001:CNCY		1							1	005EBE8D:CUT_SCORE_Challenge_Weekly_QuestComplete_DailyOps_Paladin:CHAL																			
00630F1C	ChallengeReward_ATX_DE2021_BoS_Challenge_Weekly_Week1			1	0	0						0000000F:Caps001:CNCY		1							1	00606B57:ATX_DE2021_BoS_Challenge_Weekly_Week1:CHAL																			
00630F43	ChallengeReward_Challenge_Lifetime_LevelUp_Level_030			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	0043828C:Challenge_Lifetime_LevelUp_Level_030:CHAL																			
00630FE4	ChallengeReward_SCORE_Challenge_Daily_ItemsConsumed_Bobblehead			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630FD1	ChallengeReward_SCORE_Challenge_Daily_Consume_NukaCola			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630F1A	ChallengeReward_ATX_DE2021_BoS_Challenge_Daily_Event_ToxicValley			1	0	0	005EE7EC:SCORE_Bubblegum_Perfect:ALCH	1				0000000F:Caps001:CNCY		1							1	00606AE8:ATX_DE2021_BoS_Challenge_Daily_Event_ToxicValley:CHAL																			
00630F46	ChallengeReward_Challenge_Lifetime_LevelUp_Level_045			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	0043828F:Challenge_Lifetime_LevelUp_Level_045:CHAL																			
00630F6D	ChallengeReward_Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Swimmer			1	0	0				00485276:Challenge_Global_0001:GLOB		0042175F:TadpoleBadge:CNCY		1							1	0042217B:Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Swimmer:CHAL																			
00630F51	ChallengeReward_Challenge_Lifetime_LevelUp_Level_095			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	00438299:Challenge_Lifetime_LevelUp_Level_095:CHAL																			
00631026	ChallengeReward_SCORE_Challenge_Daily_Shelters_Visit_Self			1	0	0						0000000F:Caps001:CNCY		1							0																				
00631040	ChallengeReward_SCORE_Challenge_Weekly_Craft_Legendary_ArmorPower_1Star			1	0	0						0000000F:Caps001:CNCY		1							1	0060EC2E:CUT_SCORE_Challenge_Weekly_Craft_Legendary_ArmorPower_1Star:CHAL																			
00630F4F	ChallengeReward_Challenge_Lifetime_LevelUp_Level_085			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	00438297:Challenge_Lifetime_LevelUp_Level_085:CHAL																			
00631064	ChallengeReward_SCORE_Challenge_Weekly_RankGated_QuestComplete_Events_RECURRING_Under100			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630F19	ChallengeReward_ATX_DE2021_BoS_Challenge_Daily_Event_SavageDivide			1	0	0	003DF247:SCORE_Lunchbox_Consumable:ALCH	1				0000000F:Caps001:CNCY		1							1	00606AE5:ATX_DE2021_BoS_Challenge_Daily_Event_SavageDivide:CHAL																			
00631015	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Events_while_in_Group			1	0	0						0000000F:Caps001:CNCY		1							0																				
00631032	ChallengeReward_SCORE_Challenge_Weekly_ClaimWorkshop			1	0	0						0000000F:Caps001:CNCY		1							0																				
00631023	ChallengeReward_SCORE_Challenge_Daily_Shelters_Build_Furnishings			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630F65	ChallengeReward_Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Athlete			1	0	0				00485276:Challenge_Global_0001:GLOB		0042175F:TadpoleBadge:CNCY		1							1	00424B74:Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Athlete:CHAL																			
00630F44	ChallengeReward_Challenge_Lifetime_LevelUp_Level_035			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	0043828D:Challenge_Lifetime_LevelUp_Level_035:CHAL																			
00631046	ChallengeReward_SCORE_Challenge_Weekly_Kill_Creatures			1	0	0						0000000F:Caps001:CNCY		1							5	0079729D:SCORE_Challenge_Weekly_Kill_Lost:CHAL	00797312:SCORE_Challenge_Weekly_Cripple_Supermutant_Heads:CHAL	00797313:SCORE_Challenge_Weekly_Cripple_Supermutant_Leg:CHAL	00797314:SCORE_Challenge_Weekly_Cripple_Supermutant_Limbs:CHAL	007FE612:SCORE_Challenge_Weekly_Fishing_Craft_Fishbits:CHAL															
00630FD7	ChallengeReward_SCORE_Challenge_Daily_Craft_Legendary_Weapon_1Star			1	0	0						0000000F:Caps001:CNCY		1							1	0060EC2A:CUT_SCORE_Challenge_Daily_Craft_Legendary_Weapon_1Star:CHAL																			
00630F4B	ChallengeReward_Challenge_Lifetime_LevelUp_Level_065			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	00438293:Challenge_Lifetime_LevelUp_Level_065:CHAL																			
00630F6B	ChallengeReward_Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Mammalogist			1	0	0				00485276:Challenge_Global_0001:GLOB		0042175F:TadpoleBadge:CNCY		1							1	00425E0D:Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Mammalogist:CHAL																			
00630F42	ChallengeReward_Challenge_Lifetime_LevelUp_Level_025			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	0043828B:Challenge_Lifetime_LevelUp_Level_025:CHAL																			
00631024	ChallengeReward_SCORE_Challenge_Daily_Shelters_Build_Structures			1	0	0						0000000F:Caps001:CNCY		1							0																				
00631011	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_Seasonal_Fasnacht			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630F49	ChallengeReward_Challenge_Lifetime_LevelUp_Level_055			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	00438291:Challenge_Lifetime_LevelUp_Level_055:CHAL																			
00630F68	ChallengeReward_Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Entomologist			1	0	0				00485276:Challenge_Global_0001:GLOB		0042175F:TadpoleBadge:CNCY		1							1	00425E3A:Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Tadpole_Entomologist:CHAL																			
00631066	ChallengeReward_SCORE_Challenge_Weekly_RankGated_XP_RECURRING_Under100			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630F45	ChallengeReward_Challenge_Lifetime_LevelUp_Level_040			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	0043828E:Challenge_Lifetime_LevelUp_Level_040:CHAL																			
0063106D	ChallengeReward_SCORE_Challenge_Weekly_Shelters_Challenges			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630F4E	ChallengeReward_Challenge_Lifetime_LevelUp_Level_080			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	00438296:Challenge_Lifetime_LevelUp_Level_080:CHAL																			
00630F4A	ChallengeReward_Challenge_Lifetime_LevelUp_Level_060			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	00438292:Challenge_Lifetime_LevelUp_Level_060:CHAL																			
006311A0	ChallengeReward_zzzSCORE_Challenge_Daily_JoinPublicTeam_Building			1	0	0						0000000F:Caps001:CNCY		1							1	005EC367:CUT_SCORE_Challenge_Daily_JoinPublicTeam_Building:CHAL																			
00631041	ChallengeReward_SCORE_Challenge_Weekly_Craft_Legendary_Weapon_1Star			1	0	0						0000000F:Caps001:CNCY		1							1	0060EC2F:CUT_SCORE_Challenge_Weekly_Craft_Legendary_Weapon_1Star:CHAL																			
00630F50	ChallengeReward_Challenge_Lifetime_LevelUp_Level_090			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	00438298:Challenge_Lifetime_LevelUp_Level_090:CHAL																			
00630F2C	ChallengeReward_ATX_DE2021_Love_Challenge_Weekly_Kill_Robots			1	0	0						0000000F:Caps001:CNCY		1							1	005FA480:ATX_DE2021_Love_Challenge_Weekly_Kill_Robots:CHAL																			
0063118E	ChallengeReward_zzzBabylon_Challenge_Lifetime_Win_Naked_1			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC194:CUT_Babylon_Challenge_Lifetime_Win_Naked_1:CHAL																			
00630F47	ChallengeReward_Challenge_Lifetime_LevelUp_Level_050			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	00438290:Challenge_Lifetime_LevelUp_Level_050:CHAL																			
00630F29	ChallengeReward_ATX_DE2021_Love_Challenge_Daily_Kill_PerkPack			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							1	005FA47E:ATX_DE2021_Love_Challenge_Daily_Kill_PerkPack:CHAL																			
006310B1	ChallengeReward_zzzBabylon_Challenge_Lifetime_Kill_Creatures_Tier3			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC1A0:CUT_Babylon_Challenge_Lifetime_Kill_Creatures_Tier3:CHAL																			
00630F28	ChallengeReward_ATX_DE2021_Love_Challenge_Daily_Kill_Lunchbox			1	0	0	003DF247:SCORE_Lunchbox_Consumable:ALCH	1				0000000F:Caps001:CNCY		1							1	005FA47D:ATX_DE2021_Love_Challenge_Daily_Kill_Lunchbox:CHAL																			
00630FD0	ChallengeReward_SCORE_Challenge_Daily_Consume_Food_Prewar			1	0	0						0000000F:Caps001:CNCY		1							0																				
006310A9	ChallengeReward_zzzBabylon_Challenge_Lifetime_Build_Defense_Intro			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC1A5:CUT_Babylon_Challenge_Lifetime_Build_Defense_Intro:CHAL																			
00630F2B	ChallengeReward_ATX_DE2021_Love_Challenge_Weekly_Kill_Mirelurks			1	0	0						0000000F:Caps001:CNCY		1							1	005FA481:ATX_DE2021_Love_Challenge_Weekly_Kill_Mirelurks:CHAL																			
00630F73	ChallengeReward_CUT_Babylon_Challenge_Christmas2019_000			1	0	0						00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1							1	005A0672:CUT_Babylon_Challenge_Christmas2019_000:CHAL																			
00630FC1	ChallengeReward_SCORE_Challenge_Daily_ClaimWorkshop			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630FD6	ChallengeReward_SCORE_Challenge_Daily_Craft_Legendary_ArmorPower_1Star			1	0	0						0000000F:Caps001:CNCY		1							1	0060EC2C:CUT_SCORE_Challenge_Daily_Craft_Legendary_ArmorPower_1Star:CHAL																			
0063118A	ChallengeReward_zzzBabylon_Challenge_Lifetime_Use_Stimpaks_Tier1			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC1A2:CUT_Babylon_Challenge_Lifetime_Use_Stimpaks_Tier1:CHAL																			
0063118C	ChallengeReward_zzzBabylon_Challenge_Lifetime_Use_Stimpaks_Tier3			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC1A4:CUT_Babylon_Challenge_Lifetime_Use_Stimpaks_Tier3:CHAL																			
00630FCD	ChallengeReward_SCORE_Challenge_Daily_Consume_Food_Cooked			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630FBF	ChallengeReward_SCORE_Challenge_Daily_CAMPS_Build_Plant_Crops			1	0	0						0000000F:Caps001:CNCY		1							0																				
00630F2A	ChallengeReward_ATX_DE2021_Love_Challenge_Daily_Kill_RepairKit			1	0	0	0041ADEB:ATX_Utility_RepairKit_Basic:UTIL	1				0000000F:Caps001:CNCY		1							1	005FA47F:ATX_DE2021_Love_Challenge_Daily_Kill_RepairKit:CHAL																			
00630F75	ChallengeReward_CUT_Babylon_Challenge_Christmas2019_002			1	0	0						00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1							1	00593C48:CUT_Babylon_Challenge_Christmas2019_002:CHAL																			
00630F96	ChallengeReward_CUT_Babylon_Challenge_Halloween2019_002			1	0	0						00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY		1							1	0057AD43:CUT_Babylon_Challenge_Halloween2019_002:CHAL																			
00630FFA	ChallengeReward_SCORE_Challenge_Daily_Kill_Seasonal_TreasureHunter			1	0	0						0000000F:Caps001:CNCY		1							0																				
006310B5	ChallengeReward_zzzBabylon_Challenge_Lifetime_Kill_Players_Tier3			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC19B:CUT_Babylon_Challenge_Lifetime_Kill_Players_Tier3:CHAL																			
0063118D	ChallengeReward_zzzBabylon_Challenge_Lifetime_Win_And_Survive_1			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC19C:CUT_Babylon_Challenge_Lifetime_Win_And_Survive_1:CHAL																			
00631071	ChallengeReward_TEST_SCORE_Challenge_Weekly_RankGated_XP_RECURRING_Under101			1	0	0						0000000F:Caps001:CNCY		1							1	00614387:TEST_SCORE_Challenge_Weekly_RankGated_XP_RECURRING_Under101:CHAL																			
006310AA	ChallengeReward_zzzBabylon_Challenge_Lifetime_Build_Defense_Tier1			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC1A6:CUT_Babylon_Challenge_Lifetime_Build_Defense_Tier1:CHAL																			
0063118B	ChallengeReward_zzzBabylon_Challenge_Lifetime_Use_Stimpaks_Tier2			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC1A3:CUT_Babylon_Challenge_Lifetime_Use_Stimpaks_Tier2:CHAL																			
0063100F	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_InCostume			1	0	0						0000000F:Caps001:CNCY		1							0																				
00631189	ChallengeReward_zzzBabylon_Challenge_Lifetime_Use_Stimpaks_Intro			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC1A1:CUT_Babylon_Challenge_Lifetime_Use_Stimpaks_Intro:CHAL																			
006310B3	ChallengeReward_zzzBabylon_Challenge_Lifetime_Kill_Players_Tier1			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC193:CUT_Babylon_Challenge_Lifetime_Kill_Players_Tier1:CHAL																			
00631048	ChallengeReward_SCORE_Challenge_Weekly_Kill_Creatures_InCostume_Unstoppables			1	0	0						0000000F:Caps001:CNCY		1							1	00621170:CUT_SCORE_Challenge_Weekly_Kill_Creatures_InCostume_Unstoppables:CHAL																			
0063118F	ChallengeReward_zzzBabylon_Challenge_Lifetime_Win_While_Wearing_PowerArmor			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC199:CUT_Babylon_Challenge_Lifetime_Win_While_Wearing_PowerArmor:CHAL																			
006310B4	ChallengeReward_zzzBabylon_Challenge_Lifetime_Kill_Players_Tier2			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC19A:CUT_Babylon_Challenge_Lifetime_Kill_Players_Tier2:CHAL																			
00631047	ChallengeReward_SCORE_Challenge_Weekly_Kill_Creatures_InCostume			1	0	0						0000000F:Caps001:CNCY		1							0																				
006310DF	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_038			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	0055A543:CUT_Babylon_Challenge_Lifetime_OverseerRank_038:CHAL																			
006310AD	ChallengeReward_zzzBabylon_Challenge_Lifetime_Complete_Matches_2			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC1A7:CUT_Babylon_Challenge_Lifetime_Complete_Matches_2:CHAL																			
006310B2	ChallengeReward_zzzBabylon_Challenge_Lifetime_Kill_Players_Intro			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC192:CUT_Babylon_Challenge_Lifetime_Kill_Players_Intro:CHAL																			
00630FE8	ChallengeReward_SCORE_Challenge_Daily_Kill_Creatures_InCostume			1	0	0						0000000F:Caps001:CNCY		1							0																				
006310AF	ChallengeReward_zzzBabylon_Challenge_Lifetime_Kill_Creatures_Tier1			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FC19E:CUT_Babylon_Challenge_Lifetime_Kill_Creatures_Tier1:CHAL																			
00631182	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_Gain10			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FCD37:CUT_Babylon_Challenge_Lifetime_OverseerRank_Gain10:CHAL																			
00631061	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Events_InCostume			1	0	0						0000000F:Caps001:CNCY		1							0																				
006310AB	ChallengeReward_zzzBabylon_Challenge_Lifetime_CampsPlaced_1			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FCD35:CUT_Babylon_Challenge_Lifetime_CampsPlaced_1:CHAL																			
006310DD	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_036			1	0	0	003FCBB3:zzz_BabylonStandardPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	0055A541:CUT_Babylon_Challenge_Lifetime_OverseerRank_036:CHAL																			
006310BA	ChallengeReward_zzzBabylon_Challenge_Lifetime_OverseerRank_001			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FCD36:CUT_Babylon_Challenge_Lifetime_OverseerRank_001:CHAL																			
00631010	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_InCostume_Unstoppables			1	0	0						0000000F:Caps001:CNCY		1							1	00621173:CUT_SCORE_Challenge_Daily_QuestComplete_Event_InCostume_Unstoppables:CHAL																			
006310AC	ChallengeReward_zzzBabylon_Challenge_Lifetime_Complete_Match_In_Team_1			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FEC20:CUT_Babylon_Challenge_Lifetime_Complete_Match_In_Team_1:CHAL																			
00631184	ChallengeReward_zzzBabylon_Challenge_Lifetime_Revive_Intro			1	0	0	00538F6D:zzz_BabylonBeginnerPerkCardPackCurrency:CNCY	1				0000000F:Caps001:CNCY		1							1	003FEC1F:CUT_Babylon_Challenge_Lifetime_Revive_Intro:CHAL																			
