COBJ_FormID	COBJ_EDID	CNAM_FormID	CNAM_EDID	CNAM_FULL	BNAM_FormID	BNAM_EDID	BNAM_FULL	GNAM_FormID	GNAM_EDID	GNAM_FULL	FNAM_Keywords	FVPA	ReferencedBy_Flat	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33	Ref_34	Ref_35	Ref_36	Ref_37
00125C86	co_mod_PowerArmor_T60_Torso_Misc_Jetpack	00125C82	mod_PowerArmor_T60_Torso_Misc_Jetpack	Jet Pack				0050193F	recipe_mod_PowerArmor_T60_Torso_Misc_Jetpack	Plan: T-60 Jet Pack	RecipeFilter_PowerArmor_T60	c_Aluminum:45:COBJ_PowerArmor_Uncommon|c_Asbestos:45:COBJ_PowerArmor_Rare|c_Adhesive:45:COBJ_PowerArmor_Uncommon|c_NuclearMaterial:45:COBJ_PowerArmor_VeryRare|c_NukeFlora_Blue:5:|c_NukeFlora_Purple:5:	005562BB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_01:COBJ|005562BD:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_FreeStates_01:COBJ|005562CB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_02:COBJ|005562CD:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_FreeStates_02:COBJ|005AD10E:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_MothMan:COBJ|005AF38E:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_RRRanger:COBJ|005AF390:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_CaptainCosmo:COBJ|005B72A7:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_CaptainCosmos_Black:COBJ|005C539D:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Vertibird:COBJ|005CFB09:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Communist_Red:COBJ|005CFB0A:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Communist:COBJ|005DC29F:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_Enclave:COBJ|005DC2CB:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_ArmorAce:COBJ|005F86E1:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_HARE:COBJ|00655D08:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_Blackbird_Elite:COBJ|00663DD1:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_Fanatic:COBJ|0067A909:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_AlienInvader:COBJ|0067ADD8:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Hanukkah:COBJ|0068D472:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_MidnightWatch:COBJ|0068DEE8:zzz_ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_BloodEagle:COBJ|00692A8E:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_VertiguardBloodEagle:COBJ|0069625A:co_mod_PowerArmor_T60_Torso_Misc_JetPack_AlienInvaderV2:COBJ|006E7A0E:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_DarkStar:COBJ|006F58E6:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Heartbreaker:COBJ|0073505F:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_TheBrotherhood:COBJ|007455D0:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_V63:COBJ|007479DD:SCORE_S16_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_DevilsWings:COBJ|0076F4C8:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_FlatwoodsMonster:COBJ|00799C71:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Vertiguard_Enclave:COBJ|007B289B:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_FillerUp:COBJ|007DC4AC:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Switchback:COBJ|0084295A:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Specialist:COBJ|0085723C:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_LadyLibertyPrime:COBJ|008E0751:SDOW_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_SlasherPAJetpack:COBJ	34	005562BB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_01:COBJ	005562BD:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_FreeStates_01:COBJ	005562CB:zzz_ATX_co_mod_PowerArmor_Torso_Misc_JetPack_FreeStates_02:COBJ	005562CD:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_FreeStates_02:COBJ	005AD10E:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_MothMan:COBJ	005AF38E:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_RRRanger:COBJ	005AF390:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_CaptainCosmo:COBJ	005B72A7:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_CaptainCosmos_Black:COBJ	005C539D:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Vertibird:COBJ	005CFB09:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Communist_Red:COBJ	005CFB0A:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Communist:COBJ	005DC29F:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_Enclave:COBJ	005DC2CB:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_ArmorAce:COBJ	005F86E1:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_HARE:COBJ	00655D08:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_Blackbird_Elite:COBJ	00663DD1:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_Fanatic:COBJ	0067A909:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_AlienInvader:COBJ	0067ADD8:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Hanukkah:COBJ	0068D472:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_MidnightWatch:COBJ	0068DEE8:zzz_ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_BloodEagle:COBJ	00692A8E:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_VertiguardBloodEagle:COBJ	0069625A:co_mod_PowerArmor_T60_Torso_Misc_JetPack_AlienInvaderV2:COBJ	006E7A0E:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_DarkStar:COBJ	006F58E6:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Heartbreaker:COBJ	0073505F:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_TheBrotherhood:COBJ	007455D0:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_V63:COBJ	007479DD:SCORE_S16_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_DevilsWings:COBJ	0076F4C8:ATX_co_mod_PowerArmor_T60_Torso_Misc_JetPack_FlatwoodsMonster:COBJ	00799C71:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Vertiguard_Enclave:COBJ	007B289B:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_FillerUp:COBJ	007DC4AC:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Switchback:COBJ	0084295A:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_Specialist:COBJ	0085723C:ATX_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_LadyLibertyPrime:COBJ	008E0751:SDOW_co_mod_PowerArmor_T60_Torso_Misc_Jetpack_SlasherPAJetpack:COBJ			
0012E2C9	workshop_co_CraftingCooking	003368A4	workshop_LL_CraftingCooking		0089383D	WorkshopWorkbenchAllType						c_Steel:2:COBJ_Workshop_Steel|c_Wood:2:COBJ_Workshop_Wood	00468316:Babylon_WorkshopBlacklist:FLST|004869E8:Challenge_All_Recipes_Workshop:FLST	2	00468316:Babylon_WorkshopBlacklist:FLST	004869E8:Challenge_All_Recipes_Workshop:FLST																																			
00134436	workshop_co_CraftingWeapon	003368A5	workshop_LL_CraftingWeapon		0089383D	WorkshopWorkbenchAllType						c_Aluminum:6:COBJ_Workshop_Aluminum|c_Gears:3:COBJ_Workshop_Gears|c_Rubber:3:COBJ_Workshop_Rubber|c_Wood:4:COBJ_Workshop_Wood|c_Screws:3:COBJ_Workshop_Screws	00468316:Babylon_WorkshopBlacklist:FLST|004869E8:Challenge_All_Recipes_Workshop:FLST	2	00468316:Babylon_WorkshopBlacklist:FLST	004869E8:Challenge_All_Recipes_Workshop:FLST																																			
00134437	workshop_co_CraftingArmor	003368A7	workshop_LL_CraftingArmor		0089383D	WorkshopWorkbenchAllType						c_Aluminum:6:COBJ_Workshop_Aluminum|c_Gears:4:COBJ_Workshop_Gears|c_Springs:3:COBJ_Workshop_Springs|c_Wood:3:COBJ_Workshop_Wood|c_Screws:3:COBJ_Workshop_Screws	00468316:Babylon_WorkshopBlacklist:FLST|004869E8:Challenge_All_Recipes_Workshop:FLST|00536320:Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Possum_Leatherworker_Sub_BuildWorkshopArmorBench:CHAL	3	00468316:Babylon_WorkshopBlacklist:FLST	004869E8:Challenge_All_Recipes_Workshop:FLST	00536320:Challenge_Lifetime_Quest_P01C_Tadpole_Badge_Possum_Leatherworker_Sub_BuildWorkshopArmorBench:CHAL																																		
00134438	workshop_co_CraftingChems	003368A3	workshop_LL_CraftingChems		0089383D	WorkshopWorkbenchAllType		004E487B	Recipe_Workshop_Crafting_CraftingChems	Plan: Chemistry Workbench		c_Copper:3:COBJ_Workshop_Copper|c_Glass:4:COBJ_Workshop_Glass|c_Rubber:3:COBJ_Workshop_Rubber|c_Steel:6:COBJ_Workshop_Steel|c_Wood:3:COBJ_Workshop_Wood|c_Screws:3:COBJ_Workshop_Screws	002C5DEB:LLV_Faction_Responders:LVLI|003D2BBC:LLV_Vendor_Crafting_Recipes:LVLI|00468316:Babylon_WorkshopBlacklist:FLST|004869E8:Challenge_All_Recipes_Workshop:FLST|004FE473:LL_Vendor_Trainstations_Responders:LVLI	5	002C5DEB:LLV_Faction_Responders:LVLI	003D2BBC:LLV_Vendor_Crafting_Recipes:LVLI	00468316:Babylon_WorkshopBlacklist:FLST	004869E8:Challenge_All_Recipes_Workshop:FLST	004FE473:LL_Vendor_Trainstations_Responders:LVLI																																
0013A3E2	workshop_co_PowerPylon02	00138BF6	WorkshopPowerPylon02	Power Pylon - Large	0089383D	WorkshopWorkbenchAllType		004E9FD1	Recipe_Workshop_PowerConnectors_AdvancedItems	Plan: Advanced Power Connectors		c_Ceramic:3:COBJ_Workshop_Ceramic|c_Copper:4:COBJ_Workshop_Copper|c_Rubber:1:COBJ_Workshop_Rubber|c_Steel:8:COBJ_Workshop_Steel	004869E8:Challenge_All_Recipes_Workshop:FLST|00492890:Babylon_WorkshopWhitelist:FLST	2	004869E8:Challenge_All_Recipes_Workshop:FLST	00492890:Babylon_WorkshopWhitelist:FLST																																			
0013A3E4	workshop_co_CondProxy_PowerPylonSwitch01				0089383D	WorkshopWorkbenchAllType		004E9FD1	Recipe_Workshop_PowerConnectors_AdvancedItems	Plan: Advanced Power Connectors		c_Ceramic:1:COBJ_Workshop_Ceramic|c_Copper:3:COBJ_Workshop_Copper|c_Rubber:1:COBJ_Workshop_Rubber|c_Steel:2:COBJ_Workshop_Steel|c_Wood:2:COBJ_Workshop_Wood	004869E8:Challenge_All_Recipes_Workshop:FLST|00492890:Babylon_WorkshopWhitelist:FLST|00850325:workshop_LL_PowerConnectors_PowerPylonsSwitch:LVLI	3	004869E8:Challenge_All_Recipes_Workshop:FLST	00492890:Babylon_WorkshopWhitelist:FLST	00850325:workshop_LL_PowerConnectors_PowerPylonsSwitch:LVLI																																		
00147594	workshop_co_TrapElectricalArc	00140E84	TrapElectricalArc	Tesla Arc	0089383D	WorkshopWorkbenchAllType		003D654E	Recipe_Workshop_Trap_ElectricalArc	Plan: Tesla Arc Trap		c_Circuitry:1:COBJ_Workshop_Circuitry|c_Copper:3:COBJ_Workshop_Copper|c_Steel:2:COBJ_Workshop_Steel	00468316:Babylon_WorkshopBlacklist:FLST|004869E8:Challenge_All_Recipes_Workshop:FLST	2	00468316:Babylon_WorkshopBlacklist:FLST	004869E8:Challenge_All_Recipes_Workshop:FLST																																			
00147595	workshop_co_PowerPylonSwitch02	00138BF8	WorkshopPowerPylonSwitch02	Switched Power Pylon - Large	0089383D	WorkshopWorkbenchAllType		004E9FD1	Recipe_Workshop_PowerConnectors_AdvancedItems	Plan: Advanced Power Connectors		c_Ceramic:3:COBJ_Workshop_Ceramic|c_Copper:5:COBJ_Workshop_Copper|c_Rubber:1:COBJ_Workshop_Rubber|c_Steel:9:COBJ_Workshop_Steel	004869E8:Challenge_All_Recipes_Workshop:FLST|00492890:Babylon_WorkshopWhitelist:FLST	2	004869E8:Challenge_All_Recipes_Workshop:FLST	00492890:Babylon_WorkshopWhitelist:FLST																																			
00147596	workshop_co_PressurePlate01	00146EB7	WorkshopPressurePlate01	Pressure Plate	0089383D	WorkshopWorkbenchAllType		004E9FD1	Recipe_Workshop_PowerConnectors_AdvancedItems	Plan: Advanced Power Connectors		c_Copper:3:COBJ_Workshop_Copper|c_Springs:2:COBJ_Workshop_Springs|c_Steel:3:COBJ_Workshop_Steel	004869E8:Challenge_All_Recipes_Workshop:FLST|00492890:Babylon_WorkshopWhitelist:FLST	2	004869E8:Challenge_All_Recipes_Workshop:FLST	00492890:Babylon_WorkshopWhitelist:FLST																																			
0014DBD7	zzz_co_mod_Pipe_Receiver_FastTrigger											c_Adhesive:4:COBJ_Weapon_Adhesive|c_Oil:3:COBJ_Weapon_Oil|c_Springs:3:COBJ_Weapon_Springs|c_Steel:5:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
0014DBF8	co_mod_PipeBoltAction_Receiver_FastTrigger	00148352	mod_PipeBoltAction_Receiver_FastTrigger	Hair Trigger Receiver				0014831A	PipeBoltAction	Pipe Bolt-Action		c_Adhesive:2:COBJ_Weapon_Adhesive|c_Oil:2:COBJ_Weapon_Oil|c_Springs:2:COBJ_Weapon_Springs|c_Steel:3:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
0014DC25	co_mod_PipeSyringer_Barrel_Base	0014D096	mod_PipeSyringer_Barrel_Base	Standard Barrel								c_Steel:1:COBJ_Weapon_Steel|c_Screws:1:COBJ_Weapon_Screws		0																																					
0014FC8C	co_mod_10mm_Receiver_FastTrigger	00148333	mod_10mm_Receiver_FastTrigger	Hair Trigger Receiver				00004822	10mm	10mm		c_Adhesive:5:COBJ_Weapon_Adhesive|c_Oil:5:COBJ_Weapon_Oil|c_Springs:6:COBJ_Weapon_Springs|c_Steel:7:COBJ_Weapon_Steel|c_Screws:5:COBJ_Weapon_Screws		0																																					
0015502A	zzz_co_mod_HuntingRifle_Scope_ScopeShort_NV							00054A1F	recipe_Dummy_Uncraftable_Item_NOCRAFT			c_Aluminum:6:COBJ_Weapon_Aluminum|c_Circuitry:3:COBJ_Weapon_Circuitry|c_FiberOptics:3:COBJ_Weapon_FiberOptics|c_Glass:5:COBJ_Weapon_Glass|c_Adhesive:4:COBJ_Weapon_Adhesive|c_NuclearMaterial:3:COBJ_Weapon_NuclearMaterial|c_Silver:3:COBJ_Weapon_Silver|c_Screws:4:COBJ_Weapon_Screws		0																																					
0015502B	zzz_co_mod_HuntingRifle_Scope_ScopeLong_Recon							00054A1F	recipe_Dummy_Uncraftable_Item_NOCRAFT			c_Aluminum:9:COBJ_Weapon_Aluminum|c_Circuitry:4:COBJ_Weapon_Circuitry|c_Crystal:6:COBJ_Weapon_Crystal|c_FiberOptics:5:COBJ_Weapon_FiberOptics|c_Adhesive:7:COBJ_Weapon_Adhesive|c_NuclearMaterial:4:COBJ_Weapon_NuclearMaterial|c_Silver:4:COBJ_Weapon_Silver|c_Screws:5:COBJ_Weapon_Screws		0																																					
0015F0DA	workshop_co_PowerPylon01	005B01AA	workshop_LL_PowerPylons_PowerPylon		0089383D	WorkshopWorkbenchAllType						c_Ceramic:1:COBJ_Workshop_Ceramic|c_Copper:2:COBJ_Workshop_Copper|c_Steel:1:COBJ_Workshop_Steel|c_Wood:2:COBJ_Workshop_Wood	004869E8:Challenge_All_Recipes_Workshop:FLST|00492890:Babylon_WorkshopWhitelist:FLST	2	004869E8:Challenge_All_Recipes_Workshop:FLST	00492890:Babylon_WorkshopWhitelist:FLST																																			
001649A7	workshop_co_CraftingPowerArmor	003368A6	workshop_LL_CraftingPowerArmor		0089383D	WorkshopWorkbenchAllType		004E487F	Recipe_Workshop_Crafting_CraftingPowerArmor	Plan: Power Armor Stations		c_Aluminum:12:COBJ_Workshop_Aluminum|c_Circuitry:3:COBJ_Workshop_Circuitry|c_Fiberglass:6:COBJ_Workshop_Fiberglass|c_Gears:6:COBJ_Workshop_Gears|c_Oil:4:COBJ_Workshop_Oil|c_Plastic:4:COBJ_Workshop_Plastic|c_Screws:4:COBJ_Workshop_Screws	00468316:Babylon_WorkshopBlacklist:FLST|004869E8:Challenge_All_Recipes_Workshop:FLST	2	00468316:Babylon_WorkshopBlacklist:FLST	004869E8:Challenge_All_Recipes_Workshop:FLST																																			
0016A387	workshop_co_Terminal	000CEA77	WorkshopTerminal	Terminal	0089383D	WorkshopWorkbenchAllType		003A0822	Recipe_Workshop_PowerConnectors_Terminal	Plan: Terminal		c_Aluminum:4:COBJ_Workshop_Aluminum|c_Circuitry:2:COBJ_Workshop_Circuitry|c_Copper:2:COBJ_Workshop_Copper|c_Rubber:2:COBJ_Workshop_Rubber	00468316:Babylon_WorkshopBlacklist:FLST|004869E8:Challenge_All_Recipes_Workshop:FLST	2	00468316:Babylon_WorkshopBlacklist:FLST	004869E8:Challenge_All_Recipes_Workshop:FLST																																			
0017A5A8	co_mod_PowerArmor_T51_Arm_Misc_Optimized	0017A5A6	mod_PowerArmor_T51_Arm_Misc_Optimized	Optimized Bracers				005018FC	recipe_mod_PowerArmor_T51_Arm_Misc_Optimized	Plan: T-51b Optimized Bracers	RecipeFilter_PowerArmor_T51	c_Aluminum:31:COBJ_PowerArmor_Uncommon|c_Ceramic:31:COBJ_PowerArmor_SuperCommon|c_Adhesive:31:COBJ_PowerArmor_Uncommon|c_Rubber:31:COBJ_PowerArmor_Common		0																																					
0017A5AF	zzz_co_mod_PowerArmor_T51_Helmet_Misc_VATSChance							00501909	zzz_recipe_mod_PowerArmor_T51_Helmet_Misc_VATSChance	Plan: T-51b VATS Matrix Overlay	RecipeFilter_PowerArmor_T51	c_Aluminum:31:COBJ_PowerArmor_Uncommon|c_Circuitry:31:COBJ_PowerArmor_Rare|c_FiberOptics:31:COBJ_PowerArmor_Rare|c_Adhesive:31:COBJ_PowerArmor_Uncommon		0																																					
0017A5B4	co_mod_PowerArmor_T51_Leg_Misc_Carry	0017A5B2	mod_PowerArmor_T51_Leg_Misc_Carry	Calibrated Shocks				0050190B	recipe_mod_PowerArmor_T51_Leg_Misc_Carry	Plan: T-51b Calibrated Shocks	RecipeFilter_PowerArmor_T51	c_Aluminum:35:COBJ_PowerArmor_Uncommon|c_Fiberglass:35:COBJ_PowerArmor_Uncommon|c_Adhesive:35:COBJ_PowerArmor_Uncommon|c_NukeFlora_Purple:5:		0																																					
0017A5BA	co_mod_PowerArmor_T51_Leg_Misc_OptimizedServos	0017A5B8	mod_PowerArmor_T51_Leg_Misc_OptimizedServos	Optimized Servos				0050190D	recipe_mod_PowerArmor_T51_Leg_Misc_OptimizedServos	Plan: T-51b Optimized Servos	RecipeFilter_PowerArmor_T51	c_Aluminum:34:COBJ_PowerArmor_Uncommon|c_Fiberglass:34:COBJ_PowerArmor_Uncommon|c_Adhesive:34:COBJ_PowerArmor_Uncommon|c_Springs:34:COBJ_PowerArmor_Uncommon|c_NukeFlora_Blue:4:		0																																					
0017A5C4	co_mod_PowerArmor_T51_Torso_Misc_BatRegen	0017A5C3	mod_PowerArmor_T51_Torso_Misc_BatRegen	Core Assembly				00501912	recipe_mod_PowerArmor_T51_Torso_Misc_BatRegen	Plan: T-51b Core Assembly	RecipeFilter_PowerArmor_T51	c_Aluminum:33:COBJ_PowerArmor_Uncommon|c_Circuitry:33:COBJ_PowerArmor_Rare|c_Adhesive:33:COBJ_PowerArmor_Uncommon|c_NuclearMaterial:33:COBJ_PowerArmor_VeryRare|c_NukeFlora_Yellow:5:		0																																					
0017A5DE	co_mod_PowerArmor_T51_Torso_Misc_Emergency	0017A5DD	mod_PowerArmor_T51_Torso_Misc_Emergency	Emergency Protocols				00501914	recipe_mod_PowerArmor_T51_Torso_Misc_Emergency	Plan: T-51b Emergency Protocols	RecipeFilter_PowerArmor_T51	c_Aluminum:34:COBJ_PowerArmor_Uncommon|c_Circuitry:34:COBJ_PowerArmor_Rare|c_Adhesive:34:COBJ_PowerArmor_Uncommon|c_NuclearMaterial:34:COBJ_PowerArmor_VeryRare|c_NukeFlora_Purple:4:		0																																					
00180FC3	co_mod_PowerArmor_T60_Torso_Misc_BatRegen	00180FD7	mod_PowerArmor_T60_Torso_Misc_BatRegen	Core Assembly				0050193C	recipe_mod_PowerArmor_T60_Torso_Misc_BatRegen	Plan: T-60 Core Assembly	RecipeFilter_PowerArmor_T60	c_Aluminum:43:COBJ_PowerArmor_Uncommon|c_Circuitry:43:COBJ_PowerArmor_Rare|c_Adhesive:43:COBJ_PowerArmor_Uncommon|c_NuclearMaterial:43:COBJ_PowerArmor_VeryRare|c_NukeFlora_Yellow:5:		0																																					
00181030	co_mod_PowerArmor_T60_Torso_Misc_Reactive	0018102E	mod_PowerArmor_T60_Torso_Misc_Reactive	Reactive Plates				00501942	recipe_mod_PowerArmor_T60_Torso_Misc_Reactive	Plan: T-60 Reactive Plates	RecipeFilter_PowerArmor_T60	c_Aluminum:45:COBJ_PowerArmor_Uncommon|c_Asbestos:45:COBJ_PowerArmor_Rare|c_Adhesive:45:COBJ_PowerArmor_Uncommon|c_NuclearMaterial:45:COBJ_PowerArmor_VeryRare|c_NukeFlora_Orange:5:		0																																					
00181034	co_mod_PowerArmor_T60_Helmet_Misc_Sensor	00181033	mod_PowerArmor_T60_Helmet_Misc_Sensor	Sensor Array				00501929	recipe_mod_PowerArmor_T60_Helmet_Misc_Sensor	Plan: T-60 Sensor Array	RecipeFilter_PowerArmor_T60	c_Aluminum:41:COBJ_PowerArmor_Uncommon|c_FiberOptics:41:COBJ_PowerArmor_Rare|c_Fiberglass:41:COBJ_PowerArmor_Uncommon|c_Adhesive:41:COBJ_PowerArmor_Uncommon		0																																					
00181039	co_mod_PowerArmor_T60_Leg_Misc_ExplVent	00181037	mod_PowerArmor_T60_Leg_Misc_ExplVent	Cooling Vent				0050192D	recipe_mod_PowerArmor_T60_Leg_Misc_ExplVent	Plan: T-60 Cooling Vent	RecipeFilter_PowerArmor_T60	c_Aluminum:41:COBJ_PowerArmor_Uncommon|c_Asbestos:41:COBJ_PowerArmor_Rare|c_Adhesive:41:COBJ_PowerArmor_Uncommon|c_NuclearMaterial:41:COBJ_PowerArmor_VeryRare		0																																					
00181040	co_mod_PowerArmor_T60_Torso_Misc_MedicPump	0018103F	mod_PowerArmor_T60_Torso_Misc_MedicPump	Medic Pump				00501941	recipe_mod_PowerArmor_T60_Torso_Misc_MedicPump	Plan: T-60 Medic Pump	RecipeFilter_PowerArmor_T60	c_Aluminum:42:COBJ_PowerArmor_Uncommon|c_Antiseptic:42:COBJ_PowerArmor_Rare|c_Circuitry:42:COBJ_PowerArmor_Rare|c_Adhesive:42:COBJ_PowerArmor_Uncommon		0																																					
00182D7B	co_mod_PowerArmor_T45_Arm_Misc_Unarmed	00182D79	mod_PowerArmor_T45_Arm_Misc_Unarmed	Hydraulic Bracers				005018DE	recipe_mod_PowerArmor_T45_Arm_Misc_Unarmed	Plan: T-45 Hydraulic Bracers	RecipeFilter_PowerArmor_T45	c_Aluminum:22:COBJ_PowerArmor_Uncommon|c_Adhesive:22:COBJ_PowerArmor_Uncommon|c_Oil:22:COBJ_PowerArmor_Uncommon|c_Steel:22:COBJ_PowerArmor_SuperCommon		0																																					
0018350F	co_mod_PowerArmor_X01_Arm_Misc_ShockDmg	0018350D	mod_PowerArmor_X01_Arm_Misc_ShockDmg	Tesla Bracers				0050195C	recipe_mod_PowerArmor_X01_Arm_Misc_ShockDmg	Plan: X-01 Tesla Bracers	RecipeFilter_PowerArmor_X01	c_Aluminum:53:COBJ_PowerArmor_Uncommon|c_Antiseptic:53:COBJ_PowerArmor_Rare|c_Copper:53:COBJ_PowerArmor_Uncommon|c_Adhesive:53:COBJ_PowerArmor_Uncommon|c_Rubber:53:COBJ_PowerArmor_Common|c_NukeFlora_Yellow:5:		0																																					
00183516	co_mod_PowerArmor_X01_Helmet_Misc_Int	00183515	mod_PowerArmor_X01_Helmet_Misc_Int	Internal Database				00501965	recipe_mod_PowerArmor_X01_Helmet_Misc_Int	Plan: X-01 Internal Database	RecipeFilter_PowerArmor_X01	c_Aluminum:51:COBJ_PowerArmor_Uncommon|c_Crystal:51:COBJ_PowerArmor_Rare|c_FiberOptics:51:COBJ_PowerArmor_Rare|c_Adhesive:51:COBJ_PowerArmor_Uncommon		0																																					
00183519	co_mod_PowerArmor_X01_Helmet_Misc_DetectLife	00183518	mod_PowerArmor_X01_Helmet_Misc_DetectLife	Targeting HUD	0016FF00	PowerArmorWorkbenchKeyword		00501964	recipe_mod_PowerArmor_X01_Helmet_Misc_DetectLife	Plan: X-01 Targeting HUD	RecipeFilter_PowerArmor_X01	c_Aluminum:55:COBJ_PowerArmor_Uncommon|c_Circuitry:55:COBJ_PowerArmor_Rare|c_Adhesive:55:COBJ_PowerArmor_Uncommon|c_Gold:55:COBJ_PowerArmor_Rare|c_NukeFlora_Red:5:		0																																					
00183522	co_mod_PowerArmor_X01_Torso_Misc_Str	00183521	mod_PowerArmor_X01_Torso_Misc_Str	Motion-Assist Servos				00501977	recipe_mod_PowerArmor_X01_Torso_Misc_Str	Plan: X-01 Motion-Assist Servos	RecipeFilter_PowerArmor_X01	c_Aluminum:51:COBJ_PowerArmor_Uncommon|c_Adhesive:51:COBJ_PowerArmor_Uncommon|c_Rubber:51:COBJ_PowerArmor_Common|c_Springs:51:COBJ_PowerArmor_Uncommon		0																																					
00183525	co_mod_PowerArmor_X01_Torso_Misc_Tesla	00183524	mod_PowerArmor_X01_Torso_Misc_Tesla	Tesla Coils	0016FF00	PowerArmorWorkbenchKeyword		00501978	recipe_mod_PowerArmor_X01_Torso_Misc_Tesla	Plan: X-01 Tesla Coils	RecipeFilter_PowerArmor_X01	c_Aluminum:55:COBJ_PowerArmor_Uncommon|c_Copper:55:COBJ_PowerArmor_Uncommon|c_FiberOptics:55:COBJ_PowerArmor_Rare|c_Adhesive:55:COBJ_PowerArmor_Uncommon|c_Rubber:55:COBJ_PowerArmor_Common|c_NukeFlora_Yellow:5:		0																																					
