QuestFormID	QuestEDID	QuestName	AliasIndex	AliasID	AliasName	AliasLabel	AliasKind	AliasFlags	FillLinks	Conditions	Scripts
00011CCC	GQ_WorkshopAttackScorchbeasts	Event: Defend <Alias=AttackLocation>	2	13	WorkshopFound	Alias	Ref	Optional		11000100|RE_LevelScorchbeast [GLOB:00377D02]|GetLevel|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 10001000|1.000000|IsLinkedTo|00 00 00|00 00|015 WorkshopMasterMarker|WorkshopLinkMasterMarker [KYWD:0006450B]|0|-1|Subject| ; 10000000|1.000000|GetInCurrentLocationAlias|00 00 00|00 00|010 regionLocation|00 00 00 00|0|-1|Subject| ; 11000000|6.000000|GetValue|00 00 00|00 00|WorkshopState [AVIF:000002F5]|00 00 00 00|0|-1|Subject| ; 00100100|RealTimeGlobal [GLOB:00000297]|GetValue|00 00 00|00 00|WorkshopRatingNextAttackAllowed [AVIF:001A05C9]|00 00 00 00|0|-1|Subject|	
00011CCC	GQ_WorkshopAttackScorchbeasts	Event: Defend <Alias=AttackLocation>	3	12	WorkshopFromEvent	Alias	Ref	Reserves Location/Reference ; Optional		11000100|RE_LevelScorchbeast [GLOB:00377D02]|GetLevel|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 10001000|1.000000|IsLinkedTo|00 00 00|00 00|015 WorkshopMasterMarker|WorkshopLinkMasterMarker [KYWD:0006450B]|0|-1|Subject| ; 11000000|6.000000|GetValue|00 00 00|00 00|WorkshopState [AVIF:000002F5]|00 00 00 00|0|-1|Subject| ; 00100100|RealTimeGlobal [GLOB:00000297]|GetValue|00 00 00|00 00|WorkshopRatingNextAttackAllowed [AVIF:001A05C9]|00 00 00 00|0|-1|Subject|	
00011CCC	GQ_WorkshopAttackScorchbeasts	Event: Defend <Alias=AttackLocation>	4	1	Workshop	Alias	Ref	Reserves Location/Reference ; Forced by Aliases			
00011CCC	GQ_WorkshopAttackScorchbeasts	Event: Defend <Alias=AttackLocation>	5	0	AttackLocation	Alias	Loc	Stores Text ; Allow Cleared			
00011CCC	GQ_WorkshopAttackScorchbeasts	Event: Defend <Alias=AttackLocation>	6	4	CenterMarker	Alias	Ref	Flags	ALRT=0001F40F:LocationCenterMarker:LCRT		
00011CCC	GQ_WorkshopAttackScorchbeasts	Event: Defend <Alias=AttackLocation>	8	9	Scorchbeasts	Alias	RefCol	Optional	ECOR=0052BD72:SQ_ScorchbeastHoldPositionList:FLST ; Keyword=001090F5:SQLinkOrbit:KYWD ; ALPC=0010CA05:SQ_ScorchbeastOrbit:PACK		
00011CCC	GQ_WorkshopAttackScorchbeasts	Event: Defend <Alias=AttackLocation>	10	14	players	Alias	RefCol	Optional			
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	0	8	TRIGGER	Alias	Ref	Reserves Location/Reference			
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	1	11	CenterMarker	Alias	Ref	Flags		10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RECenter [LCRT:0002DFE7]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	2	12	TravelMarkerA01	Alias	Ref	Flags	Keyword=0002FD66:RELinkPatrol:KYWD	10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RETravelA1 [LCRT:0002DFE8]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	3	13	TravelMarkerA02	Alias	Ref	Flags	Keyword=0002FD66:RELinkPatrol:KYWD	10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RETravelA2 [LCRT:00027DDC]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	4	24	TravelMarkerA03	Alias	Ref	Flags	Keyword=0002FD66:RELinkPatrol:KYWD	10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RETravelA3 [LCRT:00027DDD]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	5	15	TravelMarkerB01	Alias	Ref	Flags	Keyword=0002FD66:RELinkPatrol:KYWD	10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RETravelB1 [LCRT:0002DFF4]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	6	25	TravelMarkerB02	Alias	Ref	Flags	Keyword=0002FD66:RELinkPatrol:KYWD	10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RETravelB2 [LCRT:00027DDE]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	7	26	TravelMarkerB03	Alias	Ref	Flags	Keyword=0002FD66:RELinkPatrol:KYWD	10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RETravelB3 [LCRT:00027DDF]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	8	18	SceneMarkerA01	Alias	Ref	Flags		10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RESceneA1 [LCRT:0002DFE6]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	9	27	SceneMarkerA02	Alias	Ref	Flags		10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RESceneA2 [LCRT:00027DD7]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	10	28	SceneMarkerA03	Alias	Ref	Flags		10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RESceneA3 [LCRT:00027DD9]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	11	21	SceneMarkerB01	Alias	Ref	Flags		10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RESceneB1 [LCRT:0002E508]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	12	29	SceneMarkerB02	Alias	Ref	Flags		10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RESceneB2 [LCRT:00027DDA]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	13	30	SceneMarkerB03	Alias	Ref	Flags		10001000|1.000000|IsLinkedTo|00 00 00|00 00|008 TRIGGER|RELinkMarker [KYWD:0002E006]|0|-1|Subject| ; 10000000|1.000000|HasRefType|00 00 00|00 00|RESceneB3 [LCRT:00027DDB]|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	14	4	HandyMessenger	Alias	Ref	Create Ref - Temp	ALCO=0004E590:MTNZ05_MrHandyMessenger:NPC_ ; Keyword=0004E58E:MTNZ05_Messenger_QuestActive_Keyword:KYWD ; ALPC=0004E58F:MTNZ05_HandyMessengerTravel:PACK		
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	15	31	SelectedRobotPart	Alias	Ref	Optional ; Stores Text			
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	16	35	PartMarker	Alias	Ref	Optional			
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	17	6	SelectedDeliveryMarker	Alias	Ref	Flags	ALFF=0004E57B:MTNZ05_Delivery_LocRef:LCRT	11001100|MTNZ05_MinDistance_Global [GLOB:004F8551]|GetDistance|00 00 00|00 00|008 TRIGGER|00 00 00 00|0|-1|Subject| ; 10101100|MTNZ05_MaxDistance_Global [GLOB:004F8550]|GetDistance|00 00 00|00 00|008 TRIGGER|00 00 00 00|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	19	3	CurrentPlayers	Alias	RefCol	Optional	Keyword=0004E58E:MTNZ05_Messenger_QuestActive_Keyword:KYWD		
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	21	10	CreaturesSpawned	Alias	RefCol	Optional	ALFC=00370B88:MTNZ05CreatureFaction:FACT ; ALPC=0004E5F4:MTNZ05_CreatureCatchupTravel:PACK		
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	23	37	AllRobotParts	Alias	RefCol	Optional ; Quest Object			
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	25	40	PlayersWithinRangeOfMessenger	Alias	RefCol	Optional			
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	27	42	PlayersWhoTookParts	Alias	RefCol	Optional	Keyword=0043A97C:MTNZ05_PlayersWhoTookParttKeyword:KYWD		
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	28	41	PlayerWithPart	Alias	Ref	Optional			
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	30	43	BossRefColl	Alias	RefCol	Optional			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	0	13	regionLocation	Alias	Loc	Allow Reuse in Quest ; Allow Reserved ; Allow Cleared			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	1	26	WorkshopMasterMarker	Alias	Ref	Allow Disabled ; Allow Reserved	ALFR=00062549:WorkshopHoldingCellMarker:REFR		
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	2	22	WorkshopFound	Alias	Ref	Optional		10001000|1.000000|IsLinkedTo|00 00 00|00 00|026 WorkshopMasterMarker|WorkshopLinkMasterMarker [KYWD:0006450B]|0|-1|Subject| ; 10000000|1.000000|GetInCurrentLocationAlias|00 00 00|00 00|013 regionLocation|00 00 00 00|0|-1|Subject| ; 11000000|6.000000|GetValue|00 00 00|00 00|WorkshopState [AVIF:000002F5]|00 00 00 00|0|-1|Subject| ; 00100100|RealTimeGlobal [GLOB:00000297]|GetValue|00 00 00|00 00|WorkshopRatingNextAttackAllowed [AVIF:001A05C9]|00 00 00 00|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	3	23	WorkshopFromEvent	Alias	Ref	Optional		10001000|1.000000|IsLinkedTo|00 00 00|00 00|026 WorkshopMasterMarker|WorkshopLinkMasterMarker [KYWD:0006450B]|0|-1|Subject| ; 11000000|6.000000|GetValue|00 00 00|00 00|WorkshopState [AVIF:000002F5]|00 00 00 00|0|-1|Subject| ; 00100100|RealTimeGlobal [GLOB:00000297]|GetValue|00 00 00|00 00|WorkshopRatingNextAttackAllowed [AVIF:001A05C9]|00 00 00 00|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	4	1	Workshop	Alias	Ref	Reserves Location/Reference ; Forced by Aliases			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	5	0	AttackLocation	Alias	Loc	Stores Text ; Allow Cleared			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	6	4	CenterMarker	Alias	Ref	Flags	ALRT=0001F40F:LocationCenterMarker:LCRT		
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	7	24	AttackSpawnMarker	Alias	Ref	Optional		10001000|1.000000|IsLinkedTo|00 00 00|00 00|004 CenterMarker|WorkshopLinkAttackMarker [KYWD:000A7693]|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	9	3	Attackers01	Alias	RefCol	Optional ; Create Ref - Temp	Keyword=003AEDF6:GQ_WorkshopAttackKeyword:KYWD ; ECOR=0017E6B0:RELinkSandboxHoldPositionList:FLST ; Keyword=0003085E:RELinkSandbox:KYWD ; ALFC=001125FE:GQ_WorkshopAttackFaction:FACT ; ALPC=0045036C:GQ_WorkshopAttackTravel_5000:PACK ; ALPC=0045036D:GQ_WorkshopAttackTravel_4000:PACK ; ALPC=001F0EEE:GQ_WorkshopAttackTravel:PACK ; ALPC=0049477F:GQ_WorkshopAttackSandboxMountBlairReactors:PACK ; ALPC=0045036A:GQ_WorkshopAttackSandboxExteriorWeaponOut_5000:PACK ; ALPC=0045036B:GQ_WorkshopAttackSandboxExteriorWeaponOut_4000:PACK ; ALPC=000570FD:GQ_WorkshopAttackSandboxExteriorWeaponOut:PACK		
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	11	8	Attackers02	Alias	RefCol	Optional ; Create Ref - Temp	Keyword=003AEDF6:GQ_WorkshopAttackKeyword:KYWD ; ECOR=0017E6B0:RELinkSandboxHoldPositionList:FLST ; Keyword=0003085E:RELinkSandbox:KYWD ; ALFC=001125FE:GQ_WorkshopAttackFaction:FACT ; ALPC=0045036C:GQ_WorkshopAttackTravel_5000:PACK ; ALPC=0045036D:GQ_WorkshopAttackTravel_4000:PACK ; ALPC=001F0EEE:GQ_WorkshopAttackTravel:PACK ; ALPC=0049477F:GQ_WorkshopAttackSandboxMountBlairReactors:PACK ; ALPC=0045036A:GQ_WorkshopAttackSandboxExteriorWeaponOut_5000:PACK ; ALPC=0045036B:GQ_WorkshopAttackSandboxExteriorWeaponOut_4000:PACK ; ALPC=000570FD:GQ_WorkshopAttackSandboxExteriorWeaponOut:PACK		
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	13	9	Attackers03	Alias	RefCol	Optional ; Create Ref - Temp	Keyword=003AEDF6:GQ_WorkshopAttackKeyword:KYWD ; ECOR=0017E6B0:RELinkSandboxHoldPositionList:FLST ; Keyword=0003085E:RELinkSandbox:KYWD ; ALFC=001125FE:GQ_WorkshopAttackFaction:FACT ; ALPC=0045036C:GQ_WorkshopAttackTravel_5000:PACK ; ALPC=0045036D:GQ_WorkshopAttackTravel_4000:PACK ; ALPC=001F0EEE:GQ_WorkshopAttackTravel:PACK ; ALPC=0049477F:GQ_WorkshopAttackSandboxMountBlairReactors:PACK ; ALPC=0045036A:GQ_WorkshopAttackSandboxExteriorWeaponOut_5000:PACK ; ALPC=0045036B:GQ_WorkshopAttackSandboxExteriorWeaponOut_4000:PACK ; ALPC=000570FD:GQ_WorkshopAttackSandboxExteriorWeaponOut:PACK		
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	15	10	Attackers04	Alias	RefCol	Optional ; Create Ref - Temp	Keyword=003AEDF6:GQ_WorkshopAttackKeyword:KYWD ; ECOR=0017E6B0:RELinkSandboxHoldPositionList:FLST ; Keyword=0003085E:RELinkSandbox:KYWD ; ALFC=001125FE:GQ_WorkshopAttackFaction:FACT ; ALPC=0045036C:GQ_WorkshopAttackTravel_5000:PACK ; ALPC=0045036D:GQ_WorkshopAttackTravel_4000:PACK ; ALPC=001F0EEE:GQ_WorkshopAttackTravel:PACK ; ALPC=0049477F:GQ_WorkshopAttackSandboxMountBlairReactors:PACK ; ALPC=0045036A:GQ_WorkshopAttackSandboxExteriorWeaponOut_5000:PACK ; ALPC=0045036B:GQ_WorkshopAttackSandboxExteriorWeaponOut_4000:PACK ; ALPC=000570FD:GQ_WorkshopAttackSandboxExteriorWeaponOut:PACK		
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	17	11	Attackers05	Alias	RefCol	Optional ; Create Ref - Temp	Keyword=003AEDF6:GQ_WorkshopAttackKeyword:KYWD ; ECOR=0017E6B0:RELinkSandboxHoldPositionList:FLST ; Keyword=0003085E:RELinkSandbox:KYWD ; ALFC=001125FE:GQ_WorkshopAttackFaction:FACT ; ALPC=0045036C:GQ_WorkshopAttackTravel_5000:PACK ; ALPC=0045036D:GQ_WorkshopAttackTravel_4000:PACK ; ALPC=001F0EEE:GQ_WorkshopAttackTravel:PACK ; ALPC=0049477F:GQ_WorkshopAttackSandboxMountBlairReactors:PACK ; ALPC=0045036A:GQ_WorkshopAttackSandboxExteriorWeaponOut_5000:PACK ; ALPC=0045036B:GQ_WorkshopAttackSandboxExteriorWeaponOut_4000:PACK ; ALPC=000570FD:GQ_WorkshopAttackSandboxExteriorWeaponOut:PACK		
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	18	5	AttackerName	Alias	Ref	Optional ; Stores Text			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	20	15	RewardPlayers01	Alias	RefCol	Optional			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	22	16	RewardPlayers02	Alias	RefCol	Optional			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	24	17	RewardPlayers03	Alias	RefCol	Optional			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	26	18	RewardPlayers04	Alias	RefCol	Optional			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	28	19	RewardPlayers05	Alias	RefCol	Optional			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	29	20	SwarmCenterMarker	Alias	Ref	Create Ref - Temp	ALCO=00031811:xMarkerxFlagOrange:STAT		
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	31	21	players	Alias	RefCol	Optional	ALFC=0069FA03:GQ_WorkshopAttackPlayerFaction:FACT		
0001C035	FF05_Balance	Daily: Ecological Balance	0	7	FF05_Balance_Container	Alias	Ref	Flags	ALFR=0011B1A7:76MattDAliasHoldingChestRef:REFR		
0001C035	FF05_Balance	Daily: Ecological Balance	1	0	FF05_Balance_Player	Alias	Ref	Allow Dead ; Unknown 25 ; Unknown 26		10010000|1.000000|GetEventData|00 00 00|00 00|GetIsID:Keyword1|FF05_Balance_Keyword [KYWD:00044CE2]|0|None|Event Data| ; 00110100|SQ_TimestampToday [GLOB:00117B42]|GetValue|00 00 00|00 00|DailyQuestAVRegionForest_FF05_Balance [AVIF:003E23DA]|00 00 00 00|0|-1|Subject|	
0001C035	FF05_Balance	Daily: Ecological Balance	2	18	AirSensorLocation	Alias	Loc	Flags		10000000|1.000000|LocationHasRefType|00 00 00|00 00|FF05_Balance_SensorAir_LRT [LCRT:0034F2F5]|00 00 00 00|0|-1|Subject|	
0001C035	FF05_Balance	Daily: Ecological Balance	3	19	SoilSensorLocation	Alias	Loc	Flags		10000000|1.000000|LocationHasRefType|00 00 00|00 00|FF05_Balance_SensorSoil_LRT [LCRT:0034F2F6]|00 00 00 00|0|-1|Subject|	
0001C035	FF05_Balance	Daily: Ecological Balance	4	20	WaterSensorLocation	Alias	Loc	Flags		10000000|1.000000|LocationHasRefType|00 00 00|00 00|FF05_Balance_SensorWater_LRT [LCRT:0034F2F7]|00 00 00 00|0|-1|Subject|	
0001C035	FF05_Balance	Daily: Ecological Balance	5	5	AirSensor	Alias	Ref	Flags	ALRT=0034F2F5:FF05_Balance_SensorAir_LRT:LCRT		
0001C035	FF05_Balance	Daily: Ecological Balance	6	4	SoilSensor	Alias	Ref	Flags	ALRT=0034F2F6:FF05_Balance_SensorSoil_LRT:LCRT		
0001C035	FF05_Balance	Daily: Ecological Balance	7	3	WaterSensor	Alias	Ref	Flags	ALRT=0034F2F7:FF05_Balance_SensorWater_LRT:LCRT		
0001C035	FF05_Balance	Daily: Ecological Balance	8	6	WaterHolotape	Alias	Ref	Quest Object ; No Pickpocket	ALCO=0007850B:FF05_BalanceWaterDataHolotape:NOTE		
0001C035	FF05_Balance	Daily: Ecological Balance	9	8	SoilHolotape	Alias	Ref	Quest Object ; No Pickpocket	ALCO=0007850C:FF05_BalanceSoilDataHolotape:NOTE		
0001C035	FF05_Balance	Daily: Ecological Balance	10	9	AirHolotape	Alias	Ref	Quest Object ; No Pickpocket	ALCO=0007850D:FF05_BalanceAirDataHolotape:NOTE		
0001C035	FF05_Balance	Daily: Ecological Balance	11	13	AmyKerrysTerminal	Alias	Ref	Flags	ALFR=0011B1D0:FF05_Balance_TerminalRef:REFR		
0001C035	FF05_Balance	Daily: Ecological Balance	12	14	AmySkeleton	Alias	Ref	Flags	ALFR=0033F7D0:FF05_Balance_AmySkeletonRef:ACHR		
0001C035	FF05_Balance	Daily: Ecological Balance	13	15	TerminalPassword	Alias	Ref	Quest Object ; Create Ref - Temp	ALCO=0033F7D1:FF05_Balance_TerminalPassword:BOOK		
0001C035	FF05_Balance	Daily: Ecological Balance	14	23	AmyHolotapeDispenser	Alias	Ref	Flags	ALFR=0033F7D3:FF05_Balance_HolotapeRef:REFR		
0001C035	FF05_Balance	Daily: Ecological Balance	15	16	AmyHolotape	Alias	Ref	Optional ; Quest Object			
0001C035	FF05_Balance	Daily: Ecological Balance	16	17	CabinCenterMarker	Alias	Ref	Flags	ALFR=0033F7D6:FF05_Balance_CenterMarkerRef:REFR		
0001C035	FF05_Balance	Daily: Ecological Balance	17	22	HolotapeQT	Alias	Ref	Flags	ALFR=003EBB97:FF05_Balance_MiscTarget:REFR		
0002443A	CB02_MonsterMash	Activity: Monster Mash	0	1	SCHOOL	Alias	Loc	Flags	ALFL=00073D7D:LocCranberryWatogaHighSchoolLocation:LCTN		
0002443A	CB02_MonsterMash	Activity: Monster Mash	1	3	TeleportMarker	Alias	Ref	Create Ref - Temp	ALRT=00075C6A:CB02_TeleportMarker_RefType:LCRT		
0002443A	CB02_MonsterMash	Activity: Monster Mash	3	2	DisableRefs	Alias	RefCol	Optional	ALRT=00075C40:CB02_Disable_RefType:LCRT		
0002443A	CB02_MonsterMash	Activity: Monster Mash	5	36	LoadDoors	Alias	RefCol	Optional	ALRT=0043B768:CB02_LoadDoor_RefType:LCRT		
0002443A	CB02_MonsterMash	Activity: Monster Mash	6	31	PASystemRef	Alias	Ref	Flags	ALFR=00521A18::REFR ; ALFV=0013F9E9:AnnouncerM_CB_WatogaHighschoolPASystem:VTYP ; VTCK=0013F9E9:AnnouncerM_CB_WatogaHighschoolPASystem:VTYP		
0002443A	CB02_MonsterMash	Activity: Monster Mash	7	4	WaitHereMarker	Alias	Ref	Flags	ALRT=00075D78:CB02_WaitHereMarker_RefType:LCRT		
0002443A	CB02_MonsterMash	Activity: Monster Mash	9	6	MaskSpawnMarkers	Alias	RefCol	Flags	ALRT=00075DB4:CB02_MaskSpawnMarker_RefType:LCRT		
0002443A	CB02_MonsterMash	Activity: Monster Mash	10	8	Mask	Alias	Ref	Optional			
0002443A	CB02_MonsterMash	Activity: Monster Mash	11	9	MaskWearer	Alias	Ref	Optional ; Stores Text			
0002443A	CB02_MonsterMash	Activity: Monster Mash	12	10	PlayerToBeat	Alias	Ref	Optional ; Stores Text			
0002443A	CB02_MonsterMash	Activity: Monster Mash	14	19	RewardRank1	Alias	RefCol	Optional			
0002443A	CB02_MonsterMash	Activity: Monster Mash	16	21	RewardRank2	Alias	RefCol	Optional			
0002443A	CB02_MonsterMash	Activity: Monster Mash	18	22	RewardRank3	Alias	RefCol	Optional			
0002443A	CB02_MonsterMash	Activity: Monster Mash	20	23	RewardRank4	Alias	RefCol	Optional			
0002443A	CB02_MonsterMash	Activity: Monster Mash	21	25	Rank1Display	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Dead ; Allow Disabled ; Stores Text ; Allow Reserved	ALUA=005215C0:CB02_RankedPlayerPlaceHolder:NPC_		
0002443A	CB02_MonsterMash	Activity: Monster Mash	22	28	Rank2Display	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Dead ; Allow Disabled ; Stores Text ; Allow Reserved	ALUA=005215C0:CB02_RankedPlayerPlaceHolder:NPC_		
0002443A	CB02_MonsterMash	Activity: Monster Mash	23	29	Rank3Display	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Dead ; Allow Disabled ; Stores Text ; Allow Reserved	ALUA=005215C0:CB02_RankedPlayerPlaceHolder:NPC_		
0002443A	CB02_MonsterMash	Activity: Monster Mash	25	32	players	Alias	RefCol	Optional	ALSP=0052EC2D:CB02_CandyBucket_Spell:SPEL		
0002443A	CB02_MonsterMash	Activity: Monster Mash	27	34	Ghouls	Alias	RefCol	Optional	Keyword=00042246:DMP_Combat_HoldPosition_512:KYWD ; Keyword=000421FB:DMP_Patrol_Run:KYWD ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL		
0002443A	CB02_MonsterMash	Activity: Monster Mash	28	35	VendingMachine	Alias	Ref	Flags	ALFR=0051AA02::REFR		
00029183	FFZ16_Swatter	Activity: Fly Swatter	0	6	EventLocation	Alias	Loc	Flags		10000000|1.000000|LocationHasRefType|00 00 00|00 00|FFZ16_Swatter_TriggerLocationLRT [LCRT:00370B78]|00 00 00 00|0|-1|Subject|	
00029183	FFZ16_Swatter	Activity: Fly Swatter	1	1	CenterPoint	Alias	Ref	Flags	ALRT=00370B78:FFZ16_Swatter_TriggerLocationLRT:LCRT		
00029183	FFZ16_Swatter	Activity: Fly Swatter	2	4	VertibirdSpawnLoc	Alias	Ref	Flags	ALFF=0002271F:MapMarkerRefType:LCRT	10000000|0.000000|HasLoaded3D|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00029183	FFZ16_Swatter	Activity: Fly Swatter	3	3	Vertibird	Alias	Ref	Reserves Location/Reference ; Allow Disabled ; Create Ref - Temp	ALCO=002C0897:FFZ16_Swatter_Vertbird:NPC_ ; ECOR=0020BF56:FFZ16_Swatter_HoldPositionList:FLST ; Keyword=0005D5E6:LinkCustom01:KYWD ; ALSP=008A6032:crEnemyNormalization_Events_BossEnemy_Spell:SPEL ; ALPC=002C0883:FFZ16_Swatter_VertibirdLeave:PACK ; ALPC=002C0862:FFZ16_Swatter_Vertibird_Orbit:PACK ; ALPC=003A6696:FFZ16_Swatter_VertibirdTravelToEventArea:PACK		
00029183	FFZ16_Swatter	Activity: Fly Swatter	4	7	Critter Spawn Area	Alias	Ref	Flags	ALRT=0039E6A0:FFZ16_Swatter_SpawnAreaLRT:LCRT		
00029183	FFZ16_Swatter	Activity: Fly Swatter	5	2	VertibirdStartMarker	Alias	Ref	Flags	ALFF=00019479:SQ_AirDropVertibotStartMarkerRefType:LCRT	10000000|1.000000|HasRefType|00 00 00|00 00|SQ_AirDropVertibotStartMarkerRefType [LCRT:00019479]|00 00 00 00|0|-1|Subject|	
00029183	FFZ16_Swatter	Activity: Fly Swatter	7	8	Wave01	Alias	RefCol	Optional	Keyword=0005D5E6:LinkCustom01:KYWD ; ALSP=008A6031:crEnemyNormalization_Events_NormalEnemy_Spell:SPEL ; ALPC=0001F69B:defaultTravelToLinkCustom01:PACK		
