ACTI_FormID	ACTI_EDID	ACTI_FULL	XALG_Flags	CanBeInstanced	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve	Prop_4_AV	Prop_4_Val	Prop_4_Curve	Prop_5_AV	Prop_5_Val	Prop_5_Curve	Prop_6_AV	Prop_6_Val	Prop_6_Curve	VMAD_ScriptCount	VMAD_Scripts
00100207	TrapGrenadeBouquetFrag3Long	Grenade Bouquet			3	00186401:ObjectTypeTrap:KYWD	0045039E:TrapHomeDefense1:KYWD	0052B545:AllowNonActorToAnimateOnServer:KYWD				0																			1	TrapMain::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapMain::DisarmAnim=Disarm##TrapMain::FireTrapAnim=##TrapMain::FireTrapAnimEndEvent=##TrapMain::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapMain::ReFireTime=-1.000000##TrapMain::RequiredDisarmPerks=003896F6:HomeDefense01:PERK##TrapMain::SoundArray=001102EC:TRPGrenadeBouquetTrigger:SNDR|000ED8A3:TRPDisarmLoTech:SNDR##TrapMain::TrapDisarmedReward=000FF27F:TrapGrenadeBouquetRewardFrag3:LVLI##TrapMain::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapMain::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapMain::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapMain::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapMain::WarnAnim=##TrapMain::WarnAnimEndEvent=##TrapMain::WarnTime=0.000000##TrapMain::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapMain::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
00100208	TrapGrenadeBouquetFrag1Short	Grenade Bouquet			3	00186401:ObjectTypeTrap:KYWD	0045039E:TrapHomeDefense1:KYWD	0052B545:AllowNonActorToAnimateOnServer:KYWD				0																			1	TrapMain::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapMain::FireTrapAnim=##TrapMain::FireTrapAnimEndEvent=##TrapMain::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapMain::RequiredDisarmPerks=003896F6:HomeDefense01:PERK##TrapMain::SoundArray=001102EC:TRPGrenadeBouquetTrigger:SNDR|000ED8A3:TRPDisarmLoTech:SNDR##TrapMain::TrapDisarmedReward=0010845B:TrapGrenadeBouquetRewardFrag1:LVLI##TrapMain::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapMain::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapMain::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapMain::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapMain::WarnAnim=##TrapMain::WarnAnimEndEvent=##TrapMain::WarnTime=0.000000##TrapMain::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapMain::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
00100209	TrapGrenadeBouquetFrag1Medium	Grenade Bouquet			3	00186401:ObjectTypeTrap:KYWD	0045039E:TrapHomeDefense1:KYWD	0052B545:AllowNonActorToAnimateOnServer:KYWD				0																			1	TrapMain::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapMain::DisarmAnim=Disarm##TrapMain::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapMain::ReFireTime=-1.000000##TrapMain::RequiredDisarmPerks=003896F6:HomeDefense01:PERK##TrapMain::SoundArray=001102EC:TRPGrenadeBouquetTrigger:SNDR|000ED8A3:TRPDisarmLoTech:SNDR##TrapMain::TrapDisarmedReward=0010845B:TrapGrenadeBouquetRewardFrag1:LVLI##TrapMain::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapMain::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapMain::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapMain::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapMain::WarnAnim=##TrapMain::WarnAnimEndEvent=##TrapMain::WarnTime=0.000000##TrapMain::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapMain::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
0010020A	TrapGrenadeBouquetFrag1Long	Grenade Bouquet			3	00186401:ObjectTypeTrap:KYWD	0045039E:TrapHomeDefense1:KYWD	0052B545:AllowNonActorToAnimateOnServer:KYWD				0																			1	TrapMain::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapMain::DisarmAnim=Disarm##TrapMain::FireTrapAnim=##TrapMain::FireTrapAnimEndEvent=##TrapMain::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapMain::ReFireTime=-1.000000##TrapMain::RequiredDisarmPerks=003896F6:HomeDefense01:PERK##TrapMain::SoundArray=001102EC:TRPGrenadeBouquetTrigger:SNDR|000ED8A3:TRPDisarmLoTech:SNDR##TrapMain::TrapDisarmedReward=0010845B:TrapGrenadeBouquetRewardFrag1:LVLI##TrapMain::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapMain::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapMain::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapMain::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapMain::WarnAnim=##TrapMain::WarnAnimEndEvent=##TrapMain::WarnTime=0.000000##TrapMain::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapMain::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
00100CC2	BH_onplayerenterunlock				0							0																			1	BunkerHil_UnlockGateScript::LinkCustom01=0005D5E6:LinkCustom01:KYWD
00107468	Water1024ExtCranBogDefault				0							0																			0	
001081D0	DefaultDummyON				0							0																			0	
001081D2	DefaultDummyOFF				0							0																			0	
00108650	CircuitBreaker	Circuit Breaker		False	1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	CircuitBreakerScript::CircuitBreakerDeniedMessage=00108653:CircuitBreakerDeniedMessage:MESG##CircuitBreakerScript::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##CircuitBreakerScript::isOpen=True##CircuitBreakerScript::LinkCircuitBreakerLid=002ECB80:LinkCircuitBreakerLid:KYWD##CircuitBreakerScript::LinkCircuitBreakerOffTrigger=002ECB82:LinkCircuitBreakerOffTrigger:KYWD##CircuitBreakerScript::LinkCircuitBreakerOnTrigger=002ECB81:LinkCircuitBreakerOnTrigger:KYWD##CircuitBreakerScript::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
0010BE7F	TrapTripWire_Handmade	Handmade Tripwire		False	2	00186407:ObjectTypeTrapTrigger:KYWD	0045039F:TrapHomeDefense2:KYWD					1	Shelters_DoNotSpawnAtShelterEntranceAV	1.000000	NULL - Null Reference [00000000]																1	traptripwire::PowerOffAnim=##traptripwire::PowerOnAnim=##traptripwire::RequiredDisarmPerks=003896F7:HomeDefense02:PERK##traptripwire::SetAnim=set##traptripwire::SoundArray=00110412:TRPTripwire:SNDR|000ED8A3:TRPDisarmLoTech:SNDR##traptripwire::TrapDisarmedReward=0019DE2B:TrapTriggerTripwireFishingReward:LVLI##traptripwire::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##traptripwire::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##traptripwire::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##traptripwire::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##traptripwire::TreatAsFloorVersion=True##traptripwire::TriggerAnim=Trip
0010BE8C	TrapTripWire_Laser	Laser Tripwire		False	2	00186407:ObjectTypeTrapTrigger:KYWD	004503A0:TrapHomeDefense3:KYWD					1	Shelters_DoNotSpawnAtShelterEntranceAV	1.000000	NULL - Null Reference [00000000]																1	traptripwire::PowerOffAnim=##traptripwire::PowerOnAnim=##traptripwire::RequiredDisarmPerks=003896F8:HomeDefense03:PERK##traptripwire::SetAnim=set##traptripwire::SoundArray=00110413:TRPTripwireLaser:SNDR|000939A5:TRPTripwireLaserDeactivate:SNDR##traptripwire::TrapDisarmedReward=0019DE2C:TrapTriggerTripwireLaserReward:LVLI##traptripwire::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##traptripwire::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##traptripwire::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##traptripwire::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##traptripwire::TreatAsFloorVersion=True##traptripwire::TriggerAnim=Trip
0010C3E3	SecurityBarBase02	Latch Bar			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	securityBarScript::CaptiveFaction=0003E0C8:CaptiveFaction:FACT##securityBarScript::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##securityBarScript::LinkCaptive=000F9E13:LinkCaptive:KYWD##securityBarScript::LinkSecurityBar=00079FC1:LinkSecurityBar:KYWD##securityBarScript::LinkSecurityBarDoor=000956A8:LinkSecurityBarDoor:KYWD##securityBarScript::SecurityBarMessage=000F9DF8:SecurityBarMessage:MESG##securityBarScript::SecurityBarRattle=0018AEF8:OBJSecurityBarRattle:SNDR##securityBarScript::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
0010C3E4	SecurityBarBaseJail01				1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	securityBarScript::CaptiveFaction=0003E0C8:CaptiveFaction:FACT##securityBarScript::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##securityBarScript::LinkCaptive=000F9E13:LinkCaptive:KYWD##securityBarScript::LinkSecurityBar=00079FC1:LinkSecurityBar:KYWD##securityBarScript::LinkSecurityBarDoor=000956A8:LinkSecurityBarDoor:KYWD##securityBarScript::SecurityBarMessage=000F9DF8:SecurityBarMessage:MESG##securityBarScript::SecurityBarRattle=0018AEF8:OBJSecurityBarRattle:SNDR##securityBarScript::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
0010C3E5	SecurityBarBaseJail02				1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	securityBarScript::CaptiveFaction=0003E0C8:CaptiveFaction:FACT##securityBarScript::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##securityBarScript::LinkCaptive=000F9E13:LinkCaptive:KYWD##securityBarScript::LinkSecurityBar=00079FC1:LinkSecurityBar:KYWD##securityBarScript::LinkSecurityBarDoor=000956A8:LinkSecurityBarDoor:KYWD##securityBarScript::SecurityBarMessage=000F9DF8:SecurityBarMessage:MESG##securityBarScript::SecurityBarRattle=0018AEF8:OBJSecurityBarRattle:SNDR##securityBarScript::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
0010C3E7	TrapCanChimes01	Can Chimes		False	1	00186401:ObjectTypeTrap:KYWD						1	WorkshopItemClampDirection	1.000000	NULL - Null Reference [00000000]																1	TrapCanChimes::LootObjects=002E4C86:LL_TrapLoot_CanChimes:LVLI##TrapCanChimes::SoundArray=00118908:TRPChimesCanTrigger:SNDR##TrapCanChimes::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB
0010C41B	TrapGrenadeBouquetFrag3ExtraLong	Grenade Bouquet			3	00186401:ObjectTypeTrap:KYWD	0045039E:TrapHomeDefense1:KYWD	0052B545:AllowNonActorToAnimateOnServer:KYWD				0																			1	TrapMain::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapMain::DisarmAnim=Disarm##TrapMain::FireTrapAnim=##TrapMain::FireTrapAnimEndEvent=##TrapMain::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapMain::ReFireTime=-1.000000##TrapMain::RequiredDisarmPerks=003896F6:HomeDefense01:PERK##TrapMain::SoundArray=001102EC:TRPGrenadeBouquetTrigger:SNDR|000ED8A3:TRPDisarmLoTech:SNDR##TrapMain::TrapDisarmedReward=000FF27F:TrapGrenadeBouquetRewardFrag3:LVLI##TrapMain::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapMain::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapMain::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapMain::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapMain::WarnAnim=##TrapMain::WarnAnimEndEvent=##TrapMain::WarnTime=0.000000##TrapMain::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapMain::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
0010C41C	TrapGrenadeBouquetFrag1ExtraLong	Grenade Bouquet			3	00186401:ObjectTypeTrap:KYWD	0045039E:TrapHomeDefense1:KYWD	0052B545:AllowNonActorToAnimateOnServer:KYWD				0																			1	TrapMain::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapMain::DisarmAnim=Disarm##TrapMain::FireTrapAnim=##TrapMain::FireTrapAnimEndEvent=##TrapMain::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapMain::ReFireTime=-1.000000##TrapMain::RequiredDisarmPerks=003896F6:HomeDefense01:PERK##TrapMain::SoundArray=001102EC:TRPGrenadeBouquetTrigger:SNDR|000ED8A3:TRPDisarmLoTech:SNDR##TrapMain::TrapDisarmedReward=0010845B:TrapGrenadeBouquetRewardFrag1:LVLI##TrapMain::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapMain::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapMain::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapMain::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapMain::WarnAnim=##TrapMain::WarnAnimEndEvent=##TrapMain::WarnTime=0.000000##TrapMain::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapMain::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
0010EDA1	HotelBell	Bell			0							0																			0	
00110023	CZ_Spotlight01				1	000F9E1C:LinkTerminalSpotlight:KYWD						0																			0	
001125CF	TrapGunPistolGrip				0							0																			1	TrapGun::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapGun::GripPositions=##TrapGun::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapGun::LPIGuns=003A90F9:TrapGun_LPI_SMG:LVLI|003A90F8:TrapGun_LPI_MissileLauncher:LVLI|003A90F7:TrapGun_LPI_Pistol:LVLI|003A90F6:TrapGun_LPI_Rifle:LVLI|003A90F5:TrapGun_LPI_Shotgun:LVLI##TrapGun::ReFireTime=3.000000##TrapGun::SelfDamageOnFire=0.000000##TrapGun::ShotLimit=5##TrapGun::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapGun::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapGun::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapGun::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapGun::WarnTime=0.000000##TrapGun::WeaponType=2##TrapGun::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapGun::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
001125D0	TrapGunRifleGrip				0							0																			1	TrapGun::DefaultHostileDetectionActorRef=003A9160:DefaultHostileDetectionActorRef:ACHR##TrapGun::GripPositions=##TrapGun::HostileDetectionEventFaction=003A9145:HostileDetectionEventFaction:FACT##TrapGun::LPIGuns=003A90F9:TrapGun_LPI_SMG:LVLI|003A90F8:TrapGun_LPI_MissileLauncher:LVLI|003A90F7:TrapGun_LPI_Pistol:LVLI|003A90F6:TrapGun_LPI_Rifle:LVLI|003A90F5:TrapGun_LPI_Shotgun:LVLI##TrapGun::ReFireTime=4.000000##TrapGun::SelfDamageOnFire=0.000000##TrapGun::ShotLimit=5##TrapGun::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapGun::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapGun::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapGun::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##TrapGun::WarnTime=0.000000##TrapGun::WeaponType=3##TrapGun::WorkshopDestructibleObjectFaction=0033A7E9:WorkshopDestructibleObjectFaction:FACT##TrapGun::WorkshopNoRepairKeyword=001E5DCC:WorkshopNoRepairKeyword:KYWD
00112877	TrapTripWire_Laser_Wall	Laser Tripwire		False	3	00156966:trapTrigger:KYWD	00186407:ObjectTypeTrapTrigger:KYWD	004503A0:TrapHomeDefense3:KYWD				1	Shelters_DoNotSpawnAtShelterEntranceAV	1.000000	NULL - Null Reference [00000000]																1	traptripwire::PowerOffAnim=##traptripwire::PowerOnAnim=##traptripwire::RequiredDisarmPerks=003896F8:HomeDefense03:PERK##traptripwire::SetAnim=set##traptripwire::SoundArray=00110413:TRPTripwireLaser:SNDR|000939A5:TRPTripwireLaserDeactivate:SNDR##traptripwire::TrapDisarmedReward=0019DE2C:TrapTriggerTripwireLaserReward:LVLI##traptripwire::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##traptripwire::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##traptripwire::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##traptripwire::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG##traptripwire::TreatAsFloorVersion=True##traptripwire::TriggerAnim=Trip
001157D8	Vault63Valve	Ventilation Valve			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	Default2StateActivator::AutoCloseDelay=0.000000##Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::ShouldAutoClose=True##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
00115991	QryElevatorMachineWheel01				0							0																			0	
00115BA7	TrapTrigTension	Tension Trigger		False	2	00186407:ObjectTypeTrapTrigger:KYWD	0045039E:TrapHomeDefense1:KYWD					0																			1	TrapTrigTension::RequiredDisarmPerks=003896F6:HomeDefense01:PERK##TrapTrigTension::SoundArray=000ED8A4:TRPDisarmHiTech:SNDR##TrapTrigTension::TrapDisarmedReward=0019DE2E:TrapTriggerTensionReward:LVLI##TrapTrigTension::TrapDisarmXPReward=0022499C:TrapDisarmXPReward:GLOB##TrapTrigTension::TrapMessageCannotDisarm=0020CE31:TrapMessageCannotDisarm:MESG##TrapTrigTension::TrapMessageDisarm=003A9100:TrapMessageDisarm:MESG##TrapTrigTension::TrapMessageTrigger=003A9116:TrapMessageTrigger:MESG
00116857	EventCameraUnique				0							0																			0	
0011709A	TrapBreakableWalkwayTrigger			False	1	00186407:ObjectTypeTrapTrigger:KYWD						0																			1	TrapBreakableWalkway::LightStep=0004C935:Sneak01:PERK##TrapBreakableWalkway::LinkCustom01=0005D5E6:LinkCustom01:KYWD##TrapBreakableWalkway::Mass=000002E0:Mass:AVIF##TrapBreakableWalkway::TRPCreakingBoardsMarker=0011DA26:TRPFloorWoodCreak:SNDR
00117D87	SpotLightCombatZone01				1	000F9E1C:LinkTerminalSpotlight:KYWD						0																			0	
00118314	FloatingPlatformHelper01				0							0																			0	
001184C6	TrapBreakableBoard01		Server Authoritative		1	002E4B87:ObjectTypeTrapHelper:KYWD						0																			1	TrapBreakableSoundScript::breakSound=0011DA27:TRPFloorWoodBreakA:SNDR
001184CF	TrapBreakableBoard02		Server Authoritative		1	002E4B87:ObjectTypeTrapHelper:KYWD						0																			1	TrapBreakableSoundScript::breakSound=0011DA28:TRPFloorWoodBreakB:SNDR
001184D0	TrapBreakableBoard03		Server Authoritative		1	002E4B87:ObjectTypeTrapHelper:KYWD						0																			1	TrapBreakableSoundScript::breakSound=0011DA29:TRPFloorWoodBreakC:SNDR
001184D2	TrapBreakableBoard04		Server Authoritative		1	002E4B87:ObjectTypeTrapHelper:KYWD						0																			1	TrapBreakableSoundScript::breakSound=0011DA2A:TRPFloorWoodBreakD:SNDR
001184D4	TrapBreakableBoard05		Server Authoritative		1	002E4B87:ObjectTypeTrapHelper:KYWD						0																			1	TrapBreakableSoundScript::breakSound=0011DA2B:TRPFloorWoodBreakE:SNDR
0011B024	BoatTug01Activator				0							0																			0	
0011E2C5	WorkshopGeneratorLarge	Generator - Large	Camera Weapon Detectable	False	2	0004455B:WorkshopStartPoweredOn:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD					3	PowerGenerated	10.000000	NULL - Null Reference [00000000]	WorkshopLevelObject	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										2	DefaultBlockActivationOnLoad::=##WorkshopObjectScript::WorkshopParent=0002058E:WorkshopParent:QUST
0011E397	FloatingPlatformHelperSwingOnly01				0							0																			0	
00121A66	CG_Nuke				0							0																			0	
001244BA	Bell_Free	Bell			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	AudioActivator1State::HitSound=00123561:FXBulletImpactBuoyBell:SNDR
001256FE	CGNukeShockwave				0							0																			0	
00136456	WorkstationChemistryA01	Chemistry Workstation			0							0																			0	
00136457	WorkstationChemistryB01	Chemistry Workstation			0							0																			0	
00138BF4	WorkshopPowerSwitchbox01	Switch			4	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001690A4:WorkshopSwitchActivatorKeyword:KYWD	001F6B0E:LinkTerminalSwitch:KYWD			1	PowerRadiation	256.000000	NULL - Null Reference [00000000]																0	
