SPEL_FormID	SPEL_EDID	EffectIndex	CondIndex	Type_Raw	Operator	AndOr	RunOn	Function	Param1	Param2	Param3	CompareValue	Reference	Condition
001C63EA	AbPerkMagSwimSpeed	0	0	10000000	=	AND	Subject	IsSwimming	00 00 00 00	00 00 00 00		1.000000	0	Subject.IsSwimming(00 00 00 00, 00 00 00 00) = 1.000000 AND
001CCDA3	LegendaryCreatureChance_AbConvertLegendaryCreature	0	0	10000000	=	AND	Subject	IsTrueForConditionForm	LegendaryCreatureChance_Check [CNDF:004960C1]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(LegendaryCreatureChance_Check [CNDF:004960C1], 00 00 00 00) = 1.000000 AND
001D246C	abPerkLoneWanderer	0	0	10000000	=	AND	Subject	IsMemberOfAPlayerTeam	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsMemberOfAPlayerTeam(00 00 00 00, 00 00 00 00) = 0.000000 AND
001D246C	abPerkLoneWanderer	1	0	10000000	=	AND	Subject	IsMemberOfAPlayerTeam	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsMemberOfAPlayerTeam(00 00 00 00, 00 00 00 00) = 0.000000 AND
001D2481	AbPerkRooted	0	0	10000000	=	AND	Subject	HasPerk	Rooted02 "Rooted" [PERK:001D2480]	00 00 00 00		0.000000	0	Subject.HasPerk(Rooted02 "Rooted" [PERK:001D2480], 00 00 00 00) = 0.000000 AND
001D2481	AbPerkRooted	0	1	10000000	=	AND	Subject	IsMoving	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsMoving(00 00 00 00, 00 00 00 00) = 0.000000 AND
001D2481	AbPerkRooted	1	0	10000000	=	AND	Subject	HasPerk	Rooted02 "Rooted" [PERK:001D2480]	00 00 00 00		0.000000	0	Subject.HasPerk(Rooted02 "Rooted" [PERK:001D2480], 00 00 00 00) = 0.000000 AND
001D2481	AbPerkRooted	1	1	10000000	=	AND	Subject	IsMoving	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsMoving(00 00 00 00, 00 00 00 00) = 0.000000 AND
001D2481	AbPerkRooted	2	0	10000000	=	AND	Subject	HasPerk	Rooted02 "Rooted" [PERK:001D2480]	00 00 00 00		1.000000	0	Subject.HasPerk(Rooted02 "Rooted" [PERK:001D2480], 00 00 00 00) = 1.000000 AND
001D2481	AbPerkRooted	2	1	10000000	=	AND	Subject	IsMoving	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsMoving(00 00 00 00, 00 00 00 00) = 0.000000 AND
001D2481	AbPerkRooted	3	0	10000000	=	AND	Subject	HasPerk	Rooted02 "Rooted" [PERK:001D2480]	00 00 00 00		1.000000	0	Subject.HasPerk(Rooted02 "Rooted" [PERK:001D2480], 00 00 00 00) = 1.000000 AND
001D2481	AbPerkRooted	3	1	10000000	=	AND	Subject	IsMoving	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsMoving(00 00 00 00, 00 00 00 00) = 0.000000 AND
001E4502	AbMirelurkKingCloakSpell	0	0	00000000	!=	AND	Subject	GetCombatState	00 00 00 00	00 00 00 00		0.000000	0	Subject.GetCombatState(00 00 00 00, 00 00 00 00) != 0.000000 AND
001E4502	AbMirelurkKingCloakSpell	0	1	10000000	=	AND	Subject	GetValue	MirelurkKingCanCloak [AVIF:001E4504]	00 00 00 00		1.000000	0	Subject.GetValue(MirelurkKingCanCloak [AVIF:001E4504], 00 00 00 00) = 1.000000 AND
001FE6A3	WaterRadiationHighHazard	0	0	10000000	=	AND	Subject	GetInFaction	CurrentCompanionFaction [FACT:00023C01]	00 00 00 00		0.000000	0	Subject.GetInFaction(CurrentCompanionFaction [FACT:00023C01], 00 00 00 00) = 0.000000 AND
001FE6A3	WaterRadiationHighHazard	0	1	10000000	=	AND	Subject	HasPerk	Aquaboy01 "Aquaboy" [PERK:000E36F9]	00 00 00 00		0.000000	0	Subject.HasPerk(Aquaboy01 "Aquaboy" [PERK:000E36F9], 00 00 00 00) = 0.000000 AND
001FE6A3	WaterRadiationHighHazard	0	2	10000000	=	AND	Subject	HasPerk	Aquagirl01 "Aquagirl" [PERK:000E9453]	00 00 00 00		0.000000	0	Subject.HasPerk(Aquagirl01 "Aquagirl" [PERK:000E9453], 00 00 00 00) = 0.000000 AND
001FE6B7	Legendary_PoisonAttack	0	0	10100000	<=	AND	Target	GetLevel	00 00 00 00	00 00 00 00		10.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) <= 10.000000 AND
001FE6B7	Legendary_PoisonAttack	1	0	01000000	>	AND	Target	GetLevel	00 00 00 00	00 00 00 00		10.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) > 10.000000 AND
001FE6B7	Legendary_PoisonAttack	1	1	10100000	<=	AND	Target	GetLevel	00 00 00 00	00 00 00 00		15.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) <= 15.000000 AND
001FE6B7	Legendary_PoisonAttack	2	0	01000000	>	AND	Target	GetLevel	00 00 00 00	00 00 00 00		15.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) > 15.000000 AND
001FE6B7	Legendary_PoisonAttack	2	1	10100000	<=	AND	Target	GetLevel	00 00 00 00	00 00 00 00		20.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) <= 20.000000 AND
001FE6B7	Legendary_PoisonAttack	3	0	01000000	>	AND	Target	GetLevel	00 00 00 00	00 00 00 00		20.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) > 20.000000 AND
001FE6B7	Legendary_PoisonAttack	3	1	10100000	<=	AND	Target	GetLevel	00 00 00 00	00 00 00 00		30.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) <= 30.000000 AND
001FE6B7	Legendary_PoisonAttack	4	0	01000000	>	AND	Target	GetLevel	00 00 00 00	00 00 00 00		30.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) > 30.000000 AND
001FE6B7	Legendary_PoisonAttack	4	1	10100000	<=	AND	Target	GetLevel	00 00 00 00	00 00 00 00		40.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) <= 40.000000 AND
001FE6B7	Legendary_PoisonAttack	5	0	01000000	>	AND	Target	GetLevel	00 00 00 00	00 00 00 00		40.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) > 40.000000 AND
001FE6B7	Legendary_PoisonAttack	5	1	10100000	<=	AND	Target	GetLevel	00 00 00 00	00 00 00 00		50.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) <= 50.000000 AND
001FE6B7	Legendary_PoisonAttack	6	0	01000000	>	AND	Target	GetLevel	00 00 00 00	00 00 00 00		50.000000	0	Target.GetLevel(00 00 00 00, 00 00 00 00) > 50.000000 AND
00204143	WorkshopTrapFlamethrowerSpell	0	0	10000000	=	AND	Subject	IsUsingAltCurveTable	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsUsingAltCurveTable(00 00 00 00, 00 00 00 00) = 0.000000 AND
00204143	WorkshopTrapFlamethrowerSpell	1	0	10000000	=	AND	Subject	IsUsingAltCurveTable	00 00 00 00	00 00 00 00		1.000000	0	Subject.IsUsingAltCurveTable(00 00 00 00, 00 00 00 00) = 1.000000 AND
00209471	AbPainTrainImpactLanding	0	0	10000000	=	AND	Subject	HasPerk	PowerArmorPerk [PERK:0001F8A9]	00 00 00 00		0.000000	0	Subject.HasPerk(PowerArmorPerk [PERK:0001F8A9], 00 00 00 00) = 0.000000 AND
00215CD3	abDogmeatHealthBonus	0	0	11000000	>=	AND	Subject	GetLevel	00 00 00 00	00 00 00 00		10.000000	0	Subject.GetLevel(00 00 00 00, 00 00 00 00) >= 10.000000 AND
00215CD3	abDogmeatHealthBonus	1	0	11000000	>=	AND	Subject	GetLevel	00 00 00 00	00 00 00 00		20.000000	0	Subject.GetLevel(00 00 00 00, 00 00 00 00) >= 20.000000 AND
00215CD3	abDogmeatHealthBonus	2	0	11000000	>=	AND	Subject	GetLevel	00 00 00 00	00 00 00 00		30.000000	0	Subject.GetLevel(00 00 00 00, 00 00 00 00) >= 30.000000 AND
00215CD3	abDogmeatHealthBonus	3	0	11000000	>=	AND	Subject	GetLevel	00 00 00 00	00 00 00 00		40.000000	0	Subject.GetLevel(00 00 00 00, 00 00 00 00) >= 40.000000 AND
00215CD3	abDogmeatHealthBonus	4	0	11000000	>=	AND	Subject	GetLevel	00 00 00 00	00 00 00 00		50.000000	0	Subject.GetLevel(00 00 00 00, 00 00 00 00) >= 50.000000 AND
0022517A	DetectLifePACloakSpell	0	0	10000000	=	AND	Subject	IsHostileToActor	TARGET - Target Reference [00000000]	00 00 00 00		1.000000	0	Subject.IsHostileToActor(TARGET - Target Reference [00000000], 00 00 00 00) = 1.000000 AND
0022517A	DetectLifePACloakSpell	0	1	10000000	=	AND	Subject	HasKeyword	ActorTypeRobot [KYWD:0002CB73]	00 00 00 00		0.000000	0	Subject.HasKeyword(ActorTypeRobot [KYWD:0002CB73], 00 00 00 00) = 0.000000 AND
0022517A	DetectLifePACloakSpell	0	2	00000000	!=	AND	Subject	GetDead	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetDead(00 00 00 00, 00 00 00 00) != 1.000000 AND
0022517F	DetectLifeCloakHostileSpell	0	0	00000000	!=	AND	Subject	GetDead	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetDead(00 00 00 00, 00 00 00 00) != 1.000000 AND
0022517F	DetectLifeCloakHostileSpell	0	1	01000000	>	AND	Subject	IsHostileToActor	PlayerRef [PLYR:00000014]	00 00 00 00		0.000000	0	Subject.IsHostileToActor(PlayerRef [PLYR:00000014], 00 00 00 00) > 0.000000 AND
0022FC60	CUT_DogmeatInvisibility	0	0	10000000	=	AND	Reference	IsInCombat	0	00 00 00 00		0.000000	PlayerRef [PLYR:00000014]	Reference.IsInCombat(0, 00 00 00 00) = 0.000000 AND
0022FC60	CUT_DogmeatInvisibility	0	1	10000000	=	AND	Reference	IsSneaking	00 00 00 00	00 00 00 00		1.000000	PlayerRef [PLYR:00000014]	Reference.IsSneaking(00 00 00 00, 00 00 00 00) = 1.000000 AND
0023EC91	GlowingSeaPlayerRadiationRadStorm	0	0	10000000	=	AND	Subject	IsPlayerInRegion	AudioExtGlowingSeaOuter [REGN:000E50AF]	00 00 00 00		1.000000	0	Subject.IsPlayerInRegion(AudioExtGlowingSeaOuter [REGN:000E50AF], 00 00 00 00) = 1.000000 AND
0023EC91	GlowingSeaPlayerRadiationRadStorm	0	1	10000000	=	AND	Subject	GetIsCurrentWeather	NULL - Null Reference [00000000]	NULL - Null Reference [00000000]		1.000000	0	Subject.GetIsCurrentWeather(NULL - Null Reference [00000000], NULL - Null Reference [00000000]) = 1.000000 AND
0023EC91	GlowingSeaPlayerRadiationRadStorm	0	2	10000000	=	AND	Subject	HasPerk	ImmuneToRadiation [PERK:000A2775]	00 00 00 00		0.000000	0	Subject.HasPerk(ImmuneToRadiation [PERK:000A2775], 00 00 00 00) = 0.000000 AND
0024848D	SpellPowerArmor_CommonArm	0	0	10000000	=	AND	Target	GetValue	PA_RustyKnuckles_AV "Unarmed Bleed Damage over 3 seconds" [AVIF:0020D96F]	00 00 00 00		9.000000	0	Target.GetValue(PA_RustyKnuckles_AV "Unarmed Bleed Damage over 3 seconds" [AVIF:0020D96F], 00 00 00 00) = 9.000000 AND
0024848D	SpellPowerArmor_CommonArm	1	0	10000000	=	AND	Target	GetValue	PA_RustyKnuckles_AV "Unarmed Bleed Damage over 3 seconds" [AVIF:0020D96F]	00 00 00 00		18.000000	0	Target.GetValue(PA_RustyKnuckles_AV "Unarmed Bleed Damage over 3 seconds" [AVIF:0020D96F], 00 00 00 00) = 18.000000 AND
0024865C	SpellPowerArmor_ImpactLandingAggro	0	0	00100000	<	AND	Reference	GetValue	PowerArmorVent "Power Armor Vent" [AVIF:00084283]	00 00 00 00		1.000000	PlayerRef [PLYR:00000014]	Reference.GetValue(PowerArmorVent "Power Armor Vent" [AVIF:00084283], 00 00 00 00) < 1.000000 AND
0024865C	SpellPowerArmor_ImpactLandingAggro	1	0	10000000	=	AND	Reference	GetValue	PowerArmorVent "Power Armor Vent" [AVIF:00084283]	00 00 00 00		1.000000	PlayerRef [PLYR:00000014]	Reference.GetValue(PowerArmorVent "Power Armor Vent" [AVIF:00084283], 00 00 00 00) = 1.000000 AND
0024865C	SpellPowerArmor_ImpactLandingAggro	2	0	10000000	=	AND	Reference	GetValue	PowerArmorVent "Power Armor Vent" [AVIF:00084283]	00 00 00 00		2.000000	PlayerRef [PLYR:00000014]	Reference.GetValue(PowerArmorVent "Power Armor Vent" [AVIF:00084283], 00 00 00 00) = 2.000000 AND
002486F8	DetectLifeOnTargetSpell	0	0	00000000	!=	AND	Subject	GetDead	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetDead(00 00 00 00, 00 00 00 00) != 1.000000 AND
002486F8	DetectLifeOnTargetSpell	0	1	10000000	=	AND	Subject	HasKeyword	ActorTypeRobot [KYWD:0002CB73]	00 00 00 00		0.000000	0	Subject.HasKeyword(ActorTypeRobot [KYWD:0002CB73], 00 00 00 00) = 0.000000 AND
002486F8	DetectLifeOnTargetSpell	0	2	10000000	=	AND	Subject	IsSneaking	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsSneaking(00 00 00 00, 00 00 00 00) = 0.000000 AND
00248978	PowerArmor_ImpactLandingAggroDamageSpell	0	0	10000000	=	AND	Subject	HasPerk	PowerArmorPerk [PERK:0001F8A9]	00 00 00 00		0.000000	0	Subject.HasPerk(PowerArmorPerk [PERK:0001F8A9], 00 00 00 00) = 0.000000 AND
00248978	PowerArmor_ImpactLandingAggroDamageSpell	2	0	10000000	=	AND	Reference	GetValue	PowerArmorVent "Power Armor Vent" [AVIF:00084283]	00 00 00 00		2.000000	PlayerRef [PLYR:00000014]	Reference.GetValue(PowerArmorVent "Power Armor Vent" [AVIF:00084283], 00 00 00 00) = 2.000000 AND
00248978	PowerArmor_ImpactLandingAggroDamageSpell	2	1	10000000	=	AND	Subject	HasPerk	PowerArmorPerk [PERK:0001F8A9]	00 00 00 00		0.000000	0	Subject.HasPerk(PowerArmorPerk [PERK:0001F8A9], 00 00 00 00) = 0.000000 AND
00249D6A	PowerArmor_mod_Lining_FieldGen_EMP_Spell	0	0	10000000	=	AND	Subject	IsInCombat	0	00 00 00 00		1.000000	0	Subject.IsInCombat(0, 00 00 00 00) = 1.000000 AND
00008CC5	MTR_AshFireSpell	0	0	10000000	=	AND	Subject	HasPerk	PowerArmorPerk [PERK:0001F8A9]	00 00 00 00		0.000000	0	Subject.HasPerk(PowerArmorPerk [PERK:0001F8A9], 00 00 00 00) = 0.000000 AND
00008CC5	MTR_AshFireSpell	0	1	10000000	=	AND	Subject	GetEquipped	MTR_AshFireImmunityEquipment [FLST:00008CC7]	00 00 00 00		0.000000	0	Subject.GetEquipped(MTR_AshFireImmunityEquipment [FLST:00008CC7], 00 00 00 00) = 0.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	0	0	10000000	=	AND	Target	GetValue	DLC01Bot_BleedDamage_AV [AVIF:0010EB0A]	00 00 00 00		1.000000	0	Target.GetValue(DLC01Bot_BleedDamage_AV [AVIF:0010EB0A], 00 00 00 00) = 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	1	0	10000000	=	AND	Target	GetValue	DLC01Bot_BleedDamage_AV [AVIF:0010EB0A]	00 00 00 00		2.000000	0	Target.GetValue(DLC01Bot_BleedDamage_AV [AVIF:0010EB0A], 00 00 00 00) = 2.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	2	0	10000000	=	AND	Target	GetValue	DLC01Bot_BleedDamage_AV [AVIF:0010EB0A]	00 00 00 00		3.000000	0	Target.GetValue(DLC01Bot_BleedDamage_AV [AVIF:0010EB0A], 00 00 00 00) = 3.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	3	0	10000000	=	AND	Target	GetValue	DLC01Bot_BleedDamage_AV [AVIF:0010EB0A]	00 00 00 00		4.000000	0	Target.GetValue(DLC01Bot_BleedDamage_AV [AVIF:0010EB0A], 00 00 00 00) = 4.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	4	0	10000000	=	AND	Target	GetValue	DLC01Bot_BleedDamage_AV [AVIF:0010EB0A]	00 00 00 00		5.000000	0	Target.GetValue(DLC01Bot_BleedDamage_AV [AVIF:0010EB0A], 00 00 00 00) = 5.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	5	0	10000000	=	AND	Target	GetValue	DLC01Bot_BleedDamage_AV [AVIF:0010EB0A]	00 00 00 00		6.000000	0	Target.GetValue(DLC01Bot_BleedDamage_AV [AVIF:0010EB0A], 00 00 00 00) = 6.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	6	0	10000000	=	AND	Target	GetValue	DLC01Bot_BleedDamage_AV [AVIF:0010EB0A]	00 00 00 00		7.000000	0	Target.GetValue(DLC01Bot_BleedDamage_AV [AVIF:0010EB0A], 00 00 00 00) = 7.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	7	0	10000000	=	AND	Target	GetValue	DLC01Bot_BleedDamage_AV [AVIF:0010EB0A]	00 00 00 00		8.000000	0	Target.GetValue(DLC01Bot_BleedDamage_AV [AVIF:0010EB0A], 00 00 00 00) = 8.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	8	0	10000000	=	AND	Target	GetValue	DLC01Bot_PoisonDamage_AV [AVIF:0010EB0D]	00 00 00 00		1.000000	0	Target.GetValue(DLC01Bot_PoisonDamage_AV [AVIF:0010EB0D], 00 00 00 00) = 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	9	0	10000000	=	AND	Target	GetValue	DLC01Bot_PoisonDamage_AV [AVIF:0010EB0D]	00 00 00 00		2.000000	0	Target.GetValue(DLC01Bot_PoisonDamage_AV [AVIF:0010EB0D], 00 00 00 00) = 2.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	10	0	10000000	=	AND	Target	GetValue	DLC01Bot_RadsDamage_AV [AVIF:0010EB0C]	00 00 00 00		1.000000	0	Target.GetValue(DLC01Bot_RadsDamage_AV [AVIF:0010EB0C], 00 00 00 00) = 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	11	0	10000000	=	AND	Target	GetValue	DLC01Bot_RadsDamage_AV [AVIF:0010EB0C]	00 00 00 00		2.000000	0	Target.GetValue(DLC01Bot_RadsDamage_AV [AVIF:0010EB0C], 00 00 00 00) = 2.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	12	0	10000000	=	AND	Target	GetValue	DLC01Bot_RadsDamage_AV [AVIF:0010EB0C]	00 00 00 00		3.000000	0	Target.GetValue(DLC01Bot_RadsDamage_AV [AVIF:0010EB0C], 00 00 00 00) = 3.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	13	0	10000000	=	AND	Target	GetValue	DLC01Bot_RadsDamage_AV [AVIF:0010EB0C]	00 00 00 00		4.000000	0	Target.GetValue(DLC01Bot_RadsDamage_AV [AVIF:0010EB0C], 00 00 00 00) = 4.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	14	0	10100000	<=	AND	Subject	GetRandomPercent	00 00 00 00	00 00 00 00		15.000000	0	Subject.GetRandomPercent(00 00 00 00, 00 00 00 00) <= 15.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	14	1	10000000	=	AND	Target	GetValue	DLC01Bot_Knockdown_AV [AVIF:0010EB27]	00 00 00 00		1.000000	0	Target.GetValue(DLC01Bot_Knockdown_AV [AVIF:0010EB27], 00 00 00 00) = 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	15	0	10100000	<=	AND	Subject	GetRandomPercent	00 00 00 00	00 00 00 00		30.000000	0	Subject.GetRandomPercent(00 00 00 00, 00 00 00 00) <= 30.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	15	1	10000000	=	AND	Target	GetValue	DLC01Bot_Knockdown_AV [AVIF:0010EB27]	00 00 00 00		2.000000	0	Target.GetValue(DLC01Bot_Knockdown_AV [AVIF:0010EB27], 00 00 00 00) = 2.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	16	0	10100000	<=	AND	Subject	GetRandomPercent	00 00 00 00	00 00 00 00		15.000000	0	Subject.GetRandomPercent(00 00 00 00, 00 00 00 00) <= 15.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	16	1	10000000	=	AND	Target	GetValue	DLC01Bot_Stagger_AV [AVIF:0010EB2E]	00 00 00 00		1.000000	0	Target.GetValue(DLC01Bot_Stagger_AV [AVIF:0010EB2E], 00 00 00 00) = 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	17	0	10100000	<=	AND	Subject	GetRandomPercent	00 00 00 00	00 00 00 00		30.000000	0	Subject.GetRandomPercent(00 00 00 00, 00 00 00 00) <= 30.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	17	1	10000000	=	AND	Target	GetValue	DLC01Bot_Stagger_AV [AVIF:0010EB2E]	00 00 00 00		2.000000	0	Target.GetValue(DLC01Bot_Stagger_AV [AVIF:0010EB2E], 00 00 00 00) = 2.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	18	0	10000000	=	AND	Target	GetValue	DLC01Bot_BleedDamageUnstable_AV [AVIF:0010EC52]	00 00 00 00		1.000000	0	Target.GetValue(DLC01Bot_BleedDamageUnstable_AV [AVIF:0010EC52], 00 00 00 00) = 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	19	0	10000000	=	AND	Target	GetValue	DLC01Bot_BleedDamageUnstable_AV [AVIF:0010EC52]	00 00 00 00		1.000000	0	Target.GetValue(DLC01Bot_BleedDamageUnstable_AV [AVIF:0010EC52], 00 00 00 00) = 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	20	0	00000000	!=	AND	Target	GetValue	LeftAttackCondition "Left Arm" [AVIF:0000036E]	00 00 00 00		0.000000	0	Target.GetValue(LeftAttackCondition "Left Arm" [AVIF:0000036E], 00 00 00 00) != 0.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	20	1	10000000	=	AND	Target	GetValue	DLC01Bot_BurnDamage_AV [AVIF:0010ED22]	00 00 00 00		1.000000	0	Target.GetValue(DLC01Bot_BurnDamage_AV [AVIF:0010ED22], 00 00 00 00) = 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	20	2	00000000	!=	AND	Subject	HasKeyword	OnFireState [KYWD:001C246C]	00 00 00 00		1.000000	0	Subject.HasKeyword(OnFireState [KYWD:001C246C], 00 00 00 00) != 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	21	0	00000000	!=	AND	Target	GetValue	LeftAttackCondition "Left Arm" [AVIF:0000036E]	00 00 00 00		0.000000	0	Target.GetValue(LeftAttackCondition "Left Arm" [AVIF:0000036E], 00 00 00 00) != 0.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	21	1	10000000	=	AND	Target	GetValue	DLC01Bot_BurnDamage_AV [AVIF:0010ED22]	00 00 00 00		1.000000	0	Target.GetValue(DLC01Bot_BurnDamage_AV [AVIF:0010ED22], 00 00 00 00) = 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	21	2	00000000	!=	AND	Subject	HasKeyword	OnFireState [KYWD:001C246C]	00 00 00 00		1.000000	0	Subject.HasKeyword(OnFireState [KYWD:001C246C], 00 00 00 00) != 1.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	22	0	01000000	>	AND	Target	GetValue	LeftAttackCondition "Left Arm" [AVIF:0000036E]	00 00 00 00		0.000000	0	Target.GetValue(LeftAttackCondition "Left Arm" [AVIF:0000036E], 00 00 00 00) > 0.000000 AND
0010EB18	DLC01Bot_CommonArmorSpell	22	1	10000000	=	AND	Target	HasKeyword	DLC01Bot_Unstable_BleedDamage_Keyword [KYWD:0010ED38]	00 00 00 00		1.000000	0	Target.HasKeyword(DLC01Bot_Unstable_BleedDamage_Keyword [KYWD:0010ED38], 00 00 00 00) = 1.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	0	0	10000000	=	AND	Subject	HasKeyword	NoStaggerSpell [KYWD:001C5020]	00 00 00 00		0.000000	0	Subject.HasKeyword(NoStaggerSpell [KYWD:001C5020], 00 00 00 00) = 0.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	0	1	10000000	=	AND	Subject	GetSitting	00 00 00 00	00 00 00 00		0.000000	0	Subject.GetSitting(00 00 00 00, 00 00 00 00) = 0.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	0	2	10000000	=	AND	Reference	HasPerk	PainTrain02 "Pain Train" [PERK:00065E3C]	00 00 00 00		0.000000	PlayerRef [PLYR:00000014]	Reference.HasPerk(PainTrain02 "Pain Train" [PERK:00065E3C], 00 00 00 00) = 0.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	0	3	11000000	>=	AND	Reference	WornApparelHasKeywordCount	ArmorTypePower [KYWD:0004D8A1]	00 00 00 00		1.000000	PlayerRef [PLYR:00000014]	Reference.WornApparelHasKeywordCount(ArmorTypePower [KYWD:0004D8A1], 00 00 00 00) >= 1.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	1	0	10000000	=	AND	Subject	HasMagicEffect	PerkPainTrainBlockEffect "Pain Train Block Effect" [MGEF:00249BF2]	00 00 00 00		0.000000	0	Subject.HasMagicEffect(PerkPainTrainBlockEffect "Pain Train Block Effect" [MGEF:00249BF2], 00 00 00 00) = 0.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	1	1	01000000	>	AND	Subject	IsHostileToActor	PlayerRef [PLYR:00000014]	00 00 00 00		0.000000	0	Subject.IsHostileToActor(PlayerRef [PLYR:00000014], 00 00 00 00) > 0.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	1	2	10000000	=	AND	Reference	HasPerk	PainTrain02 "Pain Train" [PERK:00065E3C]	00 00 00 00		0.000000	PlayerRef [PLYR:00000014]	Reference.HasPerk(PainTrain02 "Pain Train" [PERK:00065E3C], 00 00 00 00) = 0.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	1	3	11000000	>=	AND	Reference	WornApparelHasKeywordCount	ArmorTypePower [KYWD:0004D8A1]	00 00 00 00		1.000000	PlayerRef [PLYR:00000014]	Reference.WornApparelHasKeywordCount(ArmorTypePower [KYWD:0004D8A1], 00 00 00 00) >= 1.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	2	0	10000000	=	AND	Subject	HasKeyword	NoStaggerSpell [KYWD:001C5020]	00 00 00 00		0.000000	0	Subject.HasKeyword(NoStaggerSpell [KYWD:001C5020], 00 00 00 00) = 0.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	2	1	10000000	=	AND	Subject	GetSitting	00 00 00 00	00 00 00 00		0.000000	0	Subject.GetSitting(00 00 00 00, 00 00 00 00) = 0.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	2	2	10000000	=	AND	Reference	HasPerk	PainTrain02 "Pain Train" [PERK:00065E3C]	00 00 00 00		1.000000	PlayerRef [PLYR:00000014]	Reference.HasPerk(PainTrain02 "Pain Train" [PERK:00065E3C], 00 00 00 00) = 1.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	2	3	10000000	=	AND	Reference	HasPerk	PainTrain03 "Pain Train" [PERK:00065E3D]	00 00 00 00		0.000000	PlayerRef [PLYR:00000014]	Reference.HasPerk(PainTrain03 "Pain Train" [PERK:00065E3D], 00 00 00 00) = 0.000000 AND
0010EB2A	DLC01Bot_KnockdownSpell	2	4	11000000	>=	AND	Reference	WornApparelHasKeywordCount	ArmorTypePower [KYWD:0004D8A1]	00 00 00 00		1.000000	PlayerRef [PLYR:00000014]	Reference.WornApparelHasKeywordCount(ArmorTypePower [KYWD:0004D8A1], 00 00 00 00) >= 1.000000 AND
