set	item_formid	edid	name	section	worldspace	cell	x	y	z	ref_formid	holder	loc_name	loc_source
notes	0038ABD6	Template_TopSecret03Note	Top Secret 03 Test Note	BOOK			-396.490967	1201.552002	56.218811	0038ABDA			
notes	0038ABD6	Template_TopSecret03Note	Top Secret 03 Test Note	BOOK			-527.274231	544.441773	55.968735	003DFFE1			
notes	0038ABD6	Template_TopSecret03Note	Top Secret 03 Test Note	BOOK			10060.881836	3301.553467	56.221573	0065DFE6			
notes	0038ABD6	Template_TopSecret03Note	Top Secret 03 Test Note	BOOK			-4718.798340	-7938.468262	-2467.312500	0082EC8F			
notes	0038ABD7	Template_TopSecret04Note	Top Secret 04 Test Note	BOOK			-379.505829	1201.344360	56.218811	0038ABDB			
notes	0038ABD7	Template_TopSecret04Note	Top Secret 04 Test Note	BOOK			-513.953492	544.670227	55.968750	003DFFE2			
notes	0038ABD7	Template_TopSecret04Note	Top Secret 04 Test Note	BOOK			10060.654297	3314.874024	56.221573	0065DFE7			
notes	0038ABD7	Template_TopSecret04Note	Top Secret 04 Test Note	BOOK			-4719.025879	-7925.147949	-2467.312500	0082EC9A			
notes	0038ABDE	Template_RippedNote	Ripped Test Note	BOOK			-359.565826	1202.924805	56.218811	0038ABDF			
notes	0038ABDE	Template_RippedNote	Ripped Test Note	BOOK			-3771.277343	-11592.271485	200.268356	00390DF4			
notes	0038ABDE	Template_RippedNote	Ripped Test Note	BOOK			-287.783996	383.330505	0.000000	003D0C37			
notes	0038ABDE	Template_RippedNote	Ripped Test Note	BOOK			-440.277039	515.377442	55.968743	003DFFDE			
notes	0038ABDE	Template_RippedNote	Ripped Test Note	BOOK			10089.947266	3388.550293	56.221573	0065DFC8			
notes	0038ABDE	Template_RippedNote	Ripped Test Note	BOOK			-4689.732910	-7851.471680	-2467.312500	0082ECB4			
notes	0038ABE0	TestFontMAIN_FONT	Test MAIN_Font	BOOK			-445.096680	1175.477539	56.218811	0038ABE1			
notes	0038ABE2	TestFontTerminal_Font	Test Terminal_Font	BOOK			-429.822601	1174.818726	56.218811	0038ABE3			
notes	0038ABE4	TestFontDebugTextFont	Test DebugTextFont	BOOK			-395.686371	1175.413696	56.218815	0038ABE8			
notes	0038ABE5	TestFontBrody	Test Brody Font	BOOK			-414.480621	1173.958374	56.218811	0038ABE7			
notes	0038ABE6	TestFontHandwritten	Test Handwritten Font	BOOK			-376.911133	1176.345703	56.218811	0038ABE9			
notes	0038ABEA	TestFontDefault	Test Default Font	BOOK			0.000000	0.000000	0.000000	0038ABEB			
notes	0038ABEA	TestFontDefault	Test Default Font	BOOK			-362.793121	1174.635742	56.218811	0038ABEC			
notes	0038C032	LookoutTower07Note02	Henrick's Note	BOOK			15743.780273	133021.125000	15640.973633	0038C033			
notes	0038CD6D	MTR02_Misc_ExcavatorFinalSteps	"Excavator Suit" - Final Steps	BOOK			792.341736	1645.677246	-1458.000000	0038CD6E			
notes	0038DCDF	LookoutTower02Note	Responder's Note	BOOK			-84227.648437	99849.437500	20545.283203	0038DCE0			
notes	0038E4B8	POI203_LookoutTower08Note	Note to Trespassers	BOOK			51107.480469	-123596.117188	38331.296875	0038E4B9			
notes	0038E4B8	POI203_LookoutTower08Note	Note to Trespassers	BOOK			-352.965668	-297.372162	55.968720	003D57DB			
notes	0038EEB2	SFZ04_Waste_MiscPOTWPBook	Unsent Letter	BOOK			58426.843750	171240.984375	28310.804688	0038EEB3			
notes	0038EEB2	SFZ04_Waste_MiscPOTWPBook	Unsent Letter	BOOK			-416.529205	311.076599	0.000000	003D0C02			
notes	0038F1AE	FS01_MQ_Warn_MiscSundayBrosBook	Reminder	BOOK			137864.406250	2422.742920	11204.886719	0038F1B3			
notes	0038F1B2	FS01_MQ_Warn_MiscResponderBook	De'Andre's Note	BOOK			-172.638916	228.805282	0.000015	001DD0D8	DebugCorrieContainer		
notes	0038F1B2	FS01_MQ_Warn_MiscResponderBook	De'Andre's Note	BOOK			-11798.606445	101655.281250	11043.045898	002DBE0A	FS01_MQ_Warn_MiscResponderContainer		
notes	0038F1B2	FS01_MQ_Warn_MiscResponderBook	De'Andre's Note	BOOK			-151.022904	180.156296	0.000015	004E44CC			
notes	0038FAA8	BMO_BunkerNote02_CabinNote_01	Trevor's Note	BOOK			52754.390625	28672.117188	33777.765625	0038FAA9			
notes	00390EBA	BMO_BunkerNote02_HackerNote	Leaving Town	BOOK			161673.750000	152407.375000	17940.527344	00390EBB			
notes	00390EB5	BMO_BunkerNote02_BunkerNote	Initial Analysis	BOOK			-151773.500000	102287.609375	2128.359864	00390EB6			
notes	00391992	CB04_WatogaObjective_Note_MorgantownHighschool	Hey man	BOOK			-61.474964	-6590.222168	-50.081833	00391993			
notes	00391990	CB04_WatogaObjective_Note_AlleghenyAsylum	Operation Watoga	BOOK			88.000000	72.000000	842.358338	00391991			
notes	00391988	CB04_WatogaObjective_Note_BigBendTunnel	Thom and Molly	BOOK			113475.562500	-148742.640625	9432.065430	00391989			
notes	0039198C	CB04_WatogaObjective_Note_AbbiesBunker	Where are you?	BOOK			690.825989	876.032044	-390.051636	0039198D			
notes	0039198A	CB04_WatogaObjective_Note_GeneralsSteakHouse	Generals	BOOK			183106.921875	-59615.207031	6457.360840	0039198B			
notes	003A01B6	Template_CharlestonHeraldNote	Charleston Herald Test Note	BOOK			-3639.812744	-11622.656250	198.029328	003AB069			
notes	003A01B6	Template_CharlestonHeraldNote	Charleston Herald Test Note	BOOK			3120.211426	170.890488	131.774186	003D1340			
notes	003A01B6	Template_CharlestonHeraldNote	Charleston Herald Test Note	BOOK			-566.866822	562.947632	56.196007	003DFFB7			
notes	003A01B6	Template_CharlestonHeraldNote	Charleston Herald Test Note	BOOK			10042.377930	3261.960449	56.221573	0065DFDE			
notes	003A01B6	Template_CharlestonHeraldNote	Charleston Herald Test Note	BOOK			-4737.302246	-7978.061524	-2467.312500	0082EC87			
notes	003A01BD	Template_LinedPaper01Note	Lined Paper 01 Test Note	BOOK			-3600.563233	-11608.620117	198.029328	003C65DA			
notes	003A01BD	Template_LinedPaper01Note	Lined Paper 01 Test Note	BOOK			-356.702789	1191.597778	56.218811	003D0C1E			
notes	003A01BD	Template_LinedPaper01Note	Lined Paper 01 Test Note	BOOK			-423.457184	392.368317	0.000000	003D0C2E			
notes	003A01BD	Template_LinedPaper01Note	Lined Paper 01 Test Note	BOOK			-567.505738	526.132325	55.968765	003DFFD0			
notes	003A01BD	Template_LinedPaper01Note	Lined Paper 01 Test Note	BOOK			10079.192383	3261.321778	56.221573	0065DFBE			
notes	003A01BD	Template_LinedPaper01Note	Lined Paper 01 Test Note	BOOK			-4700.487793	-7978.700195	-2467.312500	0082EC8C			
notes	003A01C4	Template_NotePlain04	Note Plain 04 Test Note	BOOK			-3600.593506	-11594.708008	198.029328	003C65DC			
notes	003A01C4	Template_NotePlain04	Note Plain 04 Test Note	BOOK			-333.950470	1163.852051	56.218819	003D0C1B			
notes	003A01C4	Template_NotePlain04	Note Plain 04 Test Note	BOOK			-305.492706	383.333832	0.000000	003D0C36			
notes	003A01C4	Template_NotePlain04	Note Plain 04 Test Note	BOOK			-487.506378	525.643311	55.968750	003DFFD8			
notes	003A01C4	Template_NotePlain04	Note Plain 04 Test Note	BOOK			10079.681641	3341.320801	56.221573	0065DFC4			
notes	003A01C4	Template_NotePlain04	Note Plain 04 Test Note	BOOK			-4699.998535	-7898.701172	-2467.312500	0082EC9D			
notes	003A01BF	Template_Notebook01	Notebook 01 Test Note	BOOK			-3620.077393	-11581.659180	198.029328	003C65D5			
notes	003A01BF	Template_Notebook01	Notebook 01 Test Note	BOOK			-345.584869	1203.230469	56.218811	003D0C16			
notes	003A01BF	Template_Notebook01	Notebook 01 Test Note	BOOK			-380.389069	389.960327	0.000000	003D0C31			
notes	003A01BF	Template_Notebook01	Notebook 01 Test Note	BOOK			-554.062622	526.224793	55.968765	003DFFD3			
notes	003A01BF	Template_Notebook01	Notebook 01 Test Note	BOOK			10079.099610	3274.764893	56.221573	0065DFBF			
notes	003A01BF	Template_Notebook01	Notebook 01 Test Note	BOOK			-4700.580566	-7965.257324	-2467.312500	0082EC8B			
notes	003A01CA	Template_PropagandaNote	Propaganda Leaflet	BOOK			-496.514588	563.801026	55.968750	003DFFDD			
notes	003A01CA	Template_PropagandaNote	Propaganda Leaflet	BOOK			-3684.379151	-11473.041992	197.076813	004FD7E2			
notes	003A01CA	Template_PropagandaNote	Propaganda Leaflet	BOOK			10041.525391	3332.312745	56.221573	0065DFD9			
notes	003A01CA	Template_PropagandaNote	Propaganda Leaflet	BOOK			-4738.154785	-7907.709473	-2467.312500	0082EC98			
notes	003A01C2	Template_NotePlain02	Note Plain 02 Test Note	BOOK			-333.666412	1183.349731	56.218819	003D0C19			
notes	003A01C2	Template_NotePlain02	Note Plain 02 Test Note	BOOK			-335.574402	383.120300	0.000000	003D0C34			
notes	003A01C2	Template_NotePlain02	Note Plain 02 Test Note	BOOK			-514.091675	526.116761	55.968758	003DFFD6			
notes	003A01C2	Template_NotePlain02	Note Plain 02 Test Note	BOOK			10079.208008	3314.736084	56.221573	0065DFC2			
notes	003A01C2	Template_NotePlain02	Note Plain 02 Test Note	BOOK			-4700.472168	-7925.285645	-2467.312500	0082EC9B			
notes	003A01C8	Template_PostCardUncannyNote	Uncanny Caverns Postcard Test Note	BOOK			-3678.196778	-11519.805664	197.076813	003C65DB			
notes	003A01C8	Template_PostCardUncannyNote	Uncanny Caverns Postcard Test Note	BOOK			-439.872559	525.630249	55.968750	003DFFD9			
notes	003A01C8	Template_PostCardUncannyNote	Uncanny Caverns Postcard Test Note	BOOK			10079.695313	3388.954589	56.221573	0065DFC7			
notes	003A01C8	Template_PostCardUncannyNote	Uncanny Caverns Postcard Test Note	BOOK			-4699.984863	-7851.067383	-2467.312500	0082ECB5			
notes	003A01C5	Template_EnclaveNote	Enclave Test Note	BOOK			-3639.812744	-11595.231446	198.029328	003C65CF			
notes	003A01C5	Template_EnclaveNote	Enclave Test Note	BOOK			-537.838257	582.061829	55.968720	003DFFC7			
notes	003A01C5	Template_EnclaveNote	Enclave Test Note	BOOK			10023.262696	3290.989502	56.221581	0065DFE1			
notes	003A01C5	Template_EnclaveNote	Enclave Test Note	BOOK			-4756.417480	-7949.032715	-2467.312500	0082EC92			
notes	003A01C0	Template_Notebook02	Notebook 02 Test Note	BOOK			-3600.410889	-11567.483399	198.029328	003C65E0			
notes	003A01C0	Template_Notebook02	Notebook 02 Test Note	BOOK			-331.896271	1202.446167	56.218811	003D0C17			
notes	003A01C0	Template_Notebook02	Notebook 02 Test Note	BOOK			-365.338104	388.947266	0.000000	003D0C32			
notes	003A01C0	Template_Notebook02	Notebook 02 Test Note	BOOK			-540.733399	526.285401	55.968746	003DFFD4			
notes	003A01C0	Template_Notebook02	Notebook 02 Test Note	BOOK			10079.039063	3288.093750	56.221573	0065DFC0			
notes	003A01C0	Template_Notebook02	Notebook 02 Test Note	BOOK			-4700.641113	-7951.928223	-2467.312500	0082EC8D			
notes	003A01C1	Template_NotePlain01	Note Plain 01 Test Note	BOOK			-347.327362	1183.018188	56.218811	003D0C18			
notes	003A01C1	Template_NotePlain01	Note Plain 01 Test Note	BOOK			-351.544739	385.272949	0.000000	003D0C33			
notes	003A01C1	Template_NotePlain01	Note Plain 01 Test Note	BOOK			-527.500244	526.591431	55.968743	003DFFD5			
notes	003A01C1	Template_NotePlain01	Note Plain 01 Test Note	BOOK			10078.733399	3301.327881	56.221573	0065DFC1			
notes	003A01C1	Template_NotePlain01	Note Plain 01 Test Note	BOOK			-4700.946777	-7938.693848	-2467.312500	0082EC90			
notes	003A01BB	Template_HornwrightNote	Hornwright Industrial Test Note	BOOK			-3581.828857	-11622.643555	198.029328	003C65E2			
notes	003A01BB	Template_HornwrightNote	Hornwright Industrial Test Note	BOOK			-523.870850	563.462586	55.968750	003DFFCE			
notes	003A01BB	Template_HornwrightNote	Hornwright Industrial Test Note	BOOK			10041.862305	3304.956543	56.221573	0065DFDB			
notes	003A01BB	Template_HornwrightNote	Hornwright Industrial Test Note	BOOK			-4737.817871	-7935.065430	-2467.312500	0082EC94			
notes	003A01B5	Template_CharlestonNote	Charleston Test Note	BOOK			-3639.812744	-11608.620117	198.029328	003C65CE			
notes	003A01B5	Template_CharlestonNote	Charleston Test Note	BOOK			3120.211426	156.833146	131.835083	003D133F			
notes	003A01B5	Template_CharlestonNote	Charleston Test Note	BOOK			-552.809449	563.008667	56.196007	003DFFB8			
notes	003A01B5	Template_CharlestonNote	Charleston Test Note	BOOK			10042.316407	3276.017823	56.221573	0065DFDD			
notes	003A01B5	Template_CharlestonNote	Charleston Test Note	BOOK			-4737.363769	-7964.004395	-2467.312500	0082EC88			
notes	003A01BE	Template_LinedPaperLowNote	Lined Paper Low 01 Test Note	BOOK			-367.407226	1194.756470	56.218811	003D0C1D			
notes	003A01BE	Template_LinedPaperLowNote	Lined Paper Low 01 Test Note	BOOK			-407.891083	389.508057	0.081340	003D0C2F			
notes	003A01BC	Template_JournalNote	Journal Cover Test Note	BOOK			-3600.563233	-11622.656250	198.029328	003C65D9			
notes	003A01BC	Template_JournalNote	Journal Cover Test Note	BOOK			-444.755646	1160.346069	56.218819	003D0C1F			
notes	003A01BC	Template_JournalNote	Journal Cover Test Note	BOOK			-437.874237	394.752289	0.000000	003D0C2D			
notes	003A01BC	Template_JournalNote	Journal Cover Test Note	BOOK			-474.036072	525.295227	57.609841	003DFFCF			
notes	003A01BC	Template_JournalNote	Journal Cover Test Note	BOOK			10080.029297	3354.791260	56.221573	0065DFC5			
notes	003A01BC	Template_JournalNote	Journal Cover Test Note	BOOK			-4699.650879	-7885.230957	-2467.312500	0082EC9E			
notes	003A01B9	Template_FreeStatesNote	Free States Test Note	BOOK			-3639.881592	-11568.090821	198.029328	003C65D3			
notes	003A01B9	Template_FreeStatesNote	Free States Test Note	BOOK			-496.645142	582.488404	55.968720	003DFFCB			
notes	003A01B9	Template_FreeStatesNote	Free States Test Note	BOOK			10022.836914	3332.182129	56.221581	0065DFE4			
notes	003A01B9	Template_FreeStatesNote	Free States Test Note	BOOK			-4756.843262	-7907.839844	-2467.312500	0082EC97			
notes	003A01C9	Template_PresidentNote	President Test Note	BOOK			-3600.553711	-11581.224610	198.029328	003C65DF			
notes	003A01C9	Template_PresidentNote	President Test Note	BOOK			-523.318482	582.283020	55.968743	003DFFDC			
notes	003A01C9	Template_PresidentNote	President Test Note	BOOK			10023.041992	3305.509034	56.221573	0065DFE2			
notes	003A01C9	Template_PresidentNote	President Test Note	BOOK			-4756.638184	-7934.513184	-2467.312500	0082EC93			
notes	003A01BA	Template_GarahanNote	Garrahan Mining Test Note	BOOK			-3620.008545	-11622.656250	198.029328	003C65D8			
notes	003A01BA	Template_GarahanNote	Garrahan Mining Test Note	BOOK			-510.455750	563.477662	55.968765	003CF79D			
notes	003A01BA	Template_GarahanNote	Garrahan Mining Test Note	BOOK			3120.438965	199.608551	132.304154	003D133E			
notes	003A01BA	Template_GarahanNote	Garrahan Mining Test Note	BOOK			10041.847657	3318.371582	56.221573	0065DFDA			
notes	003A01BA	Template_GarahanNote	Garrahan Mining Test Note	BOOK			-4737.832519	-7921.650391	-2467.312500	0082EC95			
notes	003A01C3	Template_NotePlain03	Note Plain 03 Test Note	BOOK			-3620.008545	-11595.231446	198.029328	003C65D6			
notes	003A01C3	Template_NotePlain03	Note Plain 03 Test Note	BOOK			-346.855011	1163.866333	56.218811	003D0C1A			
notes	003A01C3	Template_NotePlain03	Note Plain 03 Test Note	BOOK			-320.632660	383.826782	0.000000	003D0C35			
notes	003A01C3	Template_NotePlain03	Note Plain 03 Test Note	BOOK			-500.629181	525.775635	55.968750	003DFFD7			
notes	003A01C3	Template_NotePlain03	Note Plain 03 Test Note	BOOK			10079.549805	3328.199463	56.221573	0065DFC3			
notes	003A01C3	Template_NotePlain03	Note Plain 03 Test Note	BOOK			-4700.130371	-7911.822754	-2467.312500	0082EC9C			
notes	003A01C6	Template_PostCard02	Postcard 02 Test Note	BOOK			-3622.978760	-11532.836914	198.029328	003C65DE			
notes	003A01C6	Template_PostCard02	Postcard 02 Test Note	BOOK			-426.306885	531.177063	55.968735	003DFFDA			
notes	003A01C6	Template_PostCard02	Postcard 02 Test Note	BOOK			-3631.932617	-11532.735352	198.029328	003E5D59			
notes	003A01C6	Template_PostCard02	Postcard 02 Test Note	BOOK			10074.147461	3402.522216	56.221573	0065DFCB			
notes	003A01C6	Template_PostCard02	Postcard 02 Test Note	BOOK			-4705.532715	-7837.499512	-2467.312500	0082ECB1			
notes	003A01B8	Template_EnvelopeNote02	Envelope 02 Test Note	BOOK			-3631.717529	-11546.280274	198.029328	003C65D1			
notes	003A01B8	Template_EnvelopeNote02	Envelope 02 Test Note	BOOK			-426.603699	514.057434	56.584110	003DFFCA			
notes	003A01B8	Template_EnvelopeNote02	Envelope 02 Test Note	BOOK			-3747.678467	-11511.122070	198.029328	0043E1AB			
notes	003A01B8	Template_EnvelopeNote02	Envelope 02 Test Note	BOOK			10091.267579	3402.224365	56.221573	0065DFCA			
notes	003A01B8	Template_EnvelopeNote02	Envelope 02 Test Note	BOOK			-4688.412597	-7837.797363	-2467.312500	0082ECB3			
notes	003A01C7	Template_PostCard03	Postcard 03 Test Note	BOOK			-3640.518555	-11532.988281	198.029328	003C65E1			
notes	003A01C7	Template_PostCard03	Postcard 03 Test Note	BOOK			-426.189575	540.090699	55.968750	003DFFDB			
notes	003A01C7	Template_PostCard03	Postcard 03 Test Note	BOOK			10065.235352	3402.637939	56.221573	0065DFCC			
notes	003A01C7	Template_PostCard03	Postcard 03 Test Note	BOOK			-4714.444824	-7837.384277	-2467.312500	0082ECB0			
notes	003A01CB	Template_WhiteSpringNote	Whitespring Test Note	BOOK			-3620.077393	-11568.090821	198.029328	003C65D4			
notes	003A01CB	Template_WhiteSpringNote	Whitespring Test Note	BOOK			3120.438965	226.344940	132.390808	003D1342			
notes	003A01CB	Template_WhiteSpringNote	Whitespring Test Note	BOOK			-537.192078	563.564331	55.968743	003DFFE4			
notes	003A01CB	Template_WhiteSpringNote	Whitespring Test Note	BOOK			10041.760743	3291.635498	56.221573	0065DFDC			
notes	003A01CB	Template_WhiteSpringNote	Whitespring Test Note	BOOK			-4737.919434	-7948.386231	-2467.312500	0082EC91			
notes	003A9094	KnifeEdge_Note_Salvage	Masks	BOOK			46239.757812	200178.625000	15443.824219	003A9096			
notes	003AB07A	Template_DepartmentofDefenseNote	Department of Defense Test Note	BOOK			-3639.750000	-11581.055664	198.029328	003C65D2			
notes	003AB07A	Template_DepartmentofDefenseNote	Department of Defense Test Note	BOOK			3120.438965	185.464890	132.085007	003D1341			
notes	003AB07A	Template_DepartmentofDefenseNote	Department of Defense Test Note	BOOK			-567.612549	581.794556	55.968750	003DFFBE			
notes	003AB07A	Template_DepartmentofDefenseNote	Department of Defense Test Note	BOOK			10023.530274	3261.216309	56.221573	0065DFDF			
notes	003AB07A	Template_DepartmentofDefenseNote	Department of Defense Test Note	BOOK			-4756.149902	-7978.805664	-2467.312500	0082EC85			
notes	003AB078	Template_EnvelopeNote01	Envelope 01 Test Note	BOOK			-3639.812744	-11546.280274	198.029328	003C65D0			
notes	003AB078	Template_EnvelopeNote01	Envelope 01 Test Note	BOOK			-426.625549	522.456848	55.968750	003DFFC9			
notes	003AB078	Template_EnvelopeNote01	Envelope 01 Test Note	BOOK			10082.867188	3402.200683	56.221573	0065DFC9			
notes	003AB078	Template_EnvelopeNote01	Envelope 01 Test Note	BOOK			-4696.812988	-7837.821289	-2467.312500	0082ECB2			
notes	003AC529	AutumnAcreCabin_Note_01	Mists of Autumn Acres	BOOK			101100.937500	46052.859375	28781.396484	003AC52A			
notes	003B32E8	RSVP01_Book_LORE_EquipmentCheckOutSheet	Equipment Check-out Sheet	BOOK			-109422.117188	21246.552734	3344.950440	0046F0CB			
notes	003B9807	The_Domestics_03	The Domestics Note 3	BOOK			13496.786133	157260.703125	13254.246094	005189C0			
notes	003B9806	The_Domestics_02	The Domestics Note 2	BOOK			-66952.179688	-52285.652344	8233.394531	005189BF			
notes	003B9808	The_Domestics_01	The Domestics Note 1	BOOK			-2894.697266	129939.914063	12549.764648	005189BE			
notes	003BAC8F	Template_DotMatrixPrinterNote01	Dot Matrix Printer Test Note	BOOK			-464.341767	9808.353515	13.079774	003BAC90			
notes	003BAC8F	Template_DotMatrixPrinterNote01	Dot Matrix Printer Test Note	BOOK			-474.973236	395.865967	0.000000	003D0C29			
notes	003BAC8F	Template_DotMatrixPrinterNote01	Dot Matrix Printer Test Note	BOOK			-457.882507	523.924683	55.968750	003DFFC6			
notes	003BAC8F	Template_DotMatrixPrinterNote01	Dot Matrix Printer Test Note	BOOK			10081.401368	3370.945556	56.221573	0065DFC6			
notes	003BAC8F	Template_DotMatrixPrinterNote01	Dot Matrix Printer Test Note	BOOK			-4698.278808	-7869.076660	-2467.312500	0082ECA2			
notes	003BD55F	RSVP02_Book_LORE_Concerns	Concerns	BOOK			1074.230224	-1440.255493	168.649872	0041BE65			
notes	003BDB6D	LC117_BathroomKeyNote	Wilson's Bros. Garage	BOOK			-175272.265625	71883.546875	1398.994873	003BDB6E			
notes	003C5B85	RSVP00_Book_LORE_SurvivorsGuilt	Dealing with Survivor's Guilt	BOOK			-105495.265625	21981.433594	3595.082031	003C5B89			
notes	003C5B85	RSVP00_Book_LORE_SurvivorsGuilt	Dealing with Survivor's Guilt	BOOK			17.887072	1650.797730	279.821624	003D752E			
