FormID	EDID	FULL_Name	NNAM_DisplayName	TNAM_Type	CNAM_Color	DNAM_Notes	FNAM_Unknown	XALG_Flags	FormTags	ENAM_IconName	DATA_AttractionRule	NTWK_NetworkMarker	ReferencedByCount
00031C93	if_Silencer			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0003320E	BloatflyWeapon			None					0000000000000000000000000000000000000000000000000000000000000000				1
00036664	AnimFurnBloatflyAmbushCeiling			None					0000000000000000000000000000000000000000000000000000000000000000				5
00036665	AnimFurnBloatflyAmbushGround			None					0000000000000000000000000000000000000000000000000000000000000000				4
00036666	AnimFurnBloatflyAmbushWall			None					0000000000000000000000000000000000000000000000000000000000000000				4
000366B7	AnimFurnPushBroomMarker			None					0000000000000000000000000000000000000000000000000000000000000000				2
00038C0B	WorkshopLinkCenter			None					0000000000000000000000000000000000000000000000000000000000000000				55
0003ADA2	AnimFurnFloorBedAnims			None					0000000000000000000000000000000000000000000000000000000000000000				87
0003ADAA	statusEffectWet			None		Soaked to the bone			0000000000000000000000000000000000000000000000000000000000000000				1
0003ADAE	statusEffectFrozen			None		Frozen Stiff			0000000000000000000000000000000000000000000000000000000000000000				0
0003ADB3	s_IronSightsPistol			Sound					0000000000000000000000000000000000000000000000000000000000000000				210
0003ADB4	s_IronSightsRifle			Sound					0000000000000000000000000000000000000000000000000000000000000000				329
0003ADCB	if_Receiver_PipeSA			Instantiation Filter					0000000000000000000000000000000000000000000000000000000000000000				0
0003DAFC	ap_PowerArmor_HeadMod	Paint		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				728
0003DFAB	WorkshopPowerSmall			None					0000000000000000000000000000000000000000000000000000000000000000				0
0003DFAC	WorkshopPowerMedium			None					0000000000000000000000000000000000000000000000000000000000000000				0
0003DFAD	WorkshopPowerLarge			None					0000000000000000000000000000000000000000000000000000000000000000				0
0003DFAE	WorkshopPowerVeryLarge			None					0000000000000000000000000000000000000000000000000000000000000000				0
0003E062	if_Barrel_Short			Instantiation Filter		Object Template Item keyword			0000000000000000000000000000000000000000000000000000000000000000				0
0003E063	if_Barrel_Long			Instantiation Filter		Object Template Item keyword			0000000000000000000000000000000000000000000000000000000000000000				0
0003E0C7	WorkshopRE01NPCs			None					0000000000000000000000000000000000000000000000000000000000000000				0
0004643C	WorkshopEventChangeLocation			None					0000000000000000000000000000000000000000000000000000000000000000				0
0004742D	VATSWeaponLongBurst			None					0000000000000000000000000000000000000000000000000000000000000000				145
0004BAF1	ma_LaserMusket			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				29
0004E9BE	AnimFurnDoorKick			None					0000000000000000000000000000000000000000000000000000000000000000				2
0004F42C	Armor_NoFirstTimeLoot			None		Code treats underwear specially. This keyword determines armor that is considered to be underwear			0000000000000000000000000000000000000000000000000000000000000000				374
00050F03	ap_gun_GripDisplay			Attach Point					0000000000000000000000000000000000000000000000000000000000000000				64
00050F1E	ma_HuntingRifle			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				115
0005113F	ma_PipeGun			Mod Association					0000000000000000000000000000000000000000000000000000000000000000				124
00055ECB	AnimFurnWater			None					0000000000000000000000000000000000000000000000000000000000000000				7
00055ECC	ObjectTypeFood			UI Icon Linkage Name		Keyword that controls the displayed icon in the favorites UI			0000000000000000000000000000000000000000000000000000000000000000	FoodIcon			476
000561ED	FWEncounter			None					0000000000000000000000000000000000000000000000000000000000000000				0
000561EE	FWOwnerM			None					0000000000000000000000000000000000000000000000000000000000000000				0
000561EF	FWOwnerR			None					0000000000000000000000000000000000000000000000000000000000000000				0
000561F0	FWOwnerB			None					0000000000000000000000000000000000000000000000000000000000000000				0
000561F1	FWOwnerI			None					0000000000000000000000000000000000000000000000000000000000000000				0
000561F2	FWDesiredB			None					0000000000000000000000000000000000000000000000000000000000000000				0
000561F3	FWDesiredM			None					0000000000000000000000000000000000000000000000000000000000000000				0
000561F4	FWDesiredI			None					0000000000000000000000000000000000000000000000000000000000000000				0
000561F5	FWDesiredR			None					0000000000000000000000000000000000000000000000000000000000000000				0
00056255	FWOwner			None		0 = no one 1 = Minutemen 2 = Brotherhood of Steel 3 = Railroad 4 = Institute 5 = Raiders 6 = Supermutants 7 = Gunners			0000000000000000000000000000000000000000000000000000000000000000				0
00056256	FWAttacker			None		0 = no one 1 = Minutemen 2 = Brotherhood of Steel 3 = Railroad 4 = Institute 5 = Raiders 6 = Supermutants 7 = Gunners			0000000000000000000000000000000000000000000000000000000000000000				0
00056720	ap_PowerArmor_BatteryMod	Battery		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				113
000581C3	LocSetQuarry			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581C4	LocSetFactory			None					0000000000000000000000000000000000000000000000000000000000000000				1
000581C5	LocSetVault			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581C6	LocSetCave			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581C7	LocSetShip			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581C8	LocSetWaterfront			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581C9	LocSetRuinsTown			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581CA	LocSetRuinsUrban			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581CB	LocSetEncampment			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581CC	LocSetSubwayStation			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581CD	LocSetNatural			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581CE	LocSetTunnelsUnderground			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581CF	LocSetMilitary			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581D0	LocSetAirport			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581D1	LocSetMonument			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581D2	LocSetOffice			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581D3	LocSetSchool			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581D4	LocSetLaboratory			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581D5	LocSetHospital			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581D6	LocSetBrewery			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581D7	LocSetSkyscraper			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581D8	LocSetPark			None					0000000000000000000000000000000000000000000000000000000000000000				0
000581D9	LocEncMainInsects			None					0000000000000000000000000000000000000000000000000000000000000000				16
000581DB	LocEncMainMirelurks			None					0000000000000000000000000000000000000000000000000000000000000000				18
000581DD	LocEncMainDeathclaw			None					0000000000000000000000000000000000000000000000000000000000000000				15
000581DE	LocEncMainGhouls			None					0000000000000000000000000000000000000000000000000000000000000000				40
000581DF	LocEncMainRobots			None					0000000000000000000000000000000000000000000000000000000000000000				38
000581E1	LocEncMainSuperMutants			None					0000000000000000000000000000000000000000000000000000000000000000				54
00058203	LocSetStore			None					0000000000000000000000000000000000000000000000000000000000000000				0
00058209	LocSetSalvageYard			None					0000000000000000000000000000000000000000000000000000000000000000				0
0005828A	s_40_RifleHuntingA			Sound					0000000000000000000000000000000000000000000000000000000000000000				21
0005828B	s_40_RifleSniperA			Sound					0000000000000000000000000000000000000000000000000000000000000000				1
00058E37	AnimsHuntingRifle			None					0000000000000000000000000000000000000000000000000000000000000000				19
0005A0C8	zzz_WorkshopWorkbenchTypeExterior			None			00 00 00 00		00001				17
0005A0CA	zzz_WorkshopWorkbenchTypePower			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				10
0005A47B	AnimFurnGroundSitSadAnims			None					0000000000000000000000000000000000000000000000000000000000000000				2
0005B5E3	zzz_WorkshopWorkbenchTypeFurniture			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				10
0005BA48	HeavyKnocker			None					0000000000000000000000000000000000000000000000000000000000000000				160
0005BC4E	AnimFurnBarShopKeep			None					0000000000000000000000000000000000000000000000000000000000000000				9
0005BDA8	AnimFurnBatteryInsert			None					0000000000000000000000000000000000000000000000000000000000000000				110
0005BDAA	isPowerArmorBattery			None					0000000000000000000000000000000000000000000000000000000000000000				3
0005C2A3	WorkshopRelaxationObject			None					0000000000000000000000000000000000000000000000000000000000000000				17
0005D4D7	ap_gun_Mag	Magazine		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				720
0005DD9C	AnimFurnGuardPost			None					0000000000000000000000000000000000000000000000000000000000000000				12
0005DDA2	s_40_BloodbugSack			Sound					0000000000000000000000000000000000000000000000000000000000000000				3
0005E10B	if_NullMod			Instantiation Filter		Special IF keyword that means "consider this the 'Null mod' at this attach point" Usually for "No <modtype>" such as "No Scope" etc. Occasionally used as the  'Null' setting for internal/sub-mods (like the "Hand Painted" scope overlay for handmade guns)			0000000000000000000000000000000000000000000000000000000000000000				98
0005E1F9	s_40_RifleHandmadePipeAAuto			Sound					0000000000000000000000000000000000000000000000000000000000000000				0
0005E768	s_40_BloatflyDart			Sound					0000000000000000000000000000000000000000000000000000000000000000				2
0005E900	FurnitureDogLayGround			None					0000000000000000000000000000000000000000000000000000000000000000				4
0005F42D	if_Epic_Restricted			Instantiation Filter		Note: this should not be directly used in leveled lists. It is added to leveled lists via code when rolling for "epicness" The numberic value of which is set by iEpicLootEpicKeywordChance game setting			0000000000000001				549
00061C0C	WorkshopCaravanKeyword			None					0000000000000000000000000000000000000000000000000000000000000000				1
00062218	ActorMamaMurphey			None					0000000000000000000000000000000000000000000000000000000000000000				0
