QuestFormID	QuestEDID	QuestName	StageIndex	StageFlags	LogEntryIndex	LogFlags	LogText	NextQuest	Fragments	Conditions	Links
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	260	Checkpoint	0				Fragment_Stage_0260_Item_00		
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	270	Checkpoint	0				Fragment_Stage_0270_Item_00		
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	300	Checkpoint	0		Now that I've killed the cryptid and extracted a sample, I can take it back to Shelby's homemade lab in her shack and see what sort of results I can get.		Fragment_Stage_0300_Item_00		
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	400		0				Fragment_Stage_0400_Item_00		
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	410		0				Fragment_Stage_0410_Item_00		
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	500		0				Fragment_Stage_0500_Item_00		
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	1000		0	Complete Quest			Fragment_Stage_1000_Item_00		QRWD=006312F8:QuestReward_SFZ03_Queen_Stage1000_01:GMRW
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	0		0						
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	1		0						
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	5	Run On Start	0		The Pharmabot needs to be initialized through the Arktos terminal.		Fragment_Stage_0005_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	10	Start Timer	0				Fragment_Stage_0010_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	15		0		The Pharmabot is going through its protocol to spray the crops. I'm going to stick with it to make sure it finishes the cycle.		Fragment_Stage_0015_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	20		0		The Pharmabot is going through it's protocol to spray the crops. I'm going to stick with it to make sure it finishes the cycle.				
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	30		0				Fragment_Stage_0030_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	35		0		The Pharmabot finished this first spraying but it really upset some creatures in the area.		Fragment_Stage_0035_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	40		0				Fragment_Stage_0040_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	45		0		The Pharmabot has finished spraying the second location.		Fragment_Stage_0045_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	50		0				Fragment_Stage_0050_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	55		0	Complete Quest	The Pharmabot has finished spraying the third and final location. Success!		Fragment_Stage_0055_Item_00		QRWD=0063122A:QuestReward_FF08_ProjectBeanstalk_Stage55_01:GMRW
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	60		0		The bot has transmitted its data back to Arktos and says it's going to shut down now.				
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	70		0		The Pharmabot has shut down until next time.				
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	90		0	Fail Quest	The Pharmabot wasn't able to finish the circuit and has decided to abort his task.		Fragment_Stage_0090_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	97		0	Fail Quest			Fragment_Stage_0097_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	98		0	Fail Quest			Fragment_Stage_0098_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	99		0	Fail Quest			Fragment_Stage_0099_Item_00		
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	100		0	Complete Quest			Fragment_Stage_0100_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	1	Run On Start	0				Fragment_Stage_0001_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	5		0		There's apparently a Giant Teapot in Appalachia. I think I'll go take a look.		Fragment_Stage_0005_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	7		0		I found the teapot, and as advertised, it's pretty big. Time to see what else might be around...		Fragment_Stage_0007_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	10		0		I found a huge teapot. I wonder if there's anyone else around.		Fragment_Stage_0010_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	15		0				Fragment_Stage_0015_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	30	Checkpoint	0		I need to find some honey if I want to try out this special tea.		Fragment_Stage_0030_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	41		0				Fragment_Stage_0041_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	42		0				Fragment_Stage_0042_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	43		0				Fragment_Stage_0043_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	44		0				Fragment_Stage_0044_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	50		0		Once I have enough honey, I should get back to Sweetwater.		Fragment_Stage_0050_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	70		0		Sweetwater seemed happy. Now I get to enjoy some tea.		Fragment_Stage_0070_Item_00		
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	90		0	Complete Quest			Fragment_Stage_0090_Item_00		QRWD=00631232:QuestReward_FFZ13_StrangeBrew_Stage90_01:GMRW
000490B6	SFZ14_Bomb	Daily: Idle Explosives	0		0						
000490B6	SFZ14_Bomb	Daily: Idle Explosives	10	Run On Start	0				Fragment_Stage_0010_Item_00		
000490B6	SFZ14_Bomb	Daily: Idle Explosives	50	Checkpoint	0				Fragment_Stage_0050_Item_00		
000490B6	SFZ14_Bomb	Daily: Idle Explosives	60	Checkpoint	0				Fragment_Stage_0060_Item_00		
000490B6	SFZ14_Bomb	Daily: Idle Explosives	75	Checkpoint	0		I came across an immobile protectron at the Southern Belle Motel. I should find out what it was doing.		Fragment_Stage_0075_Item_00		
000490B6	SFZ14_Bomb	Daily: Idle Explosives	100	Checkpoint	0		I encountered a damaged protectron at the Southern Belle Motel. I should listen to it and find out what it wants.		Fragment_Stage_0100_Item_00		
000490B6	SFZ14_Bomb	Daily: Idle Explosives	210		0						
000490B6	SFZ14_Bomb	Daily: Idle Explosives	220		0						
000490B6	SFZ14_Bomb	Daily: Idle Explosives	230		0						
000490B6	SFZ14_Bomb	Daily: Idle Explosives	240		0						
000490B6	SFZ14_Bomb	Daily: Idle Explosives	250		0						
000490B6	SFZ14_Bomb	Daily: Idle Explosives	300		0				Fragment_Stage_0300_Item_00		
000490B6	SFZ14_Bomb	Daily: Idle Explosives	1000		0	Complete Quest			Fragment_Stage_1000_Item_00		QRWD=006312FB:QuestReward_SFZ14_Bomb_Stage1000_01:GMRW
0004A357	FFZ17_TeaTime	Event: Tea Time	200	Run On Start	0		The Giant Teapot has refilled the boilers and is ready to begin the steeping process.		Fragment_Stage_0200_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	300		0		The boilers have started and the creatures in the area don't seem very happy about that.		Fragment_Stage_0300_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	325		0				Fragment_Stage_0325_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	400		0		The teapot still has a ways to go and the creatures aren't getting any calmer.		Fragment_Stage_0400_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	425		0				Fragment_Stage_0425_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	500		0		This better be really great tea! These creatures are angry.		Fragment_Stage_0500_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	525		0				Fragment_Stage_0525_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	600	Timer End	0	Fail Quest			Fragment_Stage_0600_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	610		0	Fail Quest			Fragment_Stage_0610_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	620		0	Fail Quest			Fragment_Stage_0620_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	630		0	Complete Quest	I managed to defend the teapot and prevent the pipes from being broken. Now I can relax with a nice cup of tea.		Fragment_Stage_0630_Item_00		QRWD=00631236:QuestReward_FFZ17_TeaTime_Stage630_01:GMRW
0004A357	FFZ17_TeaTime	Event: Tea Time	700	Timer End	0				Fragment_Stage_0700_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	710		0				Fragment_Stage_0710_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	720		0				Fragment_Stage_0720_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	730		0				Fragment_Stage_0730_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	800		0	Fail Quest			Fragment_Stage_0800_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	900		0				Fragment_Stage_0900_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	950		0				Fragment_Stage_0950_Item_00		
0004A357	FFZ17_TeaTime	Event: Tea Time	1000		0				Fragment_Stage_1000_Item_00		QRWD=00631235:QuestReward_FFZ17_TeaTime_Stage1000_01:GMRW
0004A357	FFZ17_TeaTime	Event: Tea Time	1500	Run On Stop	0				Fragment_Stage_1500_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	100	Run On Start	0				Fragment_Stage_0100_Item_00 ; Fragment_Stage_0100_Item_01		
0004E257	MTNM04_Guest	Event: Distinguished Guests	100	Run On Start	1		Billingsley, the Maitre d' at Bolton Greens is looking for people to help get the function room ready for a Halloween gala.		Fragment_Stage_0100_Item_00 ; Fragment_Stage_0100_Item_01		
0004E257	MTNM04_Guest	Event: Distinguished Guests	200		0				Fragment_Stage_0200_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	230	Start Timer	0		We need to find the robot waiters and bring them back to work. They're on break, somewhere on the grounds.		Fragment_Stage_0230_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	231		0				Fragment_Stage_0231_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	232		0				Fragment_Stage_0232_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	233		0				Fragment_Stage_0233_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	234		0				Fragment_Stage_0234_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	235		0				Fragment_Stage_0235_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	250		0		The special decorative place settings and floral centerpieces have been misplaced. We have to find them and set the tables before the gala begin, while keeping out any unwanted guests.		Fragment_Stage_0250_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	255		0				Fragment_Stage_0255_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	266		0				Fragment_Stage_0266_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	276		0				Fragment_Stage_0276_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	300		0				Fragment_Stage_0300_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	305		0				Fragment_Stage_0305_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	310		0				Fragment_Stage_0310_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	315		0				Fragment_Stage_0315_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	320		0				Fragment_Stage_0320_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	325		0		We've finished setting up early. Now we just need to guard against any uninvited guests until the Halloween Gala begins.		Fragment_Stage_0325_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	326		0				Fragment_Stage_0326_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	350		0						
0004E257	MTNM04_Guest	Event: Distinguished Guests	400	Timer End	0				Fragment_Stage_0400_Item_00 ; Fragment_Stage_0400_Item_01		
0004E257	MTNM04_Guest	Event: Distinguished Guests	400	Timer End	1				Fragment_Stage_0400_Item_00 ; Fragment_Stage_0400_Item_01		
0004E257	MTNM04_Guest	Event: Distinguished Guests	500		0	Complete Quest			Fragment_Stage_0500_Item_00		QRWD=0063128A:QuestReward_MTNM04_Guest_Stage500_01:GMRW
0004E257	MTNM04_Guest	Event: Distinguished Guests	525		0	Complete Quest			Fragment_Stage_0525_Item_00		
0004E257	MTNM04_Guest	Event: Distinguished Guests	550		0	Fail Quest			Fragment_Stage_0550_Item_00		QRWD=0063128B:QuestReward_MTNM04_Guest_Stage550_01:GMRW
0004E257	MTNM04_Guest	Event: Distinguished Guests	600	Run On Stop	0						
0004E257	MTNM04_Guest	Event: Distinguished Guests	9990		0				Fragment_Stage_9990_Item_00		
00056895	TestTrevorEvent01	Event: Barnyard Brawl	100	Run On Start	0		There's something screaming in the barn...do I dare go and see what it is?		Fragment_Stage_0100_Item_00		
00056895	TestTrevorEvent01	Event: Barnyard Brawl	200		0		It's a Feral! And an extremely mean one at that! I need to kill it quickly!		Fragment_Stage_0200_Item_00		
00056895	TestTrevorEvent01	Event: Barnyard Brawl	300		0	Complete Quest	I  killed the ghoul!		Fragment_Stage_0300_Item_00		
00056895	TestTrevorEvent01	Event: Barnyard Brawl	400		0						
0005A243	TW043	Activity: Patrol Duty	0	Run On Start	0		At Eastern Regional Penitentiary, an announcement said that a security patrol will be sent out soon. I should report to the warden if I want to join the patrol.		Fragment_Stage_0000_Item_00		
0005A243	TW043	Activity: Patrol Duty	10		0		A security patrol is making its way through Eastern Regional Penitentiary. I need to protect the guard as he completes his rounds.		Fragment_Stage_0010_Item_00		
0005A243	TW043	Activity: Patrol Duty	11		0				Fragment_Stage_0011_Item_00		
0005A243	TW043	Activity: Patrol Duty	12		0				Fragment_Stage_0012_Item_00		
0005A243	TW043	Activity: Patrol Duty	13		0						
0005A243	TW043	Activity: Patrol Duty	20		0				Fragment_Stage_0020_Item_00		
0005A243	TW043	Activity: Patrol Duty	30		0				Fragment_Stage_0030_Item_00		
0005A243	TW043	Activity: Patrol Duty	31		0				Fragment_Stage_0031_Item_00		
0005A243	TW043	Activity: Patrol Duty	40		0				Fragment_Stage_0040_Item_00		
0005A243	TW043	Activity: Patrol Duty	41		0				Fragment_Stage_0041_Item_00		
0005A243	TW043	Activity: Patrol Duty	42		0				Fragment_Stage_0042_Item_00		
0005A243	TW043	Activity: Patrol Duty	60		0				Fragment_Stage_0060_Item_00		QRWD=0063132C:QuestReward_TW043_Stage60_01:GMRW
0005A243	TW043	Activity: Patrol Duty	100		0				Fragment_Stage_0100_Item_00		
0005A243	TW043	Activity: Patrol Duty	110		0				Fragment_Stage_0110_Item_00		
0005A243	TW043	Activity: Patrol Duty	115		0				Fragment_Stage_0115_Item_00		
0005A243	TW043	Activity: Patrol Duty	116		0				Fragment_Stage_0116_Item_00		
0005A243	TW043	Activity: Patrol Duty	120		0				Fragment_Stage_0120_Item_00		
0005A243	TW043	Activity: Patrol Duty	121		0				Fragment_Stage_0121_Item_00		
0005A243	TW043	Activity: Patrol Duty	122		0				Fragment_Stage_0122_Item_00		
0005A243	TW043	Activity: Patrol Duty	130		0				Fragment_Stage_0130_Item_00		
0005A243	TW043	Activity: Patrol Duty	140		0				Fragment_Stage_0140_Item_00		
0005A243	TW043	Activity: Patrol Duty	141		0				Fragment_Stage_0141_Item_00		
0005A243	TW043	Activity: Patrol Duty	150		0				Fragment_Stage_0150_Item_00		
0005A243	TW043	Activity: Patrol Duty	151		0				Fragment_Stage_0151_Item_00		
0005A243	TW043	Activity: Patrol Duty	152		0				Fragment_Stage_0152_Item_00		
0005A243	TW043	Activity: Patrol Duty	170		0				Fragment_Stage_0170_Item_00		QRWD=0063132A:QuestReward_TW043_Stage170_01:GMRW
0005A243	TW043	Activity: Patrol Duty	200		0				Fragment_Stage_0200_Item_00		
0005A243	TW043	Activity: Patrol Duty	210		0				Fragment_Stage_0210_Item_00		
0005A243	TW043	Activity: Patrol Duty	220		0				Fragment_Stage_0220_Item_00		
0005A243	TW043	Activity: Patrol Duty	230		0				Fragment_Stage_0230_Item_00		QRWD=0063132B:QuestReward_TW043_Stage230_01:GMRW
0005A243	TW043	Activity: Patrol Duty	250		0				Fragment_Stage_0250_Item_00		
0005A243	TW043	Activity: Patrol Duty	999		0	Fail Quest			Fragment_Stage_0999_Item_00		
0005A243	TW043	Activity: Patrol Duty	1000	Run On Stop	0				Fragment_Stage_1000_Item_00		
00065DFE	BoSZ04	Daily: Heart of the Enemy	0		0						
00065DFE	BoSZ04	Daily: Heart of the Enemy	1	Run On Start	0				Fragment_Stage_0001_Item_00		
00065DFE	BoSZ04	Daily: Heart of the Enemy	2		0				Fragment_Stage_0002_Item_00		
00065DFE	BoSZ04	Daily: Heart of the Enemy	25	Checkpoint	0				Fragment_Stage_0025_Item_00		
00065DFE	BoSZ04	Daily: Heart of the Enemy	50	Checkpoint	0		The Brotherhood of Steel was looking for a way to identify the Scorchbeasts' weaknesses. It involved Mission 099-01. I need to find more information about that mission.		Fragment_Stage_0050_Item_00		
00065DFE	BoSZ04	Daily: Heart of the Enemy	75	Checkpoint	0		Mission 099-01 involves going to Vault-Tec University and wiring up one of their Automated Research Labs to find the weaknesses of the Scorchbeasts.		Fragment_Stage_0075_Item_00		
00065DFE	BoSZ04	Daily: Heart of the Enemy	80	Checkpoint	0		In order to research the Scorchbeasts at VTU, I first need to divert more power to the Automated Research Lab's equipment.		Fragment_Stage_0080_Item_00		
00065DFE	BoSZ04	Daily: Heart of the Enemy	95	Checkpoint	0		With the Automated Research Lab fully powered, now I might be able to find out how to conduct research on the Scorchbeasts.		Fragment_Stage_0095_Item_00		QRWD=006311B1:QuestReward_BoSZ04_Stage95_01:GMRW
00065DFE	BoSZ04	Daily: Heart of the Enemy	100	Checkpoint	0		In order to research the weaknesses of the Scorchbeasts I need to collect pristine samples of Scorchbeast DNA.		Fragment_Stage_0100_Item_00		
00065DFE	BoSZ04	Daily: Heart of the Enemy	200	Checkpoint	0		I've got a good sample of Scorchbeast DNA. Now I need to get to the Automated Research Lab and place the DNA in the centrifuge.		Fragment_Stage_0200_Item_00		
