FormID	EDID	FULL - Name	DESC - Description	Quest Type	LNAM - Location	Reward0	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Reward9	GMRWRef0	GMRWRef1	GMRWRef2	GMRWRef3	GMRWRef4	GMRWRef5	GMRWRef6	GMRWRef7	GMRWRef8	GMRWRef9	PartyCrasherCount	PartyCrasher_NPC_0	PartyCrasher_NPC_1	PartyCrasher_NPC_2	PartyCrasher_NPC_3	PartyCrasher_NPC_4	PartyCrasher_NPC_5	PartyCrasher_NPC_6	PartyCrasher_NPC_7	PartyCrasher_NPC_8	PartyCrasher_NPC_9	PartyCrasher_GLOB_0	PartyCrasher_GLOB_1	PartyCrasher_GLOB_2	PartyCrasher_GLOB_3	PartyCrasher_GLOB_4	PartyCrasher_GLOB_5	PartyCrasher_GLOB_6	PartyCrasher_GLOB_7	PartyCrasher_GLOB_8	PartyCrasher_GLOB_9	PartyCrasher_MESG	InvadersTakeOver
00761141	Storm_Dialogue_JulioLost	[Lost Dialogue Quest for Julio]		None																						0																						0
00761140	Storm_Oberlin_Dialogue	[Dialogue Quest for Oberlin]		None																						0																						0
0076113F	Storm_Cassidy_Dialogue	[Dialouge Quest for Cassidy]		None																						0																						0
0076113E	Storm_Dialogue_MargaretLost	[Lost Dialogue Quest for Margaret]		None																						0																						0
00761066	MILE_CaravanEscort	Caravan: Skyline Drive	Escort the Pack Brahmin to the Drop Off Point.	Caravan												007811CB:QuestReward_MILE_CaravanEscort_Stage9010	00793521:QuestReward_MILE_CaravanEscort_Stage9020	00793522:QuestReward_MILE_CaravanEscort_Stage9030	007AAC02:QuestReward_MILE_CaravanEscort_Stage9900	007ADCB8:QuestReward_MILE_CaravanEscort_Stage3100						0																						0
00761065	MILE_CaravanEscort_Module_Example	Example Module		Module																						0																						0
00760733	Storm_Alyssa_Dialogue	Alyssa Dialogue Quest		None																						0																						0
0075E51F	Storm_DialogGenericCommunists	[Generic Dialogue for the summer camp communist]		None																						0																						0
0075E311	Storm_DialogueGenericFakeCultists	[Generic Dialogue for Fake Cultists]		None																						0																						0
0075E123	Storm_Holotapes_Cassidy	[Cassidy Holotape 02]		None																						0																						0
0075E04E	Storm_DialogueGenericVault63	[Generic Dialogue for Vault 63 Dwellers]		None																						0																						0
0075DE27	Storm_DialogueGenericLost	[Generic Dialogue for Lost]		None																						0																						0
0075CBC0	Storm_Gumley_Dialogue	[Gumley Dialogue Quest]		None																						0																						0
0075C0EC	ATX_COMP_Quest_Camp_Lite_Lawson			None																						0																						0
0075A8F1	Storm_MQ13_Finale_Pt2	The Eye of the Storm	Find out where Hugo has disappeared to.	Primary												0076EA58:QuestReward_Storm_MQ13_FinalePt2_Stage9000										0																						0
007565B9	Storm_Hilda_Dialogue_Instanced	[Dialogue Quest for Hilda]		None																						0																						0
0075645A	AC_SQ_Dialogue_OscarGonzalez	[Off-quest dialogue for Oscar Gonzalez]		None																						0																						0
007551F8	Storm_Tunnsley_SharedDialogue			None																						0																						0
007546B6	Storm_MQ09_OberlinPt3_DanHolotape	[Dan's Holotape]		None																						0																						0
007546AC	CreatureDialogueRadTurkey	CreatureDialogueRadTurkey		None																						0																						0
00752278	ZZZ_XPD_AC_VendorDialogueQuest	DEPRECATED AC Vendor Quest		None																						0																						0
007521D6	CreatureDialogueStormRegionBoss	Combat Lines, Reaction Lines, Etc		None																						0																						0
00751B3D	Storm_SE08	Storm Encounter		Secondary																						0																						0
0074F5BB	Storm_Tunnsley_Off-QuestDialogue		This is offquest dialogue for Tunnsley the robot.	None																						0																						0
0074D9A7	AC_MQ01_Opportunity_OnInstLocCreated	[Starts MQ01 when entering The Rose Room]		None																						0																						0
0074D4BF	XPD_AC_Dialogue_SaltwaterSam	[Dialogue quest for Saltwater Sam]		None																						0																						0
007493AA	Storm_RE_SceneRK03	Hen Do		None																						0																						0
007493A9	Storm_RE_TravelRK01	Turkey Tea		None																						0																						0
007493A8	Storm_RE_SceneRK02	Ants at picnic		None																						0																						0
007493A7	Storm_RE_SceneRK01	Wild Wendigo		None																						0																						0
0074939C	Storm_SE07	Storm Encounter		Secondary																						0																						0
00748E5D	AC_SQ_PointerQuest	[Pointer to AC side quests]		Miscellaneous																						0																						0
0074812D	Storm_RE_AssaultRK01	The Electrician vs. Blood Raiders		None																						0																						0
007469C5	Storm_SE06	Storm Encounter		Secondary																						0																						0
00745BA6	Storm_Craig_Dialogue	[Off Quest Dialogue for the Intro Settler]		None																						0																						0
007456A8	AC_MQ_Dialogue_SloaneCao	[Off-quest dialogue for Sloane Cao]		None																						0																						0
007456A7	AC_MQ_Dialogue_VinRusso	[Off-quest dialogue for Vin Russo]		Module																						0																						0
00745597	Storm_MQ13_Finale	Gathering Clouds	Report to Hugo in Vault 63.	Primary												007606EC:QuestReward_Storm_MQ13_FinalePt1_Stage9000										0																						0
007444F9	Storm_RE_AssaultBG01	Super Mutants vs. Yao Guai		None																						0																						0
007444F8	Storm_RE_TravelTemplate	TEMPLATE - duplicate to use		None																						0																						0
007444F7	Storm_RE_ObjectTemplate	TEMPLATE - duplicate to use		None																						0																						0
007444F6	Storm_RE_AssaultTemplate	TEMPLATE - duplicate to use		None																						0																						0
0073E934	ATX_COMP_Quest_Camp_Lite_Adelaide			None																						0																						0
0073DFC9	CreatureDialogueLesserDevil	Combat Lines, Reaction Lines, Etc		None																						0																						0
0073D7C1	Storm_MQ06_HugoPt3	Oldest Trick in the Book	Help finalize the Weather Machine repairs	Primary												0076EA53:QuestReward_Storm_MQ06_HugoPt3_Stage9000										0																						0
0073BAFC	AC_SQ01_HellsEagles	Hells Eagles	Follow the trail of an eccentric journalist into the depths of depravity.	Secondary																						0																						0
007399D7	AC_SQ04_Reopening	A Grand Reopening	Revive the festivities at a once beloved speakeasy.	Secondary												0075DF6F:QuestReward_XPD_AC_SQ04_Reopening										0																						0
00735216	Storm_MQ03_IntroPt2_Holotapes	[IntroPT2 Holotapes]		None																						0																						0
00734C6B	Storm_MQ02_IntroPt1	Into Lands Unknown	Explore the newly opened Vault 63.	Primary												007688A0:QuestReward_Storm_MQ02_IntroPt1_Stage9000	007734E1:QuestReward_Storm_MISC_CraigItems_Stage9000									0																						0
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	Some settlers require help with their thrill-seeking activities.	Public Event		IconCR_Recipe | Unique Crafting Recipes	IconCR_LegendaryToken | Legendary Items	IconCR_GoldBullion | Treasury Notes	IconCR_Components | Legendary Modules																	0																						0
00733833	Storm_MQ03_IntroPt2	The Calm Before	Find the entrance to Vault 63 in the Dark Hollow Manor.	Primary												00767AC2:QuestReward_Storm_MQ03_IntroPt2_Stage9000										0																						0
00732A5B	AC_MQ03_HonorBound	Honor Bound	Find a cure for a deadly addiction.	Primary												00750C94:QuestReward_XPD_AC_MQ03_HonorBound										0																						0
00731635	NPE_Dialogue_InitiateGaines			None																						0																						0
00731634	NPE_Dialogue_JuneSeaver			None																						0																						0
00731605	XPD_AC_HolotapeQuest	[Holotapes for Atlantic City content]		None																						0																						0
0072FC1F	NPE_Dialogue_Dicer			None																						0																						0
0072FC1E	NPE_Dialogue_AshleyOrtega			None																						0																						0
0072F769	NPE_Dialogue_GenericResponders			None																						0																						0
0072EE0A	Storm_MQ04_HugoPt1	Between The Lines	Help Hugo acquire the blueprints for the weather machine.	Primary												0076EA57:QuestReward_Storm_MQ04_HugoPt1_Stage9000										0																						0
0072EBBA	Vendor_Quest_Mobster_XPD	[Mob Vendor Quest]		None																						0																						0
0072EBB9	Vendor_Quest_Showmen_XPD	[Showmen Vendor Quest]		None																						0																						0
0072EBB8	Vendor_Quest_Muni_XPD	[Muni Vendor Quest]		None																						0																						0
0072EBA0	AC_MQ_Dialogue_AntonioRusso	[off-quest dialogue for Antonio Russo]		None																						0																						0
0072E286	XPD_AC_Dialogue_Fabio	[dialogue quest for Fabio Mondadori]		None	XPD_AC03_Night_Club_Location "Night Club" [LCTN:006B5534]																					0																						0
0072DB71	XPD_Dialogue_Lennox_OffMission_CityCenter			None																						0																						0
0072DB70	XPD_Module_Dialogue_Lennox_OffMission_Quest			Module																						0																						0
0072DB6F	XPD_Dialogue_Lennox_OffMission_CasinoQuarter			None																						0																						0
0072DB6E	XPD_Dialogue_Lennox_OffMission_Boardwalk			None																						0																						0
0072DA7C	XPD_AC_Dialogue_Concerta	[Dialogue quest for Concerta Lombardi]		None	XPD_AC03_Night_Club_Location "Night Club" [LCTN:006B5534]																					0																						0
0072D4B1	XPD_AC_Dialogue_BatsuuriTwins	[Dialogue quest for Jullian and Juchi Batsuuri]		None																						0																						0
0072CA34	NPE_Dialogue_JohnnyBills			None																						0																						0
0072C90C	ZZZNPE_Dialogue_VRCitizens			None																						0																						0
0072C01B	Storm_MQ07_OberlinPt1	Housekeeping for Hire	Oberlin is too busy to assist you, help around Vault 63 to reduce his workload.	Primary												0076EA54:QuestReward_Storm_MQ07_OberlinPt1_Stage9000										0																						0
0072AEAF	Storm_MQ01_Breadcrumb_OnIncreaseLevel			Primary																						0																						0
0072A2A8	Storm_MQ01_Breadcrumb	An Unlikely Invitation	A mysterious object has landed in The Forest.	Primary												0075F731:QuestReward_Storm_MQ01_Breadcrumb_Stage9000										0																						0
0072A2A7	Storm_MQ01_Breadcrumb_OnConnect			Primary																						0																						0
00729CBB	AC_SQ03_Custodial	Custodial Compulsions	It's just an ordinary clean-up job.	Secondary												0075C582:QuestReward_XPD_AC_SQ03_Custodial	0075EAA0:QuestReward_XPD_AC_SQ01_HellsEagles									0																						0
00729834	Storm_Vault63_Dialogue	[SSJohnny Dialogue Quest]		None																						0																						0
00728571	NPE_Dialogue_LanePlatte			None																						0																						0
00727CD1	Storm_Audrey_Dialogue_Instanced	[Dialogue Quest for Audrey]		None																						0																						0
00727323	ZZZNPE_Dialogue_VRBullies			None																						0																						0
00727322	ZZZNPE_Dialogue_Dayton			None																						0																						0
00717DF5	ZZZNPE_Vendor_Quest_Responders	Lumbermill Vendor Responders		None																						0																						0
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	Help the Responders keep the peace in the Forest.	Daily												0072BC1B:NPE_QuestReward_DQ01_ABetterTomorrow										0																						0
006FD027	XPD_AC_Dialogue_StanleySoriano	[Dialogue quest for Stanley Soriano]		None																						0																						0
006FCF87	AC_SQ05_Regent	Regent of the Dead	Be the harbinger of the Lombardi Family's succession.	Secondary												007484FB:QuestReward_XPD_AC_SQ05_Regent										0																						0
006FBF37	Storm_MQ09_OberlinPt3	Double-Crossed Wires	Report back to Oberlin, he has another job for you.	Primary												0076EA56:QuestReward_Storm_MQ09_OberlinPt3_Stage9000										0																						0
006FBF34	Storm_MQ08_OberlinPt2	The Powerhouse of the Cell	Report back to Oberlin, he has more work he needs help with.	Primary												0076EA55:QuestReward_Storm_MQ08_OberlinPt2_Stage9000										0																						0
006FBAA8	Storm_TradingPost_Dialogue	[Murry Dialogue Quest]		None																						0																						0
006FB1F7	ZZZNPE_MQ01_Enjoy	Enjoy Your Stay	Undertake survival training inside Vault 76.	Primary												0072BC1C:NPE_QuestReward_MQ01_EnjoyYourStay										0																						0
006FAA69	XPD_AC_Dialogue_VeracioCruz	[Dialogue quest MODULE for Veracio Cruz]		Module																						0																						0
006FA1DF	XPD_AC_Dialogue_MotherCharlotte	[Dialogue quest MODULE for Mother Charlotte]		Module																						0																						0
006F8B09	Storm_MQ05_HugoPt2	Seeking Shelter	Help Audrey with the Weather Machine repairs.	Primary												0076EA52:QuestReward_Storm_MQ05_HugoPt2_Stage9000										0																						0
006F7BE3	AC_MQ04_Sins	Sins of the Father	Create the antidote to Atlantic City's deadliest addiction.	Primary												006F8B21:QuestReward_XPD_AC_MQ04_Sins_Finale										0																						0
006F73D1	Storm_RE_Scene_MysticalJunkie	Mystical Junkie Merchant		None																						0																						0
006F452D	Dialogue_Clown_XPD_AC	[Dialogue quest for AC Clowns]		None																						0																						0
006F28D3	EXP14_HighRollersLounge_Doorman_Dialogue	[Dialogue quest for the Doorman]		None																						0																						0
006F0128	AC_MQ02_Stage	All the World's a Stage	Acquire a taste of Atlantic City's high life... and learn its consequences.	Primary												006F8B1D:QuestReward_XPD_AC_MQ02_Stage										0																						0
006EEC08	StormEncounter_RobotGraveyard	Storm Encounter: Robot Graveyard	Survive the robot onslaught!	Miscellaneous																						0																						0
