LCTN_FormID	LCTN_EDID	LCSR_Index	LocRefType_FormID	LocRefType_EDID	Ref_FormID	Ref_Display	WorldCell	GridX	GridY
0000FBB9	LocForestVaultTecAgCenterLocation	80	0021B2D6	LocationCreaturesMain	0023C853	[ACHR:0023C853] (Places LvlMainMedium [NPC_:001D5136] in VTecAgCenterExt02 [CELL:00263FBE] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,5))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	5
0000FBB9	LocForestVaultTecAgCenterLocation	81	00003956	LocationClearActor	0023C853	[ACHR:0023C853] (Places LvlMainMedium [NPC_:001D5136] in VTecAgCenterExt02 [CELL:00263FBE] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,5))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	5
0000FBB9	LocForestVaultTecAgCenterLocation	82	001D50B6	EncMainMediumMarkerLocRef	0023C854	[ACHR:0023C854] (Places LvlMainMedium [NPC_:001D5136] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	83	0021B2DE	LocationCreaturesAll	0023C854	[ACHR:0023C854] (Places LvlMainMedium [NPC_:001D5136] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	84	0021B2D6	LocationCreaturesMain	0023C854	[ACHR:0023C854] (Places LvlMainMedium [NPC_:001D5136] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	85	00003956	LocationClearActor	0023C854	[ACHR:0023C854] (Places LvlMainMedium [NPC_:001D5136] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	86	0026A65D	OverseerPersonalHolotape01RefType	0026AA2D	[REFR:0026AA2D] (Places OverseerPersonal_01_VTecAgHolotape "Overseer's Journal, Entry 1" [NOTE:0026AA2C] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	87	003D4B0E	PriorityLootContainerMedChemsLocRefType	002E3FC2	[REFR:002E3FC2] (Places LootPriority_Raider_Medkit_Chems "Chem Box" [CONT:00064A35] in VTecAgCenterExt05 [CELL:00263EF6] (in Appalachia "Appalachia" [WRLD:0025DA15] at -28,4))	Appalachia "Appalachia" [WRLD:0025DA15]	-28	4
0000FBB9	LocForestVaultTecAgCenterLocation	88	003D4B0C	PriorityLootContainerMiscLocRefType	002E3FC4	[REFR:002E3FC4] (Places LootPriority_ToolChest "Tool Chest" [CONT:001A0380] in VTecAgCenterExt [CELL:00263FBF] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,4))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	4
0000FBB9	LocForestVaultTecAgCenterLocation	89	003D4B0A	PriorityLootContainerAmmoLocRefType	002E3FC5	[REFR:002E3FC5] (Places LootPriority_Raider_ExplosivesBox "Explosives Crate" [CONT:00038C21] in VTecAgCenterExt [CELL:00263FBF] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,4))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	4
0000FBB9	LocForestVaultTecAgCenterLocation	90	003D4B0C	PriorityLootContainerMiscLocRefType	002E3FC8	[REFR:002E3FC8] (Places LootPriorityPrewar_Toolcase "Tool Case" [CONT:0008F6B7] in VTecAgCenterExt [CELL:00263FBF] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,4))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	4
0000FBB9	LocForestVaultTecAgCenterLocation	91	003D4B0E	PriorityLootContainerMedChemsLocRefType	002E3FD0	[REFR:002E3FD0] (Places LootPriority_Medkit_Chems_Dirty "First Aid" [CONT:0020A6FD] in VTecAgCenterExt03 [CELL:00264088] (in Appalachia "Appalachia" [WRLD:0025DA15] at -30,4))	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	92	003D4B0C	PriorityLootContainerMiscLocRefType	002E3FD2	[REFR:002E3FD2] (Places LootPriorityPrewar_Toolcase "Tool Case" [CONT:0008F6B7] in VTecAgCenterExt03 [CELL:00264088] (in Appalachia "Appalachia" [WRLD:0025DA15] at -30,4))	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	93	0050FBC6	PriorityLootContainerSafeLocRefType	002E3FD4	[REFR:002E3FD4] (Places LootPriorityPrewar_Safe "Pre-War Safe" [CONT:0008CD00] in VTecAgCenterExt03 [CELL:00264088] (in Appalachia "Appalachia" [WRLD:0025DA15] at -30,4))	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	94	003D4B0E	PriorityLootContainerMedChemsLocRefType	002E40B3	[REFR:002E40B3] (Places LootPriority_Raider_Medkit_Chems "Chem Box" [CONT:00064A35] in VTecAgCenterExt03 [CELL:00264088] (in Appalachia "Appalachia" [WRLD:0025DA15] at -30,4))	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	95	0017FF37	WorkbenchChemsRefType	0035E70D	[REFR:0035E70D] (Places WorkbenchChemistryA "Chemistry Station" [FURN:0012F2F5] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	96	0017FF37	WorkbenchChemsRefType	0035E70E	[REFR:0035E70E] (Places WorkbenchChemistryA "Chemistry Station" [FURN:0012F2F5] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	97	00325C77	RSVP01_LocRefType_KeshaLocation	003B56E8	RSVP01_REF_Trigger_FoundKesha [REFR:003B56E8] (Places DefaultEmptyTrigger [ACTI:000224E3] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -28,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-28	4
0000FBB9	LocForestVaultTecAgCenterLocation	98	00771547	RSVP01_Corpse_Kesha_LCRT	003E98E7	RSVP01_KeshaCorpseRef_Copy01 [ACHR:003E98E7] (Places RSVP01_Corpse_Responder_KeshaMcDermott "Responder Corpse" [NPC_:003E98D4] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -28,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-28	4
0000FBB9	LocForestVaultTecAgCenterLocation	99	00430318	Event_ProximityTrigger_LocRef	00432FC2	FF09CenterMarkerREF [REFR:00432FC2] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -30,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	100	004E21EA	ActorGroupTriggerLocRefType	004E2247	[REFR:004E2247] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -29,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-29	4
0000FBB9	LocForestVaultTecAgCenterLocation	101	00093BF9	SpawnMax2560	004E2248	[REFR:004E2248] (Places SpawnCenter_Min00_Max2560 [STAT:0033F7FD] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -29,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-29	4
0000FBB9	LocForestVaultTecAgCenterLocation	102	0008C8D3	SpawnFindPlayer3072	004E2248	[REFR:004E2248] (Places SpawnCenter_Min00_Max2560 [STAT:0033F7FD] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -29,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-29	4
0000FBB9	LocForestVaultTecAgCenterLocation	103	001D50B7	EncMainShortMarkerLocRef	004E2250	[ACHR:004E2250] (Places LvlMainShort [NPC_:001D5137] in VTecAgCenterExt02 [CELL:00263FBE] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,5))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	5
0000FBB9	LocForestVaultTecAgCenterLocation	104	0021B2DE	LocationCreaturesAll	004E2250	[ACHR:004E2250] (Places LvlMainShort [NPC_:001D5137] in VTecAgCenterExt02 [CELL:00263FBE] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,5))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	5
0000FBB9	LocForestVaultTecAgCenterLocation	105	0021B2D6	LocationCreaturesMain	004E2250	[ACHR:004E2250] (Places LvlMainShort [NPC_:001D5137] in VTecAgCenterExt02 [CELL:00263FBE] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,5))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	5
0000FBB9	LocForestVaultTecAgCenterLocation	106	00003956	LocationClearActor	004E2250	[ACHR:004E2250] (Places LvlMainShort [NPC_:001D5137] in VTecAgCenterExt02 [CELL:00263FBE] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,5))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	5
0000FBB9	LocForestVaultTecAgCenterLocation	107	004E21EA	ActorGroupTriggerLocRefType	004E2256	[REFR:004E2256] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -30,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	108	00098A65	SpawnMax6144	004E2257	[REFR:004E2257] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -30,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	109	0008C8E1	SpawnFindPlayer7168	004E2257	[REFR:004E2257] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -30,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	110	004E21EA	ActorGroupTriggerLocRefType	004E2267	[REFR:004E2267] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -30,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	111	00098A65	SpawnMax6144	004E2268	[REFR:004E2268] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -30,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	112	0008C8E1	SpawnFindPlayer7168	004E2268	[REFR:004E2268] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -30,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-30	4
0000FBB9	LocForestVaultTecAgCenterLocation	113	00325C77	RSVP01_LocRefType_KeshaLocation	004FBE13	RSVP01_REF_Trigger_KeshaLocation [REFR:004FBE13] (Places DefaultEmptyTrigger [ACTI:000224E3] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -28,4)	Appalachia "Appalachia" [WRLD:0025DA15]	-28	4
0000FBB9	LocForestVaultTecAgCenterLocation	114	004E21EA	ActorGroupTriggerLocRefType	0051EF2F	[REFR:0051EF2F] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	115	0008F559	SpawnMax1024	0051EF30	[REFR:0051EF30] (Places SpawnCenter_Min00_Max1024 [STAT:0033F7F7] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	116	0024022B	SpawnFindPlayer1536	0051EF30	[REFR:0051EF30] (Places SpawnCenter_Min00_Max1024 [STAT:0033F7F7] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	117	005923BD	LocationReSmallMarkerLocRefType	005964E5	[REFR:005964E5] (Places LocationRESmallMarker [STAT:005923BB] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	118	0059247A	LocationWoundedFurnitureLocRefType	005964E6	[REFR:005964E6] (Places LocationWoundedFurniture [FURN:00592479] in VTecAgCenterExt [CELL:00263FBF] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,4))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	4
0000FBB9	LocForestVaultTecAgCenterLocation	119	0059247A	LocationWoundedFurnitureLocRefType	005964E7	[REFR:005964E7] (Places LocationWoundedFurniture [FURN:00592479] in VTecAgCenterExt [CELL:00263FBF] (in Appalachia "Appalachia" [WRLD:0025DA15] at -29,4))	Appalachia "Appalachia" [WRLD:0025DA15]	-29	4
0000FBB9	LocForestVaultTecAgCenterLocation	120	00592482	LocationRELargeMarkerLocRefType	005964E8	[REFR:005964E8] (Places LocationRELargeMarker [STAT:00592481] in [CELL:00264089] (in Appalachia "Appalachia" [WRLD:0025DA15] at -30,3))	Appalachia "Appalachia" [WRLD:0025DA15]	-30	3
0000FBB9	LocForestVaultTecAgCenterLocation	121	0063D6A2	XPD_CodeBlue_VtecAgCenterTerminal_LocRef	0063BF15	[REFR:0063BF15] (Places XPD_FuelQuest_CodeBlueTerminal_VTecAgCenter "Veterinary Records Terminal" [TERM:0063BF1B] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	122	0063D6A2	XPD_CodeBlue_VtecAgCenterTerminal_LocRef	00640726	[REFR:00640726] (Places XPD_FuelQuest_CodeBlueTerminal_VTecAgCenter_Loc03 "Veterinary Records Terminal" [TERM:0064286C] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	123	0063D6A2	XPD_CodeBlue_VtecAgCenterTerminal_LocRef	00640727	[REFR:00640727] (Places XPD_FuelQuest_CodeBlueTerminal_VTecAgCenter_Loc02 "Veterinary Records Terminal" [TERM:00642871] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	124	00655817	XPD_CodeBlue_VtecAgCenterContainer_LocRef	0065B479	[REFR:0065B479] (Places Doctors_Bag "Doctor's Bag" [CONT:0034A8D2] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	125	00655817	XPD_CodeBlue_VtecAgCenterContainer_LocRef	0065B485	[REFR:0065B485] (Places Doctors_Bag_Empty "Doctor's Bag" [CONT:005A4D24] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	126	00655817	XPD_CodeBlue_VtecAgCenterContainer_LocRef	0065B486	[REFR:0065B486] (Places Doctors_Bag_Empty "Doctor's Bag" [CONT:005A4D24] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FBB9	LocForestVaultTecAgCenterLocation	127	00655817	XPD_CodeBlue_VtecAgCenterContainer_LocRef	0065B487	[REFR:0065B487] (Places Doctors_Bag_Empty "Doctor's Bag" [CONT:005A4D24] in VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3])	VTecAgCenter01 "Vault-Tec Ag Research Center" [CELL:000125A3]	32767	32767
0000FC0A	TestEncPOI01Location	0	0000FBC2	EncounterSpawnLocRef	0000FC0B	[REFR:0000FC0B] (Places EncounterSpawnMarkerEASY [STAT:0000FBC4] in TestEncPOI01 [CELL:0000FD19] (in TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14] at 0,1))	TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14]	0	1
0000FC0A	TestEncPOI01Location	1	0000FBC2	EncounterSpawnLocRef	0000FC0C	[REFR:0000FC0C] (Places EncounterSpawnMarkerEASY [STAT:0000FBC4] in TestEncPOI01 [CELL:0000FD19] (in TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14] at 0,1))	TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14]	0	1
0000FC0A	TestEncPOI01Location	2	0000FBC2	EncounterSpawnLocRef	0000FC0D	[REFR:0000FC0D] (Places EncounterSpawnMarkerEASY [STAT:0000FBC4] in TestEncPOI01 [CELL:0000FD19] (in TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14] at 0,1))	TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14]	0	1
0000FC12	TestEncPOI02Location	0	0000FBC2	EncounterSpawnLocRef	0000FC16	[REFR:0000FC16] (Places EncounterSpawnMarkerEASY [STAT:0000FBC4] in TestEncPOI02 [CELL:0000FD17] (in TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14] at 1,0))	TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14]	1	0
0000FC12	TestEncPOI02Location	1	0000FBC2	EncounterSpawnLocRef	0000FC17	[REFR:0000FC17] (Places EncounterSpawnMarkerEASY [STAT:0000FBC4] in TestEncPOI02 [CELL:0000FD17] (in TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14] at 1,0))	TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14]	1	0
0000FC12	TestEncPOI02Location	2	0000FBC2	EncounterSpawnLocRef	0000FC18	[REFR:0000FC18] (Places EncounterSpawnMarkerEASY [STAT:0000FBC4] in TestEncPOI02 [CELL:0000FD17] (in TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14] at 1,0))	TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14]	1	0
0000FC13	TestEncPOI03Location	0	0000FBC2	EncounterSpawnLocRef	0000FC1B	[REFR:0000FC1B] (Places EncounterSpawnMarkerEASY [STAT:0000FBC4] in TestEncPOI03 [CELL:0000FD1A] (in TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14] at 0,-1))	TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14]	0	-1
0000FC13	TestEncPOI03Location	1	0000FBC2	EncounterSpawnLocRef	0000FC1C	[REFR:0000FC1C] (Places EncounterSpawnMarkerEASY [STAT:0000FBC4] in TestEncPOI03 [CELL:0000FD1A] (in TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14] at 0,-1))	TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14]	0	-1
0000FC13	TestEncPOI03Location	2	0000FBC2	EncounterSpawnLocRef	0000FC1D	[REFR:0000FC1D] (Places EncounterSpawnMarkerEASY [STAT:0000FBC4] in TestEncPOI03 [CELL:0000FD1A] (in TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14] at 0,-1))	TestEncSpawnWorld "Test Encounter Spawn World" [WRLD:0000FD14]	0	-1
00015554	LocForestFlatwoodsLocation	0	003D4B0C	PriorityLootContainerMiscLocRefType	0000CF7A	[REFR:0000CF7A] (Places LootPriority_ToolChest "Tool Chest" [CONT:001A0380] in FlatwoodsExt02 [CELL:00263E2E] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,3))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	3
00015554	LocForestFlatwoodsLocation	1	0001557D	SpawnMarkerRefTypeReaperBot	00011CB9	[REFR:00011CB9] (Places SpawnMarkerReaperBot [STAT:0001557F] in FlatwoodsExt05 [CELL:00263D62] (in Appalachia "Appalachia" [WRLD:0025DA15] at -26,6))	Appalachia "Appalachia" [WRLD:0025DA15]	-26	6
00015554	LocForestFlatwoodsLocation	2	003C64DF	RSVP02_LocRefType_Stash	000138DA	[REFR:000138DA] (Places MH_Kitchen04 [STAT:0000F6C9] in FlatwoodsExt02 [CELL:00263E2E] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,3))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	3
00015554	LocForestFlatwoodsLocation	3	0002271F	MapMarkerRefType	00015553	[REFR:00015553] (Places MapMarker [STAT:00000010] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -26,5)	Appalachia "Appalachia" [WRLD:0025DA15]	-26	5
00015554	LocForestFlatwoodsLocation	4	0001557D	SpawnMarkerRefTypeReaperBot	00015B1B	[REFR:00015B1B] (Places SpawnMarkerReaperBot [STAT:0001557F] in FlatwoodsExt08 [CELL:00263D65] (in Appalachia "Appalachia" [WRLD:0025DA15] at -26,3))	Appalachia "Appalachia" [WRLD:0025DA15]	-26	3
00015554	LocForestFlatwoodsLocation	5	0050C622	RSVP01_LocRefType_Logs	000742F1	[REFR:000742F1] (Places TreeForestLog02_LN "Log" [FLOR:003916CF] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -27,5)	Appalachia "Appalachia" [WRLD:0025DA15]	-27	5
00015554	LocForestFlatwoodsLocation	6	00038C13	LocationEdgeMarker	0008A09A	FlatwoodsEdgeMarker [REFR:0008A09A] (Places XMarkerHeading [STAT:00000034] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -26,7)	Appalachia "Appalachia" [WRLD:0025DA15]	-26	7
00015554	LocForestFlatwoodsLocation	7	0001F40F	LocationCenterMarker	0014616B	FlatwoodsCenterMarker [REFR:0014616B] (Places XMarkerHeading [STAT:00000034] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at -26,5)	Appalachia "Appalachia" [WRLD:0025DA15]	-26	5
00015554	LocForestFlatwoodsLocation	8	001E819A	NoObjectCombinationReftype	0028397E	[REFR:0028397E] (Places SignClutter_Bakery_02 [STAT:001F2603] in FlatwoodsExt [CELL:00263E2C] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,5))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	5
00015554	LocForestFlatwoodsLocation	9	001D50B8	EncMainMeleeMarkerLocRef	0028EA16	[ACHR:0028EA16] (Places LvlMainMelee [NPC_:001D513D] in FlatwoodsExt10 [CELL:00263E2F] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,2))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	2
00015554	LocForestFlatwoodsLocation	10	0021B2D6	LocationCreaturesMain	0028EA16	[ACHR:0028EA16] (Places LvlMainMelee [NPC_:001D513D] in FlatwoodsExt10 [CELL:00263E2F] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,2))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	2
00015554	LocForestFlatwoodsLocation	11	0021B2DE	LocationCreaturesAll	0028EA16	[ACHR:0028EA16] (Places LvlMainMelee [NPC_:001D513D] in FlatwoodsExt10 [CELL:00263E2F] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,2))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	2
00015554	LocForestFlatwoodsLocation	12	00003956	LocationClearActor	0028EA16	[ACHR:0028EA16] (Places LvlMainMelee [NPC_:001D513D] in FlatwoodsExt10 [CELL:00263E2F] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,2))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	2
00015554	LocForestFlatwoodsLocation	13	001D50B6	EncMainMediumMarkerLocRef	0028EA17	[ACHR:0028EA17] (Places LvlMainMedium [NPC_:001D5136] in FlatwoodsExt10 [CELL:00263E2F] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,2))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	2
00015554	LocForestFlatwoodsLocation	14	0021B2DE	LocationCreaturesAll	0028EA17	[ACHR:0028EA17] (Places LvlMainMedium [NPC_:001D5136] in FlatwoodsExt10 [CELL:00263E2F] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,2))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	2
00015554	LocForestFlatwoodsLocation	15	0021B2D6	LocationCreaturesMain	0028EA17	[ACHR:0028EA17] (Places LvlMainMedium [NPC_:001D5136] in FlatwoodsExt10 [CELL:00263E2F] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,2))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	2
00015554	LocForestFlatwoodsLocation	16	00003956	LocationClearActor	0028EA17	[ACHR:0028EA17] (Places LvlMainMedium [NPC_:001D5136] in FlatwoodsExt10 [CELL:00263E2F] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,2))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	2
00015554	LocForestFlatwoodsLocation	17	001D50B5	EncMainLongMarkerLocRef	0028EA18	[ACHR:0028EA18] (Places LvlMainLong [NPC_:001D5135] in FlatwoodsExt10 [CELL:00263E2F] (in Appalachia "Appalachia" [WRLD:0025DA15] at -27,2))	Appalachia "Appalachia" [WRLD:0025DA15]	-27	2
