NOTE_FormID	NOTE_EDID	FULL	DNAM_Type	Model	ICON	DATA_Value	DATA_Weight	VCRY_FormID	VCRY_EDID	PTRN	YNAM_PickupSound	ZNAM_PutdownSound	SNAM_Scene_FormID	SNAM_Scene_EDID	SNAM_Scene_FULL	DIQO_Quest_FormID	DIQO_Quest_EDID	DIQO_Quest_FULL	PNAM_ProgramFile	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33
001849E8	SFL02_Track_NariHolotape	Nari's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					5	0011305C:DLC04MS01Keypad:ACTI	00131033:SFL02_Track:QUST	001E7DAF:QAHolotapesChest:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																												
002E0F38	SFL02_Track_LucyHolotape	Lucy's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					4	00131033:SFL02_Track:QUST	001E7DAF:QAHolotapesChest:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
002E0F39	SFL02_Track_KendyllHolotape	Kendyll's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					3	001E7DAF:QAHolotapesChest:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
002FB492	V94_HolotapeCommunityCouncil	Vault 94 Community Council Recording	Voice	AnimObjects/V96_Holotape01.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	0005A2D4:V94_Atrium_CommunityCouncilTerminal:TERM	001E7DAF:QAHolotapesChest:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST	005D1713:BS013_CouncilMainTerminal_V94D:TERM																												
002FB4A9	V94_HolotapeGECK	Vault 94 G.E.C.K. Recording	Voice	AnimObjects/V96_Holotape01.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	0005A2D9:V94_Eng_GECKMonitoringStationTerminal:TERM	001E7DAF:QAHolotapesChest:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST	005D22D7:BS013_GECK_MonitoringStationTerminal_V94D:TERM																												
002FB4AC	V94_HolotapeSalavar	Antonio's Holotape	Voice	AnimObjects/V96_Holotape01.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	001E7DAF:QAHolotapesChest:CONT	0030C9D3::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	0046EB5E::REFR	00525407:BabylonExcludeList:FLST	005D1F0E:BS013_Atrium_CommunityTerminal_V94D:TERM																											
00311419	EN01_Misc_BlackwellInterviewHolotape02	Sam Blackwell Interview, Pt. Two	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	0031141D::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
001683DF	HolotapeGame_Automatron	Automatron	Program	props/Holotape_Automatron.nif		0	0.000000			MiscHolotapeGame_76 [TRNS:002B84F3]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]							Automatron\Automatron.swf	1	003D4327:UnsellableObject:KYWD					5	001E7DA9:QAHolotapeGamesChest:CONT	001E7DAF:QAHolotapesChest:CONT	0037A69E:Magazine_Holotape_AutomatronBook:BOOK	0043AD01:Challenge_Lifetime_Collect_Holotape_Games_Automatron:CHAL	00525407:BabylonExcludeList:FLST																												
00330B98	SFL02_Track_JacquelineHolotape	Jacqueline's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					3	001E7DAF:QAHolotapesChest:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
00331C9A	MTR05_SeniorExamUpdatesHolotape	Senior Executive Exam Updates	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	0006A379:MTR05_Mother:QUST	001E7DAF:QAHolotapesChest:CONT	00331BD7:HolotapeQuest_LVC:QUST	00331C9E::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																											
00335976	SFL02_Track_LettieHolotape	Happy Anniversary!	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	003EB39A:SFL02_Track_DuncanCorpse:NPC_	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
0033F7D2	FF05_Balance_AmyHolotape	Message for Jeff	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	0001C035:FF05_Balance:QUST	001E7DAF:QAHolotapesChest:CONT	0033F7D3:FF05_Balance_HolotapeRef:REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																												
003438D3	DebugSteveCTerminal3Holotape	TestSteveCTerminal3 Holotape	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	001E7DAF:QAHolotapesChest:CONT																																
00345D8C	MoM01MentorHolotape	Order of Mysteries - Lewisburg	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	00040E4E:HolotapeQuest_SC:QUST	001E7DAF:QAHolotapesChest:CONT	00345D52:MoM01:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E6104::REFR	00525407:BabylonExcludeList:FLST																											
00347313	MoM02APhantomDeviceHolotape	Order of Mysteries - The Phantom Device	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					8	00040E4E:HolotapeQuest_SC:QUST	001E7DAF:QAHolotapesChest:CONT	003472F5:MoM02A:QUST	00357E7A:MoM04:QUST	00357E7E:MoM03:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E6105::REFR	00525407:BabylonExcludeList:FLST																									
003472FD	MoM01InitiateHolotape	Order of Mysteries - Rank: Initiate	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	00040E4E:HolotapeQuest_SC:QUST	001E7DAF:QAHolotapesChest:CONT	00345D52:MoM01:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E6103::REFR	00525407:BabylonExcludeList:FLST																											
00347315	MoM02CVoiceOfSetHolotape	Order of Mysteries - The Voice of Set	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					8	00040E4E:HolotapeQuest_SC:QUST	001E7DAF:QAHolotapesChest:CONT	00357E7A:MoM04:QUST	00357E7D:MoM02C:QUST	00357E7E:MoM03:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E610A::REFR	00525407:BabylonExcludeList:FLST																									
00347307	MoM02NoviceHolotape	Order of Mysteries - Rank: Novice	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					8	00040E4E:HolotapeQuest_SC:QUST	001E7DAF:QAHolotapesChest:CONT	003472F4:MoM02:QUST	00357E7A:MoM04:QUST	00357E7E:MoM03:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E610B::REFR	00525407:BabylonExcludeList:FLST																									
00347314	MoM02BBladeofBastetHolotape	Order of Mysteries - The Blade of Bastet	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					8	00040E4E:HolotapeQuest_SC:QUST	001E7DAF:QAHolotapesChest:CONT	00357E7A:MoM04:QUST	00357E7B:MoM02B:QUST	00357E7E:MoM03:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E6106::REFR	00525407:BabylonExcludeList:FLST																									
00357E9E	MoM03CryptosHolotape	Order of Mysteries - Cryptos Holotape	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	001E7DAF:QAHolotapesChest:CONT	00357E7A:MoM04:QUST	00357E7E:MoM03:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E610C::REFR	00525407:BabylonExcludeList:FLST																											
00357FB0	MoM02CProjectSiphonHolotape	Project Siphon Holotape	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	001E7DAF:QAHolotapesChest:CONT	00357E7D:MoM02C:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E6109::REFR	00525407:BabylonExcludeList:FLST																												
00357FFA	MoM03MissionHolotape	Order of Mysteries - Pleasant Valley	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					7	00040E4E:HolotapeQuest_SC:QUST	001E7DAF:QAHolotapesChest:CONT	00357E7A:MoM04:QUST	00357E7E:MoM03:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E610D::REFR	00525407:BabylonExcludeList:FLST																										
00357FE4	MoM04MistressHolotape	Order of Mysteries - Rank: Mistress	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	00040E4E:HolotapeQuest_SC:QUST	001E7DAF:QAHolotapesChest:CONT	00357E7A:MoM04:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E6110::REFR	00525407:BabylonExcludeList:FLST																											
00357EA4	MoM02BSecurityRecordingHolotape	Presidential Cottage Security Recording	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	00040E4E:HolotapeQuest_SC:QUST	001E7DAF:QAHolotapesChest:CONT	00366704:MoM02BWhitespringPresidentialCottageStaffAccessSubterminal:TERM	0044D472:Challenge_Holotapes_All_Audio:FLST	004E6107::REFR	00525407:BabylonExcludeList:FLST																											
00357FE3	MoM03SeekerHolotape	Order of Mysteries - Rank: Seeker	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					7	00040E4E:HolotapeQuest_SC:QUST	001E7DAF:QAHolotapesChest:CONT	00357E7A:MoM04:QUST	00357E7E:MoM03:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E610E::REFR	00525407:BabylonExcludeList:FLST																										
00358010	MoM04BattleSiteHolotape	Shannon Rivers' Recording	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	001E7DAF:QAHolotapesChest:CONT	00357E7A:MoM04:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004E610F::REFR	00525407:BabylonExcludeList:FLST																												
00366718	MoM02CBlankHolotape	Blank Holotape	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					33	001E7DAF:QAHolotapesChest:CONT	0036671A::REFR	0036671B::REFR	0036671C::REFR	003A7F23::REFR	003A7F24::REFR	003A7F25::REFR	003A7F26::REFR	003A7F27::REFR	003A7F28::REFR	003A7F29::REFR	003A7F2A::REFR	003A7FBA::REFR	003A7FBB::REFR	003A7FBC::REFR	003A7FBD::REFR	003A7FBE::REFR	003A7FBF::REFR	003A7FC0::REFR	003A7FC1::REFR	003A7FC2::REFR	003A7FC3::REFR	003A7FC4::REFR	003A7FC5::REFR	003A7FC6::REFR	003A7FC8::REFR	003A7FC9::REFR	003A7FCA::REFR	003A7FCB::REFR	003A7FCC::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	004E6108::REFR	00525407:BabylonExcludeList:FLST
0037D52B	LC072_MTN_TotW_BeckleyHolotape	Top of the World Ad Packet	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	001E7DAF:QAHolotapesChest:CONT	0037D530::REFR	0037D531::REFR	0037D532::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																											
0037D52F	MTN_TotW_MorgantownAirportHolotape	Melody Larkin: Dispatch	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	0037D533::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
00389A83	SFS02_Play_MiscRobCoHolotape	Betsy Spinelli's Holotape	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	00389A84:SFS02_Play_MiscRobCoDesk:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
0038CD7D	MTR06_Misc_CreatingtheFirebreathers	The Fire Breathers	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	0041BF59::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
0038CD64	MTR06_Misc_RitatheFirebreather	Rita - The Fire Breather	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	0038CD65::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
0038F1B1	FS01_MQ_Warn_MiscRaiderHolotape	Rory's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	0038F1B6:FS01_Warn_MiscRaiderHolotapeRef:REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
003B32EE	RSVP03_Holotape_Camping101	Volunteer Training: Camping 101	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	001E7DAF:QAHolotapesChest:CONT	003A1FE0:RSVP03_Quest:QUST	003A1FF9:RSVP03_REF_Holotape_Camping:REFR	003E1FC0:RSVP00_Terminal_Sub_Hub_Training:TERM	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																											
003B32EF	RSVP00_Holotape_Dassa_IntroStory	Survivor Stories collected by Dassa Ben-Ami	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	001E7DAF:QAHolotapesChest:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																														
003B56E1	RSVP02_Holotape_FoodStory	Volunteer Training Program: Food	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					8	001E7DAF:QAHolotapesChest:CONT	003B32DA:RSVP02_Quest:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	004F683E:RSVP03_Terminal_Sub_Miguel_Research_Bugs:TERM	004FBDEF:RSVP00_Terminal_Kitchen_Bugs:TERM	004FBDF0:RSVP00_Terminal_Kitchen_Main_Pantry:TERM	00525407:BabylonExcludeList:FLST	0052ECA2:RSVP00_Terminal_Kitchen_Main:TERM																									
003B56E0	RSVP01_Holotape_WaterStory	Volunteer Training Program: Water	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					6	001E7DAF:QAHolotapesChest:CONT	003B32DC:RSVP01_Quest:QUST	003BD58A:RSVP00_Terminal_Diagnostic_Main:TERM	003C612F:RSVP01_Terminal_Sub_Admin_Roster_Kesha:TERM	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																											
003B56E2	RSVP03_Holotape_SurvivorStory_Camping	Volunteer Training Program: Shelter	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	001E7DAF:QAHolotapesChest:CONT	003A1FE0:RSVP03_Quest:QUST	0044D472:Challenge_Holotapes_All_Audio:FLST	0050A38C::REFR	00525407:BabylonExcludeList:FLST																												
003B7621	MTR06_ExaminationBriefing	Fire Breathers Final Exam Briefing	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0003363B:MTR06_Brigade:QUST	001E7DAF:QAHolotapesChest:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
003B7622	MTR06_Outro	Welcome to the Fire Breathers	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	0003363B:MTR06_Brigade:QUST	001E7DAF:QAHolotapesChest:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
003B9840	FS02_MQ_Reassembly_RoseHolotape	Holotape For Rose	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	004E0719:FS02_MQ_Reassembly:QUST	00525407:BabylonExcludeList:FLST																													
003C6836	Responder_ProtectronHolotape	Responders Recruitment Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					21	00090659:LvlProtectronResponderMedic:NPC_	001E7DAF:QAHolotapesChest:CONT	0037E1D2:RE_TravelTS01_ResponderProtectronVendor:NPC_	003C17E7:LC023_Charleston_Vendor_Responders:NPC_	003C17F1:LC019_CamdenPark_Vendor_Responders:NPC_	003C17F2:LC051_Grafton_Vendor_Responders:NPC_	003C17F4:LC096_MorgantownAirport_Vendor_Responders:NPC_	004102B8:CUT_LC060_WhitespringVendor_Responders:NPC_	004124B0:LC060_WhitespringVendor_Responders:NPC_	00425182:W05_Settler_SunnyVendor_General:NPC_	0042539F:W05_Settler_SunnyVendor_Armory:NPC_	004253A0:W05_Settler_SunnyVendor_Kitchen:NPC_	00430363:POI086_GraftonStation_Vendor_Responders:NPC_	00430367:POI087_MorgantownStation_Vendor_Responders:NPC_	0043036E:POI089_CharlestonStation_Vendor_Responders:NPC_	00430376:POI090_WelchStation_Vendor_Responders:NPC_	0043037A:POI091_LewisburgStation_Vendor_Responders:NPC_	0044D472:Challenge_Holotapes_All_Audio:FLST	004F67DF:RSVP03_Actor_Protectron_Volunteerbot:NPC_	00525407:BabylonExcludeList:FLST	005A2A57:test_WST_RobotTrackingBug_Protectron:NPC_												
003DFA95	CharGenHolotapeNONAME		Sound	Props\Holotape_Prop.nif		300	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								1	003D4327:UnsellableObject:KYWD					3	001E7DAF:QAHolotapesChest:CONT	003E35CC::REFR	003E35CD::REFR																														
003EBB76	BoSZ04BackgroundHolotape	BoS Archive: ARP Background	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	001E7DAF:QAHolotapesChest:CONT	003EBB77::REFR	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																													
003EBE67	LC044_TavernSupplyOrderHolotape	Flatwoods Tavern Purchase Order History	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	001E7DAF:QAHolotapesChest:CONT	002B92E1::REFR	003EBE69:LC044_TavernFootLocker:CONT	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																												
003EBE5E	LC044_ChemsAddictHolotape	Confessions of an Addict	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					5	001E7DAF:QAHolotapesChest:CONT	002B92E3::REFR	003EBE61:LC044_Loot_CorpseChemsAddict:NPC_	0044D472:Challenge_Holotapes_All_Audio:FLST	00525407:BabylonExcludeList:FLST																												
004E49F3	MQ_Overseer_X3_MountainHolotape	Overseer's Log - Mountainside	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					7	001E7DAF:QAHolotapesChest:CONT	0043ACE3:Challenge_Lifetime_Collect_Holotapes_Overseer_X3:CHAL	0044D472:Challenge_Holotapes_All_Audio:FLST	004E49D9:MQ_Overseer:QUST	004E4A11:MQ_Overseer_HolotapesList:FLST	004E70AF::REFR	00525407:BabylonExcludeList:FLST																										
004E49F4	MQ_Overseer_10_CampMcClintockHolotape	Overseer's Log - McClintock	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					7	001E7DAF:QAHolotapesChest:CONT	003D7F4E:Container_Loot_MQ_OverseersCacheContainer_10_CampMcClintock:LVLI	0043ACDE:Challenge_Lifetime_Collect_Holotapes_Overseer_10:CHAL	0044D472:Challenge_Holotapes_All_Audio:FLST	004E49D9:MQ_Overseer:QUST	004E4A11:MQ_Overseer_HolotapesList:FLST	00525407:BabylonExcludeList:FLST																										
004E49F6	MQ_Overseer_01_Vault76Holotape	Overseer's Log - Vault 76	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					13	000D4D34:76CharGen_ReclamationDay:QUST	001E7DAF:QAHolotapesChest:CONT	002AF217:76CharGenQuest:QUST	00370B8A:76CharGenOverseerTerminal:TERM	003C4C22:RS01A_Contact:QUST	0043ACD4:CUT_Challenge_Lifetime_Collect_Holotapes_Overseer_01:CHAL	0044D472:Challenge_Holotapes_All_Audio:FLST	004E49D9:MQ_Overseer:QUST	004E4A11:MQ_Overseer_HolotapesList:FLST	0050D7FD:zzz_PlayerSearchPerk_Babylon:PERK	00525407:BabylonExcludeList:FLST	005852B7::INFO	0063EE3A:NWOT_Boss_Terminal:TERM																				
